V1,V2,V3,V4,V5,V6
13668.25,13769.664,14188.931,14825.719,15270.21,15701.666
10760.01,11118.822,11632.545,12244.773,12795.111,13340.496
10281.891,10685.211,11109.613,11452.19,11919.203,12350.756
9952.224,10058.797,10134.199,10102.668,10110.693,10150.0
9800.902,9866.321,9923.79,9829.713,9784.522,9813.334
10224.629,10472.215,10699.326,10964.83,11221.074,11353.463
9799.846,9884.355,9821.73,9761.936,9708.267,9671.723
9976.319,9877.594,10000.646,10268.558,10214.096,10135.18
10382.455,10803.305,11268.23,11593.028,12092.619,12515.607
10317.014,10318.682,10476.416,10735.205,10897.652,10855.459
10177.483,10243.567,10252.027,10332.09,10318.365,10153.953
10041.123,10098.119,10055.076,10119.93,10088.455,10109.03
10142.66,10167.024,10176.084,10358.222,10364.721,10353.373
10226.646,10530.699,10740.928,11083.791,11334.6875,11609.179
9970.744,10272.018,10620.465,10951.677,11300.595,11552.279
4838.619,4888.48,5097.2876,5214.0674,5369.8975,5153.382
3670.553,3396.5386,3438.3066,3676.2146,3833.6824,3442.338
4546.791,4752.075,4986.033,5185.2056,5439.516,5655.557
10438.286,10605.075,10920.246,11162.176,11130.867,11116.347
9630.746,9991.314,10355.91,10679.593,11045.449,11331.831
3699.7498,3715.8762,3694.9062,3723.722,3717.5396,3712.233
1608.2628,1654.5662,1684.7368,1775.01,1823.3364,1873.9059
2516.5083,2649.8276,2625.54,2724.8787,2714.2559,2735.1067
9880.098,9639.956,9451.135,10088.801,9920.09,9999.128
9808.127,9364.709,9189.522,9684.635,9264.248,9092.82
775.8346,763.11096,1023.1161,875.97046,1010.6221,1163.4631
6351.661,6422.8213,6408.7666,6208.717,6267.7188,6378.8477
7969.045,8103.278,8245.388,8409.721,8545.82,8717.717
1564.5267,1381.5775,1487.8599,1590.519,1677.9353,1594.2737
7875.3247,7962.9277,7951.9307,7905.4907,7932.042,7914.783
6612.394,6625.1313,6578.411,6573.7607,6530.2007,6510.0176
6415.07,6436.479,6386.5596,6436.538,6431.5254,6396.351
7381.3594,7407.1025,7441.5156,7461.9365,7418.339,7434.3633
6361.6484,6413.3228,6411.4463,6420.0254,6414.0474,6456.3994
8733.321,8659.716,8690.254,8719.545,8683.545,8757.078
8052.778,8224.91,8275.765,8185.9834,8198.68,8291.537
8288.014,8180.4604,8101.206,8109.677,7991.1133,7958.8916
1687.6831,1680.5687,1677.4883,1693.2871,1645.6615,1645.2229
8784.342,8923.5205,8941.639,8835.402,8805.7,8952.375
3714.1116,3735.0945,3724.8096,3854.4158,3856.398,3852.755
1825.8534,1845.234,1882.7568,1896.1462,1888.644,1894.9673
2036.7615,2053.3994,2025.8269,2007.801,2003.5778,1996.668
2155.9521,2231.8574,2328.2524,2277.5537,2369.68,2456.7273
3098.8296,2995.9475,3012.6577,2965.5251,2923.231,2842.3955
1165.2593,1294.051,1293.7979,1190.5776,1186.1758,1251.5032
2445.809,2595.1748,2587.1484,2509.424,2519.484,2695.8801
2007.9321,2014.23,2007.135,2003.1439,1991.0483,1981.1746
2702.171,2697.8374,2745.3467,2665.4204,2684.8137,2649.6968
1270.1111,1255.2087,1250.0059,1278.3062,1282.0853,1312.5349
1819.9651,1809.5144,1796.2288,1819.8752,1804.5835,1818.0759
1877.8701,1880.6877,1815.8816,1843.7054,1825.3695,1777.0471
1613.1956,1621.3193,1616.0587,1620.0516,1612.7745,1612.636
2124.6687,2155.685,2150.8872,2133.4043,2150.6433,2142.665
2220.9812,2224.0962,2308.5742,2138.3545,2100.2627,2138.918
1827.4651,1793.304,1836.1643,1834.8518,1829.1362,1826.7449
2513.8472,2495.8975,2494.4307,2502.2788,2475.9668,2460.3887
1971.3625,2019.9451,2063.103,2099.6626,2139.206,2205.401
3931.8567,3872.9895,3863.9624,3787.25,3769.3457,3943.317
2317.1719,2305.7676,2286.5723,2409.8752,2416.077,2390.2708
2404.6606,2435.1895,2451.4512,2531.776,2552.9585,2596.7725
2561.3472,2638.3767,2671.315,2561.8948,2535.2769,2744.4092
7874.069,7848.7095,7743.201,7780.7993,7701.0713,7622.6416
4289.535,4545.0645,4511.215,4284.78,4288.594,4508.7407
7049.0166,6948.748,6859.8955,6887.776,6777.492,6669.095
9473.008,9520.021,9551.17,9599.367,9684.576,9683.061
3334.162,3356.193,3316.75,3179.8667,3148.7002,3143.69
6669.073,6711.022,6686.66,6698.168,6712.0977,6706.079
8065.93,8218.794,8208.177,8139.029,8101.12,8165.8403
7205.6704,7214.0967,7198.172,7217.2227,7206.908,7198.266
4856.328,4967.9297,5248.7563,5702.168,5934.6924,6044.1074
10915.49,11280.367,11764.508,12235.318,12759.66,13250.781
8736.286,9154.516,9621.769,10018.526,10518.007,11087.981
3442.0024,3600.6536,3774.0156,4079.1724,4303.9575,4507.175
3371.6045,3470.733,3585.1406,3707.8862,3817.5713,3923.638
11525.997,11809.625,12029.479,12207.742,12385.5,12592.561
10242.684,10743.253,11125.617,11623.461,12094.9375,12645.305
6250.4473,6421.6445,6627.4746,6795.652,6956.5522,7144.9546
4363.1553,4586.713,4835.707,5000.724,5253.628,5439.359
4901.621,4856.198,4870.606,5009.251,5035.342,4969.816
4595.4453,4734.074,4953.323,5206.671,5393.672,5572.914
5278.551,5393.3877,5590.9688,5826.9043,6023.6934,6223.504
13083.766,13698.346,14356.008,15084.922,15800.169,16471.957
8280.323,8506.968,8653.893,9077.139,9278.875,9485.64
2262.577,2375.6646,2486.5508,2623.6577,2755.6875,2875.7686
6869.4663,6925.329,7053.539,7209.626,7260.6245,7388.252
2929.2861,3055.3115,3190.2861,3326.828,3468.8857,3604.5273
8743.866,8893.865,9172.271,9450.745,9662.972,9916.808
2023.9954,2096.8582,2180.8865,2232.7961,2301.0815,2352.8655
7968.378,7671.4033,7755.4873,8275.08,8225.861,8188.787
10178.305,10386.203,10875.322,11513.314,12056.319,12614.858
3256.072,3297.548,3254.54,3220.8909,3196.793,3134.3696
12567.318,12779.435,13125.82,13735.615,14045.516,14341.582
3340.5005,3433.3853,3544.9814,3662.4412,3772.266,3884.0034
3189.267,3329.6865,3485.8896,3762.853,3967.6064,4148.24
3368.7725,3467.4731,3581.351,3703.831,3812.9966,3918.1724
5311.7295,5560.899,5841.5127,6153.333,6437.249,6687.462
3072.8813,3117.67,3178.8777,3262.1438,3309.099,3373.313
9096.8125,9130.311,9093.961,9205.6045,9179.356,9190.646
11801.091,12405.449,12718.742,13150.558,13481.457,14023.295
3025.3416,3191.0137,3319.4133,3466.2332,3634.579,3801.5874
7065.782,7134.382,7223.087,7326.5625,7336.3613,7402.119
10046.086,10257.252,10620.535,11219.106,11566.963,11850.263
15891.637,16595.465,17464.48,18852.863,19719.697,20582.48
13591.258,13986.033,14391.335,14891.652,15310.963,15682.375
3395.4495,3526.7095,3665.645,3799.9385,3949.7656,4116.963
8727.172,9086.732,9524.09,10000.747,10511.734,10977.699
6515.7734,6729.308,6968.534,7269.2305,7532.586,7803.907
3271.5,3376.0732,3491.13,3723.079,3884.8525,4019.5696
2158.4456,2138.859,2134.4092,2153.3823,2163.9277,2124.459
18425.957,18720.502,19055.139,19259.312,19399.227,19799.488
3280.0774,3375.0288,3463.646,3541.099,3627.8599,3699.3115
3517.67,3564.86,3578.2637,3544.942,3520.8928,3560.106
1101.3586,1122.1263,1123.5709,1111.4596,1110.83,1117.0804
4073.9775,4252.008,4431.001,4614.3984,4812.065,4939.122
1635.7412,1682.7734,1751.9348,1876.4688,1943.1515,1998.4353
1965.9272,2002.6313,2011.8062,2026.547,2037.062,2056.5486
4130.134,4148.157,4270.1504,4431.268,4498.5327,4576.0293
8895.037,9157.721,9479.247,9782.297,10146.568,10473.025
2264.1814,2341.8574,2373.1416,2450.37,2490.879,2511.1733
11582.512,11794.863,12017.07,12220.973,12403.566,12639.879
2017.4846,2039.303,2055.1746,2071.376,2080.4949,2099.3591
1333.5121,1334.4185,1323.7926,1328.2959,1323.9169,1316.303
2044.9148,2058.1104,2062.2961,2071.3384,2070.9365,2079.603
4569.5723,4597.047,4609.7754,4627.1562,4628.008,4648.6167
2215.031,2221.6604,2213.6045,2220.1755,2215.5764,2213.175
9952.381,10047.967,10121.199,10181.654,10209.174,10290.251
7435.0854,6851.284,7431.9727,6989.0615,7581.1084,7905.5776
4453.6685,4590.2197,4792.6865,4895.1416,5137.6553,5401.84
5401.548,5447.513,5467.627,5512.5337,5622.7954,5655.089
11244.941,11572.483,11587.391,11499.652,11598.125,11848.924
9136.416,9392.304,9421.75,9549.114,9745.074,9958.405
12796.26,13146.547,13518.725,13763.17,14272.215,14937.651
10488.53,10901.031,10995.721,11089.715,11409.408,11740.477
3327.3525,3385.2544,3383.1797,3530.349,3600.268,3601.2827
5998.712,5657.381,5799.7397,5912.928,6056.75,6014.2256
6946.4795,7100.981,7048.3354,7048.635,7044.9233,7002.2144
4830.3535,4553.3555,4588.993,4729.134,4621.607,4567.8623
5180.4805,4986.582,4826.3276,5087.6655,4937.5884,4709.5674
8378.682,8297.303,8468.142,8462.343,8706.755,8795.788
5398.5635,5670.644,6086.6875,5642.169,5894.5674,5942.8457
11218.988,11538.641,11591.658,11448.833,11566.33,11917.192
3313.9294,3056.6907,3159.2292,3125.8298,3053.2322,3031.3867
4953.6084,5152.2305,5154.962,5201.121,5275.8525,5364.931
3341.639,3372.1072,3382.6714,3333.7217,3331.8499,3280.2124
9181.558,9440.923,9470.631,9598.166,9796.867,10013.311
7341.3115,7582.66,7725.427,7668.1055,7813.6772,8216.238
3098.7876,3095.754,3095.5093,3170.7852,3193.7573,3183.5115
5233.8145,5388.052,5431.3394,5452.9893,5544.6235,5664.592
4840.323,4562.9043,4597.3457,4737.828,4628.214,4576.256
4861.195,5520.3696,5865.8345,4752.391,4870.905,4732.0996
2966.4775,2936.127,2922.9915,2965.1587,2971.5127,2902.4277
7796.5645,7875.7295,7863.2,7972.5566,8047.183,8194.315
5051.946,5202.427,5136.5054,5152.41,5158.705,5168.2993
3093.3662,3049.9219,3046.241,3067.815,3076.7969,3082.8486
8128.887,7845.2583,8304.603,8145.8486,8735.808,9412.893
1492.8816,1538.7914,1546.1721,1521.0771,1535.8142,1586.9045
8211.347,8515.244,8869.121,9223.094,9617.849,9984.094
11561.024,11494.853,11402.4,11383.5625,11003.886,10901.545
1547.4023,1613.374,1645.8782,1627.2008,1677.937,1728.7085
9722.766,9216.17,9603.033,10637.834,11094.525,10870.935
6882.4087,6579.5225,6367.0024,6722.458,6386.141,6067.5244
10664.531,10645.754,10624.973,10878.334,10975.745,11248.872
1184.8501,1229.0314,1234.5848,1234.846,1251.1465,1290.7971
9964.465,10214.619,10255.163,10168.894,10236.608,10394.656
4276.5103,3925.497,4030.3086,4035.1633,3968.141,3925.9575
4176.664,4139.7925,4131.893,3985.5469,3911.8562,3851.7725
5247.5386,5121.252,5063.842,5168.3755,5098.3115,5099.9736
1180.8865,1216.4124,1220.759,1220.1892,1238.5125,1263.0557
5048.4854,5048.7227,5163.825,5170.2803,5309.941,5523.28
6209.5596,6260.1284,6252.883,6168.2,6175.9263,6195.4746
9958.369,10280.25,10330.756,10256.832,10395.1455,10606.065
7450.4536,7384.3306,7316.945,7323.699,7229.9697,7120.5146
7572.0234,7765.701,8000.28,8055.8213,8099.3457,8335.808
7377.8257,7319.6177,7483.1553,7781.182,7924.5137,7987.0435
3905.308,3947.6802,3954.438,3919.0547,4008.7578,4059.5137
3504.0376,3514.3586,3610.5337,3713.6675,3832.7446,3932.7964
3887.7188,4103.5586,4402.9478,4650.918,4925.689,5151.0166
7084.334,7545.0312,7972.2783,8458.36,8852.031,9283.284
2632.5989,2662.3313,2648.164,2640.588,2636.6567,2645.7422
3993.8262,3995.0864,4022.1226,4031.2646,4032.6758,4055.857
19342.844,19980.531,20700.676,21409.107,22121.531,22846.777
14776.146,15354.884,16404.184,16922.85,17834.416,18324.959
8980.209,9240.83,9434.452,10103.339,10600.285,10997.479
9011.859,9577.023,10050.575,10606.33,11196.502,11778.447
6351.616,6416.3066,6634.214,6914.7695,7132.3467,7273.4375
17274.473,18117.797,18935.348,19942.8,20965.775,22160.861
4154.033,4229.377,4342.7524,4611.152,4776.606,4863.9854
3295.8335,3506.036,3726.1746,3983.9136,4233.4844,4468.9175
12313.016,12825.383,13400.057,13967.03,14566.676,15116.264
11597.732,12206.1,12777.412,13510.954,14163.754,14819.055
10173.363,10211.29,10252.617,10254.128,10243.913,10277.533
9527.067,9573.727,9597.203,9640.349,9643.936,9691.4375
10013.848,9891.532,9723.57,9940.032,9755.285,9690.854
8413.803,8306.684,8222.415,8155.3955,7996.666,8023.666
4537.8525,4731.5503,4871.244,4976.418,5184.5703,5365.756
7220.9365,7233.133,7274.38,7348.8145,7339.7593,7384.412
10252.643,10594.211,11055.377,11428.997,11839.259,12221.439
3653.7085,3724.7114,3814.3643,3883.9346,3955.2761,4030.141
2046.3062,2032.021,2015.0603,2061.5364,2054.7715,2020.2043
7351.5146,7538.4697,7655.2646,7756.885,7905.21,7929.4775
3246.0396,3343.9463,3444.8674,3536.8132,3637.2275,3719.3948
4266.434,4284.9204,4340.004,4373.207,4375.3003,4368.9414
1097.4705,1117.818,1119.4132,1107.7727,1106.8186,1113.0328
3214.102,3227.2886,3244.9326,3271.7856,3281.7212,3287.9067
2267.8555,2288.2542,2301.7754,2307.148,2299.3105,2304.7507
12472.674,12677.274,13031.091,13525.398,13905.303,14107.464
6834.4414,6737.0312,6650.776,6666.409,6529.524,6462.17
2623.571,2695.293,2775.7686,2834.3691,2903.8525,2993.1025
1993.9236,2030.081,2068.5264,2080.0798,2099.0964,2112.372
10485.533,10470.97,10638.434,11038.803,11105.613,11154.445
4398.409,4472.2397,4562.766,4672.1562,4732.89,4886.5015
9815.193,9866.672,10016.861,10330.022,10427.176,10623.465
13274.984,13733.242,14223.064,14725.369,15229.01,15665.01
7048.95,7196.0605,7425.671,7657.41,7876.588,8132.95
1702.2588,1742.993,1801.5391,1867.436,1926.4536,1973.2032
2298.0461,2377.5464,2461.4111,2550.255,2638.8252,2719.521
8490.301,8314.28,8280.465,8397.532,8305.889,8338.674
4765.389,4928.2383,5174.7036,5324.287,5530.3887,5589.46
3770.1392,3806.52,3822.479,3760.1973,3831.623,3827.0781
1969.6611,2021.7959,2067.9788,2129.6353,2173.5505,2230.1023
986.05646,980.6383,967.84937,963.1211,956.2177,937.19385
2665.1016,2730.5464,2816.0093,2864.9375,2935.6348,2981.5781
2350.3394,2458.2231,2627.5088,2751.367,2895.5498,3032.169
7351.3975,7486.676,7640.873,7794.21,7940.752,8091.0947
4814.6006,5030.573,5218.725,5533.564,5755.609,5997.468
8163.1235,8347.948,8470.412,8622.529,8754.399,8880.035
8672.693,8890.578,9214.555,9421.6455,9711.084,10102.07
3652.9722,3724.176,3813.3315,3882.3237,3953.0894,4028.1348
10908.53,11195.347,11491.789,11841.307,12125.943,12412.494
4192.296,4475.501,4752.7944,5073.525,5374.186,5662.7734
3121.941,3164.2993,3209.8203,3237.4927,3258.9062,3303.2695
7733.758,6982.307,6769.6934,7425.0,7269.561,6678.324
4047.7275,4108.414,4184.3447,4275.9287,4345.8887,4455.1055
1129.6296,1151.4973,1147.1964,1148.1406,1149.2344,1151.2379
10485.311,10480.225,10651.914,11049.672,11122.385,11177.869
8673.078,8943.283,9211.781,9261.922,9598.093,9834.912
6894.8037,6921.5815,6967.5195,7232.172,7278.0186,7359.118
9159.726,9317.478,9565.014,9736.99,9940.24,10090.661
8141.4355,8205.669,8223.441,8198.777,8211.405,8241.187
1118.3118,1120.828,1130.8179,1161.0972,1161.8394,1172.1387
4489.873,4523.3955,4517.1104,4534.328,4550.432,4609.562
1732.1096,1713.5616,1692.904,1711.8718,1690.5148,1674.3174
7351.5005,7225.3115,7171.5938,7310.8076,7274.048,7171.319
3319.424,3381.7217,3453.8608,3543.8716,3619.2334,3694.5342
2460.047,2457.8875,2441.9338,2466.0,2438.2957,2446.2832
3981.5396,3951.7876,4060.8457,4255.414,4336.391,4443.893
4111.1885,4099.722,4199.375,4356.9785,4419.6245,4478.664
4726.406,4738.797,4728.748,4717.7627,4694.2686,4713.214
1421.3806,1381.6636,1374.7295,1406.3298,1379.0356,1333.0371
2058.0615,2107.6528,2151.2556,2161.2131,2200.4915,2266.5542
1728.9861,1709.7172,1689.8628,1708.2451,1686.7245,1671.5297
2094.369,2083.027,2041.9032,2053.4746,2035.9221,1991.154
1850.9763,1818.523,1810.0873,1806.8862,1775.7345,1768.3656
8838.867,8804.681,8952.174,8828.066,9062.258,9678.4
2662.5981,2650.7534,2661.176,2664.2544,2676.5789,2675.1187
3397.7812,3692.0376,3732.8271,3769.1047,3840.3633,3968.7988
4044.3994,4082.4539,4100.4014,4123.9663,4133.865,4159.9756
8783.006,8986.923,9109.697,9208.835,9361.139,9370.777
5030.7495,5044.6504,5090.836,5120.601,5114.413,5093.877
1724.0116,1758.0732,1831.4943,1864.3745,1936.1802,1928.3477
1555.5898,1547.5243,1553.899,1546.9724,1523.2654,1507.5527
1424.2056,1449.8517,1441.3397,1442.4075,1442.6545,1441.6953
1157.8297,1194.5515,1206.3057,1218.557,1229.1833,1266.5643
6243.8125,6535.6396,6734.861,6940.0957,7164.206,7299.6357
4047.1147,4091.6528,4213.063,4193.669,4374.014,4741.74
9984.055,10283.664,10651.68,10900.742,11233.477,11527.448
6217.5684,6162.246,6109.014,6232.75,6225.369,6072.6357
12418.871,12367.072,12529.957,12974.423,13009.948,13031.125
6434.001,6473.455,6583.167,6698.402,6767.7007,6862.6553
4145.326,4149.912,4103.57,4159.856,4161.2944,4123.9526
8122.6274,8342.037,8660.301,8932.878,9347.405,9598.764
8754.625,9053.15,9339.656,9708.16,10018.963,10434.0205
1027.7129,1008.4497,1002.8733,1019.2834,1009.4019,1012.97363
7847.45,7940.7515,8066.006,8201.341,8280.271,8417.007
6025.843,6123.462,6278.4404,6363.0576,6479.3896,6630.581
4097.6914,4212.433,4305.37,4375.7827,4463.164,4571.2925
4397.3867,4657.6587,4729.6226,4848.7744,4944.556,5059.643
1458.5417,1522.1454,1518.5702,1606.4309,1669.1743,1679.4968
2342.357,2378.587,2353.6348,2350.6208,2344.396,2330.8857
2928.9048,2950.8584,2986.2031,2987.358,3002.5583,3023.8135
5096.7,5225.575,5443.657,5672.7334,5911.704,6155.7817
12526.1875,12615.43,12619.748,12898.315,12879.842,12955.824
1966.8696,1976.45,1975.9258,1963.904,1970.9106,1956.6274
5130.9854,5174.889,5239.483,5278.323,5320.962,5333.549
2432.882,2452.2327,2485.6235,2512.47,2532.97,2574.062
2231.1804,2265.829,2279.2659,2288.852,2305.9512,2310.7285
3575.5632,3608.3555,3627.9485,3619.8818,3600.9885,3624.122
1588.917,1659.1782,1652.8086,1746.5046,1814.4152,1822.3096
1200.0901,1203.3759,1201.6497,1223.3569,1219.1897,1225.1428
1448.2625,1483.2272,1465.5781,1442.97,1444.594,1454.7681
12120.549,12157.332,12140.83,12551.15,12584.584,12627.095
1810.3293,1849.8624,1872.0256,1904.2439,1930.6606,1954.9796
2654.6611,2628.33,2612.5176,2571.8162,2553.7085,2505.5215
1554.8318,1572.991,1579.8699,1589.1597,1593.3323,1601.2009
5964.6895,5991.841,6018.3257,6091.117,6098.0205,6121.6826
1089.3091,1080.2262,1067.38,1088.7131,1086.551,1057.0604
7646.8228,7673.6777,7598.618,7656.415,7671.1177,7612.9487
5443.4775,5530.463,5690.562,5853.8623,5995.25,6108.6113
4461.7793,4584.9785,4700.3325,4840.8125,4959.8486,5039.693
1542.7096,1554.9734,1568.503,1595.3438,1600.3811,1618.6123
1335.2136,1345.661,1349.2346,1356.9302,1358.9407,1365.5962
2658.0552,2688.826,2713.9353,2735.7627,2747.3928,2774.5151
2293.079,2353.4219,2412.6497,2472.5386,2531.7307,2593.9768
20363.86,21533.66,22659.977,23838.447,25176.23,26478.559
11570.479,12163.985,13058.538,13821.053,14760.201,15967.98
19115.83,19786.92,20543.947,21391.398,22204.24,22949.934
2188.7031,2067.708,2057.6968,2108.9858,2019.0848,2006.8575
3699.415,3844.2773,4002.3518,4088.112,4246.9614,4378.2715
8676.835,9064.854,9465.875,9861.2,10314.357,10736.567
6220.0283,6643.864,7114.314,7585.005,8017.2773,8442.084
6485.464,6761.5996,7098.986,7268.881,7672.3994,7900.1797
2486.2344,2550.085,2621.6387,2715.8926,2794.6987,2862.275
3846.0244,3981.962,4144.6777,4320.2607,4503.4136,4646.083
1911.2565,1900.2915,1946.3235,2119.5974,2155.2913,2169.5818
10640.393,10895.672,11244.621,11602.699,11964.916,12324.938
4707.1045,4972.7334,5279.206,5615.3623,5960.296,6252.25
3302.588,3499.3086,3702.5305,3939.673,4166.4824,4387.3516
2630.3257,2739.9604,2850.0662,3024.0098,3161.9863,3302.3733
14204.211,14892.742,16008.511,16961.72,18102.793,19809.832
19773.602,20496.742,21163.43,21982.352,22731.59,23447.59
4348.004,4516.668,4711.2686,4916.9536,5138.377,5372.5664
5236.5557,5402.257,5577.45,5798.223,5986.9873,6208.102
10295.613,10657.32,11124.885,11685.378,12258.826,12748.695
8543.958,8717.182,9245.845,10031.994,10567.479,11079.3125
10359.895,10824.736,11196.524,11419.391,11701.338,12284.06
2063.2634,2124.6338,2176.7168,2255.9902,2326.5664,2388.8613
6139.074,6541.87,6932.411,7265.7534,7776.8467,8587.8
9002.418,9218.69,9555.483,9930.424,10319.484,10679.561
3576.0364,3832.3286,4083.2974,4413.1406,4692.466,4974.3325
10290.634,10700.82,11329.482,11955.147,12706.263,13452.089
3762.373,4014.2449,4255.1235,4343.039,4595.7446,4848.1445
11324.494,12229.053,12945.1,14152.408,14985.773,15864.581
2308.4453,2441.3354,2602.6987,2776.8596,2960.3428,3134.9097
15532.442,15871.275,16144.359,16418.64,16629.707,16883.594
1296.3671,1203.1205,1299.7744,1211.9539,1277.8481,1062.7385
2284.8765,2472.0115,2651.6167,2849.8186,3052.9602,3238.4197
9373.227,9672.402,9991.42,10332.645,10672.753,10988.907
2996.5215,3132.8909,3288.353,3441.5708,3629.9492,3808.7534
16661.934,17568.465,18431.742,19266.674,20181.691,20991.668
4755.9263,4918.1406,5056.1816,5198.2573,5349.087,5493.7637
11454.855,12276.287,13065.031,13916.046,14815.966,15598.272
5375.629,5563.802,5753.1313,5956.5156,6163.391,6382.9746
3038.0908,3179.942,3333.7646,3532.248,3711.317,3879.587
2465.2583,2530.0562,2581.608,2637.8965,2688.751,2730.2817
2126.5034,2175.4368,2308.05,2353.427,2453.1672,2663.9639
12543.727,13537.125,14458.759,15443.779,16462.318,17343.365
11959.105,12317.8955,12830.447,13379.092,13972.848,14579.66
14627.406,15729.803,16834.053,18054.46,19290.932,20797.586
4676.0,4956.76,5270.1797,5633.7344,5985.9053,6291.3184
4521.051,4788.245,5106.4766,5522.4043,5846.3286,6224.7407
1183.4423,1206.1,1268.289,1140.6003,1201.5039,1025.7925
4363.6924,4532.2104,4706.248,4869.0063,5066.741,5269.89
11235.43,12033.373,12803.469,13626.717,14491.428,15248.853
6736.963,7122.2275,7250.118,7182.6987,7342.176,7829.704
2351.5227,2415.8047,2471.587,2523.6343,2580.9526,2637.9858
1899.166,1974.8076,2032.3333,2102.5186,2176.3323,2232.018
6133.5283,6542.4688,6945.5723,7264.454,7776.6963,8584.062
10211.913,10641.135,11319.46,11956.975,12715.879,13481.035
2325.1348,2402.3164,2482.8394,2614.169,2711.7344,2825.9143
6874.957,7263.0,7202.736,7283.746,7694.371,7833.2695
5002.133,5523.956,5884.8345,6432.0127,6850.6157,7337.3247
8263.028,8880.523,9468.275,10165.632,10830.305,11462.762
6023.0977,6301.588,6568.029,6828.7666,7137.797,7419.3926
