V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
12906.246,11802.782,11994.103,10879.894,10516.105,10977.87,10941.204,10299.777,12263.422,12139.932,13833.526,14414.072,15610.489,16609.773,17830.156,17298.793,17912.555,17704.6,17928.023,16744.69,17287.436,15382.171,14583.535,15002.689,13130.413,12654.136,10879.095,12302.738,10667.932,10527.072,10488.433,11210.628,11519.996,12327.727,13517.8545,14722.371,15913.327,16376.026,17514.129,18609.902,17857.496,18637.633,17828.898,17432.357,16149.441,16234.168,14930.759,15217.492
1288.2761,1212.1874,1206.5981,1082.9136,1014.6226,1049.7635,920.827,975.447,1013.6158,1000.2127,1077.3356,1177.3779,1237.0945,1304.5361,1423.7715,1425.5713,1485.3789,1504.2534,1675.7395,1587.1056,1599.5817,1511.66,1504.5879,1408.1394,1337.2274,1310.0721,1114.5309,1170.4458,1002.43,995.0826,968.2765,931.6384,948.3926,993.0059,1099.8243,1063.9861,1200.178,1333.0913,1421.9803,1516.3546,1465.1053,1578.9966,1584.3795,1579.9548,1487.7074,1633.4327,1407.1302,1606.2677
53296.83,49431.453,47021.418,44205.1,40790.906,40950.09,39295.375,37932.105,41736.54,42832.117,47442.938,48763.543,52093.652,55901.336,60748.3,61711.46,64239.06,64803.523,67014.44,64522.227,65578.0,61642.867,60035.945,57926.805,53737.438,52165.125,45124.125,46767.355,42354.88,38844.633,40496.586,40557.492,40398.86,42730.457,46297.406,47990.883,53085.184,55591.45,59565.13,63066.18,63653.06,67234.22,65281.508,65212.86,62061.82,63771.99,59642.8,60069.63
26102.342,24233.236,24765.66,24341.96,21422.664,22281.639,23540.736,22646.451,27198.414,27855.16,30693.523,31792.203,33659.883,35374.35,37971.223,37944.79,39264.746,38995.3,36413.008,35411.875,35061.055,32076.383,31409.297,31534.293,28115.986,26431.652,23085.344,25980.238,22926.53,22049.475,24209.143,23788.08,25228.203,28032.152,30419.934,31825.135,36122.484,36351.48,37871.008,39977.688,39088.54,38986.508,38521.723,36722.72,32843.8,32820.977,32345.438,30261.172
2010.2288,1848.1215,1780.9502,1752.4932,1676.7545,1704.7124,1795.867,1685.8816,2010.5112,2089.908,2368.3835,2401.0908,2580.08,2684.0671,2910.9304,2907.1455,2971.3765,2885.6638,2749.4673,2668.0554,2614.6274,2373.5276,2282.7983,2347.8826,2053.1807,1972.9271,1733.4985,1909.0417,1732.6802,1632.7908,1829.7303,1883.1409,1960.2617,2123.6445,2279.2915,2446.2212,2697.459,2769.6116,2853.4912,3010.0352,2981.1694,2929.626,2860.379,2709.2756,2497.671,2493.496,2439.3005,2251.971
5733.926,5272.199,5089.1133,5102.3477,4707.9414,4636.3438,5206.8535,4733.0444,5668.4893,6306.3306,7035.559,7039.584,7474.333,7775.372,8595.406,8704.147,8974.047,8789.164,8012.8247,7890.8354,7749.5205,7114.8325,6790.994,6902.606,5953.5083,5665.4424,4899.1143,5461.1943,4909.919,4487.136,5387.602,5362.488,5618.7373,6272.827,6712.154,7050.8525,8025.174,8306.197,8387.42,8883.956,8800.254,8657.133,8713.078,8062.7056,7507.173,7231.592,7333.48,6356.098
13545.3,12675.993,13384.617,13002.48,11080.346,11865.825,12270.384,12186.506,14679.773,14341.07,15704.213,16713.56,17595.336,18676.639,19679.695,19462.898,20251.922,20271.82,19202.371,18537.617,18464.262,16821.91,16645.23,16522.77,15065.78,13903.257,12223.582,13917.344,11958.796,11996.933,12586.996,12048.689,12981.09,14553.093,15987.794,16597.14,18958.803,18833.1,19908.264,21009.57,20249.7,20571.986,20046.857,19368.387,16840.982,17190.916,16632.76,16267.795
632.1994,619.40155,609.1013,629.4547,575.3463,574.7101,555.2036,546.2165,586.3241,574.4729,587.3057,592.99976,593.70306,615.60956,623.9723,634.6615,654.7628,677.3174,656.99567,643.3869,679.2321,641.40717,677.9683,682.73474,646.5121,652.44324,607.4115,618.1076,611.4122,557.13916,560.6772,585.1649,583.61395,572.98773,602.2767,597.6551,609.71075,586.81055,625.455,653.1406,666.2832,663.8721,661.4766,676.2784,658.84955,639.3642,659.78986,631.2545
231.18607,213.84938,224.43817,221.9691,165.36241,183.9529,211.23434,194.06276,239.29338,239.50737,267.39795,278.0518,298.36444,317.6888,333.47687,346.67926,369.86652,360.31067,336.40796,330.8392,323.0452,293.71817,291.94806,290.9469,260.78293,233.85962,210.31294,227.49019,218.46997,190.22685,192.03357,216.4435,218.39824,244.66698,276.3469,287.9654,325.32257,322.35425,344.39224,363.44125,359.44446,370.89734,361.42944,324.55035,293.15265,315.92242,289.85806,280.42786
395.08942,431.28796,456.98163,452.2185,517.1095,583.4202,622.0987,662.8844,772.3048,755.8902,788.1854,801.65186,824.37177,788.12915,788.20557,763.5753,694.71924,633.15497,608.27814,522.5251,475.03232,441.97507,381.56848,412.0135,404.0268,439.43787,468.15497,464.60016,522.62396,617.92267,628.1139,690.5951,758.63574,832.13055,785.5614,854.39685,838.04407,815.7325,794.79517,746.3418,703.5211,614.187,559.3639,521.80774,462.67267,416.14233,432.18857,392.29538
2302.3381,2325.9424,2146.7854,2064.0278,1905.2632,1927.5549,1756.7858,1671.2625,1816.9545,1872.888,2032.1102,1975.5387,2131.9028,2135.0688,2362.059,2376.4636,2406.4814,2589.7139,2579.442,2489.8345,2576.8083,2485.6921,2600.967,2414.8066,2408.2305,2469.4978,2010.2949,2093.9883,1996.8965,1860.7117,1910.6863,1820.6,1843.1132,1810.6724,1932.4502,1899.5505,2107.676,2082.809,2255.9807,2416.4348,2593.5044,2413.9717,2443.6313,2610.9072,2566.8245,2547.6345,2590.026,2400.4353
15602.257,14759.242,16152.53,16174.591,13060.165,14810.056,14737.264,13052.635,17007.205,15870.449,17782.336,18047.758,19551.705,20069.404,21395.98,20802.816,21386.068,21942.225,20898.75,19454.574,20205.982,17918.117,17505.65,19532.484,16471.781,15948.626,14318.723,15650.452,15417.637,13678.114,12775.574,15273.4375,15701.914,15911.499,17858.074,19837.477,20424.518,18910.926,21814.844,22386.766,21980.68,21168.268,21170.826,21415.588,18226.99,18669.291,18658.947,17092.14
1719.367,1616.6976,1563.5873,1571.0276,1354.5709,1403.2357,1398.4867,1402.5815,1670.2642,1766.9651,1933.8751,1902.666,2102.769,2207.7,2357.981,2424.985,2477.3208,2521.8604,2290.433,2243.074,2211.3477,2037.4429,2036.2819,2049.967,1816.172,1772.8171,1491.8871,1590.4705,1548.8665,1367.676,1502.6309,1596.3208,1633.793,1778.3574,1872.7656,1978.1377,2203.0737,2183.9443,2353.3867,2463.7961,2535.7651,2408.3247,2413.0947,2347.003,2120.1594,2123.0742,2111.1707,1907.339
4018.4783,3980.2415,3648.348,3527.0776,2942.3826,3094.4883,2814.9229,2722.4585,2989.6514,2846.7058,2986.0195,3049.5862,3300.761,3656.7607,3769.4385,4038.6182,4212.5396,4557.616,4770.306,4540.995,4786.401,4630.9824,4718.838,4542.565,4324.002,4237.4893,3604.5596,3477.485,3229.0063,2975.6248,2892.631,2765.6978,2745.9185,2726.361,3013.4666,3031.1086,3306.6707,3402.0042,3921.0547,4216.2134,4452.0483,4559.695,4514.258,4747.581,4435.639,4799.401,4496.8,4593.4175
4796.1484,4248.961,4440.521,4235.729,3971.7627,4090.4548,4140.978,3904.149,4613.6797,4423.432,5067.332,5294.926,5519.6943,5918.143,6295.8604,6237.8145,6494.3203,6359.3535,6323.4927,6073.9155,6020.016,5485.5913,5283.628,5633.8384,4874.128,4484.216,4143.338,4567.537,4026.794,4008.5244,3943.1843,4183.6304,4362.2773,4650.5605,4986.809,5462.124,5727.3364,5954.607,6378.9478,6723.7036,6358.3706,6594.0586,6470.5347,6217.2227,5713.204,5862.149,5537.0005,5542.741
103138.78,95053.92,100492.06,97382.87,84938.47,90845.12,91101.805,86077.14,103147.91,100551.99,111207.53,114394.96,120237.82,125491.875,134398.97,132708.97,138253.97,139218.56,135083.16,129571.375,131522.42,119414.7,116810.9,121599.77,106404.17,103097.46,90285.24,101827.516,93205.586,88833.984,87197.914,92635.75,96336.3,100812.79,111380.516,118257.56,126296.95,125267.27,135466.17,141747.88,136728.52,139495.22,138126.55,134573.92,123079.84,122887.9,119236.72,117002.92
98543.99,91259.65,92336.53,87830.625,79403.72,84048.64,82686.01,79898.3,93731.63,88172.98,97776.93,104480.42,108601.875,114557.56,122334.52,119036.66,125545.08,124526.59,127704.4,121320.17,123092.67,111924.016,111189.18,111652.55,100229.14,96031.36,86509.91,94250.19,84629.7,83678.29,79711.43,82646.56,85834.164,91591.74,100475.375,105294.016,110722.805,114498.2,122259.016,128661.35,123093.234,130748.69,126610.31,123883.97,115150.41,118472.41,110632.66,115055.4
90907.93,84334.17,85317.48,81325.234,73292.59,77799.85,76497.52,73921.84,86796.18,81410.72,90197.31,96403.73,100080.836,105401.09,112492.38,109285.71,115355.64,114414.56,117438.01,111513.86,113344.73,102923.62,102479.664,102800.94,92360.98,88715.31,79965.93,87098.22,78488.44,77499.664,73536.17,76436.0,79405.17,84500.83,92891.625,97194.44,101953.69,105274.14,112386.69,118228.5,113099.09,120258.18,116306.69,113874.3,105928.24,108925.31,101764.21,105981.805
5778.4736,5526.489,5149.84,5010.4834,4393.2583,4339.242,4142.8896,3755.1401,3973.9697,3905.5076,4193.0884,4144.1406,4409.3423,4736.049,5195.7773,5273.6387,5765.2305,6080.957,6358.372,6163.8804,6533.66,6379.733,6404.4766,6290.1865,5977.3164,5763.39,5199.241,5030.902,4600.5747,4074.9238,4102.436,4032.8154,3843.8718,3832.853,3994.016,4155.4976,4419.255,4733.763,5165.727,5493.711,5694.2466,6213.1885,6201.9136,6303.883,6303.5503,6627.1675,6368.019,6309.015
43086.156,41444.05,39328.79,38147.176,34952.92,35747.31,32904.17,31144.44,34205.152,33104.555,36358.49,37307.98,39214.703,40667.64,43955.008,43721.94,46116.53,47033.832,48685.957,47087.266,49516.87,46732.242,48234.098,46358.605,44227.047,43650.523,37879.82,38882.637,36435.55,33397.742,33031.555,33344.57,34018.414,32187.826,35724.86,36544.848,39167.332,39534.97,42630.42,45675.53,47168.1,48663.75,47652.66,49387.324,47305.406,48459.75,47397.19,46373.297
1269.5742,1250.979,1191.7832,1094.5176,1136.2493,1142.3529,1033.3147,1009.86224,1072.4597,1095.6875,1207.1904,1224.585,1284.1736,1257.5461,1399.6426,1377.7048,1347.4858,1413.6305,1463.9188,1404.6217,1428.2498,1356.2039,1385.2583,1270.2839,1283.0244,1340.0613,1096.595,1186.1772,1103.3541,1093.1216,1105.3405,1064.122,1107.3862,1081.9343,1164.1304,1131.2091,1237.7291,1263.2869,1310.4448,1417.3778,1430.3174,1362.3406,1360.3757,1437.6178,1417.6636,1408.1375,1383.3093,1358.9998
20913.58,20056.629,20940.58,20628.062,17543.453,19210.873,18913.094,17900.348,22067.492,21128.037,23788.662,24249.572,26063.629,26576.67,28788.422,28040.975,28997.105,29296.164,28047.281,26601.506,27263.162,24259.1,24276.99,25169.066,21849.984,21375.098,18434.13,21023.557,19944.65,18606.246,17905.832,19755.746,20760.074,21443.03,23867.197,25529.807,26993.86,25989.9,28951.967,30031.11,29239.84,28819.148,28676.21,28516.094,25306.133,25345.498,24886.158,23604.543
1828.5178,1691.471,1764.7853,1782.9788,1463.4504,1617.0858,1446.351,1312.8009,1581.9017,1564.965,1816.6681,1840.7036,2016.5493,1824.2612,2168.3591,2092.839,2218.9614,2255.004,2255.158,2086.747,2195.6294,1950.3369,2025.7144,2152.0444,1876.2212,1859.9949,1592.3849,1612.1519,1669.9509,1401.6162,1276.9945,1546.1584,1751.754,1404.9495,1654.988,1800.4292,1891.2876,1881.4415,2101.8264,2207.0723,2300.096,2258.9673,2184.1335,2282.6624,1965.8489,2152.0544,2135.3638,1973.4628
2572.5515,2565.8755,2391.4539,2447.016,1936.2764,2077.9165,1866.1588,1683.8087,1996.5934,1942.5803,2165.3794,2050.4536,2285.7073,2444.4136,2515.8552,2662.2986,2760.42,2945.294,2760.1536,2708.793,2970.1196,2775.935,2947.2136,2989.0015,2774.4478,2723.5718,2279.0303,2239.3953,2209.519,1898.7467,1844.4891,2013.3025,2017.873,1651.3457,2023.8937,2148.475,2286.3533,2101.8276,2507.2883,2740.2354,3103.4155,2918.348,2827.4824,3043.4749,2799.7397,2805.3962,2947.0295,2481.1829
103063.59,94981.22,100425.3,97312.88,84870.984,90777.66,91039.56,86011.46,103073.586,100474.31,111125.42,114313.08,120145.27,125408.805,134310.42,132616.9,138161.67,139120.78,134978.17,129487.3,131434.16,119326.164,116721.47,121515.57,106322.766,103021.15,90224.51,101752.91,93132.83,88771.51,87123.78,92572.62,96263.54,100734.45,111300.34,118178.11,126209.27,125172.85,135366.5,141649.69,136629.72,139399.97,138026.81,134473.52,122992.89,122800.78,119143.94,116913.08
1928.5319,1874.9187,1817.05,1701.2112,1602.4066,1609.7986,1534.814,1585.9502,1691.6163,1599.4745,1709.7343,1858.7552,1859.6615,1984.2753,2130.7585,2094.9185,2256.368,2253.1216,2413.3777,2346.928,2327.0945,2246.6917,2241.397,2103.2932,2018.7592,1897.7781,1718.4713,1849.8202,1598.7965,1644.9312,1631.2605,1442.6572,1516.3278,1750.6807,1802.0839,1754.3204,1897.6799,2098.2383,2165.3542,2241.4355,2132.5999,2311.0251,2370.8572,2295.8882,2235.0774,2307.6523,2146.397,2307.3298
3300.2302,3113.6392,3080.9636,3055.1797,2642.566,2772.5464,2615.0613,2389.598,2801.9448,2624.9397,2946.2705,2878.057,3023.7898,3310.9097,3364.9658,3402.5225,3658.4504,3761.606,3574.1729,3548.0896,3720.8684,3562.1091,3668.9155,3686.4468,3491.5083,3335.991,2921.786,3016.0645,2873.6768,2626.622,2513.3772,2685.2925,2678.259,2495.2114,2847.8457,2977.0437,3206.836,2995.6824,3339.9336,3586.2568,3785.2026,3847.9116,3716.323,3814.1724,3626.1396,3583.3552,3688.3271,3321.8323
3352.2034,2995.2534,3003.1785,2835.0273,2708.3923,2694.1357,2820.9285,2572.7834,3048.5083,3015.8325,3453.6921,3631.576,3831.515,4156.5854,4456.4224,4314.534,4643.5044,4527.4653,4486.4526,4209.119,4431.587,3976.995,3804.2754,3983.1504,3401.3257,3138.8955,2857.355,3080.7817,2704.3274,2608.2417,2595.0684,2816.4016,2951.4644,3139.8586,3352.369,3675.0686,3982.0527,4149.3135,4398.084,4631.324,4416.6445,4865.0464,4672.297,4512.25,4136.2305,4135.617,3934.8274,3850.582
3199.5774,2893.9338,2864.3308,2735.3945,2611.6987,2642.0288,2727.5815,2504.4094,2952.8965,2926.8857,3346.1199,3466.4512,3684.2593,4011.4167,4216.2393,4162.0713,4382.901,4241.6694,4255.238,4007.099,4174.468,3703.946,3563.648,3741.8193,3193.9404,3016.1228,2720.571,2970.3845,2641.4133,2557.3872,2514.9128,2776.328,2860.1824,3014.482,3278.4004,3600.424,3787.2468,3944.281,4197.57,4441.076,4273.03,4529.281,4337.5347,4214.997,3908.6338,3901.0996,3687.9878,3626.4956
1021.2389,978.36945,934.6149,916.7693,848.4801,895.7095,824.8783,797.60583,898.9491,836.40186,918.3809,970.83484,1001.5927,1080.7471,1117.8624,1135.2787,1161.5629,1159.1273,1201.1168,1160.7416,1182.2548,1107.4493,1151.5317,1134.7535,1086.3733,1041.4668,932.78735,927.5408,876.536,836.94934,793.2862,843.0963,860.85046,821.0989,935.5051,947.33606,1017.7926,1005.3939,1095.6936,1179.308,1238.1171,1212.8304,1193.8097,1220.2422,1114.7828,1179.6342,1145.1461,1115.977
33094.016,30322.084,30567.477,29068.607,26579.334,27427.758,28532.268,26742.133,31303.799,30565.604,33727.81,35493.688,36908.67,40345.9,42012.066,41701.09,43632.016,43457.72,43180.984,41845.31,42164.516,38650.3,37277.797,37994.81,34530.258,32231.21,29073.0,31953.656,27816.459,27352.025,27905.617,27982.295,28215.434,31478.363,34074.88,35920.055,39084.24,40049.992,42240.07,44769.25,42902.793,45147.66,43882.3,41912.617,39599.82,39692.99,37730.195,37921.766
137.82103,116.13227,122.3972,119.62439,97.312775,103.2899,108.20998,105.53874,132.0543,157.20682,176.58156,166.19142,191.1185,210.73502,215.93282,238.32814,233.76942,238.95139,211.16566,210.39256,197.07605,180.39543,171.26715,169.178,154.23866,150.1655,117.055885,114.9076,113.50254,97.63498,112.94323,132.01733,135.40294,137.99814,158.07741,165.89276,205.737,200.73598,213.35233,232.26869,252.87047,231.14224,220.06578,215.36664,184.88257,184.04698,187.4649,152.17603
32475.725,29756.156,30026.547,28565.479,26159.197,26989.383,28038.406,26284.145,30744.982,30016.879,33136.668,34852.168,36240.863,39570.445,41220.793,40875.66,42749.05,42582.12,42319.004,41003.668,41341.215,37869.387,36529.566,37256.57,33875.61,31644.97,28550.314,31377.621,27357.617,26867.707,27405.723,27517.96,27759.832,30887.582,33456.17,35264.465,38346.203,39284.56,41402.95,43892.43,42060.88,44231.03,42979.56,41071.51,38833.56,38901.75,36979.184,37174.754
4971.3213,4744.592,4617.6836,4256.6484,3914.4304,3800.727,3669.3896,3414.1108,3571.15,3338.8801,3625.9722,3862.6875,3845.3027,4196.5737,4558.121,4566.5537,5085.149,5113.3076,5685.8857,5588.0215,5948.661,5658.171,5602.9453,5522.179,5102.536,4797.7617,4374.2,4546.841,3883.5234,3679.576,3530.0747,3291.9976,3256.1975,3460.3286,3669.9414,3742.4602,3973.53,4349.967,4705.164,5026.0415,4734.153,5587.109,5599.825,5620.877,5614.1855,5762.285,5280.295,5804.0225
16733.387,15942.211,15749.513,14562.064,13439.246,13342.09,12732.261,12120.1875,12827.885,11933.431,12911.87,13835.962,13814.248,14891.746,16199.139,16017.966,17581.053,17844.527,19550.951,19122.062,19893.71,19023.775,19015.904,18387.127,17361.922,16486.396,14872.714,15602.415,13472.897,12962.615,12549.691,11599.359,11616.824,12619.561,13245.884,13293.055,14302.882,15460.614,16559.207,17416.031,16668.836,18855.77,19079.125,19237.82,18799.996,19547.873,18049.387,19690.639
35461.535,33393.895,32758.715,30511.838,29638.752,29572.988,28020.988,28290.914,30755.594,29866.0,32534.36,34884.938,36118.445,38864.383,41602.824,40705.266,42704.72,42759.21,45127.445,43092.754,43919.586,40982.566,40330.523,39228.535,36691.957,35121.945,31344.785,33672.55,28919.129,28422.355,28880.86,27841.242,28267.977,30855.38,33054.93,33338.92,36494.656,38959.4,41175.0,43572.07,41881.78,44646.92,44080.426,43664.547,41184.96,42742.28,39227.086,41997.777
356.03375,322.22168,344.4251,326.48846,258.93228,285.6796,313.1014,279.9892,359.75156,350.06433,401.75604,402.11514,434.87195,465.47656,499.97955,495.52353,525.93494,534.12213,500.26715,482.7815,472.01755,434.2177,407.4198,440.44986,377.49194,345.90463,306.25333,347.30872,305.7064,297.72913,290.0359,312.48154,310.24466,361.5473,392.413,423.21057,463.10828,473.8207,516.74164,533.1283,519.6214,527.3003,517.22925,483.07578,448.5309,459.9106,433.78912,420.72888
2251.6887,2050.9382,2158.3892,2151.165,1997.4541,2009.5751,2153.9036,1965.789,2323.111,2493.0369,2696.7656,2772.5146,2844.7852,2876.8462,3206.4714,3198.3906,3290.3833,3218.778,2931.8738,2906.5708,2864.9758,2676.7874,2633.026,2655.4768,2317.8845,2278.294,1997.821,2300.7708,2036.1426,1897.1123,2212.963,2133.1968,2272.9207,2446.94,2626.8857,2750.506,3097.5383,3110.0444,3126.4644,3323.9226,3207.2217,3119.2842,3220.891,3040.0852,2799.3372,2662.4219,2773.8506,2481.4966
1999.0323,1909.2273,1891.3741,1738.3462,1749.774,1661.2422,1492.2433,1568.8136,1595.7468,1509.4977,1656.0967,1750.4697,1778.8807,1919.1836,2077.7932,2069.4866,2211.1858,2250.7969,2458.5334,2486.2402,2512.8313,2418.6074,2391.1245,2186.3472,2109.9036,2037.3214,1782.4645,1898.844,1650.1658,1543.5942,1630.3003,1417.862,1488.5363,1646.4648,1690.6033,1620.1453,1856.3514,1991.2166,2128.7341,2185.3862,2145.6223,2314.3745,2404.7095,2512.8105,2321.4177,2395.3596,2225.047,2483.1177
