V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
2385.563,2326.4963,2363.0522,2373.877,2386.6304,2335.8245,2345.9368,2270.352,2290.4863,2369.0662,2361.5403,2330.375,2321.7686,2225.6409,2259.6567,2315.468,2327.2625,2267.8054
3893.5798,3980.1348,3857.0347,3786.7332,3970.6443,3931.8916,3784.9053,3571.2837,3770.631,4020.4194,3920.873,3855.8853,3849.115,3948.622,3749.5603,3788.1223,3909.3582,3894.4883
11043.935,11527.867,11509.268,11117.449,11429.155,11196.672,11046.7705,10815.308,11001.454,11898.175,11496.157,10953.779,11551.651,11585.563,11401.348,11249.166,11457.005,11238.073
6417.3716,6425.055,6217.7646,6115.4795,6267.9927,6208.783,6197.9824,6192.058,5908.4614,6330.217,6603.4814,6613.799,6659.6807,6562.1187,6309.517,6213.785,6280.568,6401.211
2438.9692,2407.2617,2427.7593,2443.8726,2506.6306,2417.279,2312.7468,2260.4153,2353.7708,2468.8645,2474.1619,2492.4832,2466.8203,2425.0103,2423.9358,2472.2854,2491.412,2450.1765
5118.6387,5135.655,5005.935,4926.672,5097.6675,4979.1484,4918.166,4725.5527,4849.575,5022.297,5291.477,5393.047,5339.2197,5219.2266,5114.954,5134.623,5263.4204,5179.5117
6451.9053,6847.8193,6731.674,5922.3076,5388.297,4772.914,4323.463,4336.262,4282.1514,4430.2227,4956.3735,5586.5806,6374.7153,6811.488,6500.8413,5997.332,5238.419,4948.4995
6792.4717,6824.918,6646.836,6558.1587,6571.9727,6478.785,6452.874,6506.51,6484.94,6423.511,6602.671,6709.9365,6849.182,6818.9834,6753.8286,6615.0557,6651.9756,6628.915
6737.3584,6764.027,7004.8335,7416.242,6979.4067,6770.3325,6254.827,5854.2334,5789.6436,5837.259,6245.528,6339.3203,6433.292,6422.3784,6688.1875,6918.141,6577.7104,6466.1846
1333.4464,1331.9528,1344.6129,1332.9059,1330.7657,1267.6864,1330.8661,1339.7402,1362.4845,1370.7728,1302.226,1292.4117,1306.4744,1291.5897,1286.0328,1327.6027,1295.9385,1270.3282
1273.405,1286.3181,1330.2969,1323.8561,1337.1931,1322.856,1333.0393,1318.0256,1341.4579,1388.4929,1367.058,1381.2095,1377.0116,1373.8254,1394.2844,1407.416,1419.0491,1403.6893
3160.9595,3033.164,3030.3296,2948.251,3008.3232,2903.7075,3022.7852,3018.6858,2993.6677,3141.1375,3352.487,3352.91,3330.3196,2992.289,2957.1338,2976.5894,2892.2805,3181.52
5143.5034,5165.7246,5453.1743,5242.883,5337.129,5258.9556,5311.7173,5127.955,5235.9487,5627.471,5385.5024,5353.5,5433.822,5344.39,5459.499,5492.0327,5612.874,5508.9336
1205.7603,1159.3745,1145.0817,1081.5264,1014.7211,985.92975,953.48413,975.847,1089.4734,1207.0154,1216.0151,1245.2914,1215.9517,1194.9402,1162.7478,1122.6039,1057.0918,1025.0214
1165.655,1128.6437,1153.6371,1193.314,1204.0227,1194.4045,1186.0358,1157.721,1197.7605,1229.4857,1214.254,1242.1168,1213.095,1216.1794,1217.7723,1252.7712,1242.2917,1273.1478
1076.2556,1024.8193,1020.8494,1003.67896,931.7302,834.093,817.52795,862.39435,987.5296,1101.8193,1098.307,1138.5774,1103.635,1070.5964,1042.0347,1065.8805,951.25543,899.7439
891.97943,910.49243,900.907,901.9037,864.8528,851.2097,725.1559,715.898,750.27783,789.52783,857.57,901.8288,934.44885,958.03,938.00543,932.31616,879.0525,913.93677
3403.338,3481.1123,3449.0144,3422.23,3516.4043,3545.2942,3533.104,3600.8196,3538.7463,3519.1194,3464.8835,3508.7393,3485.9255,3570.3389,3552.0156,3515.1855,3614.7383,3613.4653
2100.7468,2144.285,2172.316,2189.3843,2181.8843,2189.258,2183.8357,2155.9377,2136.0605,2147.227,2168.6367,2183.5127,2230.0112,2268.3774,2289.4412,2315.964,2303.835,2297.8162
4925.775,4785.9517,4889.417,5044.0234,5170.13,5099.98,5293.872,5481.6865,5446.0376,5367.2817,5332.051,5449.898,5191.6826,5017.197,5184.034,5349.773,5453.454,5417.5244
2862.3738,2889.836,2865.0486,2875.7856,2922.9795,3005.0735,2951.392,2970.798,2968.3545,2982.1172,2967.7046,2966.8628,2931.333,2948.883,2951.161,2913.1533,3013.074,3038.752
6311.073,6350.7705,6317.6953,6265.926,6085.9517,6214.9683,6265.0938,6204.574,6272.419,6202.1367,6277.6885,6149.7656,6269.2812,6160.507,6142.306,6018.1587,5984.0186,6053.449
6417.8955,6387.2715,6441.768,6138.233,6151.53,6337.5303,6697.3555,6699.5977,6266.558,6372.0215,6240.438,6261.44,6251.27,6575.7627,6363.444,6155.717,6180.6294,6415.79
2849.7737,2904.0679,2999.5525,3198.709,3413.886,3305.0576,3155.2012,3015.7043,2919.388,2858.452,2760.051,2678.3855,2774.83,2719.1177,2937.7676,3072.3687,3280.507,3379.988
7094.1074,6788.939,6705.1133,6494.394,6138.508,5943.932,6176.182,6427.6475,6602.837,6933.327,6986.944,7207.256,6851.1685,6704.7793,6525.1167,6527.3267,6041.1997,5935.171
7026.127,6799.5493,6902.526,7057.1353,7208.959,7125.53,6808.3223,6919.749,6811.2397,6453.7656,6705.102,7182.766,6863.1587,6854.851,6990.1875,7161.9683,7145.775,7146.2188
3540.7356,3646.9702,3285.2466,2785.72,2741.7131,3381.9219,3830.3062,3948.2908,3746.3613,3662.7126,3372.5312,2974.8704,3691.0776,3902.3123,3476.7803,2961.7947,2954.4446,3552.794
3834.6592,3878.7937,3977.0908,4134.247,3937.5107,4028.817,3869.9204,3867.8452,3892.6562,3978.2676,3989.8616,4047.3447,3749.498,3743.6504,3758.5977,3754.1272,3781.4968,3790.2131
3765.2969,3883.391,3809.4868,3632.572,3569.6626,3484.8342,3610.9414,3607.9702,3871.383,4020.1165,3907.8958,3966.9895,3975.402,3789.7188,3686.6213,3689.8682,3394.8792,3356.216
7790.2646,7942.588,7929.4585,7768.925,7768.2236,7575.32,7471.942,7573.0664,7483.1616,7559.3994,7562.6606,7682.448,7685.843,7738.1177,7672.1475,7563.859,7474.3438,7671.853
3276.3013,3283.0498,3332.4202,3528.923,3554.4802,3938.4204,4120.551,3949.1812,3727.707,3578.3,3556.188,3323.222,3338.1624,3386.487,3357.1267,3407.6594,3735.824,3972.5322
5236.8965,5322.301,5064.533,4888.314,4980.1885,4776.9937,4458.7974,4757.1313,4845.5605,5140.255,5135.914,5180.3936,5209.0312,5094.638,5008.8564,4786.86,4683.5576,4602.2754
4236.0396,4269.0044,4459.434,4454.9043,4702.586,5112.756,5293.028,4868.3643,4827.791,4886.945,4589.184,4245.757,4412.0376,4337.064,4456.4624,4510.6533,4864.2974,5416.586
4273.359,4476.705,4125.0566,4144.291,3958.5427,3746.1614,3541.317,3795.7026,3622.0305,3706.2024,3919.7566,4143.587,4114.0356,4286.7603,4093.7239,3867.5952,3741.093,3321.643
5665.878,5820.0874,5692.494,5351.7666,5566.93,5433.4116,5358.354,5404.504,5299.036,5288.313,5487.255,5438.251,5870.747,5562.2207,5755.3354,5265.769,5415.4297,5801.242
4435.437,4360.457,4300.6265,4020.9993,4204.696,4075.92,4242.8223,4326.942,4008.593,3969.1426,3967.0676,4113.1426,4224.2095,4263.7437,4194.742,3750.1348,3967.4917,4065.5469
4736.78,4966.9204,5032.4824,5246.9985,5636.4614,5754.45,5658.6406,5394.1357,4715.3994,4675.708,4761.6504,4731.3013,4773.874,4983.467,5049.4775,5082.651,5549.6714,5590.702
2238.4407,2223.532,2295.6914,2295.697,2229.8176,2253.376,2383.0095,2392.4294,2512.3276,2339.16,2321.1882,2446.4753,2329.6802,2240.0972,2231.296,2242.6294,2006.878,2113.3796
4814.5195,5050.1724,4889.8,4724.2524,4771.346,4603.2817,4399.6353,4599.6665,4492.13,4351.987,4632.7393,4559.3916,5002.157,4989.816,5004.4023,4716.754,4783.096,4775.322
7374.124,7422.894,7336.2095,7429.606,7252.329,7331.4897,7051.281,7070.278,7308.391,7342.3745,7370.942,7268.861,7372.1816,7159.746,7265.5396,7387.7607,7064.096,7151.685
6440.332,6611.558,6571.679,6538.548,6564.6875,6485.609,6246.2285,6309.151,6598.0107,6501.8394,6456.7036,6251.3403,6440.466,6403.074,6546.638,6436.803,6629.7095,6353.401
6577.543,6500.2363,6506.106,6312.95,6554.86,6656.0674,6633.2285,6484.0034,6332.3916,6369.0654,6392.2744,6608.703,6668.745,6627.203,6449.587,6392.1826,6573.3726,6648.501
5541.603,5515.2383,5697.1265,5461.693,5257.7373,5643.206,5614.2734,5707.4316,5744.65,5680.797,5395.609,5410.747,5390.4688,5320.361,5529.894,5384.5117,5263.146,5305.687
4116.8,4342.5913,4341.4595,4192.8516,4360.9175,4679.4395,4776.8086,4681.839,4598.0,4517.174,4254.7134,3964.3076,4275.911,4394.6953,4331.5493,4138.9795,4515.5713,4864.9736
4317.2646,4278.619,4158.3105,4240.58,4116.6094,3915.1333,3875.6711,3955.1248,3992.9043,4034.156,4289.5986,4330.644,4255.34,4207.3306,4158.3037,4167.589,3922.3416,3701.4448
5215.9316,5070.836,5076.4976,4745.714,4585.1587,4725.6206,4885.7944,4962.214,5117.6094,5140.5728,5067.5503,5180.2847,5117.579,5170.0615,5006.208,4763.5264,4721.533,4762.75
2510.862,2447.2034,2338.9443,2480.3325,2309.59,2552.8708,2568.5767,2660.1853,2816.288,2403.9597,2456.8008,2670.3225,2441.9126,2430.5422,2414.2732,2505.4778,2146.5085,2443.3079
4745.533,4750.9844,4844.65,4782.074,4927.3896,4585.1494,4424.884,4614.1826,4504.483,4584.208,4618.8926,4583.7876,4803.537,4669.346,4824.1675,4649.232,4785.418,4402.2144
3391.5354,3450.315,3575.656,3595.9902,3818.4553,3727.3228,3494.8352,3575.0117,3658.3777,3935.907,3664.7786,3434.3638,3498.2456,3571.1343,3534.6377,3693.693,3911.8462,3716.8062
4404.149,4436.935,4396.4824,4345.5923,4206.863,4250.631,4481.5747,4399.754,4390.06,4141.883,4314.975,4348.5205,4352.1377,4264.0664,4432.1885,4116.1045,4173.5654,4125.6113
5239.953,5504.505,5466.277,5053.318,5627.0967,5712.9243,5636.8096,5798.122,5665.385,5598.2783,5284.243,5274.7183,5443.8047,5497.035,5466.21,5014.9497,5550.7314,5728.6006
8929.974,9045.551,9382.598,9660.027,9332.613,8789.161,8766.864,8544.161,8681.91,8454.682,8439.134,9004.195,8996.746,9287.137,9511.009,9717.624,9287.129,9052.87
8393.907,8479.811,8597.326,8660.175,8520.627,8368.905,8331.137,8259.358,8275.479,8135.625,8251.866,8437.52,8428.807,8533.969,8693.572,8717.573,8589.86,8472.775
8569.3545,8630.22,8699.307,8740.022,8570.447,8405.785,8451.278,8417.32,8385.368,8238.297,8446.155,8635.699,8604.845,8692.4,8834.113,8810.978,8672.909,8537.799
1193.4021,1199.7036,1225.4662,1217.6721,1216.3983,1179.2693,1195.8152,1172.772,1140.7671,1199.6416,1177.0232,1196.5944,1190.694,1191.103,1215.2643,1203.6235,1203.8055,1178.9829
12068.541,12021.996,12237.834,12174.245,12226.347,11469.913,11513.193,11434.173,11271.49,11946.774,12071.942,12462.637,12476.392,12304.556,12413.316,12436.586,12313.33,12082.165
1637.8552,1609.6677,1588.4896,1560.4297,1509.6019,1463.9044,1501.4866,1558.4707,1609.1276,1647.9685,1677.0162,1681.0051,1680.854,1663.6357,1639.186,1615.1353,1553.7163,1519.6187
7711.8228,7720.228,7745.9775,7763.5674,7773.5156,7780.0273,7840.6875,7898.6714,7922.4116,7942.953,7926.2334,7927.3423,7938.6187,7946.5786,7957.247,7977.461,7977.2227,7956.52
2504.3328,2472.6917,2483.8806,2379.6533,2258.6023,2122.7139,2064.963,2104.8486,2126.0112,2206.6335,2322.67,2327.4846,2359.7705,2310.5037,2280.1777,2157.5166,2069.6543,2086.4146
2020.4877,2041.6582,2055.7869,2060.2415,2057.5693,2056.7874,2060.8362,2063.6401,2054.5083,2065.769,2079.4155,2109.941,2128.629,2154.0771,2170.1003,2167.4224,2163.387,2165.9854
1355.9911,1765.9939,2030.9182,2037.6034,1973.304,1736.2432,1596.921,1446.9961,1259.4235,1110.9697,949.7831,1017.5054,1408.5013,1692.4856,1914.3134,2095.7156,1932.8479,1700.7468
1341.8972,1364.2555,1381.5962,1388.7987,1393.8804,1385.6628,1376.1489,1367.5111,1347.6765,1343.2346,1353.6814,1377.6064,1406.0181,1420.9043,1443.9521,1448.7896,1448.6584,1455.1162
2204.0366,2444.8743,2608.2693,2702.4644,2646.0562,2549.6719,2362.6113,2071.504,1843.9502,1731.7246,1798.8096,1920.8177,2182.0115,2381.7659,2497.6074,2596.5793,2574.4248,2600.0615
2485.502,2504.3433,2517.2014,2510.694,2514.4543,2526.4214,2535.3193,2538.7273,2535.305,2558.1062,2574.6614,2592.2056,2616.524,2627.647,2638.6768,2635.2036,2636.0566,2649.4517
4661.6006,4773.227,4785.4233,4553.615,4384.1934,4023.6106,3796.597,3787.0066,3548.645,3586.9438,4185.13,4742.3203,4979.5425,5016.2847,5028.72,4786.3384,4560.3394,4485.064
2191.4229,2209.0435,2215.8027,2207.9124,2197.5425,2194.3052,2188.698,2192.5984,2180.7124,2179.6765,2199.511,2215.9272,2247.858,2262.1628,2275.8677,2258.1743,2249.6807,2252.484
2335.0942,2368.1313,2375.0908,2386.0908,2393.2852,2399.4531,2401.2312,2395.3838,2379.7012,2412.8367,2457.007,2487.342,2515.4443,2527.1018,2538.398,2541.3003,2550.2278,2549.9727
14897.927,15733.149,16167.582,14993.022,14353.19,12701.9795,12184.28,11657.653,10419.494,9760.227,11752.042,13819.762,15239.012,16257.06,15741.535,15074.025,14032.429,13641.667
3193.1785,3158.2249,3122.6094,3003.124,2879.4456,2792.9421,2749.0647,2728.5095,2666.4497,2713.576,2837.0776,2861.3032,2915.2637,2833.9382,2787.5469,2647.7793,2552.1216,2595.4116
1805.9854,1803.8821,1806.0402,1809.9104,1804.0831,1804.2435,1809.7214,1807.4773,1813.32,1818.3633,1818.5247,1814.8926,1806.7257,1805.6296,1809.0118,1805.3518,1804.9429,1804.2725
2586.5005,2591.7341,2589.4841,2588.882,2577.3545,2573.3647,2589.844,2594.6763,2609.996,2620.2695,2625.2778,2624.5732,2627.5576,2628.848,2619.9736,2619.4668,2608.892,2606.9756
1225.6714,1223.3964,1227.1511,1229.3616,1230.129,1228.8727,1235.6971,1240.2965,1246.958,1255.4701,1253.824,1255.5841,1255.4241,1255.1521,1256.0146,1258.0333,1258.1382,1254.181
2167.945,2171.7893,2180.8843,2182.017,2186.4597,2196.2056,2243.073,2252.5725,2252.7107,2254.3044,2260.4185,2285.0652,2275.1218,2300.1685,2298.137,2291.6008,2298.389,2294.4575
2280.4575,2287.7466,2307.3628,2311.5942,2315.8027,2314.7239,2372.3381,2373.3025,2367.3853,2371.269,2377.8972,2439.035,2405.337,2444.95,2451.9531,2435.58,2448.2698,2450.9832
9106.88,8912.416,8923.015,8994.235,8989.954,8914.402,8925.995,8961.989,9014.524,9006.359,9028.734,9028.935,8871.148,8663.64,8672.611,8690.12,8727.435,8685.71
2193.1616,2219.6567,2224.7886,2232.2498,2242.2349,2278.678,2315.9326,2319.122,2304.5994,2298.1428,2308.0913,2369.4268,2343.824,2394.886,2401.625,2378.6785,2396.563,2405.9053
1522.7838,1516.0034,1448.8634,1412.338,1433.1152,1463.6432,1458.8705,1484.063,1503.7068,1468.2272,1471.2075,1511.3115,1480.0931,1464.3997,1390.2458,1351.9417,1373.1974,1372.7454
1580.169,1588.1099,1607.2577,1622.6622,1620.6945,1630.8975,1667.6667,1675.468,1673.308,1682.3939,1677.6465,1692.1593,1688.3679,1707.0667,1715.9147,1727.1024,1728.3977,1721.3807
2241.2688,2249.9124,2265.7021,2267.9429,2266.8706,2296.7378,2350.3179,2359.953,2354.766,2356.264,2356.6738,2371.875,2363.688,2403.2712,2408.6006,2396.3896,2406.2048,2400.9475
3170.546,3031.376,3031.91,3034.022,3005.7742,2983.7996,3008.4316,3049.0586,3092.8977,3201.4504,3240.5017,3195.3152,3081.7844,2945.5933,2935.0657,2914.9658,2888.473,2872.6504
1730.7662,1731.957,1734.1733,1735.4388,1735.748,1737.0428,1747.173,1750.7024,1750.8898,1752.4944,1749.1466,1752.9149,1752.5657,1755.4042,1758.5511,1760.5413,1757.299,1759.92
1811.3768,1813.9419,1824.7811,1820.1938,1829.4625,1839.2004,1847.3368,1844.9331,1838.3694,1843.9421,1844.3794,1852.335,1846.4691,1853.668,1861.4778,1856.5599,1869.4253,1881.2981
22826.23,22832.348,22840.242,22867.807,22874.943,22884.83,22912.092,22943.508,22983.312,23032.074,22951.762,22943.719,22920.861,22901.055,22947.303,22941.094,22949.043,22938.088
21074.2,21018.45,20995.084,20825.184,20595.725,20378.63,20248.049,20288.39,20268.186,20448.645,20460.846,20627.066,20519.922,20419.844,20549.693,20155.902,20031.959,20091.59
19805.668,19681.91,19617.525,19355.396,19347.305,19227.83,19065.35,19013.027,18921.625,19082.9,19080.885,19366.951,19144.092,19020.559,19042.64,18671.998,18628.07,18780.627
3406.716,3419.2302,3374.3516,3358.0571,3351.467,3362.9253,3347.3035,3301.433,3307.2568,3295.7068,3280.9058,3297.3162,3247.437,3231.7622,3260.16,3186.927,3226.854,3264.4036
19152.412,19000.424,18962.691,18694.934,18681.717,18527.17,18366.734,18342.697,18245.37,18447.48,18463.59,18745.059,18542.84,18416.785,18398.11,18061.477,17972.18,18107.084
17920.994,17633.34,17621.223,17638.105,17640.102,17523.06,17156.646,17109.744,17295.38,17471.852,17547.484,17595.35,17301.812,17014.975,16969.059,16942.979,16921.63,17061.227
17175.955,17360.193,15387.449,12553.61,12033.906,13768.172,15149.804,15853.153,15820.407,15186.946,16769.746,15876.593,16372.354,15325.733,12957.967,10945.475,11147.616,14029.853
9238.18,8808.981,8228.113,10900.647,11139.21,10653.493,9115.229,10227.505,10452.81,9232.374,10635.23,10403.156,9098.917,8740.884,11576.652,10322.979,12128.904,8700.584
9101.808,8942.072,8800.202,8407.563,7919.54,7333.6416,7313.301,6799.391,6652.103,7651.2627,8252.402,8404.572,8867.621,8772.106,7658.73,8027.9478,7691.0522,7222.706
1377.4475,1353.2574,1333.6455,1273.991,1200.6858,1111.3616,1108.2772,1030.8105,1008.1566,1160.4227,1250.1324,1273.9941,1343.5759,1330.0562,1162.4269,1217.5952,1167.775,1095.9541
2101.6924,2106.2039,2151.7798,2184.7832,2136.7595,2000.5331,1925.5953,1908.6543,1956.4568,2002.1752,2085.3352,2141.7507,2165.6003,2163.232,2208.9155,2249.588,2194.1323,2133.1938
2418.3845,2420.2205,2678.6072,2570.4404,2463.5422,2444.141,2311.3467,2009.5415,2251.3857,2211.4143,2389.35,2658.806,2229.7612,2540.5195,2581.1387,2328.0396,2628.2002,2706.9622
2752.7305,2781.5718,3104.9736,3016.7188,2930.5276,2864.1716,2702.5063,2320.4812,2665.6855,2567.6152,2735.6494,3058.7625,2527.184,3013.9915,3101.7854,2751.1316,3112.3494,3223.7703
3261.1677,3182.9165,3175.9429,3193.688,3136.694,3081.4092,3024.2017,3047.246,3048.584,3165.464,3230.7776,3192.6301,3145.8152,3028.9788,3019.7612,2965.4573,2932.229,2956.2314
1238.4021,1236.9042,1239.7267,1242.3823,1233.3691,1228.6573,1220.6407,1212.1774,1220.6433,1234.1179,1233.4193,1236.6036,1236.8373,1236.366,1242.0544,1242.6598,1234.8464,1236.9636
1166.53,1139.8615,1138.3563,1128.1776,1121.3926,1115.0885,1103.3724,1104.8359,1096.8816,1108.124,1114.9353,1125.0914,1100.7362,1082.569,1076.7683,1059.0818,1047.8899,1067.3157
1036.8156,1052.8964,1054.8356,1021.1945,997.7527,971.34326,947.36487,952.25507,943.68835,950.7612,970.0435,977.71747,980.10175,970.56494,973.4414,930.1493,923.00507,937.3611
912.0237,925.9524,936.29456,899.43317,880.60144,849.29047,827.0852,838.0569,824.43726,840.14575,861.49854,858.76715,860.00555,846.01514,849.65607,805.0708,804.4169,820.62305
1055.0471,1057.5107,1057.5983,1055.465,1058.712,1056.8083,1061.1868,1064.0074,1065.4845,1068.4841,1064.0686,1067.4158,1067.4456,1069.5245,1069.296,1065.8337,1068.395,1067.7488
1099.1503,1097.4054,1099.5684,1099.3501,1101.201,1102.8335,1110.1914,1108.5869,1107.8888,1111.5051,1101.7028,1110.0266,1107.7085,1108.5571,1110.6044,1111.8135,1110.3739,1106.301
1119.7866,1118.9761,1124.1002,1129.8844,1131.6033,1131.2544,1134.3949,1135.0609,1134.9745,1136.6335,1131.9377,1138.0907,1137.6245,1137.8585,1144.5374,1149.0725,1149.0392,1143.813
1819.787,1816.7065,1818.2717,1814.7592,1806.2363,1797.8811,1798.5067,1799.8224,1800.5205,1809.2295,1800.0266,1804.4851,1797.954,1796.0249,1802.7495,1789.688,1784.5591,1784.3066
