V1,V2,V3,V4,V5,V6,V7,V8
9232.176,9141.721,9238.475,9270.232,9287.063,9172.881,9290.978,9292.752
5147.646,5138.9824,5142.7173,5079.81,5154.3184,5145.9253,5147.069,5114.3335
1936.1333,1915.4475,1927.9579,1917.3619,1981.1288,1952.5956,1952.6688,1934.7229
3099.7454,3112.8086,3099.3577,3106.9033,3119.619,3140.3704,3099.579,3109.7644
2512.5361,2523.9092,2513.7612,2546.5244,2530.6482,2543.437,2521.119,2592.8108
4854.144,4780.5176,4854.7095,4794.449,4870.093,4843.472,4889.229,4865.848
8252.676,8345.577,8297.655,8308.172,8367.654,8406.108,8370.308,8402.39
7180.935,7302.516,7215.6704,7292.419,7264.766,7348.8896,7274.732,7359.4424
10094.367,10248.053,10229.443,10044.862,10213.47,10273.904,10274.347,10122.119
9194.377,9071.056,9164.843,9180.249,9186.309,9153.175,9164.181,9210.567
4595.4917,4596.527,4582.377,4609.4263,4610.378,4598.7627,4533.588,4669.542
6514.834,6299.395,6466.129,6518.9775,6523.807,6340.7295,6525.6636,6559.9004
5622.891,5648.9165,5917.8623,5933.584,5671.755,5677.41,6121.033,6134.334
5228.999,5264.4937,5262.5176,5277.5684,5319.1885,5353.5034,5346.574,5363.6323
1899.2524,1904.859,1910.0978,1913.1643,1924.2683,1925.6792,1934.3578,1947.8336
2117.34,2122.9578,2132.0842,2147.2546,2177.3284,2168.1096,2195.3345,2200.0986
5424.2036,5494.6416,5458.272,5507.6606,5524.8975,5542.6367,5519.3237,5567.504
1276.8918,1286.0464,1287.7251,1288.5836,1314.0751,1324.5051,1320.6028,1322.2258
1914.7642,1918.1304,1923.2572,1925.9338,1937.2648,1935.7332,1944.116,1953.0747
3377.9111,3422.6145,3448.8152,3401.3237,3428.3643,3490.3308,3484.9705,3438.0334
9678.979,9751.296,9726.515,9778.032,9782.919,9825.936,9805.411,9806.466
1422.5267,1417.1758,1471.8843,1450.0027,1465.8762,1448.9216,1522.8519,1488.9993
8937.331,9083.593,9036.174,9081.138,9090.863,9121.963,9076.937,9101.841
9244.405,9421.404,9308.121,9428.834,9388.132,9470.718,9346.54,9473.919
1472.1785,1501.49,1520.328,1490.7094,1527.132,1575.1438,1577.9059,1533.7067
5793.685,5805.635,5824.813,5833.6943,5847.356,5854.7153,5861.9883,5905.8545
2619.682,2624.104,2687.5615,2623.5737,2676.7185,2671.821,2741.643,2660.7761
1658.5776,1663.8577,1672.7014,1676.8195,1684.0065,1684.5498,1704.2356,1715.3347
6899.9434,6922.3804,6912.537,6950.1504,6992.3223,7006.826,6985.3813,7039.963
2943.7026,2953.2063,3006.5042,2935.7307,3010.8494,3002.9539,3064.5925,2935.661
1472.3087,1479.7947,1485.9001,1487.4243,1510.6013,1517.4808,1522.8253,1524.2848
7305.224,7405.7334,7358.8164,7279.004,7373.5225,7462.3506,7401.1987,7326.686
9430.67,9553.877,9545.876,9370.743,9533.411,9607.86,9623.245,9395.55
1386.4255,1400.8167,1409.4297,1407.2906,1412.6802,1430.4967,1441.777,1435.8461
2794.1267,2813.296,2855.6729,2899.8467,2914.5354,2912.9695,2933.9795,2965.817
2065.679,2093.165,2099.391,2140.8447,2128.113,2145.7622,2158.063,2176.2937
2929.7231,2924.9458,2969.6138,2977.9846,2985.8633,2970.984,3010.4434,3022.0688
3223.7334,3202.813,3268.9636,3303.4106,3316.465,3301.5066,3324.2124,3366.1982
4716.591,4793.8877,4838.29,4855.658,4869.9546,4871.5366,4907.843,4915.2
6232.601,6341.1406,6383.566,6400.25,6406.959,6394.9463,6452.494,6485.101
10761.125,10793.123,10810.247,10817.331,10825.6455,10802.536,10851.157,10909.483
3227.1658,3275.5217,3337.8806,3289.3218,3305.2607,3362.3,3419.4417,3365.3796
1125.329,1141.9447,1149.4242,1153.4072,1179.56,1202.7494,1206.2058,1214.3108
10723.577,10771.958,10796.921,10795.916,10841.76,10862.044,10879.425,10893.744
5111.2964,5228.8613,5165.288,5218.0054,5240.5537,5272.398,5211.13,5316.726
4011.3271,4032.4114,3987.1396,3969.0168,4065.9365,4063.2148,4023.919,4045.9875
5270.525,5273.0796,5310.8467,5336.5713,5351.8584,5344.4644,5354.0063,5393.0625
3055.3608,3054.6753,3080.5476,3120.1047,3150.1763,3147.1882,3154.5032,3187.0342
1610.2083,1617.7456,1623.7202,1631.9849,1645.2396,1649.7859,1662.1376,1677.1287
13558.645,13541.389,13591.941,13611.1455,13616.328,13601.418,13616.014,13700.167
17691.88,17731.262,17762.006,17776.15,17784.87,17760.574,17795.557,17922.191
17251.412,17288.945,17319.953,17334.008,17342.611,17318.46,17352.648,17477.691
1676.3175,1690.7085,1705.0751,1717.9606,1731.882,1744.8337,1776.9879,1787.8862
6803.9507,6806.9326,6813.3735,6813.1836,6813.413,6820.9375,6826.0337,6784.1304
4522.838,4526.6284,4533.5654,4535.912,4539.0425,4545.243,4549.2354,4517.831
2192.4705,2190.801,2195.453,2188.7195,2193.764,2197.7625,2204.4136,2161.354
3467.8945,3444.842,3429.7148,3439.9841,3458.9136,3420.7935,3407.773,3420.7183
12312.209,12258.575,12230.243,12270.378,12293.83,12246.978,12241.873,12257.362
33618.04,33752.867,33807.586,33825.24,33884.496,33768.39,34808.695,34155.6
1108.3022,1107.9088,1113.1912,1119.8892,1122.2421,1122.6838,1126.8555,1102.9635
2377.2725,2391.2283,2400.6514,2412.1733,2425.2144,2440.2336,2457.1404,2467.7625
3858.56,3831.2854,3806.719,3864.9062,3853.66,3815.5063,3820.909,3845.935
8404.558,8365.061,8338.604,8416.452,8402.924,8359.935,8356.326,8442.762
8509.381,8369.01,8385.857,8495.077,8515.052,8312.8955,8337.7295,8591.693
1082.7002,1080.2465,1085.5945,1088.5122,1091.6995,1091.1226,1098.9585,1071.4413
7221.003,7238.5005,7241.9463,7237.6924,7272.47,7283.0864,7271.1616,7250.7812
1579.0197,1589.4595,1596.1641,1605.0437,1616.587,1625.7709,1637.0714,1652.4404
4025.3845,4030.2068,4040.8228,4071.0134,4073.609,4053.4768,4069.3552,4079.7524
5958.561,5959.7764,5974.384,6010.7163,6021.216,5998.8286,6024.6997,6035.778
9170.595,9154.797,9168.36,8932.257,9162.524,9151.456,9173.353,8957.37
21202.566,21252.19,21273.795,21283.006,21291.117,21280.6,21317.03,21358.93
2434.6482,2430.0542,2450.1548,2458.142,2468.1511,2456.7622,2479.2947,2463.8706
1570.462,1588.6293,1625.1107,1637.1011,1635.077,1638.5151,1657.0635,1682.3612
6905.5366,6921.5483,6932.4287,6944.6685,6957.3735,6945.379,6963.5356,6976.363
4276.0723,4291.0933,4283.9272,4303.199,4278.4585,4289.251,4285.8525,4285.3906
2274.3276,2265.7742,2296.003,2298.8855,2301.8284,2305.1968,2321.168,2305.8423
2292.7812,2291.2388,2295.1406,2298.982,2302.833,2305.73,2307.044,2287.8584
6094.895,6069.5728,6047.9443,6067.179,6089.5537,6056.317,6053.254,6052.2827
1825.3203,1833.773,1841.5361,1847.3025,1855.1493,1862.6028,1871.0881,1889.4589
3665.688,3707.0535,3734.08,3761.1008,3783.374,3798.8335,3827.1584,3838.9316
6230.1167,6210.0073,6256.7207,6253.8174,6237.307,6224.3867,6279.6025,6277.0312
2317.504,2318.051,2325.5273,2328.4773,2334.406,2335.2395,2338.2283,2330.7107
3111.1162,3119.0925,3122.2844,3135.0554,3147.3357,3151.6555,3153.0059,3170.0276
2327.3447,2327.1892,2332.3613,2337.5042,2345.9255,2351.6445,2353.3904,2326.06
5698.865,5668.762,5645.5645,5684.3496,5685.522,5669.905,5660.568,5670.2266
3907.6963,3912.4827,3919.5947,3922.5627,3929.8083,3934.5618,3933.8735,3943.98
3388.6355,3399.596,3399.9407,3417.088,3393.2751,3406.9963,3404.0308,3403.903
3253.6821,3247.8474,3266.574,3271.05,3274.404,3281.1692,3292.0164,3278.5981
1419.8236,1447.9597,1446.1174,1451.6407,1452.4235,1495.0471,1489.1381,1505.2117
2424.6602,2419.4248,2454.2717,2458.8845,2458.748,2461.4805,2478.4973,2473.8784
1681.8934,1475.9089,1612.2968,1708.2045,1682.4944,1500.6276,1678.7074,1736.656
4046.708,4089.8994,4080.2922,4127.08,4147.1553,4166.622,4155.6577,4194.421
3247.9846,3280.5579,3292.7314,3316.4277,3327.735,3366.2363,3382.349,3404.1738
1451.3308,1487.9613,1527.7781,1549.6499,1551.7942,1575.1619,1613.997,1621.304
1692.7341,1695.7473,1700.0334,1708.4082,1712.8927,1711.898,1712.4985,1729.0332
3337.7175,3348.5208,3352.8147,3365.746,3371.2866,3384.7334,3389.3337,3395.6343
1775.5786,1790.4673,1803.3306,1819.4604,1842.4282,1853.6399,1874.6705,1887.5115
10353.097,10362.54,10362.051,10392.787,10408.88,10379.178,10386.762,10397.913
1443.5127,1426.2386,1453.669,1475.3318,1498.5411,1479.7413,1488.6615,1549.1947
5973.3667,6007.105,6052.4805,6054.098,6093.545,6103.457,6131.237,6130.8345
1220.266,1229.3809,1235.8971,1243.0729,1251.637,1259.4946,1274.9703,1285.6843
1076.3523,1081.2615,1085.0813,1088.7659,1093.449,1095.6417,1098.6414,1120.4844
1131.3752,1136.4819,1140.4513,1144.2426,1149.0737,1151.4763,1154.9073,1176.4453
7930.23,7949.1387,8041.6836,8054.2637,8050.939,8040.8457,8145.426,8099.2275
3365.8743,3447.6582,3425.062,3464.9385,3499.1694,3523.9526,3504.3054,3534.622
3386.4263,3490.2317,3436.3438,3472.479,3527.1624,3545.0742,3505.0837,3561.6782
10050.406,10078.47,10125.503,10138.189,10145.627,10131.489,10174.357,10175.278
1123.4843,1128.246,1133.1542,1136.1781,1140.3916,1145.0673,1151.0918,1153.3918
2785.2583,2797.2375,2873.2346,2838.5093,2821.9307,2835.387,2916.3782,2870.888
1051.7958,1049.2396,1060.1565,1060.1195,1060.7799,1056.9764,1073.0435,1046.8695
10492.09,10559.951,10571.535,10595.359,10606.634,10598.158,10605.293,10630.943
6382.841,6399.5215,6458.1875,6480.8633,6491.4443,6478.387,6499.62,6528.965
9436.669,9413.472,9449.31,9490.341,9511.92,9473.961,9494.278,9548.105
7642.826,7661.463,7718.2764,7737.1616,7746.7754,7733.59,7755.8213,7786.2095
12060.247,12062.316,12095.244,12107.42,12117.616,12104.318,12161.659,12144.809
5929.726,5995.6216,6026.1807,6062.6187,6072.1836,6072.2593,6092.077,6102.732
17700.271,17652.572,17752.268,17762.855,17777.615,17693.838,17963.65,18024.488
12134.931,12146.484,12208.032,12226.186,12238.607,12184.634,12255.726,12418.986
11656.1455,11766.262,11798.386,11814.556,11820.705,11816.829,11852.31,11880.484
10498.965,10571.316,10571.116,10596.047,10615.381,10615.15,10586.341,10611.701
19171.38,19247.648,19280.662,19300.25,19315.502,19279.898,19356.56,19569.277
4130.708,4023.7556,4158.498,4088.0708,4189.3506,4120.768,4227.62,4194.4756
5792.3223,5621.276,5801.037,5825.2783,5830.1177,5759.174,5789.284,6010.8184
6063.9424,5803.4937,6076.7876,6083.1665,6078.4395,5773.9287,6126.305,6170.3774
4384.397,4166.37,4353.3384,4356.9434,4387.383,4298.718,4399.864,4431.945
6105.8955,6099.037,6171.9316,6177.69,6180.0425,6158.8345,6221.087,6259.304
1843.728,1829.9885,1898.4486,1894.8569,1851.8859,1834.1416,1902.1481,1895.636
2294.4111,2297.4956,2383.7332,2334.4067,2334.3992,2325.249,2411.0994,2352.7178
7638.9517,7795.8857,7803.247,7693.6206,7714.833,7828.6333,7880.8076,7776.646
1062.9819,1085.7843,1181.9025,1225.5511,1084.7046,1102.1483,1234.2333,1266.7864
2591.2175,2656.2502,2739.4895,2678.8462,2706.6052,2735.4426,2832.6143,2644.541
1242.585,1235.3604,1256.2101,1286.393,1331.9854,1306.6117,1341.3241,1359.4095
7076.415,6796.8296,7027.4756,6839.3105,7012.4893,6857.3745,7048.8486,6990.6143
1479.8484,1424.6622,1460.8882,1443.2891,1552.362,1474.9127,1515.2523,1520.787
1214.4197,1220.2754,1224.9198,1230.1046,1236.5399,1239.667,1244.6804,1265.1364
1221.6174,1227.5881,1232.1586,1237.6818,1243.9274,1247.2755,1252.4792,1272.9382
1188.25,1193.9016,1200.4664,1206.8589,1215.5469,1217.3644,1232.9268,1244.8616
1224.3678,1230.7488,1235.4042,1240.4539,1245.9567,1250.3728,1256.639,1275.132
1231.1437,1238.3679,1243.7018,1249.351,1256.7317,1262.4427,1269.8966,1287.367
1232.0294,1238.8936,1244.7709,1250.6974,1257.7827,1262.4662,1272.7058,1288.7654
1206.7197,1212.8938,1217.5951,1222.7773,1229.067,1233.0182,1238.7373,1257.8547
1243.468,1252.0535,1258.3446,1266.2612,1272.6431,1280.0778,1294.4769,1307.2158
1246.595,1256.7655,1261.9929,1269.6046,1277.3191,1286.7736,1295.9088,1313.2213
1242.0664,1247.7899,1251.1984,1259.1882,1265.2043,1267.0054,1270.8738,1297.1089
1273.9437,1280.8284,1289.015,1299.1514,1310.7614,1313.8314,1330.5742,1343.763
1206.5215,1212.0422,1215.9548,1220.4626,1225.1813,1228.5477,1231.9064,1253.4406
1194.2112,1200.2131,1203.796,1207.9058,1214.3257,1218.6416,1220.4326,1240.9333
1195.8202,1201.5343,1205.5581,1210.5863,1216.8486,1219.7189,1223.3994,1245.684
1224.6517,1230.878,1235.6198,1240.4668,1246.4163,1250.3219,1256.0463,1275.3994
1236.961,1244.147,1251.6036,1257.8167,1264.9436,1270.6483,1285.0939,1295.9044
1222.7173,1229.912,1233.59,1240.2961,1246.1483,1251.4076,1254.5167,1278.7151
1193.5184,1200.373,1204.003,1209.4163,1215.4185,1220.633,1222.5762,1246.4421
1210.6722,1218.2266,1222.9766,1228.3793,1233.2659,1239.4252,1246.4845,1266.1394
1292.6283,1302.5719,1309.5369,1316.1737,1323.8412,1333.6002,1344.6117,1360.3309
1222.0997,1228.8204,1234.8998,1239.7246,1246.4171,1251.4656,1259.6898,1276.0948
1223.2285,1228.6519,1232.3534,1237.146,1243.4579,1245.8132,1248.8998,1271.6904
1230.1816,1235.8544,1239.3918,1246.7971,1252.9805,1254.5177,1259.8401,1283.3528
1226.7759,1232.1167,1235.4359,1239.7457,1245.029,1247.3687,1248.8923,1274.4796
1175.6013,1179.977,1183.484,1187.5786,1192.7998,1194.9541,1196.2272,1213.6606
1224.0339,1230.4852,1235.495,1241.361,1248.495,1252.581,1259.3223,1278.0721
1237.5333,1244.1025,1249.6163,1255.834,1262.8947,1267.108,1275.1079,1293.415
1211.4666,1217.62,1222.8165,1228.1642,1235.3469,1238.7517,1245.512,1264.3442
1238.3685,1246.1669,1251.8994,1258.5846,1264.1887,1270.3025,1281.068,1298.2977
1267.8834,1275.6157,1278.9216,1286.4318,1293.5966,1300.2244,1302.8376,1325.868
1236.8082,1243.223,1246.4176,1253.4398,1260.2566,1264.6271,1268.8715,1287.7616
1231.9232,1238.3071,1241.2688,1248.8013,1255.5908,1260.1364,1264.064,1282.8641
1252.6019,1258.1273,1261.8783,1266.4943,1272.9938,1275.9402,1279.4459,1299.867
1195.3284,1199.8988,1203.0406,1208.3184,1213.2054,1215.3435,1215.0942,1238.0554
1188.5171,1192.8901,1195.981,1200.91,1205.3463,1207.2748,1206.6704,1230.1464
1184.596,1188.9103,1191.8632,1197.1936,1201.2355,1203.0773,1202.4407,1226.8317
1364.6746,1376.3594,1381.2092,1392.0188,1402.243,1412.3232,1420.0668,1442.5934
1734.7856,1739.8341,1738.8306,1763.5372,1752.5375,1759.6146,1749.4437,1785.3693
1696.4403,1705.8651,1714.7015,1728.5657,1734.3519,1742.5519,1755.8057,1769.4381
1628.0409,1643.0837,1668.5741,1673.4991,1704.3711,1710.0972,1737.4552,1742.7842
1686.1256,1693.3956,1701.8804,1707.3158,1725.2438,1730.0824,1743.0183,1755.5734
2404.0962,2423.509,2454.1213,2470.555,2493.619,2505.4,2542.7158,2548.5188
1188.0736,1242.1348,1271.429,1286.5659,1288.5217,1286.1925,1322.2686,1365.2295
4839.4043,4604.062,4841.9473,4844.1846,4844.5596,4743.0806,4857.3716,5058.9663
1523.793,1578.0729,1575.1072,1604.0833,1632.4498,1623.797,1591.9055,1623.4167
18304.877,18357.06,18394.418,18414.453,18428.31,18386.262,18447.193,18638.621
10923.656,11101.878,11101.504,11231.279,11086.251,11309.433,11076.89,11498.994
10492.987,10452.945,10098.636,10330.318,10264.508,10489.334,7967.833,10867.332
2012.8713,2070.4749,2202.764,2301.9822,2266.9622,2191.7083,2480.6323,2240.1328
6443.7563,6370.981,6184.968,6378.277,6362.6567,6303.857,6004.2446,6689.839
1288.736,1104.6035,1319.0337,1026.3928,1283.362,1151.3962,1573.5945,1063.1637
10191.368,10252.081,10295.832,10338.341,10366.263,10329.135,10278.273,10565.019
14079.317,14327.684,14377.828,14424.455,14289.734,14471.155,14586.153,14929.639
6799.627,6908.744,6902.2593,6964.919,6895.7583,6959.633,6814.3315,7284.804
7666.599,7803.062,7679.999,7630.55,7666.5884,7811.5054,7667.454,7654.865
10809.88,10863.649,10902.1455,10925.085,10933.887,10927.568,10942.844,10965.318
1623.3604,1629.57,1511.1063,1453.2261,1561.1257,1613.6318,1399.9572,1464.2487
10799.483,10872.701,10865.1455,10933.418,10945.609,10945.918,10931.89,10997.456
16104.815,16203.849,16257.798,16296.337,16328.365,16249.338,16387.102,16917.533
3647.8752,3699.7136,3748.1323,3760.8848,3769.1929,3751.2573,3809.6614,3847.2007
11883.855,12097.76,12144.051,12180.815,12140.039,12185.807,12475.459,12470.58
9765.243,9758.478,9731.903,9775.442,9780.577,9773.5,9697.497,9783.46
11517.578,11487.115,11351.157,11498.886,11501.568,11494.308,11342.307,11511.409
16246.032,16333.755,16346.874,16388.168,16406.775,16365.012,16357.411,16663.39
29127.533,29279.93,29300.885,29398.537,29447.438,29378.113,29014.334,30385.71
24310.213,24427.645,24485.566,24532.635,24575.83,24464.38,24777.479,25318.496
16260.156,16346.82,16359.483,16401.0,16419.252,16377.55,16369.362,16674.885
4831.165,4902.177,4937.444,4920.1807,4959.709,4953.002,5034.287,4894.9175
10823.75,10871.154,10835.109,10925.573,10936.767,10933.73,10892.124,10976.988
11400.241,11412.9,11423.893,11518.374,11526.46,11505.336,11472.202,11624.505
8221.729,8123.381,8263.202,8228.72,8265.404,8220.43,8374.795,8240.419
11255.411,11168.964,11241.947,11279.967,11285.334,11230.569,11209.356,11366.95
12752.873,12829.472,12868.262,12888.565,12901.77,12867.715,13140.207,13123.961
5989.522,5875.3594,5915.953,5833.063,6018.4766,5888.064,5913.8916,5858.0386
7553.808,7521.1724,7555.313,7547.2783,7572.7915,7541.7676,7569.0015,7550.062
12700.805,12788.563,12820.26,12845.007,12866.993,12837.423,12930.658,13121.274
2529.707,2549.4473,2535.7112,2535.6567,2604.2097,2601.7004,2569.0022,2591.1172
10773.341,10835.664,10816.052,10877.766,10895.677,10893.439,10881.367,10933.711
11172.737,11148.433,11186.883,11241.366,11259.485,11237.3545,11225.185,11282.526
8018.808,7834.1265,7887.8403,7923.5034,7963.1846,7772.7793,7822.538,7909.5835
1591.4473,1566.315,1531.313,1574.7129,1589.7489,1531.4255,1523.8746,1563.7915
9552.364,9380.892,9390.704,9445.966,9484.99,9286.257,9308.375,9451.752
9427.075,9319.465,9370.783,9459.502,9408.142,9338.153,9387.084,9498.392
7382.29,7321.5425,7412.2256,7422.2603,7428.0635,7386.304,7455.427,7605.6094
5734.0107,5745.943,5779.836,5639.8574,5784.1333,5769.508,5964.476,5623.1606
2874.4385,3033.5542,3002.862,3017.291,3049.168,3069.6516,3049.461,3035.244
510.78653,535.49384,567.69666,562.978,576.45807,586.0627,604.7336,604.66327
2010.3497,2000.2789,2031.2218,2027.6941,2046.0277,2024.6093,2070.064,2087.29
3806.2083,3826.52,3856.2207,3868.8447,3882.8027,3906.5227,3927.4053,3870.005
14002.4795,14003.115,13998.643,13987.736,14000.58,13994.847,13898.413,14096.858
5724.559,5748.726,5840.159,5825.375,5695.631,5798.012,6136.6187,6054.375
859.78644,860.58527,860.85645,865.5603,852.86115,874.5425,868.5159,847.75684
25307.46,25422.033,25530.295,25569.068,25626.256,25527.951,26371.693,25583.254
11168.271,11235.08,11276.121,11282.705,11305.963,11296.993,11336.915,11293.6875
1444.8605,1459.4015,1485.1392,1466.5848,1499.8682,1516.9054,1546.3457,1519.828
12255.916,12252.921,12187.472,12002.017,12104.85,12113.292,12158.708,11851.878
11395.342,11474.271,11301.975,11229.716,11423.487,11462.965,11276.029,11330.314
4052.0132,4085.857,4139.247,4158.2114,4180.886,4170.3486,4195.156,4201.1133
1274.0215,1291.5535,1310.3878,1345.9613,1343.6544,1359.2377,1399.172,1405.2804
11200.613,11279.317,11313.181,11327.565,11344.929,11336.661,11367.051,11363.981
8328.2705,8180.338,8232.348,8250.173,8333.258,8223.615,8271.801,8248.237
6869.9297,6901.1055,6935.608,6945.109,6953.0103,6931.7744,7009.7407,7078.278
5011.4907,4981.7725,5078.2246,5087.7554,5092.564,5065.7607,5146.832,5173.476
4379.306,4315.0273,4450.108,4467.87,4467.2393,4408.592,4514.3745,4527.696
3473.014,3482.5889,3491.2886,3498.062,3504.8845,3516.7407,3532.694,3540.541
2240.5798,2296.314,2296.0022,2344.1082,2353.2178,2351.696,2332.1125,2406.5935
9737.848,9594.083,9640.294,9713.183,9727.969,9613.994,9652.7705,9721.004
15469.145,15608.364,15654.17,15688.822,15721.491,15665.961,16000.867,16156.262
6253.654,6440.079,6488.991,6508.261,6475.042,6505.407,6571.025,6636.316
2279.3235,2305.7837,2363.346,2392.3213,2397.8394,2401.3875,2428.774,2447.367
2045.4785,2068.5444,2099.7175,2138.3892,2144.92,2157.3206,2194.2146,2208.679
3055.7366,3086.2866,3096.446,3109.8857,3126.6882,3122.055,3111.4966,3154.9307
1821.1559,1849.285,1861.1427,1890.8567,1908.0459,1930.492,1946.4639,1976.8513
4360.511,4415.403,4362.9355,4395.818,4417.266,4448.66,4382.734,4425.3135
12051.217,12083.083,12092.835,12110.704,12117.413,12106.568,12043.67,12400.012
8064.6626,7959.726,8131.877,8126.073,8038.4106,7989.8364,8221.413,8173.834
3261.2622,3320.7632,3364.334,3367.491,3406.7239,3402.8867,3434.6997,3381.2834
7291.634,7300.0386,7307.2725,7319.2686,7314.816,7348.6196,7330.9355,7324.46
7284.682,7345.227,7396.289,7422.3633,7434.5347,7427.895,7456.43,7453.8496
2182.3872,2193.3213,2223.974,2269.0413,2274.2922,2271.001,2321.012,2328.2773
9937.52,9783.973,9741.405,9814.782,9866.3,9685.216,9658.824,9830.26
3242.573,3320.5825,3323.0398,3327.122,3360.26,3365.4446,3380.41,3399.4785
11967.386,12068.102,12099.182,12119.6,12136.329,12106.202,12195.986,12333.186
10350.116,10395.486,10410.658,10426.304,10437.342,10409.99,10419.026,10735.618
15645.901,15536.771,15820.935,15845.053,15855.86,15642.145,16603.867,16305.5625
9556.95,9385.555,9395.516,9450.968,9489.74,9290.984,9313.204,9456.786
9221.725,9379.828,9408.591,9100.299,9294.074,9388.364,9610.813,9027.061
26161.463,26193.256,26368.904,26406.377,26403.213,26347.77,26496.656,26682.512
6985.113,7045.159,7085.719,7107.5977,7063.3257,7061.357,7117.6255,7372.1523
8129.9644,8358.761,8335.492,8378.963,8267.408,8415.294,8373.576,8490.101
3439.8835,3322.762,3353.5725,3466.2495,3470.9956,3424.2832,3433.2014,3547.9648
1528.5049,1540.7318,1536.4727,1559.7803,1564.2981,1556.9478,1512.7368,1650.1943
7743.08,7807.77,7784.877,7855.488,7833.6055,7808.564,7696.294,8106.5776
8612.6045,8701.9375,8695.967,8737.825,8750.954,8734.445,8664.112,9031.779
7441.454,7556.288,7608.5996,7620.0186,7642.8857,7659.488,7768.293,7571.0884
2489.06,2533.807,2530.7905,2560.9539,2564.3345,2557.5195,2497.8574,2725.6638
998.877,1046.1484,1036.7971,1087.9779,1085.02,1122.4333,1111.1271,1148.441
8541.18,8613.599,8656.496,8675.216,8692.544,8665.409,8734.85,8778.878
15218.0205,15229.697,15302.194,15319.254,15340.3545,15291.744,15377.876,15468.342
12867.4,12913.352,12944.655,12982.23,12990.559,12976.786,12965.57,13048.409
9506.683,9518.04,9629.0205,9577.805,9579.84,9531.297,9733.292,9587.523
8607.665,8652.604,8680.842,8698.308,8707.464,8678.964,8688.206,8908.66
2125.4326,2153.3933,2177.026,2235.365,2234.43,2246.3633,2269.7363,2297.8394
5112.0425,4995.704,5036.727,5111.5225,5137.5703,5073.7695,5109.7754,5170.656
7844.502,7552.937,7691.1157,7772.189,7814.711,7559.5176,7746.017,7831.647
4786.248,4540.902,4745.2554,4824.898,4777.868,4583.0327,4783.544,4945.939
3371.61,3291.5986,3329.4902,3342.4243,3405.2703,3305.824,3355.6848,3377.2363
4756.25,4516.9443,4696.279,4663.955,4753.914,4540.4717,4729.7983,4708.8086
8005.436,7757.7905,7981.8647,8080.3535,8049.0825,7773.7515,8020.607,8399.976
3945.0376,3790.633,3899.01,3903.3188,3942.397,3822.455,3932.6545,3915.7534
5384.391,5068.3696,5321.493,5360.626,5358.6934,4990.768,5344.9023,5487.248
2050.5896,1907.2098,1999.3722,2100.8718,2084.414,1916.8635,2067.4744,2174.729
1606.5562,1590.4132,1610.5239,1597.4813,1645.5642,1604.6403,1637.8752,1589.585
4163.355,3871.5615,3977.2576,4042.5562,4118.238,3910.5806,4031.766,4137.5674
9141.032,9065.83,9239.047,8952.49,9214.705,9153.457,9412.345,8953.94
