V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
430.9361,434.60175,433.65558,435.0621,435.30487,444.58762,442.4268,438.79306,444.61447,445.15417,443.63492,446.8661,448.09756,444.08862
6446.0674,6460.723,6454.229,6453.7627,6446.166,6446.3022,6438.0957,6429.954,6433.346,6425.02,6415.6523,6409.28,6411.0425,6437.4395
624.3291,627.6121,626.6408,627.97614,628.20483,637.22327,635.08154,631.5642,637.38336,638.58856,637.1849,640.2388,641.4807,637.3052
2126.9666,2126.5579,2131.7856,2126.9915,2125.506,2125.9705,2127.5874,2125.55,2120.3015,2117.2998,2119.0745,2118.519,2106.436,2139.0
1929.1874,1928.7402,1933.4192,1929.2756,1928.0806,1928.3934,1929.7933,1927.9775,1923.1063,1920.3599,1922.1067,1921.7621,1910.7607,1939.625
6698.1553,6712.0903,6718.7627,6722.926,6734.4595,6739.0225,6726.1255,6719.118,6719.9355,6730.1724,6715.452,6698.2515,6681.8403,6717.725
2262.238,2260.1218,2260.4746,2262.8684,2263.1326,2256.6633,2250.2273,2261.4094,2259.6584,2250.8276,2252.836,2252.7896,2247.589,2268.363
1673.4141,1674.3159,1675.0381,1674.1782,1676.5798,1682.2975,1678.1193,1675.4636,1679.3726,1682.1705,1679.8535,1683.0547,1683.676,1677.7604
3790.8206,3792.5327,3798.685,3797.2537,3797.6055,3799.9336,3801.1145,3800.7397,3802.599,3805.5176,3804.7974,3805.084,3794.6377,3804.8562
2444.252,2437.5193,2445.6252,2439.3706,2423.1746,2418.46,2421.42,2420.703,2423.3188,2420.5671,2423.9155,2429.601,2425.4885,2497.1455
2315.8115,2294.3506,2289.6296,2269.5208,2255.2878,2241.1829,2246.2231,2244.3616,2256.785,2269.8918,2283.9773,2294.0051,2307.1323,2353.9277
2541.6292,2561.6636,2568.7212,2572.9329,2571.4504,2575.729,2566.187,2543.4636,2540.6409,2531.4055,2511.4072,2495.0625,2478.6572,2539.825
3895.8206,3893.5708,3889.611,3883.8591,3879.628,3881.4546,3881.5618,3875.296,3871.122,3868.9429,3861.8477,3856.8564,3850.4531,3863.3667
6646.9536,6654.6216,6653.062,6657.714,6694.795,6713.8867,6715.533,6691.276,6686.0703,6662.37,6641.8125,6606.997,6552.4546,6628.4346
6943.3877,6953.893,6928.6133,6926.9644,6909.7236,6914.106,6908.8584,6904.495,6916.191,6910.968,6921.0894,6923.7227,6954.01,6903.945
1126.7769,1125.7332,1124.8412,1128.0277,1126.7927,1126.1005,1127.2228,1126.8145,1126.1638,1122.0946,1122.9957,1125.2161,1125.8347,1128.2045
8561.848,8560.264,8565.449,8564.38,8567.076,8568.232,8576.083,8582.992,8584.837,8589.228,8601.562,8607.052,8613.719,8597.777
1119.9049,1118.6057,1115.3323,1116.0205,1112.8842,1115.9701,1117.0222,1121.1019,1116.4337,1117.8655,1116.3025,1119.3892,1117.4264,1116.023
10102.81,10095.991,10105.758,10108.653,10112.293,10095.999,10087.853,10092.833,10105.8125,10130.316,10138.265,10147.248,10164.902,10159.404
1010.8655,1015.9006,1012.67706,1016.94,1014.0711,1013.39014,1010.79816,1016.4608,1014.03455,1012.1613,1013.0209,1011.9754,1009.9919,1014.0592
10440.222,10435.616,10432.86,10447.862,10451.611,10442.896,10434.588,10428.651,10426.646,10432.201,10434.055,10443.595,10466.958,10447.769
11044.163,11044.432,11042.301,11058.663,11063.65,11057.059,11047.513,11038.3545,11033.624,11035.951,11034.255,11041.897,11064.764,11047.658
9879.398,9868.004,9875.277,9881.648,9890.004,9872.851,9865.338,9875.257,9891.852,9916.169,9929.258,9939.781,9959.31,9938.675
1017.7725,1023.88165,1024.2281,1020.6135,1021.3678,1019.4977,1018.4251,1016.6729,1018.57434,1021.2063,1020.33325,1021.71606,1020.76874,1022.5963
2890.8455,2887.8352,2893.047,2905.3503,2899.5586,2898.4897,2900.2751,2897.4922,2897.362,2905.8506,2910.7097,2918.77,2927.8918,2929.497
1107.9854,1102.4694,1103.1193,1106.6711,1103.3658,1099.698,1102.387,1103.555,1102.2664,1102.1964,1101.8307,1106.7089,1103.8147,1105.6659
2817.6758,2818.4558,2816.02,2814.1262,2812.4114,2819.577,2817.478,2813.5908,2816.4778,2816.3567,2811.437,2808.5017,2811.035,2813.4744
1069.1937,1074.9458,1073.1409,1075.0859,1074.9558,1073.2379,1072.2865,1072.7988,1075.5083,1073.4327,1078.2329,1078.9608,1082.2876,1085.1992
10486.038,10483.567,10492.38,10497.297,10498.684,10497.746,10498.973,10500.772,10496.247,10500.052,10502.373,10504.038,10495.877,10486.728
1713.6575,1714.5652,1712.7605,1715.5367,1716.1582,1717.358,1716.8971,1718.3418,1718.4463,1716.6615,1718.9766,1722.0388,1722.1809,1726.8546
1669.0804,1668.3114,1670.1188,1670.3501,1673.6005,1672.2737,1673.1693,1665.665,1669.88,1672.8228,1672.2888,1676.8123,1679.8801,1679.5876
4904.0,4905.9985,4898.285,4898.936,4905.28,4904.517,4895.0547,4900.7217,4905.757,4901.276,4895.455,4892.499,4890.417,4905.268
4043.0364,4052.1006,4049.9714,4052.6,4048.549,4059.3032,4066.5503,4070.0027,4069.3325,4058.9172,4060.1462,4058.406,4056.5327,4069.5588
3692.694,3688.0518,3671.127,3666.2156,3667.9421,3664.0632,3666.7668,3685.2312,3682.6716,3671.1125,3674.54,3677.8184,3668.1167,3683.6375
5668.729,5655.3384,5639.7183,5639.6123,5651.727,5655.8228,5656.4907,5674.136,5688.011,5693.7197,5708.8735,5718.7856,5733.2896,5757.581
4701.23,4712.0864,4712.358,4713.6636,4711.9785,4721.528,4724.0864,4718.266,4718.4106,4708.559,4700.3193,4693.8926,4694.6045,4708.227
1059.326,1061.8405,1062.1447,1061.8064,1059.7031,1063.185,1059.6447,1055.7188,1056.6567,1052.1879,1045.6113,1042.0715,1045.6112,1050.2135
3564.0547,3561.6265,3546.4038,3549.275,3565.0867,3568.147,3565.9133,3578.7441,3579.064,3580.8093,3578.2058,3568.5771,3554.8596,3526.589
1398.0118,1400.8761,1398.6511,1400.7322,1401.7156,1404.0276,1403.7133,1408.9039,1415.0223,1411.1172,1412.9119,1413.8099,1413.5587,1417.588
5148.3804,5139.708,5137.5806,5141.0835,5134.9414,5127.974,5126.971,5125.846,5138.0483,5143.913,5163.083,5178.424,5213.684,5251.06
5584.503,5576.1714,5575.1997,5564.1943,5548.38,5542.726,5541.5645,5531.293,5529.4575,5532.525,5528.5825,5528.542,5528.2163,5562.489
3950.4517,3947.7983,3950.7278,3957.8577,3965.0854,3957.3677,3954.3118,3967.6465,3968.484,3966.717,3970.7983,3977.4255,3972.1982,3973.9019
4032.2131,4023.64,4012.5813,4008.6152,4015.0322,4009.8652,4002.7812,4017.9924,4021.3403,4021.9758,4023.887,4021.033,4014.336,4029.0273
2534.656,2537.2163,2532.5996,2541.7632,2540.9236,2540.77,2540.1677,2545.9878,2547.2275,2547.5703,2547.4832,2548.7795,2547.3818,2538.6497
1917.7427,1918.6339,1917.4878,1920.8115,1920.6923,1921.2374,1921.6812,1922.4789,1921.8171,1920.7572,1922.6215,1924.8987,1925.1986,1929.8624
1016.7571,1022.6225,1019.2102,1023.3559,1020.72723,1020.40405,1017.4154,1023.50415,1021.49945,1019.01514,1020.43933,1019.63916,1017.867,1022.24445
1666.0947,1659.0244,1659.0692,1665.0634,1663.8901,1659.9147,1661.472,1664.9108,1659.3906,1656.5027,1661.7063,1666.078,1664.4294,1666.8159
1651.1389,1646.6339,1648.5325,1653.1448,1648.1824,1647.4242,1647.7291,1646.787,1642.5876,1644.1501,1643.4612,1641.2865,1640.4811,1644.3862
1816.6533,1817.402,1816.3082,1819.4126,1815.2552,1815.2512,1810.8014,1808.5468,1806.6504,1807.1588,1802.3159,1801.2723,1800.1548,1805.2975
1935.4817,1936.8232,1934.1443,1934.3774,1931.4868,1940.1711,1937.978,1935.3016,1936.4803,1939.0358,1932.6212,1929.8934,1932.4508,1930.9956
3158.583,3158.3052,3172.0437,3173.245,3164.0254,3168.9673,3170.3428,3166.5164,3171.9893,3172.5894,3179.2573,3181.6162,3191.487,3194.5256
9842.993,9846.511,9841.072,9858.544,9861.566,9866.734,9873.996,9896.391,9902.216,9901.689,9915.307,9925.829,9925.881,9918.633
2499.8557,2502.0225,2501.7073,2505.37,2500.0571,2496.9688,2492.3184,2492.531,2491.9717,2491.8027,2488.823,2490.3254,2488.7932,2496.914
1562.9373,1565.52,1562.3107,1568.5945,1566.6986,1566.04,1565.1012,1569.9803,1571.6324,1572.2031,1572.6349,1573.072,1572.9884,1571.6732
1105.6226,1105.1595,1104.729,1108.5184,1107.3206,1105.8073,1106.6289,1105.806,1104.7263,1101.4802,1102.2886,1105.5745,1105.7592,1107.814
2922.3923,2919.4424,2924.4565,2936.1953,2930.3528,2929.9414,2931.8318,2929.1387,2929.1013,2937.9558,2941.2595,2948.4094,2954.699,2955.5696
1721.6398,1728.9712,1730.0693,1727.8822,1725.4136,1730.9817,1728.6697,1728.1604,1725.8451,1727.2894,1725.0062,1723.2921,1725.3529,1725.8689
6505.2905,6500.553,6523.193,6532.9873,6478.6475,6467.9736,6484.6724,6499.7656,6499.473,6516.293,6555.0776,6583.941,6616.881,6622.2505
7018.5864,7020.229,7041.8276,7050.5547,7020.5493,7013.1895,7019.672,7014.404,7011.2593,7006.7153,7017.918,7029.0674,7041.325,7029.9697
2140.8208,2145.9026,2138.0244,2140.6653,2146.1252,2149.1282,2144.2927,2144.2117,2150.844,2142.312,2138.2742,2135.4888,2133.101,2134.5771
2232.6553,2237.9182,2229.468,2231.6575,2237.3557,2240.8784,2236.2468,2236.1238,2242.6826,2233.3118,2229.1067,2225.37,2223.23,2226.6519
2031.8776,2036.1925,2029.5433,2030.6698,2034.0671,2036.9875,2032.0647,2030.5476,2037.4918,2031.4342,2028.8491,2028.8123,2029.7247,2028.1099
2044.5254,2048.9033,2042.6073,2043.3202,2046.0991,2049.4595,2044.62,2042.9635,2049.7563,2043.4858,2041.2319,2041.3339,2042.85,2042.5397
2040.6744,2045.371,2037.7407,2039.815,2044.6158,2047.4738,2042.4749,2041.7756,2048.39,2041.6366,2038.3691,2037.0072,2036.2913,2033.8837
2064.8704,2069.1433,2063.1145,2063.688,2065.7896,2069.1846,2064.2861,2062.0771,2068.7126,2062.763,2060.342,2060.4136,2062.104,2062.5579
2289.6858,2294.9773,2286.5742,2288.417,2293.5774,2297.4114,2293.574,2293.6165,2299.8792,2290.2402,2286.9165,2283.1428,2281.6904,2285.3992
2144.6062,2148.9097,2142.8992,2143.2842,2144.5093,2148.189,2142.9607,2140.4548,2145.6658,2139.2847,2136.3892,2135.8357,2137.4873,2140.5618
2117.7083,2121.94,2116.0898,2116.3435,2117.6982,2121.1995,2116.2148,2113.5088,2118.8486,2112.629,2110.1035,2109.6655,2111.6865,2113.9573
2031.4938,2036.0703,2028.8481,2030.5394,2034.7356,2037.6569,2032.647,2031.7963,2038.4491,2032.0432,2029.212,2028.5599,2028.6687,2026.3845
2091.5002,2095.6462,2089.8674,2090.3364,2092.2197,2095.277,2090.2585,2088.0989,2094.25,2088.1143,2085.777,2085.7234,2087.4204,2088.5742
1888.2216,1894.8468,1886.2327,1883.7863,1884.6173,1889.4872,1887.9988,1884.9366,1892.1113,1887.7911,1881.8746,1877.518,1877.9933,1876.8561
9984.286,10016.037,10016.481,10020.97,10030.996,10022.065,10007.795,9998.498,9996.143,9990.492,9960.72,9939.949,9921.804,10084.189
928.67554,927.346,925.2968,923.85657,925.3597,923.25964,918.761,924.9115,929.4541,921.0291,923.2407,921.4676,921.36163,919.21606
11859.629,11873.936,11884.362,11881.315,11890.68,11914.6455,11918.324,11906.018,11900.81,11886.142,11881.248,11873.639,11871.258,11934.994
1598.2522,1603.9318,1600.7612,1598.9056,1601.6316,1606.784,1608.0011,1608.1978,1614.8906,1610.0197,1610.9376,1610.1813,1614.0536,1615.5067
7127.2944,7113.0146,7112.329,7117.0576,7119.8477,7110.9854,7112.1313,7126.752,7127.6777,7131.105,7136.859,7138.067,7118.7007,7100.622
9265.875,9266.805,9264.955,9269.473,9276.065,9265.692,9259.039,9268.898,9268.18,9260.712,9260.558,9263.118,9266.603,9326.679
11092.924,11083.562,11093.081,11076.105,11060.744,11047.29,11051.41,11056.579,11058.917,11063.175,11074.6,11086.574,11094.811,11130.985
954.5207,961.90515,964.9885,963.768,961.5576,958.8068,961.60443,959.21704,960.216,959.9106,958.98303,960.1602,959.3724,965.40393
947.7457,954.99677,958.275,956.92017,954.60815,952.28827,955.55023,952.57654,953.6089,953.6585,952.5467,953.623,952.9958,959.202
1311.5679,1311.2493,1315.5759,1310.4073,1310.6519,1312.4641,1314.298,1311.4386,1309.3383,1316.046,1311.232,1311.7656,1315.0209,1313.1742
1258.6603,1258.4386,1262.7047,1257.56,1257.8063,1259.7661,1261.6376,1258.7231,1256.7222,1263.5117,1258.6484,1259.2372,1262.5975,1260.7491
1329.6702,1329.3196,1333.667,1328.49,1328.7327,1330.494,1332.3168,1329.4779,1327.3418,1334.0182,1329.2233,1329.7389,1332.9565,1331.1151
9099.359,9076.643,9095.3125,9111.665,9112.345,9088.786,9087.804,9109.398,9120.333,9137.33,9155.213,9169.46,9175.089,9181.159
6868.4443,6851.3833,6865.4814,6877.518,6877.7065,6860.28,6859.944,6875.544,6881.3667,6894.5234,6906.081,6915.9595,6913.639,6916.6216
7367.217,7348.9854,7364.0938,7377.0938,7377.378,7358.6,7358.1494,7375.0776,7381.993,7396.0103,7408.8774,7419.6523,7418.979,7422.671
6774.5996,6852.9707,6859.38,6863.704,6865.463,6877.4985,6878.175,6881.1807,6873.8726,6828.3237,6783.9434,6751.359,6672.504,6980.2056
8285.799,8349.453,8404.413,8451.756,8462.481,8467.006,8478.226,8508.993,8494.456,8440.275,8409.916,8419.736,8332.351,8517.973
7778.525,7868.4556,7876.283,7881.269,7883.513,7896.6885,7897.7144,7900.6416,7892.4766,7840.7437,7788.9614,7751.4956,7660.5625,8015.7925
1330.987,1331.8405,1326.9631,1329.4884,1328.9879,1333.909,1327.5476,1332.9807,1329.5457,1330.5012,1325.8984,1326.3053,1322.6012,1318.4819
9055.969,9048.145,9051.094,9043.093,9044.848,9045.772,9045.359,9049.971,9053.428,9063.15,9064.036,9054.949,9042.1045,9072.781
8998.323,8990.549,8993.469,8985.535,8987.277,8988.23,8987.8125,8992.378,8995.837,9005.512,9006.389,8997.393,8984.648,9015.102
5196.8735,5191.2764,5204.4746,5213.1963,5211.9907,5204.275,5207.559,5213.432,5214.0728,5216.8945,5221.8066,5229.714,5225.862,5236.913
6862.645,6854.5513,6871.6196,6883.298,6882.735,6873.266,6877.7397,6886.7896,6889.1343,6892.6714,6902.0986,6912.332,6909.989,6921.6797
5570.626,5564.542,5578.643,5588.0137,5586.931,5578.788,5582.335,5588.879,5589.8833,5592.85,5598.75,5607.156,5603.6035,5614.8354
9578.492,9609.931,9610.446,9614.548,9624.762,9616.4795,9601.87,9592.704,9590.406,9584.951,9555.163,9534.263,9515.175,9674.813
1122.506,1127.7188,1125.2134,1124.2994,1126.0482,1129.8301,1125.1125,1127.7518,1128.1394,1123.929,1124.6501,1123.6401,1122.6638,1129.6198
619.0707,620.7754,623.0325,622.5871,621.85895,628.3839,630.82776,624.0019,632.6761,634.00134,631.321,632.91235,636.4956,639.5601
952.17957,958.5426,954.8727,946.6051,947.7891,956.70087,951.7856,950.5439,959.0208,959.0377,953.8889,951.6588,953.4025,954.0753
10669.856,10688.948,10685.421,10683.331,10687.819,10707.041,10710.523,10704.918,10701.265,10683.848,10672.604,10660.9795,10643.052,10707.613
1792.094,1815.7642,1811.0472,1817.6537,1821.6547,1826.7703,1824.4653,1826.1636,1818.903,1809.2028,1798.8536,1789.3333,1773.0096,1808.0297
10995.265,11251.685,11217.831,11236.071,11416.981,11504.621,11517.474,11653.764,11643.992,11552.617,11416.302,11324.822,11024.071,11317.09
5937.3843,5933.9097,5945.5127,5944.0522,5961.7456,5961.5884,5940.734,5953.919,5963.8247,5972.1523,5957.836,5945.159,5896.6406,6008.786
11073.001,11108.706,11118.557,11109.947,11119.797,11125.432,11133.4795,11134.846,11097.401,11064.342,11057.814,11012.193,10844.032,11054.592
11039.98,11048.945,11046.535,11044.79,11043.848,11055.894,11052.648,11047.79,11055.437,11055.085,11051.618,11049.748,11053.392,11051.491
8106.2856,8061.716,8077.2524,8072.5894,8055.8794,8043.588,8035.201,8014.4253,8021.8164,8067.5366,8081.0894,8093.508,8133.6787,8178.15
960.61206,969.43555,976.30176,978.0263,971.4251,971.63257,977.0043,976.2613,974.276,970.2813,972.1926,972.79645,974.23224,987.6718
8016.2583,8021.6704,8000.9946,8024.5537,8011.806,8014.226,8010.6245,8018.5444,8035.877,8063.5127,8095.1235,8103.9863,8143.2837,8021.537
3126.473,3079.6667,3060.3625,3068.387,3080.2915,3081.761,3103.755,3140.7373,3167.8916,3206.3816,3257.4011,3278.8557,3303.927,3261.9426
2608.5898,2569.8591,2565.732,2552.8572,2559.1853,2558.7388,2571.217,2612.1206,2636.4436,2653.0618,2688.8098,2717.836,2736.826,2850.2341
3090.9395,3104.1316,3111.264,3085.9673,2949.7021,2871.3523,2885.1091,2953.988,2978.5093,2963.4946,2994.0293,3041.524,3040.8806,3364.611
6808.325,6779.716,6819.888,6839.441,6858.6533,6870.188,6881.4824,6887.2666,6901.8423,6913.0747,6944.0703,6951.1377,6971.9224,6971.1235
4590.9272,4546.0356,4558.025,4551.879,4537.84,4526.4146,4518.579,4499.781,4509.039,4553.5566,4566.2866,4579.4336,4617.443,4665.795
1167.136,1165.9073,1165.2417,1165.8412,1163.4811,1161.0377,1159.3245,1166.2299,1165.3168,1159.602,1160.4667,1159.7585,1157.7761,1163.4137
1272.8031,1270.8856,1270.0835,1270.2059,1268.2881,1265.15,1263.5623,1271.207,1270.6356,1264.4152,1265.4365,1264.5256,1262.6089,1267.8359
1249.3969,1247.625,1246.8451,1247.0985,1245.0723,1242.0808,1240.425,1247.97,1247.2812,1241.164,1242.146,1241.2764,1239.3164,1244.6211
6475.9683,6481.3403,6479.3447,6470.281,6476.9053,6480.3027,6475.489,6459.704,6466.1113,6462.691,6454.9727,6450.281,6458.259,6471.343
8117.436,8123.5063,8119.9624,8110.184,8117.8335,8121.4023,8115.488,8096.123,8102.214,8096.662,8087.249,8080.424,8088.8877,8111.833
347.03848,350.94455,355.6275,354.6023,354.04684,350.89243,356.19272,350.0076,349.77145,349.75595,349.31738,351.94153,349.97592,355.60535
580.9781,577.00507,578.95154,582.48364,579.13464,577.4887,574.2464,576.65405,573.30884,571.4003,570.4627,571.051,567.94806,574.7282
12402.685,12404.242,12402.985,12401.929,12376.595,12359.343,12358.953,12365.607,12363.33,12363.066,12364.855,12367.771,12370.382,12378.078
10319.216,10337.355,10335.417,10356.48,10373.2295,10363.289,10356.713,10381.228,10385.414,10378.182,10351.392,10344.896,10307.404,10445.831
1515.3281,1511.8215,1512.8647,1518.7639,1515.4666,1510.5912,1508.9626,1508.9113,1504.4282,1503.3492,1503.0399,1507.2528,1503.7955,1505.6158
6350.6123,6348.6226,6348.5376,6353.262,6347.3174,6339.127,6334.2046,6334.4917,6331.0522,6330.675,6327.3765,6330.7925,6326.3164,6336.499
7445.91,7447.1514,7451.241,7439.7783,7432.166,7433.7456,7428.8335,7415.3438,7408.472,7395.6333,7387.8525,7376.2495,7363.4556,7461.7124
10607.041,10610.951,10616.64,10599.608,10588.326,10589.826,10582.728,10563.728,10553.194,10534.407,10521.243,10504.158,10484.064,10629.633
10027.699,10054.162,10053.623,10063.142,10082.24,10096.384,10093.375,10093.651,10084.546,10079.041,10063.152,10045.584,10026.142,10060.736
13545.812,13548.148,13539.848,13542.39,13549.653,13545.96,13540.683,13552.343,13550.703,13543.74,13544.559,13544.804,13541.334,13551.253
19847.773,19894.943,19962.492,19996.037,20059.477,20036.37,20015.3,20004.877,19964.209,20012.605,19975.277,19924.129,19867.516,19805.916
24572.414,24558.19,24590.352,24569.498,24548.162,24526.488,24516.498,24500.938,24509.85,24516.99,24525.994,24532.705,24558.691,24678.275
1257.173,1255.0299,1253.72,1259.6763,1257.5814,1254.71,1249.0251,1253.1157,1249.0214,1243.2797,1246.377,1250.6603,1246.0657,1253.5939
7288.612,7320.6934,7351.5986,7374.2197,7368.8286,7370.8066,7365.7803,7340.787,7332.6743,7313.0874,7307.4624,7312.784,7345.8506,7330.909
13746.839,13794.378,13795.747,13811.253,13851.951,13875.935,13856.756,13833.831,13817.263,13809.17,13771.823,13747.909,13735.783,13773.906
22279.717,22300.775,22290.53,22255.715,22245.848,22235.844,22195.406,22158.668,22147.52,22166.3,22111.12,22071.865,22052.24,22346.576
20602.938,20601.92,20609.24,20618.809,20621.94,20615.262,20620.072,20634.46,20646.701,20637.732,20640.373,20647.914,20643.014,20728.318
17658.947,17636.762,17606.076,17594.729,17632.275,17602.943,17587.139,17608.834,17628.588,17629.068,17609.42,17575.86,17527.49,17584.805
9762.26,9782.613,9768.102,9772.013,9770.189,9789.912,9794.0205,9792.383,9795.428,9794.121,9793.74,9792.916,9804.469,9790.187
10424.032,10445.282,10430.189,10434.195,10432.472,10453.164,10457.5,10455.816,10458.843,10457.6,10457.371,10456.578,10468.885,10453.737
3363.51,3418.9924,3401.291,3387.3962,3340.5486,3333.4575,3320.409,3256.4443,3230.892,3186.248,3126.185,3098.5583,3101.7297,3447.3665
6005.2324,6180.6772,6156.7114,6141.951,6132.558,6155.53,6174.6055,6137.6763,6098.757,5950.6035,5822.4985,5749.696,5576.523,6386.2295
1135.5396,1140.0785,1140.5244,1139.8566,1144.0748,1140.1627,1141.6248,1144.0454,1151.6672,1152.649,1157.4663,1160.8939,1161.7572,1163.1318
1145.2476,1143.2399,1147.1097,1148.7201,1147.526,1152.2725,1152.6555,1147.6102,1150.1578,1156.1486,1152.7119,1151.6122,1155.6757,1162.1484
8634.06,8626.304,8616.873,8605.436,8599.061,8598.022,8601.585,8604.302,8600.768,8608.414,8615.728,8618.142,8624.318,8636.508
8803.972,8809.794,8786.881,8776.012,8766.364,8767.592,8771.261,8777.292,8772.768,8779.557,8778.161,8775.257,8783.346,8801.655
8640.598,8635.829,8621.229,8617.399,8618.763,8617.634,8617.421,8626.841,8624.844,8634.613,8638.24,8637.5205,8640.41,8639.163
8804.655,8810.644,8787.595,8781.82,8781.268,8780.811,8779.193,8790.7295,8787.925,8796.458,8792.01,8785.482,8785.973,8805.428
1033.8986,1036.2179,1031.479,1031.0629,1032.9318,1030.3516,1029.9573,1032.3293,1040.7814,1035.0973,1037.7607,1038.3259,1040.2535,1039.4701
1043.0715,1047.6475,1044.742,1040.7152,1047.6543,1046.2975,1040.3147,1042.7172,1051.9558,1048.5674,1047.6176,1048.8116,1047.892,1046.0912
10290.967,10309.784,10313.036,10307.342,10308.837,10311.34,10304.44,10296.596,10292.366,10274.743,10257.661,10251.051,10251.218,10356.59
10232.872,10252.235,10252.294,10246.584,10247.116,10245.327,10237.086,10227.774,10217.347,10198.339,10177.255,10170.884,10171.366,10270.077
10245.5,10270.968,10269.714,10267.207,10268.53,10270.1045,10261.658,10253.62,10250.961,10231.628,10214.979,10211.142,10221.674,10345.34
6260.0337,6257.602,6257.716,6262.6064,6264.172,6261.61,6262.823,6262.4863,6260.1475,6254.871,6259.548,6264.337,6268.923,6277.4253
