V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
12733.465,12678.884,12594.77,12596.454,12639.585,12631.449,12620.544,12582.46,12587.664,12604.685,12496.544,12458.065,12480.259,12464.276,12408.802,12389.8545,12387.814,12410.657
2744.1943,2744.0745,2746.5315,2747.7234,2748.0193,2747.8486,2748.284,2747.9668,2747.1357,2746.6062,2742.439,2740.8174,2739.2905,2739.122,2734.538,2733.9004,2731.4407,2733.0325
2150.2417,2149.9224,2151.9841,2152.7449,2153.5132,2153.3865,2154.6633,2154.694,2153.4048,2153.0703,2153.0947,2152.752,2150.84,2151.0862,2150.8035,2148.9404,2147.8103,2151.0273
5078.5327,5080.791,5048.142,5046.3335,5037.012,5029.272,5012.637,5022.6445,5010.982,5012.2393,4980.0366,4978.9033,4970.5674,4975.0034,5009.64,4998.053,5004.44,5008.8696
2665.1292,2667.0078,2670.0474,2670.5366,2669.6628,2672.601,2680.5693,2679.1199,2682.816,2684.604,2688.807,2687.6267,2688.228,2686.6484,2683.0728,2683.1914,2682.4534,2678.269
14257.009,14244.948,14260.516,14263.863,14261.926,14244.056,14130.29,14129.965,13955.581,13957.822,14120.451,14099.487,14029.63,14134.917,14330.998,14307.667,14321.739,14226.641
7944.6235,7972.55,7995.716,7954.2983,7966.5864,7982.009,7968.0283,7976.1763,7967.942,8005.2524,7922.644,7924.698,7916.2397,7866.52,7708.044,7715.236,7694.3213,7679.9478
6239.391,6247.501,6261.639,6278.1816,6274.7637,6275.5493,6276.094,6291.0483,6292.571,6306.4736,6334.5317,6339.8604,6346.2534,6338.244,6356.656,6364.6606,6341.88,6352.6826
2756.7212,2716.8088,2747.0266,2754.935,2747.433,2768.2002,2835.6501,2851.3193,2896.7556,2846.0957,2977.255,3042.1086,3124.4192,3103.6506,3119.8618,3101.0752,3034.0818,2921.6733
3274.8345,3266.648,3264.935,3270.4036,3273.021,3272.8267,3298.956,3301.0022,3313.151,3309.1982,3337.3376,3334.5151,3314.8293,3316.4062,3256.2944,3251.547,3297.711,3294.2002
1264.3629,1254.0756,1278.347,1279.1356,1276.8083,1275.9752,1312.2487,1299.4791,1324.407,1319.0337,1345.9371,1346.7842,1341.7023,1366.7076,1305.1127,1283.7719,1283.9171,1301.6609
877.2228,824.1887,813.87024,812.3722,795.51154,809.261,822.4892,824.5083,817.5756,824.146,814.99426,806.83496,808.7365,808.7687,792.9026,791.80975,762.2511,861.79486
5891.009,5551.9814,5424.585,5424.8877,5395.8047,5389.005,5373.4106,5343.7896,5326.1406,5413.091,4807.76,5122.655,5131.1445,4735.3164,4180.5146,4796.9463,4710.4224,5182.7944
12088.091,11929.156,12016.592,12024.092,11928.391,11899.099,11728.739,11775.701,11736.599,11845.417,12243.907,12161.646,12514.646,12609.841,12686.854,12760.678,12714.93,12779.731
6585.172,6539.042,6605.4805,6637.0527,6638.959,6637.902,6680.5747,6675.7524,6697.6074,6688.8213,6668.818,6653.9395,6686.7393,6679.4414,6505.691,6506.9785,6463.787,6491.048
17941.818,17860.926,17498.041,17515.42,17548.578,17535.406,18357.736,18400.447,18484.139,18423.922,18715.223,18720.654,18738.445,18733.457,18510.965,18487.963,18469.5,18594.816
3444.947,3448.093,3446.0518,3446.4956,3448.363,3450.9207,3499.6553,3511.6855,3521.8992,3549.1438,3541.8813,3558.9253,3541.2124,3535.7578,3487.8743,3487.6335,3522.7458,3469.9333
2473.9988,2475.1597,2456.9497,2453.6812,2455.1313,2451.6113,2443.077,2442.405,2444.4194,2444.8264,2452.5059,2453.5813,2451.6997,2455.56,2472.653,2470.6653,2468.3489,2477.115
9623.583,9676.721,9391.365,9379.855,9377.504,9367.647,9332.75,9368.606,9343.2,9367.742,9310.015,9298.946,9302.306,9295.334,9280.299,9267.344,9267.344,9171.919
2557.3584,2556.2986,2561.2183,2565.3577,2568.822,2565.0857,2579.0957,2578.1887,2577.7876,2579.412,2581.305,2577.6836,2577.7622,2579.2869,2561.5442,2537.4568,2518.4773,2532.249
5467.191,5466.574,5453.637,5452.1157,5451.663,5456.3516,5461.005,5456.1416,5449.5996,5452.9346,5455.2505,5459.346,5463.117,5464.78,5473.4634,5478.2,5494.867,5480.1855
3615.7751,3612.6501,3628.0967,3640.1384,3630.1152,3617.765,3661.4668,3716.867,3720.449,3701.656,3766.1274,3740.5276,3829.4841,3811.9622,3755.6895,3756.0823,3754.9097,3749.798
19354.285,19351.441,19299.13,19317.209,19337.553,19360.81,19553.389,19560.984,19569.367,19602.781,19893.457,19957.354,19984.805,19979.297,19900.363,19890.307,19950.945,19922.299
4560.4023,4530.7593,4543.4634,4559.2373,4554.483,4565.4517,4535.4985,4520.836,4475.078,4530.2715,4568.999,4569.4424,4586.5806,4534.077,4631.1035,4625.0967,4670.3887,4676.1855
2529.4102,2487.0374,2474.9746,2468.6812,2541.1592,2535.9854,2510.498,2521.131,2534.966,2535.2827,2524.0044,2528.0078,2552.2651,2551.4233,2645.0327,2642.8367,2646.8044,2638.605
3784.3408,3788.5828,3771.0513,3769.4424,3765.467,3773.0276,3815.4668,3803.5762,3812.044,3808.9802,3854.473,3851.6973,3875.6165,3876.5015,3800.861,3808.7322,3803.426,3777.3953
11203.871,11214.564,11216.87,11214.343,11213.923,11227.512,11263.599,11260.571,11271.333,11259.356,11249.406,11193.041,11214.66,11205.745,11043.576,11063.83,10986.462,11132.549
6345.9683,6371.541,6531.1826,6513.1523,6511.37,6541.6455,6525.679,6465.5933,6459.0933,6432.44,6390.4907,6431.4756,6495.125,6535.9443,6634.3174,6603.002,6623.5884,6655.749
2408.01,2406.6921,2399.7024,2399.409,2399.2322,2395.823,2410.0442,2409.6323,2413.0432,2406.0642,2421.9321,2428.9517,2425.5845,2423.646,2456.626,2454.9685,2443.156,2448.4546
4536.6816,4549.287,4610.29,4600.5615,4596.5693,4629.904,4845.92,4841.902,4785.1,4868.561,4937.544,4955.941,4965.6875,4932.9463,4661.8657,4687.55,4629.9956,4659.7017
4804.9766,4772.615,4851.716,4854.1426,4870.8696,4954.118,4927.6143,4951.957,4944.018,4914.1626,4844.976,4821.5576,4804.704,4762.6685,4884.715,4946.2876,5023.093,5031.079
6340.159,6326.1567,6364.6646,6363.9004,6368.143,6367.708,6419.5205,6415.7334,6445.211,6462.9204,6498.0723,6471.763,6502.5024,6464.8066,6326.058,6322.681,6307.1924,6317.9595
6760.497,6625.326,6598.062,6512.366,6520.659,6550.3145,6496.042,6553.8257,6624.6846,6813.499,7024.4976,7030.9414,6884.968,7030.7036,7032.5166,7022.969,7157.8623,7048.001
1408.2181,1419.5956,1392.6506,1384.1603,1378.4087,1372.6277,1355.2048,1379.7504,1374.0956,1371.6571,1430.9792,1454.7134,1488.9952,1507.8715,1565.2063,1600.1698,1593.1343,1370.2593
1203.2539,1213.5063,1243.1681,1240.6628,1247.4363,1247.1956,1266.6868,1271.9034,1272.6868,1272.1901,1261.4272,1273.5652,1271.4362,1266.158,1222.8956,1187.5378,1174.1938,1175.2437
2961.4272,2939.5225,3055.3176,3065.703,3058.0347,3058.5522,3112.964,3128.3884,3134.056,3157.908,3204.2922,3194.328,3130.7268,3188.0122,3014.8845,3015.785,2982.1755,2987.48
4779.971,4977.7227,5291.3003,5300.939,5319.5166,5320.0977,5357.0444,5357.044,5375.6895,5353.95,5327.78,5291.408,5319.0513,5317.5737,4831.48,4785.664,4746.4883,4621.9146
947.7114,960.8456,1028.8293,1033.5826,1036.4066,1029.6061,1099.3992,1120.2968,1132.0015,1135.9371,1156.7477,1178.0444,1174.7343,1165.517,1062.7253,1059.3848,1042.3693,1028.2571
1065.0569,1047.6144,1076.8055,1090.5001,1087.3258,1061.9769,1095.2676,1103.642,1094.9462,1092.8557,1084.654,1072.5277,1049.4192,1048.1693,1021.8131,1010.77576,1007.8312,971.74365
847.012,845.2355,919.62787,913.7182,935.4999,948.47876,1012.07556,1014.1988,1008.2895,1019.80414,987.0255,986.3967,994.2035,974.4977,877.5322,878.66846,868.3332,866.89703
757.4816,753.5606,754.19556,755.3198,755.5844,755.04895,792.5907,793.7919,797.88135,795.7583,877.4276,888.52423,895.7125,878.15576,872.2146,862.0156,877.74524,868.2956
3454.9934,3453.4976,3455.966,3457.753,3441.2444,3436.7268,3482.846,3519.9685,3512.9968,3506.0322,3504.2622,3492.7056,3492.7307,3495.7195,3445.4548,3488.3494,3445.542,3474.8801
2129.0493,2112.0078,2059.5713,2047.3512,2068.4155,2065.4946,2188.6277,2170.7148,2192.4119,2195.1956,2271.6167,2319.5747,2293.672,2301.1562,2316.954,2321.787,2327.3574,2356.8804
4867.965,4825.2495,4989.843,4999.2534,5039.8203,5097.739,5288.4663,5264.6274,5352.085,5352.508,5338.2886,5297.6255,5293.6934,5273.9424,5218.9385,5270.8613,5172.5205,5322.3945
2927.5464,2915.184,2907.1624,2897.2175,2897.0415,2907.9634,2965.66,2935.8013,2957.216,2985.8545,3018.8918,3017.0251,3041.5974,2999.6738,3083.5889,3049.3237,3066.3008,3117.0894
6463.508,6405.1313,6380.6904,6458.55,6502.5156,6541.854,6599.199,6576.638,6588.0845,6628.865,6629.768,6629.166,6636.4033,6648.7036,6485.488,6616.443,6564.3037,6589.349
6222.0225,6213.418,6196.3926,6185.9233,6178.3096,6184.3906,6224.7646,6215.2466,6205.728,6210.833,6193.185,6184.531,6182.0947,6186.1426,6188.5938,6203.9946,6178.3096,6220.559
3101.6824,3169.1406,3047.104,3071.7766,3057.2842,3066.146,3371.3906,3357.1575,3349.6733,3352.3823,3506.5034,3512.7764,3511.2827,3510.7864,3800.59,3818.5151,3813.2795,3803.4114
5886.856,6106.5513,6264.278,6290.238,6308.658,6406.033,6410.517,6447.0635,6478.1084,6616.7686,6786.2344,6648.1753,6764.526,6701.3403,6547.136,6494.358,6495.1875,5816.613
6596.007,6604.741,6608.131,6608.4873,6608.989,6607.8037,6585.786,6587.3696,6570.4883,6553.249,6511.8174,6549.0825,6514.218,6534.729,6625.4883,6620.2207,6622.8926,6627.646
3387.2036,3370.9907,3262.7124,3226.4304,3246.1765,3184.1511,3208.2708,3244.2034,3265.1055,3258.8982,3147.1387,3162.914,3181.8757,3169.1458,3452.7861,3383.952,3489.7092,3505.3618
4228.3784,4235.752,4205.8125,4204.4126,4196.2773,4193.432,4153.631,4143.8174,4130.724,4126.8374,4051.8425,4020.2405,4007.4954,4005.7134,4065.878,4086.3264,4087.241,4087.8757
3826.2275,3798.8345,3775.0054,3816.1921,3823.5042,3815.9062,3825.0513,3830.258,3820.0789,3820.28,3944.5676,3963.5725,3948.2783,3969.2627,3852.314,3857.9292,3857.4993,3923.3381
7531.9116,7543.011,7559.5596,7571.3403,7576.0557,7575.057,7588.6797,7570.4683,7559.7812,7549.9565,7544.17,7523.341,7545.8184,7538.723,7517.039,7501.5376,7498.5073,7506.6387
3538.7637,3538.5955,3482.5886,3465.476,3465.9631,3470.623,3407.5583,3392.5598,3409.0977,3414.7097,3418.9822,3399.927,3400.2234,3492.8943,3748.0244,3737.5457,3817.2786,3785.808
5148.3667,5098.399,5163.0503,5194.7295,5198.7637,5201.3335,5164.294,5106.0024,5107.645,5097.8784,5096.151,5114.7593,5106.2637,5115.0063,5125.605,5115.391,5114.125,5110.948
4554.137,4566.5444,4425.9272,4429.4946,4404.22,4407.0034,4277.6187,4326.281,4318.684,4316.001,4372.9746,4375.839,4390.5654,4447.788,4706.453,4762.9277,4749.2817,4831.163
4180.6646,4221.5225,4159.1436,4151.105,4165.296,4163.5044,4116.5083,4145.27,4135.9565,4111.1035,4311.781,4239.386,4320.7017,4320.9077,4360.887,4437.9185,4377.4688,4372.4795
5704.326,5624.522,5567.3706,5546.669,5545.637,5491.8564,5466.6714,5466.281,5443.723,5457.415,5427.8745,5563.533,5565.9604,5415.8506,5422.5913,5418.029,5442.793,5670.8794
4152.4395,4165.732,4140.7017,4114.647,4084.8843,4090.706,4064.5684,4041.6797,4011.251,4008.2703,4005.2153,3996.3389,3994.333,3993.9219,4009.8972,4070.4365,4077.5603,4068.0315
5002.5674,5013.359,4986.8857,5018.2393,5007.4365,4969.9385,4936.7056,4999.8887,4888.8013,4905.6924,4757.448,4745.4277,4715.9,4704.018,4856.7275,4853.266,4996.3936,4993.15
2429.6638,2410.9,2400.7258,2397.62,2381.9858,2357.7913,2364.549,2369.4875,2342.9429,2324.3828,2304.0208,2283.0073,2239.5562,2225.9263,2221.9639,2214.8994,2258.7803,2298.6838
4767.135,4778.8364,4669.908,4677.581,4663.842,4669.0645,4633.9497,4648.0083,4686.284,4645.8945,4653.139,4709.952,4651.4355,4659.079,4621.9624,4616.5215,4606.702,4598.0522
6737.174,6859.7417,7242.959,7255.0977,7258.4634,7281.7637,7330.9736,7340.694,7325.639,7318.762,7245.342,7236.2886,7244.048,7206.938,7143.6304,7138.5005,7123.53,7151.112
6751.195,6755.0654,6710.953,6707.495,6668.291,6674.13,6643.5713,6622.401,6620.3027,6626.721,6677.4116,6654.249,6692.6304,6713.235,6757.852,6760.628,6777.37,6771.3213
6240.239,6238.845,6196.9155,6197.246,6188.21,6191.0396,6168.6094,6169.42,6163.199,6163.249,6168.378,6181.9263,6189.5703,6186.6123,6217.07,6229.082,6225.299,6236.2725
5806.591,5830.1963,5787.9595,5775.738,5780.674,5787.4907,5732.9775,5732.5635,5734.758,5733.542,5707.129,5678.0684,5695.5195,5707.364,5716.6226,5725.117,5728.552,5695.8633
4353.903,4362.2056,4328.738,4323.19,4312.9,4309.9688,4298.9434,4248.894,4230.214,4235.179,4224.509,4212.298,4253.3677,4273.501,4294.424,4336.0024,4379.1787,4389.451
4294.6562,4313.7344,4359.488,4340.4834,4342.438,4361.1675,4395.6006,4395.019,4394.9395,4374.9536,4359.872,4356.5786,4361.562,4335.2524,4265.2017,4263.5186,4254.7363,4329.4053
4443.3403,4473.095,4543.348,4546.447,4538.4985,4576.09,4816.8345,4775.2026,4806.483,4899.044,4935.8164,4927.906,4891.6367,4858.1377,4437.3633,4353.8276,4336.2207,4396.835
2571.613,2578.1982,2538.6494,2535.3008,2527.8994,2522.4575,2522.0078,2533.0618,2523.4622,2522.6057,2475.9644,2470.0156,2446.423,2438.9697,2468.7424,2479.4924,2490.9556,2479.2192
5058.0923,5071.434,4971.156,4957.0293,4963.2026,4953.6787,4922.8857,4897.447,4917.858,4908.171,4954.2573,4928.1455,4949.7925,4967.8857,4908.031,4901.128,4947.9473,4984.145
3555.0474,3549.6267,3502.237,3508.2766,3498.0842,3496.8462,3578.081,3568.2656,3562.7546,3620.464,3756.9219,3757.2341,3729.0972,3763.2874,3764.5881,3713.9365,3714.9463,3768.2095
4644.519,4695.9517,4633.081,4614.737,4614.9595,4624.229,4660.454,4616.8145,4611.7676,4637.706,4585.5776,4555.2075,4546.3555,4532.595,4553.8345,4586.5835,4577.818,6331.6943
5367.035,5370.432,5310.441,5322.2036,5314.464,5292.9497,5300.428,5307.2246,5307.8237,5296.3057,5331.6187,5358.5283,5365.3086,5365.758,5485.8076,5492.962,5524.2544,5532.324
8478.619,8516.396,8399.299,8415.935,8414.818,8388.374,8393.099,8395.914,8379.676,8485.031,8585.232,8611.948,8575.34,8615.336,8676.85,8671.138,8627.682,8650.5
8234.292,8232.786,8190.7,8193.212,8196.228,8207.321,8147.776,8145.313,8157.751,8142.237,8162.041,8161.967,8166.713,8156.852,8202.941,8202.231,8206.822,8202.967
8331.783,8320.533,8309.058,8311.673,8297.545,8285.589,8278.098,8280.595,8268.515,8266.662,8286.949,8300.813,8319.788,8312.442,8333.922,8334.837,8351.382,8357.819
1240.8373,1234.5692,1215.7775,1215.4409,1212.1451,1215.9122,1208.6842,1208.8922,1211.7098,1209.1575,1215.9207,1217.6215,1218.4598,1214.819,1222.7933,1222.1742,1229.5012,1230.3672
11205.242,11181.856,11221.309,11204.981,11256.133,11283.416,11552.93,11479.214,11663.641,11719.384,12366.585,12322.266,12314.841,12410.665,12277.721,12260.736,12224.236,12210.333
1578.2874,1568.7736,1590.4545,1592.301,1603.955,1613.6237,1646.0856,1630.707,1630.2935,1639.4597,1628.8453,1630.9326,1617.1753,1596.7646,1511.1128,1508.8662,1489.5895,1479.3778
7731.9907,7705.9663,7800.8228,7800.34,7819.776,7839.009,7892.314,7880.3916,7890.7417,7878.513,7879.0977,7873.132,7895.4395,7878.805,7880.976,7888.449,7886.415,7907.8
2216.986,2237.582,2315.74,2312.3506,2297.3,2323.7878,2325.141,2338.1216,2337.9395,2340.9983,2336.5938,2330.8438,2317.9275,2344.3984,2459.5457,2455.8088,2454.2646,2501.677
2009.9742,1972.3362,1986.01,1989.8666,1994.842,1992.5873,1963.9714,1967.7701,1959.8667,1951.5923,1992.1008,1982.0795,1983.5964,1998.5605,1991.1658,2004.255,1989.9825,1991.4846
1336.1461,1316.8179,1162.0521,1150.7202,1146.5483,1122.8538,1168.0249,1190.8008,1130.4893,1190.3512,1290.178,1292.0598,1278.8926,1311.8389,1576.8107,1580.6702,1514.135,1499.3203
1325.2443,1302.502,1308.9733,1306.4541,1308.6965,1294.6587,1301.8491,1310.5234,1313.7568,1337.5845,1393.6417,1402.5095,1417.4578,1432.7081,1431.8353,1418.2876,1408.2806,1402.7594
1943.6052,1956.7188,1862.9182,1848.5168,1858.2385,1836.8884,1884.5745,1880.1296,1884.5304,1894.8337,1938.4277,1929.7169,1936.4121,1929.3611,1947.455,1951.8333,1961.2493,1918.2223
2433.9958,2421.395,2386.5425,2387.796,2398.0967,2412.8677,2445.8486,2538.323,2621.761,2637.3823,2732.681,2775.602,2787.222,2783.8467,2777.8167,2759.745,2716.7505,2672.833
3911.038,3729.8157,3764.3296,3772.4912,3842.692,3769.7686,3941.4302,3989.9944,4069.9248,4148.852,4512.3613,4379.4434,4414.0425,4291.024,3816.6462,3753.528,3744.3457,3661.9932
2159.5886,2153.091,2155.3845,2156.4321,2157.9917,2158.941,2171.2534,2180.6084,2179.6335,2178.2527,2202.2305,2207.6868,2203.451,2205.4749,2193.7893,2197.6846,2208.2861,2205.8696
2249.6084,2220.4326,2327.4937,2328.5872,2356.8577,2369.1846,2439.1016,2401.9683,2444.2432,2430.9534,2335.6724,2349.6577,2385.5828,2389.2332,2385.937,2362.3108,2332.2976,2423.2886
12750.651,12690.611,11672.01,11514.066,11428.161,11543.15,11224.625,11011.577,11200.955,11703.061,13126.762,13211.631,13246.295,13555.454,14583.53,14612.379,15369.352,15157.143
2850.0352,2915.3965,2941.0874,2901.4292,2925.185,2953.048,2987.4973,2981.2288,2992.0835,3004.4712,2985.9993,2971.5,2943.2202,2999.3784,3021.1665,3138.5535,3138.611,2965.4287
1814.7991,1814.9921,1813.8096,1813.775,1813.855,1814.6749,1812.8143,1812.4126,1811.9926,1812.0433,1811.0226,1810.7313,1810.9492,1811.4839,1812.9908,1812.9999,1812.9596,1813.0907
2556.792,2551.6167,2572.9333,2572.2974,2571.7754,2568.9941,2571.679,2574.463,2578.7646,2579.478,2610.1924,2610.4058,2610.2307,2610.2917,2619.5103,2629.4714,2630.764,2631.703
1221.4094,1218.115,1225.314,1225.6458,1224.8132,1223.3304,1223.6476,1225.2312,1224.8911,1230.27,1236.1783,1236.5808,1236.6527,1235.0525,1235.9137,1235.9689,1233.9517,1232.3035
2131.4678,2125.8748,2120.3254,2126.4119,2121.879,2129.8105,2153.1765,2162.5354,2169.4675,2173.0842,2168.4294,2177.9705,2178.4514,2193.7324,2171.5732,2172.9958,2160.7346,2181.9866
2196.8242,2160.0696,2205.1274,2207.3533,2207.5884,2200.8794,2188.4458,2185.4307,2184.737,2177.8755,2198.9983,2182.2654,2199.2866,2202.689,2186.3145,2201.8704,2185.6821,2166.0752
9067.017,9073.661,9094.819,9075.632,9081.862,9052.066,8999.505,9022.8955,9051.506,9083.238,9039.559,9011.324,8956.285,8958.928,8959.439,9002.196,8995.317,8973.937
2190.6628,2142.8674,2253.6492,2268.1057,2283.7715,2279.3254,2284.9375,2284.1587,2278.1233,2281.6145,2211.2712,2207.5786,2155.617,2172.3599,2055.6597,2062.026,2036.75,2044.8618
1421.951,1420.7748,1431.422,1434.3813,1437.3444,1432.5271,1451.4467,1457.1362,1462.6375,1462.0707,1439.615,1442.2806,1412.8953,1437.753,1406.4631,1399.865,1408.2803,1407.0579
1574.7811,1567.0173,1601.3214,1601.5901,1600.109,1598.3927,1610.7706,1614.0255,1618.2471,1617.1992,1631.823,1631.3926,1632.1208,1633.7684,1631.6261,1632.0095,1628.7097,1629.6982
2250.769,2233.4866,2287.4893,2289.618,2295.1663,2295.4143,2299.3196,2297.6516,2292.2854,2292.482,2221.8887,2196.6643,2143.4727,2175.1262,2023.572,1960.4302,1957.0511,2038.6716
3252.4092,3262.5718,3251.1968,3242.2957,3251.6616,3249.185,3239.9001,3240.9756,3222.0442,3216.6228,3191.776,3203.9612,3193.585,3187.6982,3198.0425,3197.4512,3201.7122,3190.7407
1736.8943,1737.4385,1720.4979,1718.8734,1717.2273,1718.3085,1722.322,1721.6628,1723.2288,1729.5317,1757.0905,1757.4749,1759.428,1763.4457,1763.2164,1760.0809,1768.2448,1762.4523
1835.2362,1829.3638,1835.7511,1836.594,1837.0269,1841.0894,1850.7659,1848.7339,1849.9164,1853.3165,1863.9528,1861.3702,1862.5176,1864.2412,1865.7157,1864.42,1860.1665,1864.607
23052.504,23032.729,22945.977,22929.855,22936.62,22907.713,22854.264,22851.738,22840.734,22823.506,22797.475,22804.436,22798.746,22805.107,22772.82,22775.055,22743.053,22770.822
20746.627,20795.615,20744.379,20750.709,20805.127,20809.209,20996.54,21003.818,21043.0,21043.174,21221.299,21273.117,21243.244,21173.355,21224.396,21211.043,21254.299,21235.209
19573.562,19628.99,19522.342,19528.027,19562.957,19563.416,19738.205,19906.535,19903.916,19740.37,19800.523,19817.348,19993.61,19917.064,20175.402,19932.266,19972.05,20081.062
3376.3809,3403.665,3400.5854,3403.9192,3406.5833,3427.967,3542.742,3543.104,3541.435,3560.382,3641.416,3645.24,3643.1653,3643.4712,3697.0752,3696.855,3695.3225,3643.2358
18990.406,18863.521,18800.902,18776.945,18762.281,18821.703,18865.6,18931.154,18923.578,19050.95,19082.93,19152.809,19173.996,19441.357,19645.232,19832.102,19838.738,20099.004
18045.428,18122.164,17966.719,17919.707,17855.076,17886.803,18032.818,18049.12,18043.389,18006.879,18264.436,18257.398,18247.309,18261.799,18634.842,18657.94,18662.738,18653.361
13011.23,13033.402,13851.792,14025.798,14070.094,14060.124,14440.919,13912.081,14003.104,15143.914,15003.302,15459.569,14032.836,13909.43,13348.441,13482.143,13299.293,13364.402
9370.415,9359.39,9240.952,9196.933,9281.544,9292.308,9958.274,9899.355,9953.149,9889.468,9787.4795,9795.841,9901.266,9912.002,8598.924,8766.592,8640.545,8469.9
8172.189,8353.228,7620.8237,7488.5327,7524.6436,7669.754,7821.1094,7909.744,8078.5596,8062.1274,8619.41,8663.816,8956.511,8671.943,8584.585,8671.287,8477.9375,8419.793
1259.6938,1255.53,1206.4131,1196.8315,1178.9746,1193.4791,1209.0323,1211.0652,1235.3744,1237.1896,1221.113,1215.4308,1210.5115,1221.5249,1280.0576,1289.1116,1279.1943,1326.7039
1928.9464,1914.7598,1919.884,1909.7313,1912.3804,1914.0046,1904.496,1906.2988,1907.8004,1903.8735,1916.9343,1921.762,1926.7584,1925.5093,1926.443,1915.3683,1919.482,1923.953
2306.718,2252.5193,2230.6821,2165.6243,2184.9648,2157.5703,2128.9136,2181.322,2186.3044,2189.3618,2217.1416,2231.7866,2220.9644,2210.5374,2107.9683,2032.3567,2054.4636,2002.3713
2475.505,2449.5925,2391.998,2415.7925,2456.2432,2461.9766,2601.3423,2598.1274,2609.2473,2611.3035,2595.8928,2590.5032,2589.6296,2537.2793,2586.4116,2588.2607,2656.8818,2669.889
3235.0718,3186.8696,3189.6306,3233.5974,3223.966,3224.2761,3361.0747,3363.4688,3306.0745,3304.4866,3363.1572,3346.037,3340.8616,3347.6116,3391.7314,3385.0742,3401.7617,3402.1511
1235.3467,1230.5023,1221.9395,1222.2786,1222.3026,1221.1174,1222.5846,1222.6693,1222.8785,1221.3121,1227.1267,1226.6123,1229.8619,1232.2457,1248.8098,1243.2715,1243.1736,1255.264
1179.7834,1191.0034,1173.7024,1166.931,1166.4801,1166.4583,1175.4998,1184.8317,1177.3025,1177.4883,1183.6091,1184.1063,1177.8159,1182.2302,1152.4146,1146.4177,1153.0889,1161.2466
1035.1152,1033.9741,1022.3019,1019.58685,1031.1941,1044.9009,1073.7631,1075.8943,1065.4185,1089.7256,1068.818,1068.2246,1067.5714,1069.0404,1078.6997,1090.8418,1123.1232,1121.717
907.37836,906.5679,894.9111,889.30005,908.0027,911.6788,983.0556,986.2776,997.0051,986.71643,1025.5887,1013.8634,1034.4576,1050.2432,1115.7292,1116.1333,1128.4519,1125.1588
1048.2437,1048.2188,1049.1362,1049.4402,1050.2859,1051.1854,1053.5961,1054.632,1055.8792,1056.483,1058.3296,1058.4023,1058.1355,1058.4463,1057.264,1056.8901,1056.108,1055.156
1098.1654,1099.3372,1098.1078,1097.1285,1097.053,1096.9823,1096.9515,1096.3142,1097.0674,1098.6079,1098.5427,1097.9272,1098.1351,1097.482,1112.4695,1111.8782,1109.6123,1117.9274
1119.9691,1118.2766,1123.8052,1124.2245,1124.7482,1125.8796,1128.1426,1127.0682,1129.3234,1129.2334,1134.1036,1134.3763,1132.922,1131.9507,1130.674,1131.3851,1132.0256,1130.0745
1811.4741,1811.8583,1807.2401,1807.1328,1810.759,1811.1758,1828.5881,1827.4906,1827.8922,1823.9479,1823.8281,1827.2899,1827.2777,1823.4738,1832.7213,1833.2699,1832.5437,1832.2904
