V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1022.87384,1024.6759,1025.5531,1024.181,1025.9213,1030.3568,1028.5721,1027.2888,1025.965,1026.8502,1026.5682,1027.2239,1029.5511,1032.6443
3018.4,3028.9446,3034.0837,3026.0513,3036.2402,3062.2026,3051.7498,3044.2417,3036.4924,3041.671,3040.0273,3043.8638,3057.4854,3075.5862
1107.7628,1108.2935,1109.0796,1108.7991,1109.5391,1109.5269,1108.2328,1109.4407,1110.7957,1109.1661,1109.4192,1109.976,1109.7983,1107.1782
2809.0974,2812.1106,2816.5989,2814.997,2819.2205,2819.1646,2811.7524,2818.657,2826.3523,2817.0884,2818.5095,2821.7043,2820.7039,2805.752
1080.7798,1081.9481,1082.5173,1081.6274,1082.7561,1085.6326,1084.4749,1083.6428,1082.7843,1083.3582,1083.1758,1083.6008,1085.11,1087.1157
10540.334,10545.476,10553.095,10550.376,10557.548,10557.43,10544.887,10556.594,10569.725,10553.934,10556.386,10561.782,10560.061,10534.668
1730.227,1732.3284,1733.3522,1731.7517,1733.7819,1738.9552,1736.8724,1735.3763,1733.8323,1734.8641,1734.5364,1735.301,1738.0153,1741.6221
1701.9073,1703.9337,1704.9211,1703.3777,1705.3354,1710.3243,1708.3159,1706.8732,1705.384,1706.3793,1706.0631,1706.8004,1709.418,1712.8962
4925.1235,4935.1294,4950.015,4944.703,4958.712,4958.5166,4933.9497,4956.8438,4982.396,4951.6426,4956.373,4966.9575,4963.6294,4914.0337
3999.0447,4004.2625,4006.7903,4002.826,4007.853,4020.6816,4015.5342,4011.8145,4007.9863,4010.5535,4009.7246,4011.6223,4018.3542,4027.3115
3522.3503,3532.115,3536.8623,3529.4329,3538.858,3562.8853,3553.2283,3546.27,3539.0972,3543.8984,3542.3667,3545.9138,3558.5222,3575.2937
5807.688,5821.5146,5828.2524,5817.72,5831.08,5865.122,5851.417,5841.5723,5831.411,5838.2017,5836.046,5841.076,5858.937,5882.6714
4678.7134,4685.411,4695.375,4691.8193,4701.1963,4701.0654,4684.6216,4699.946,4717.0503,4696.4644,4699.631,4706.716,4704.4883,4671.29
1104.5525,1114.6451,1129.6718,1124.3094,1138.4502,1138.2596,1113.4491,1136.5637,1162.3391,1131.3124,1136.0769,1146.7689,1143.4159,1093.3536
3436.8547,3449.3633,3455.4463,3445.9282,3458.0044,3488.783,3476.4097,3467.4963,3458.3103,3464.4568,3462.497,3467.0435,3483.193,3504.6746
1413.1267,1418.5912,1421.2534,1417.0914,1422.3706,1435.824,1430.4083,1426.5175,1422.502,1425.1858,1424.3329,1426.3212,1433.3796,1442.7596
5304.6494,5326.008,5336.4146,5320.1465,5340.7817,5393.365,5372.197,5356.9893,5341.2944,5351.7837,5348.4517,5356.2227,5383.8115,5420.4736
5575.984,5583.5723,5594.928,5590.874,5601.558,5601.447,5582.6406,5600.1284,5619.5103,5596.1567,5599.7,5607.819,5605.318,5567.5015
3960.6423,3965.713,3968.1826,3964.321,3969.2192,3981.7017,3976.678,3973.0671,3969.3413,3971.832,3971.0403,3972.8848,3979.434,3988.1384
3905.0532,3912.1099,3915.5322,3910.1685,3916.9712,3934.3252,3927.3584,3922.329,3917.1494,3920.6206,3919.5037,3922.069,3931.1758,3943.2925
2546.2761,2549.6777,2551.335,2548.7444,2552.0305,2560.405,2557.034,2554.6118,2552.1123,2553.783,2553.2522,2554.4897,2558.8835,2564.7227
1937.1205,1939.4667,1940.61,1938.8229,1941.0897,1946.8661,1944.5405,1942.8701,1941.146,1942.2981,1941.9323,1942.7859,1945.8167,1949.8438
1026.4382,1027.541,1028.0781,1027.2383,1028.3036,1031.0183,1029.9258,1029.1404,1028.3301,1028.8718,1028.6996,1029.1007,1030.5251,1032.4182
1645.6903,1647.7853,1648.7286,1647.185,1649.1396,1654.2103,1652.2637,1650.7466,1649.2347,1650.2894,1649.8821,1650.6383,1653.3103,1656.917
1642.0925,1643.8527,1644.7109,1643.3699,1645.071,1649.4053,1647.6599,1646.4066,1645.1129,1645.9773,1645.7034,1646.3436,1648.6177,1651.6394
1826.8716,1830.0131,1834.6791,1833.0143,1837.4055,1837.3401,1829.647,1836.8206,1844.8428,1835.1907,1836.681,1839.9937,1838.9462,1823.3981
1944.4347,1946.4247,1949.3846,1948.3285,1951.114,1951.075,1946.1903,1950.7426,1955.8245,1949.7084,1950.6495,1952.7539,1952.0918,1942.2296
3249.9595,3259.3098,3263.8699,3256.7454,3265.7825,3288.8074,3279.5337,3272.877,3266.0046,3270.5955,3269.141,3272.5432,3284.6233,3300.6729
9964.981,9977.193,9983.141,9973.842,9985.637,10015.699,10003.602,9994.905,9985.932,9991.931,9990.022,9994.465,10010.238,10031.201
2452.5996,2457.635,2459.993,2456.2214,2461.0,2473.2896,2468.46,2464.8428,2461.1768,2463.6826,2462.7954,2464.621,2471.082,2479.738
1578.2532,1580.7979,1582.0376,1580.0995,1582.558,1588.8226,1586.3008,1584.4889,1582.619,1583.8687,1583.4718,1584.3976,1587.6844,1592.0525
1142.3008,1144.4126,1147.4824,1146.3884,1149.2805,1149.1991,1144.2039,1148.9003,1154.2906,1147.831,1148.8789,1151.0134,1150.286,1140.0381
3028.1763,3037.9502,3042.7136,3035.2683,3044.7124,3068.7769,3059.0881,3052.1292,3044.9463,3049.746,3048.2227,3051.7788,3064.4045,3081.1821
1737.5062,1738.5535,1739.064,1738.2661,1739.2781,1741.8566,1740.8184,1740.0728,1739.3031,1739.8174,1739.6542,1740.0353,1741.3881,1743.1855
6822.743,6899.23,6936.5137,6878.246,6952.158,7140.4844,7064.6543,7010.196,6953.9834,6991.5435,6979.6304,7007.457,7106.2656,7237.5596
7121.469,7141.572,7151.3633,7136.0537,7155.4717,7204.9595,7185.0405,7170.727,7155.956,7165.8296,7162.6895,7170.004,7195.969,7230.4736
2167.0186,2176.8674,2191.509,2186.2844,2200.064,2199.8655,2175.7126,2198.227,2223.379,2193.1118,2197.776,2208.1792,2204.8994,2156.1143
2269.7983,2281.475,2298.8323,2292.639,2308.974,2308.7378,2280.107,2306.7966,2336.6162,2300.7327,2306.2634,2318.5952,2314.7063,2256.872
2062.2112,2068.9692,2079.0127,2075.429,2084.8813,2084.7432,2068.1785,2083.6216,2100.88,2080.1128,2083.3152,2090.4495,2088.1978,2054.7322
2077.2712,2083.8562,2093.643,2090.151,2099.3616,2099.2273,2083.0857,2098.134,2114.9512,2094.715,2097.8354,2104.7874,2102.5935,2069.9834
2062.9539,2070.632,2082.0452,2077.9727,2088.7139,2088.5579,2069.733,2087.282,2106.891,2083.295,2086.9324,2095.0405,2092.483,2054.4546
2096.7712,2103.2732,2112.937,2109.4888,2118.5835,2118.4512,2102.5122,2117.3713,2133.9763,2113.9954,2117.0762,2123.941,2121.775,2089.575
2353.91,2367.1096,2386.7207,2379.7231,2398.18,2397.9072,2365.5686,2395.7205,2429.429,2388.8696,2395.1284,2409.0547,2404.6553,2339.3086
2162.9507,2169.6924,2179.7136,2176.1377,2185.569,2185.4324,2168.9028,2184.312,2201.529,2180.8108,2184.0046,2191.124,2188.8784,2155.4878
2139.8003,2146.3965,2156.2007,2152.7024,2161.9292,2161.7952,2145.6243,2160.6995,2177.5447,2157.2742,2160.3994,2167.3643,2165.167,2132.4993
2057.307,2064.458,2075.0862,2071.2937,2081.2961,2081.1504,2063.621,2079.963,2098.225,2076.25,2079.6384,2087.1882,2084.806,2049.3926
2118.4158,2124.8823,2134.4937,2131.0642,2140.1096,2139.978,2124.1252,2138.904,2155.4182,2135.5461,2138.61,2145.4377,2143.2837,2111.2585
1921.4238,1931.1093,1945.4963,1940.3629,1953.9033,1953.7018,1929.98,1952.0991,1976.833,1947.0732,1951.6677,1961.8826,1958.6534,1910.7128
9705.987,9724.273,9751.512,9741.791,9767.424,9767.084,9722.1,9764.003,9810.705,9754.483,9763.108,9782.497,9776.426,9685.684
922.51215,925.7962,930.67896,928.93665,933.53186,933.4661,925.41064,932.9192,941.30566,931.2133,932.76794,936.2378,935.14453,918.8755
12062.044,12084.264,12117.102,12105.388,12136.301,12135.745,12081.767,12132.194,12188.93,12120.732,12131.384,12154.589,12147.122,12037.653
1633.6937,1636.4847,1640.6,1639.1322,1643.0068,1642.9315,1636.1764,1642.4927,1649.6189,1641.0568,1642.4012,1645.3029,1644.3617,1630.6403
7091.8984,7103.014,7108.4185,7099.9595,7110.6875,7138.04,7127.0435,7119.125,7110.962,7116.4253,7114.6772,7118.721,7133.073,7152.1553
9289.537,9297.522,9309.472,9305.206,9316.448,9316.332,9296.541,9314.943,9335.337,9310.765,9314.492,9323.035,9320.404,9280.611
11093.284,11106.615,11113.115,11102.958,11115.842,11148.667,11135.448,11125.957,11116.159,11122.705,11120.63,11125.48,11142.702,11165.585
980.339,981.9724,982.76874,981.5243,983.10284,987.1248,985.50525,984.3423,983.1418,983.94385,983.6895,984.2838,986.39404,989.1978
973.4014,975.17017,976.03253,974.68494,976.3943,980.7495,978.9956,977.7363,976.4364,977.3049,977.0296,977.6731,979.9581,982.9941
1320.0994,1321.2303,1322.9152,1322.314,1323.8994,1323.8785,1321.0958,1323.6879,1326.5764,1323.099,1323.6323,1324.8318,1324.4563,1318.8434
1267.9039,1269.0172,1270.6758,1270.0839,1271.6447,1271.6243,1268.8846,1271.4364,1274.2797,1270.8567,1271.3815,1272.5624,1272.193,1266.6674
1337.9689,1339.1072,1340.8031,1340.1979,1341.7937,1341.7727,1338.9718,1341.5807,1344.4882,1340.988,1341.5249,1342.732,1342.3542,1336.7047
9433.154,9454.793,9465.334,9448.854,9469.758,9523.028,9501.586,9486.179,9470.278,9480.906,9477.528,9485.4,9513.351,9550.494
7063.063,7078.1855,7085.552,7074.035,7088.6436,7125.8726,7110.888,7100.1196,7089.008,7096.4355,7094.074,7099.5757,7119.1094,7145.0684
7591.5225,7608.037,7616.082,7603.5044,7619.458,7660.1147,7643.7505,7631.9907,7619.8555,7627.9673,7625.3887,7631.397,7652.7285,7681.0776
6230.74,6263.466,6312.23,6294.8257,6340.714,6340.119,6259.5625,6334.588,6418.162,6317.5454,6332.964,6367.69,6356.833,6194.3853
8669.448,8721.273,8797.001,8770.002,8841.336,8839.587,8715.888,8831.909,8964.135,8805.528,8830.893,8883.873,8866.189,8613.486
7154.2007,7191.7764,7247.7676,7227.784,7280.473,7279.79,7187.295,7273.4395,7369.3994,7253.871,7271.574,7311.4473,7298.981,7112.458
1309.4519,1311.6439,1314.9086,1313.7434,1316.8156,1316.7748,1311.3835,1316.4056,1322.0038,1315.2648,1316.2988,1318.6224,1317.8945,1307.0186
8917.759,8946.098,8959.897,8938.319,8965.69,9035.448,9007.378,8987.195,8966.375,8980.296,8975.867,8986.176,9022.777,9071.426
8861.056,8889.214,8902.925,8881.484,8908.682,8977.995,8950.104,8930.05,8909.361,8923.193,8918.793,8929.036,8965.403,9013.742
5302.964,5310.68,5314.439,5308.562,5316.0166,5335.013,5327.366,5321.872,5316.202,5319.9917,5318.7876,5321.5947,5331.562,5344.807
7043.8535,7055.0312,7060.4775,7051.964,7062.7627,7090.2827,7079.2046,7071.245,7063.0312,7068.5215,7066.7773,7070.8438,7085.2827,7104.47
5692.838,5701.2944,5705.4146,5698.9736,5707.1436,5727.9634,5719.5825,5713.561,5707.3467,5711.5,5710.18,5713.2573,5724.1807,5738.6973
9300.963,9319.087,9346.081,9336.447,9361.851,9361.514,9316.933,9358.46,9404.747,9349.026,9357.575,9376.79,9370.771,9280.842
1096.7008,1098.5741,1101.3649,1100.3689,1102.9951,1102.9607,1098.3511,1102.6447,1107.4287,1101.6692,1102.5524,1104.5393,1103.9176,1094.6202
634.0431,636.3328,637.4512,635.7055,637.9201,643.5602,641.28735,639.6573,637.9736,639.0974,638.7429,639.5761,642.5352,646.46576
950.26447,952.5687,955.999,954.7749,958.00305,957.95935,952.29584,957.5724,963.4571,956.37366,957.4617,959.9022,959.1366,947.70807
10605.257,10623.67,10651.033,10641.27,10667.022,10666.6455,10621.517,10663.59,10710.612,10654.03,10662.758,10682.193,10676.058,10584.882
1643.4276,1652.5656,1666.166,1661.3124,1674.1115,1673.9363,1651.4849,1672.404,1695.7402,1667.6516,1671.968,1681.6423,1678.6051,1633.2935
10048.802,10193.661,10408.711,10331.977,10534.38,10531.303,10176.823,10507.415,10877.308,10432.303,10501.081,10653.693,10605.363,9888.747
6060.4136,6085.866,6123.605,6110.1406,6145.661,6145.0938,6082.9355,6140.9326,6205.9243,6127.7544,6139.8706,6166.621,6158.1123,6032.342
10241.5205,10289.665,10361.359,10335.773,10403.242,10402.342,10283.95,10394.239,10517.19,10369.185,10391.899,10442.924,10426.936,10188.084
10907.027,10923.955,10933.068,10919.641,10936.808,10979.279,10961.097,10949.367,10936.618,10944.605,10942.96,10949.127,10971.343,11000.267
8378.495,8428.426,8452.765,8414.728,8462.978,8585.917,8536.414,8500.864,8464.169,8488.6875,8480.91,8499.076,8563.578,8649.286
831.83685,855.78534,867.45483,849.2146,872.355,931.3151,907.58203,890.52734,872.9271,884.6896,880.9572,889.66785,920.60345,961.7172
7904.1416,7944.697,7964.7354,7933.644,7972.99,8073.1553,8032.502,8003.742,7973.9023,7993.6787,7987.563,8002.41,8054.9233,8124.3687
3297.1553,3379.7085,3419.9624,3357.064,3436.8496,3640.1284,3558.2607,3499.4888,3438.8135,3479.347,3466.5024,3496.5376,3603.1897,3744.8936
2436.5422,2527.497,2571.79,2502.5266,2590.376,2814.2788,2724.171,2659.4011,2592.5776,2637.2544,2623.032,2656.1287,2773.604,2929.7268
3393.0186,3479.0078,3520.9011,3455.409,3538.4824,3750.1802,3664.9648,3603.7349,3540.5474,3582.7812,3569.3633,3600.647,3711.7197,3859.3257
7464.8955,7496.2896,7511.587,7487.6743,7518.0063,7595.298,7564.1826,7541.8286,7518.759,7534.1772,7529.2803,7540.702,7581.255,7635.144
4881.9717,4925.2026,4946.271,4913.341,4955.113,5061.5513,5018.699,4987.917,4956.147,4977.3774,4970.639,4986.367,5042.2124,5116.422
1173.2697,1174.7434,1176.9325,1176.1515,1178.2117,1178.1812,1174.5715,1177.9373,1181.7006,1177.1725,1177.8715,1179.4258,1178.9346,1171.6399
1277.0713,1278.8274,1281.4374,1280.5061,1282.9624,1282.9268,1278.6218,1282.635,1287.1196,1281.7233,1282.5552,1284.4093,1283.8243,1275.1277
1254.028,1255.719,1258.2322,1257.3354,1259.7007,1259.6663,1255.5211,1259.3855,1263.704,1258.5074,1259.3087,1261.094,1260.5306,1252.1565
6486.5166,6500.7847,6522.0073,6514.434,6534.4067,6534.125,6499.1055,6531.7437,6568.182,6524.328,6531.078,6546.1646,6541.417,6470.707
8124.034,8143.8687,8173.373,8162.8447,8190.6113,8190.2217,8141.533,8186.909,8237.563,8176.5996,8185.9814,8206.957,8200.358,8102.054
365.16623,366.51965,367.17966,366.1484,367.4565,370.78928,369.44702,368.48346,367.4887,368.15323,367.94263,368.4351,370.18365,372.5068
602.8011,606.09314,610.9567,609.222,613.80054,613.71765,605.7236,613.19226,621.5973,611.4948,613.0735,616.5096,615.4031,599.1891
12344.134,12359.765,12367.382,12355.476,12370.577,12409.062,12393.569,12382.438,12370.952,12378.63,12376.19,12381.878,12402.069,12428.901
10154.822,10176.507,10208.892,10197.332,10227.803,10227.45,10173.878,10223.7295,10279.106,10212.407,10222.574,10245.684,10238.517,10130.655
1525.9883,1527.8887,1530.6992,1529.6967,1532.3423,1532.296,1527.6738,1531.9906,1536.8429,1531.0096,1531.9191,1533.9065,1533.2687,1523.9001
6409.5913,6417.378,6428.8936,6424.786,6435.6255,6435.435,6416.499,6434.1846,6454.068,6430.1655,6433.893,6442.035,6439.421,6401.036
7415.9683,7430.7524,7452.8105,7444.9375,7465.6934,7465.44,7428.974,7462.921,7500.6787,7455.21,7462.1577,7477.884,7472.9883,7399.5137
10563.734,10584.793,10616.212,10604.998,10634.5625,10634.201,10582.26,10630.612,10684.395,10619.63,10629.526,10651.926,10644.952,10540.297
10220.36,10245.065,10279.829,10267.439,10300.274,10298.69,10243.207,10296.03,10358.953,10283.965,10296.979,10320.387,10311.515,10195.135
13666.402,13684.6045,13711.919,13702.165,13727.86,13727.637,13682.324,13724.416,13770.904,13714.859,13723.307,13742.884,13736.913,13645.976
19270.0,19349.434,19388.117,19327.63,19404.36,19599.895,19521.2,19464.633,19406.273,19445.287,19432.879,19461.777,19564.373,19700.723
24722.01,24738.49,24746.512,24733.965,24749.88,24790.445,24774.125,24762.389,24750.28,24758.377,24755.797,24761.793,24783.078,24811.367
1261.875,1264.3856,1268.1455,1266.8031,1270.3403,1270.3049,1264.0759,1269.8667,1276.2789,1268.5519,1269.7224,1272.4117,1271.5851,1259.066
7561.0146,7586.211,7623.741,7610.3477,7645.6655,7645.1987,7583.2163,7640.9526,7705.3027,7627.836,7639.7207,7666.4355,7658.07,7533.038
13611.906,13633.405,13665.394,13653.979,13684.082,13683.663,13630.87,13680.067,13734.975,13668.89,13679.055,13701.801,13694.65,13588.073
21952.129,21978.545,22017.852,22003.824,22040.816,22040.305,21975.426,22035.883,22103.342,22022.146,22034.63,22062.586,22053.803,21922.842
20693.94,20715.926,20748.752,20737.035,20767.922,20767.559,20713.27,20763.795,20819.947,20752.318,20762.635,20786.053,20778.781,20669.445
17398.021,17425.535,17466.484,17451.871,17490.406,17489.879,17422.281,17485.266,17555.53,17470.957,17483.955,17513.082,17503.938,17367.51
9855.534,9862.337,9872.526,9868.888,9878.474,9878.378,9861.498,9877.19,9894.567,9873.627,9876.8,9884.088,9881.848,9847.922
10523.439,10530.702,10541.58,10537.696,10547.93,10547.828,10529.807,10546.56,10565.112,10542.755,10546.143,10553.924,10551.532,10515.312
2966.128,3045.1172,3162.6343,3120.6982,3231.291,3229.751,3035.805,3216.543,3418.267,3175.4805,3212.827,3296.3872,3270.1147,2878.576
4457.5073,4620.298,4862.6914,4776.1885,5004.293,5001.2324,4600.9893,4973.8564,5389.595,4889.1504,4965.979,5138.468,5084.3955,4276.8525
1178.7734,1181.9978,1183.5691,1181.113,1184.2285,1192.1671,1188.971,1186.6752,1184.3057,1185.889,1185.3866,1186.5596,1190.7247,1196.2595
1163.5428,1167.0872,1168.8148,1166.1147,1169.5398,1178.2666,1174.7526,1172.2291,1169.6243,1171.3647,1170.8127,1172.1023,1176.6809,1182.7648
8601.49,8613.625,8619.54,8610.296,8622.021,8651.9,8639.871,8631.23,8622.312,8628.271,8626.38,8630.795,8646.472,8667.303
8634.865,8646.986,8652.895,8643.661,8655.374,8685.219,8673.203,8664.571,8655.663,8661.616,8659.728,8664.137,8679.796,8700.6045
8571.297,8583.557,8589.532,8580.192,8592.039,8622.226,8610.072,8601.343,8592.333,8598.354,8596.443,8600.903,8616.741,8637.787
8598.364,8610.579,8616.531,8607.228,8619.029,8649.101,8636.994,8628.298,8619.321,8625.32,8623.417,8627.859,8643.638,8664.6045
1042.9568,1043.6589,1044.7045,1044.3313,1045.3152,1045.302,1043.5757,1045.184,1046.9772,1044.8186,1045.15,1045.8939,1045.6606,1042.1776
1043.504,1044.2473,1045.3523,1044.958,1045.998,1045.9832,1044.1599,1045.8594,1047.7573,1045.4733,1045.8251,1046.6104,1046.363,1042.681
10256.766,10280.139,10314.95,10302.527,10335.286,10334.852,10277.361,10330.914,10390.6045,10318.748,10329.773,10354.552,10346.791,10230.817
10163.944,10188.6045,10225.339,10212.2295,10246.797,10246.342,10185.671,10242.184,10305.163,10229.346,10240.975,10267.124,10258.938,10136.562
10219.543,10243.275,10278.611,10266.002,10299.255,10298.808,10240.462,10294.817,10355.427,10282.47,10293.671,10318.815,10310.932,10193.208
6325.2397,6332.2646,6335.6885,6330.337,6337.125,6354.4214,6347.4585,6342.456,6337.2935,6340.7437,6339.6484,6342.204,6351.2793,6363.339
