V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
6256.037,6265.159,6269.735,6132.3164,6357.103,6162.42,6341.727,6346.2856,6337.1353,6317.7144,6403.9673,6442.3823,6321.8945
6268.169,6277.389,6281.823,6144.126,6369.537,6174.455,6353.9775,6358.5225,6349.432,6329.914,6416.199,6454.7085,6333.8823
6262.103,6271.2744,6275.779,6138.221,6363.3203,6168.437,6347.8525,6352.4043,6343.283,6323.8145,6410.083,6448.5454,6327.888
5688.0244,5696.4893,5699.8555,5574.778,5779.3223,5599.7407,5761.281,5763.635,5757.063,5736.443,5812.0625,5848.699,5733.908
2986.8174,2991.307,2992.904,2928.7183,3035.759,2942.6055,3029.5269,3031.5256,3026.5527,3019.6372,3060.4866,3078.877,3022.8909
3329.0398,3335.493,3336.4182,3263.47,3384.8308,3280.3677,3373.8633,3374.764,3367.8823,3355.4355,3401.371,3422.923,3355.4749
2985.627,2990.1113,2991.6965,2927.5442,3034.5398,2941.4324,3028.3062,3030.305,3025.324,3018.4072,3059.227,3077.6177,3021.6646
3023.8914,3031.1975,3032.4214,2966.357,3074.544,2978.1016,3063.9397,3063.981,3058.525,3046.569,3085.7427,3106.1357,3040.3806
3334.8123,3340.577,3342.5034,3270.1008,3390.0205,3286.2522,3383.6868,3384.5005,3379.4314,3371.7097,3417.9685,3438.3296,3373.725
3336.1406,3341.9119,3343.8513,3271.4106,3391.3816,3287.562,3385.0496,3385.863,3380.8025,3373.0828,3419.3752,3439.7358,3375.0942
6704.918,6714.882,6718.7163,6572.6543,6812.58,6603.2925,6790.5527,6797.366,6789.017,6767.8926,6855.2324,6898.2534,6765.695
7367.6416,7377.9365,7383.048,7222.937,7486.6836,7259.921,7466.5605,7476.71,7466.278,7447.641,7546.115,7591.295,7453.2827
1683.2673,1685.5146,1683.7028,1644.69,1706.8362,1652.7257,1697.1312,1694.211,1695.299,1684.3861,1704.9346,1717.7716,1679.3636
2562.565,2566.3745,2569.1086,2513.0605,2605.061,2525.4805,2599.5396,2601.5918,2597.1895,2590.456,2625.8982,2641.648,2592.7556
4662.9355,4665.066,4666.068,4567.8037,4741.6523,4596.9033,4714.4126,4719.928,4709.24,4691.788,4745.5527,4778.673,4702.0747
2196.6538,2199.137,2198.0742,2145.7134,2223.6963,2143.4495,2210.9192,2208.05,2215.5986,2193.8274,2222.763,2237.6885,2178.732
2343.703,2349.7551,2351.6533,2297.9773,2380.415,2308.1614,2375.9297,2373.981,2372.664,2363.2974,2396.2695,2410.0874,2357.5315
3876.41,3878.1863,3883.447,3801.8823,3941.2637,3829.4846,3936.1128,3943.1606,3937.0916,3935.8628,3987.805,4009.8726,3949.2256
1985.8267,1985.6956,1989.203,1942.9155,2011.8615,1948.5619,2016.0757,1999.9348,2029.6764,2024.6997,2062.9868,2069.967,2004.3002
9078.0205,9089.46,9098.916,8898.676,9223.332,8941.233,9200.556,9206.658,9197.282,9172.1875,9295.105,9351.43,9174.983
10333.731,10357.491,10388.94,10157.854,10517.776,10175.682,10475.582,10480.574,10449.869,10410.528,10553.136,10624.368,10411.184
7107.15,7115.3657,7122.2515,6967.4854,7220.4556,6999.9155,7205.0884,7210.9487,7204.499,7184.7427,7282.4746,7325.1475,7188.9717
6093.486,6101.586,6112.66,5979.869,6194.3994,6002.689,6180.392,6187.7285,6175.9385,6159.223,6245.698,6282.5845,6169.543
13313.657,13312.911,13300.856,13023.067,13518.586,13106.356,13465.992,13488.886,13484.707,13431.202,13593.781,13680.08,13461.31
18706.938,18709.768,18697.992,18305.754,18996.982,18417.232,18927.303,18958.062,18948.01,18876.938,19108.182,19228.615,18913.682
7358.4375,7372.6064,7381.1733,7216.6997,7478.2495,7246.272,7459.393,7460.221,7450.937,7428.422,7529.312,7575.498,7420.0654
13013.268,13026.047,13036.129,12751.551,13214.685,12808.195,13176.57,13187.236,13179.216,13134.937,13310.122,13390.473,13137.31
7215.134,7226.673,7233.993,7076.805,7335.994,7114.322,7321.029,7324.44,7314.022,7297.1323,7396.7593,7441.195,7300.0947
7216.8174,7227.89,7236.1016,7078.5503,7337.4736,7115.52,7322.9673,7326.29,7316.16,7299.693,7399.8394,7444.352,7302.638
2661.4456,2665.6094,2667.6882,2609.1453,2704.9275,2622.804,2698.8481,2699.2861,2696.265,2688.654,2725.3376,2741.794,2688.4907
2225.804,2228.8555,2229.7249,2184.853,2266.9224,2201.7947,2260.8308,2266.6013,2255.4229,2252.2097,2280.433,2295.3352,2261.0994
2225.7717,2228.8252,2229.6956,2184.8225,2266.8906,2201.763,2260.7986,2266.564,2255.3896,2252.1753,2280.3987,2295.3015,2261.053
2225.804,2228.8555,2229.7249,2184.853,2266.9224,2201.7947,2260.8308,2266.6013,2255.4229,2252.2097,2280.433,2295.3352,2261.0994
3360.516,3332.3733,3337.455,3276.3872,3391.71,3276.6755,3361.3652,3384.6501,3383.6885,3363.4866,3398.778,3425.741,3412.3481
24710.03,24750.36,24767.666,24220.447,25097.043,24337.295,25033.855,25066.47,25018.736,24953.27,25272.395,25429.771,24963.758
873.3881,879.2625,881.65826,861.0845,893.23096,868.2493,898.1255,896.4705,891.70544,892.34485,910.06177,913.1399,894.75616
3473.6577,3478.4968,3498.6248,3421.1038,3539.393,3419.4316,3529.7537,3540.9897,3526.7544,3525.1167,3576.0496,3597.3547,3540.7922
3473.8567,3477.815,3494.646,3419.0667,3532.803,3414.2576,3524.9644,3535.5469,3519.5125,3515.7107,3560.874,3584.7039,3521.5188
1140.1168,1145.2324,1140.958,1117.6786,1164.5549,1121.5466,1158.2184,1156.6884,1152.3927,1139.4602,1156.5635,1165.7554,1134.9846
1133.6243,1138.5148,1136.3203,1111.1957,1157.4133,1113.5717,1149.6113,1145.464,1145.9675,1133.1086,1149.4722,1158.3727,1125.3416
24727.318,24758.572,24780.336,24235.244,25111.62,24351.488,25057.309,25085.87,25045.758,24987.18,25318.299,25472.484,25012.39
4473.971,4480.5596,4484.3804,4386.251,4546.69,4407.715,4535.6436,4537.877,4532.201,4519.4194,4580.2725,4608.1733,4519.9346
5505.9136,5513.2485,5518.1436,5392.5957,5586.7017,5409.3696,5569.0264,5564.497,5570.1133,5544.9956,5621.023,5654.965,5531.069
5520.484,5528.461,5534.172,5407.5913,5602.4404,5423.6787,5584.9834,5580.258,5586.34,5561.3276,5637.998,5671.775,5547.602
17024.012,17043.133,17054.105,16680.057,17287.314,16756.652,17234.84,17249.666,17234.037,17177.533,17401.158,17507.482,17181.777
17046.623,17065.443,17076.34,16702.309,17310.357,16779.676,17258.129,17273.193,17257.016,17200.646,17425.0,17531.26,17206.744
1097.6934,1099.283,1100.4738,1076.2368,1115.5979,1081.4913,1113.1415,1113.3239,1112.063,1108.8448,1123.8317,1130.6887,1109.0011
11984.507,11998.988,12007.344,11745.422,12175.402,11802.556,12141.042,12150.74,12139.029,12104.686,12263.068,12338.184,12107.549
1252.3265,1256.1246,1257.5669,1229.456,1274.8385,1234.9216,1271.3463,1271.1494,1268.5249,1263.9375,1281.7433,1289.4391,1262.4742
1879.0444,1882.2343,1884.2979,1843.0121,1910.5403,1852.0162,1904.6562,1905.2021,1902.5828,1897.0092,1922.2141,1934.2354,1896.7115
20044.96,20081.342,20100.453,19660.484,20380.8,19755.871,20315.102,20323.826,20295.176,20235.773,20504.629,20632.158,20228.416
24829.012,24903.898,24915.434,24354.707,25250.145,24490.438,25207.77,25190.773,25162.902,25090.531,25432.22,25584.6,25028.25
1726.7394,1728.9655,1730.3016,1692.2297,1754.2068,1700.5421,1749.5922,1750.1168,1748.5449,1743.1538,1766.227,1777.0946,1742.9999
1784.0925,1786.8978,1788.0996,1749.104,1813.587,1757.7466,1807.9021,1807.7542,1803.6311,1797.1387,1820.9042,1833.1431,1796.9642
1480.8575,1482.0566,1482.4084,1450.0481,1503.8267,1456.5991,1496.8107,1497.1265,1494.6764,1487.7238,1505.7511,1516.6887,1487.0414
11360.527,11377.656,11384.803,11134.706,11542.45,11188.74,11512.516,11516.956,11505.865,11470.904,11623.487,11694.66,11466.448
515.77185,518.0423,519.11615,507.60562,526.34735,509.72958,525.0113,524.372,522.40967,520.21063,527.84656,531.32404,519.716
648.5778,651.11,652.23834,637.78357,661.2849,640.4477,659.4959,658.8618,656.80316,653.994,663.427,667.7458,653.32446
16283.998,16308.862,16323.359,15968.821,16553.615,16060.6875,16527.713,16539.424,16513.531,16480.83,16709.26,16805.174,16495.396
11502.366,11521.237,11531.292,11277.98,11688.844,11328.994,11660.259,11665.392,11651.101,11619.799,11776.53,11848.519,11616.601
9732.1045,9746.741,9752.468,9537.815,9887.083,9582.664,9859.772,9863.008,9854.503,9822.803,9952.556,10014.14,9816.922
15642.658,15659.764,15668.774,15328.246,15890.097,15400.568,15840.23,15851.766,15837.819,15788.743,15993.674,16093.644,15789.053
4093.257,4099.5684,4099.928,4009.5823,4156.306,4030.3555,4144.579,4144.297,4142.0933,4129.959,4181.2905,4208.315,4123.3477
1115.9508,1117.5444,1118.6403,1094.3271,1134.4288,1100.7411,1132.9982,1133.782,1131.9202,1129.9791,1145.4379,1152.0767,1131.2612
9160.047,9172.24,9179.666,8978.859,9306.408,9021.632,9281.526,9286.469,9276.574,9249.586,9372.62,9430.132,9249.044
2151.5588,2154.4243,2156.0925,2108.7427,2185.9683,2119.1562,2180.317,2181.1113,2178.9565,2172.4253,2201.2683,2214.7769,2172.3684
23514.469,23544.885,23562.338,23046.496,23890.115,23154.734,23817.424,23829.57,23806.363,23730.02,24042.498,24192.389,23726.691
16113.418,16138.778,16150.106,15795.189,16372.949,15871.921,16329.8,16336.35,16319.279,16270.565,16486.775,16587.873,16264.239
14358.17,14381.258,14391.087,14074.62,14589.668,14143.282,14551.419,14556.612,14541.698,14498.247,14690.943,14781.019,14491.544
7125.3804,7133.8477,7140.4785,6983.9,7238.9854,7015.0977,7216.98,7220.6216,7214.6147,7191.3467,7287.0913,7332.209,7191.916
1083.949,1085.519,1086.6996,1062.7695,1101.6385,1067.9646,1099.2263,1099.4097,1098.1517,1094.9828,1109.7876,1116.5582,1095.1548
9456.772,9468.131,9474.73,9267.883,9607.061,9312.551,9579.503,9586.729,9577.954,9549.875,9674.747,9734.279,9551.303
768.8359,769.8305,771.58777,755.0771,782.1637,758.17474,781.06573,782.04266,780.4885,778.9306,789.8965,794.5041,780.79535
10483.598,10493.785,10503.583,10275.428,10650.832,10325.518,10615.862,10628.939,10614.546,10586.343,10722.214,10789.291,10597.556
11252.651,11263.902,11275.162,11030.596,11433.053,11083.7705,11396.647,11411.048,11395.117,11365.448,11512.185,11583.832,11378.233
15027.571,15068.353,15067.347,14727.398,15270.032,14806.179,15239.232,15228.235,15221.124,15170.641,15369.51,15463.759,15122.252
6939.98,6948.1377,6953.64,6801.5415,7048.856,6831.798,7028.635,7033.645,7027.3335,7004.713,7096.961,7140.6235,7005.491
1725.832,1728.0587,1729.3918,1691.3384,1753.2849,1699.6456,1748.6705,1749.1892,1747.6221,1742.2292,1765.2906,1776.153,1742.0698
1018.0554,1020.2174,1021.0392,998.65686,1035.4124,1003.3004,1032.044,1031.4441,1028.3774,1024.345,1037.9977,1045.1824,1023.63855
754.7446,755.50085,755.5805,738.92444,766.41364,741.7493,761.83356,761.6035,760.15826,755.6432,764.3511,770.3743,754.4382
10343.131,10358.312,10364.496,10136.727,10507.989,10185.31,10479.408,10483.622,10474.057,10441.252,10579.296,10644.475,10436.625
364.13986,364.49243,365.83264,358.09653,370.69708,358.85727,370.00916,370.64667,369.7272,368.71844,373.95236,376.2886,370.32117
469.56403,470.11102,471.5274,461.44046,477.80334,462.6237,476.80145,477.42105,476.43497,474.98734,481.68933,484.68192,476.47333
8834.613,8847.94,8855.586,8662.502,8977.804,8706.027,8960.286,8966.948,8956.148,8933.952,9056.051,9108.545,8938.086
10933.373,10950.448,10959.769,10718.19,11109.956,10769.331,11081.589,11085.552,11072.523,11041.828,11190.361,11258.796,11038.229
9459.647,9473.488,9478.9375,9270.466,9610.204,9314.698,9583.408,9586.921,9578.433,9547.839,9673.684,9733.616,9542.827
10711.177,10717.015,10722.452,10491.155,10875.425,10540.123,10839.754,10853.015,10844.916,10811.378,10948.527,11017.328,10820.462
3605.9072,3611.7585,3611.2595,3531.2664,3661.196,3550.9033,3650.9424,3648.8538,3648.2993,3636.6316,3681.7366,3705.4011,3627.232
1095.641,1097.181,1098.2335,1074.3807,1113.776,1080.7245,1112.2866,1113.0552,1111.2478,1109.3064,1124.435,1130.9692,1110.5911
8156.446,8167.335,8173.8716,7995.1577,8286.935,8033.211,8264.756,8269.088,8259.913,8235.684,8345.321,8396.647,8235.318
2150.26,2153.125,2154.7905,2107.4675,2184.6484,2117.8743,2178.9983,2179.7866,2177.6372,2171.1052,2199.9316,2213.4321,2171.043
22302.37,22331.225,22347.72,21858.82,22659.352,21962.441,22590.809,22602.266,22579.486,22508.047,22804.096,22946.592,22504.9
13810.09,13829.578,13838.66,13535.035,14030.157,13600.214,13991.768,13998.636,13985.089,13942.657,14126.592,14213.593,13938.737
12058.91,12076.131,12083.716,11818.452,12251.004,11875.583,12217.513,12223.027,12211.631,12174.454,12334.933,12410.933,12170.157
6054.5654,6061.607,6067.3765,5934.647,6151.7334,5961.925,6133.4077,6136.5156,6130.762,6112.0254,6193.1543,6231.7866,6112.868
6020.27,6028.052,6033.9077,5899.5483,6113.1216,5921.2905,6095.526,6096.6484,6094.041,6069.5566,6152.413,6189.923,6067.327
6999.5522,7007.826,7013.12,6860.0186,7111.175,6893.0312,7090.913,7096.1655,7089.166,7068.596,7161.341,7205.442,7070.0874
378.24515,378.8262,380.07883,372.0268,385.24994,373.2228,384.93738,385.44186,384.39334,383.41098,389.1597,391.4089,385.08847
7764.5825,7772.3887,7778.722,7609.355,7888.609,7646.61,7859.4424,7868.324,7857.2173,7834.7363,7932.9556,7984.173,7840.2812
8143.047,8151.5024,8158.792,7981.472,8273.916,8019.911,8244.098,8253.831,8241.693,8218.321,8322.188,8375.618,8225.253
11535.826,11568.773,11568.242,11309.098,11725.678,11371.825,11702.866,11696.307,11687.4,11652.83,11804.281,11877.211,11619.063
5299.945,5306.253,5310.6465,5194.252,5382.9277,5216.9077,5367.7256,5371.3984,5366.7505,5349.327,5419.9707,5453.241,5349.685
11261.324,11276.703,11283.978,11035.861,11439.846,11090.339,11408.608,11413.288,11403.413,11369.143,11519.637,11590.016,11366.056
993.257,995.3866,996.2127,974.3583,1010.2405,978.8888,1006.9579,1006.31555,1003.28955,999.3197,1012.6832,1019.6993,998.62384
7348.7427,7356.673,7354.8735,7193.4634,7461.005,7220.755,7412.958,7413.3574,7399.4106,7355.6206,7439.594,7498.057,7341.116
6715.1704,6725.248,6729.302,6581.3315,6822.386,6613.0166,6804.413,6806.9272,6800.717,6779.751,6869.5513,6911.787,6776.635
126.3751,126.2149,126.73895,124.211815,128.55301,124.54875,128.46324,128.67842,128.2122,127.9715,129.65237,130.54819,129.00089
223.89845,223.93127,224.52144,219.81502,227.64842,220.558,227.26776,227.43808,226.91216,226.25127,229.29492,230.79984,227.13853
4781.7153,4789.5913,4794.1963,4690.0176,4860.099,4714.7246,4854.313,4858.5938,4852.1367,4842.521,4910.224,4937.226,4846.758
8124.503,8137.324,8144.13,7964.3896,8255.772,8003.141,8235.359,8237.492,8228.01,8205.859,8316.45,8367.245,8202.031
6236.977,6246.2607,6249.883,6112.321,6336.3706,6141.536,6319.0093,6321.0615,6315.495,6295.4814,6378.5215,6418.0605,6291.97
8198.376,8201.61,8205.984,8028.6934,8322.813,8065.732,8295.181,8305.873,8299.543,8273.909,8378.951,8431.579,8281.854
2953.2292,2958.1416,2957.2793,2891.8438,2998.3982,2908.4995,2990.4517,2988.1013,2987.9578,2978.6794,3015.421,3034.8447,2969.9016
9410.253,9425.339,9431.789,9227.478,9566.147,9282.447,9551.135,9559.922,9544.168,9528.362,9657.396,9713.18,9535.739
4501.853,4507.728,4511.5396,4412.777,4573.706,4432.75,4560.5503,4561.9443,4557.313,4542.6797,4602.993,4631.792,4541.1543
5442.9,5450.29,5454.7173,5335.5337,5530.326,5361.0024,5515.6357,5517.943,5511.738,5495.533,5568.74,5603.1143,5494.716
1430.599,1432.5509,1433.7844,1402.2344,1453.6111,1409.2294,1450.0848,1450.4368,1448.9877,1444.6948,1463.9893,1472.9495,1444.7367
16091.388,16110.92,16122.901,15769.858,16347.115,15842.352,16294.798,16302.161,16287.425,16232.81,16445.543,16549.102,16229.333
9224.892,9238.077,9244.062,9041.219,9372.048,9085.015,9346.682,9351.06,9341.8545,9313.817,9436.54,9494.744,9310.967
8010.243,8021.8687,8026.807,7850.5493,8137.968,7888.73,8115.965,8119.333,8111.7354,8087.3223,8193.768,8244.339,8084.095
11835.044,11850.206,11857.95,11598.403,12023.447,11653.007,11985.309,11990.628,11978.637,11938.059,12093.967,12170.302,11934.679
4256.125,4260.4263,4264.96,4171.365,4323.612,4189.265,4309.7705,4311.468,4308.7065,4294.5767,4351.5005,4378.7637,4294.771
3813.3901,3818.8748,3822.3042,3738.3115,3874.9082,3756.6248,3865.21,3866.8643,3862.7815,3851.8706,3903.2773,3927.0718,3851.4788
24571.979,24602.764,24616.121,24078.557,24958.793,24195.125,24886.184,24905.578,24887.797,24812.613,25133.994,25288.328,24812.266
3905.6882,3909.756,3915.0981,3830.4128,3969.0813,3849.4407,3961.5645,3965.9424,3960.8691,3955.022,4007.294,4030.9167,3957.1858
2718.796,2721.109,2724.8699,2665.9827,2762.167,2678.8296,2756.7,2760.55,2757.2458,2751.4324,2789.1846,2805.0823,2757.3909
3109.3865,3112.113,3116.379,3049.0332,3159.0806,3063.7815,3152.8284,3157.1506,3153.3406,3146.9521,3189.9216,3208.1777,3153.098
3491.5261,3499.2925,3499.1133,3418.2112,3544.2983,3434.276,3536.648,3531.8628,3533.6416,3517.6365,3565.1543,3586.5125,3503.3062
1639.8157,1641.5978,1643.0029,1607.1989,1665.8723,1614.8114,1661.1898,1662.1809,1660.5002,1655.2108,1676.9156,1687.3458,1655.9233
3544.1455,3548.332,3551.1602,3473.6086,3600.4187,3489.7383,3589.7178,3591.9229,3588.336,3576.8052,3623.713,3646.267,3577.2856
5998.7466,6006.184,6009.867,5878.2476,6093.453,5906.7456,6075.8506,6079.1294,6073.467,6054.546,6133.8657,6171.8047,6053.706
3627.7415,3632.7754,3635.2024,3555.3042,3685.548,3572.2134,3675.2769,3676.63,3673.2563,3661.3262,3709.6714,3732.652,3660.1077
3937.8762,3949.0295,3957.3376,3866.2576,4006.8625,3891.481,4007.345,4002.2964,3999.5906,3994.0667,4052.8335,4074.642,3985.9622
2808.652,2812.8386,2815.6477,2753.7104,2854.1272,2766.111,2846.5098,2847.993,2844.4312,2835.7937,2873.8357,2891.5154,2836.3142
3222.4517,3226.9407,3229.0635,3158.0557,3273.7773,3173.083,3264.6792,3265.7944,3262.8552,3252.183,3295.0884,3315.5203,3250.9749
2512.5808,2515.118,2516.4768,2462.3716,2552.5547,2474.3132,2544.8547,2547.0757,2545.2913,2537.2942,2569.5015,2585.7139,2538.727
6526.561,6535.8823,6539.8154,6394.135,6627.9263,6423.9575,6605.1895,6607.4585,6603.328,6579.3496,6663.0825,6705.5293,6573.4243
1547.9061,1548.7698,1550.4727,1517.0536,1572.0602,1525.426,1569.4851,1571.154,1568.9688,1566.0955,1587.5479,1596.8032,1569.234
2713.327,2716.758,2719.1638,2659.5334,2756.552,2672.1301,2749.4019,2751.0789,2748.0923,2739.976,2776.507,2793.4978,2740.7197
7196.393,7205.455,7210.071,7052.238,7310.318,7086.371,7289.4185,7293.4316,7286.4136,7263.931,7359.349,7404.788,7263.178
8924.31,8937.062,8943.984,8748.493,9068.788,8792.221,9045.409,9051.184,9040.155,9015.216,9135.062,9190.987,9016.286
1267.9657,1268.3956,1269.9261,1242.1891,1287.052,1247.464,1283.2385,1284.2625,1283.4879,1279.7203,1295.9823,1304.2822,1280.741
6210.7646,6220.017,6224.829,6088.869,6312.1807,6120.013,6296.289,6300.039,6291.9795,6275.065,6358.4805,6397.454,6275.684
4584.979,4591.2134,4594.6074,4493.727,4658.053,4515.1196,4645.365,4647.51,4643.1514,4628.666,4689.977,4718.811,4627.887
4048.4487,4053.9753,4056.918,3967.813,4112.9805,3986.775,4101.829,4103.629,4099.814,4086.9578,4141.0913,4166.5576,4086.179
1798.222,1800.8927,1802.4255,1763.1912,1828.0656,1772.5818,1823.9181,1824.9824,1821.9738,1817.2744,1841.5796,1852.9869,1818.2142
1041.4824,1043.6318,1044.7676,1021.91736,1059.4312,1028.1016,1058.6647,1058.685,1056.7914,1055.0599,1069.8713,1076.0583,1055.5757
2515.816,2521.7612,2524.2021,2468.9553,2559.5098,2484.1663,2558.7847,2558.2688,2553.3586,2550.1045,2586.0027,2601.294,2549.2996
2123.3203,2125.8542,2126.2605,2080.416,2157.491,2094.1492,2151.9148,2151.3816,2149.3936,2144.7517,2171.426,2185.4077,2143.03
502.86005,503.86438,504.5906,493.536,511.6796,496.59656,511.52634,511.0717,510.1738,509.22656,516.5705,519.57336,509.4419
7335.7046,7350.447,7355.6855,7197.8086,7462.0093,7241.9023,7452.2173,7457.2075,7441.275,7432.243,7531.403,7577.578,7432.739
1330.735,1334.8627,1336.7306,1306.7905,1354.5228,1314.3175,1355.8379,1354.062,1352.0508,1350.4475,1370.7277,1378.5422,1348.2671
5916.8774,5921.3096,5925.8687,5798.917,6013.464,5832.451,5995.304,6002.282,5992.543,5978.3516,6055.6353,6093.704,5988.613
590.7993,592.09906,592.5459,579.867,601.1967,584.2031,601.34924,601.5258,599.58685,599.264,607.23724,610.9314,599.9294
1240.4791,1245.1625,1246.9102,1218.88,1263.5557,1226.8672,1265.5496,1264.2089,1261.8203,1260.6732,1281.1647,1287.3057,1260.3788
12858.109,12890.04,12909.68,12632.005,13090.134,12719.212,13108.125,13126.114,13090.506,13097.1875,13291.995,13357.837,13128.967
