V1,V2,V3,V4,V5,V6
3373.156,3372.3271,3275.102,3335.6853,3320.8555,3369.8572
6803.405,6960.0854,6965.906,7191.5938,7309.0024,7518.036
8272.818,8462.797,8465.081,8722.86,8858.587,9103.107
7286.1187,7441.066,7433.1665,7643.7803,7735.943,7940.794
4748.252,4970.745,5081.8037,5286.677,5411.6367,5535.032
10790.483,11199.083,11423.253,11881.207,12227.806,12658.797
8651.759,9000.128,9239.305,9643.075,9972.043,10379.602
3394.4993,3567.879,3688.0698,3890.2002,4065.769,4233.9707
3327.7175,3438.6042,3485.962,3604.2266,3685.1167,3801.461
11732.384,12098.257,12229.915,12686.268,12996.631,13432.614
10107.611,10483.494,10684.519,11107.222,11412.785,11777.319
6199.0093,6388.867,6461.922,6654.6753,6781.6426,6991.539
4359.158,4590.6353,4735.455,4957.1113,5148.451,5368.2095
4817.0317,4948.232,4985.08,5152.961,5236.9663,5389.436
4506.863,4659.75,4736.8945,4896.914,5003.2085,5166.3867
5179.4297,5357.3594,5446.215,5634.4487,5758.7026,5942.4546
12860.144,13354.756,13612.149,14103.409,14463.414,14930.468
8121.339,8437.897,8623.112,9056.547,9367.7,9691.193
2220.0615,2312.081,2364.8584,2459.2124,2534.5823,2622.9116
6783.307,6962.748,7010.53,7217.425,7322.7046,7523.7827
2889.753,3000.2742,3058.2144,3174.1277,3263.9297,3376.6375
8724.494,8982.796,9076.945,9372.531,9533.613,9836.814
1990.7568,2059.67,2084.4434,2138.4717,2174.5396,2240.884
7740.383,7965.6836,8096.0117,8397.276,8553.615,8846.373
10079.395,10477.774,10770.322,11284.921,11671.399,12150.925
3247.9724,3301.1252,3276.392,3343.421,3344.0967,3418.008
12149.855,12594.4,12828.931,13320.627,13688.592,14152.762
3301.4229,3411.6562,3459.0967,3579.1907,3662.7024,3779.1548
3139.0613,3295.3625,3400.9717,3582.9355,3740.0579,3890.627
3324.4136,3435.0916,3482.3152,3600.6128,3681.5386,3797.746
5269.3105,5482.3135,5620.453,5847.9346,6016.592,6248.6846
3058.0706,3148.8115,3182.3699,3291.192,3356.3215,3459.409
9118.985,9383.976,9465.791,9844.6045,10095.982,10425.83
11801.985,12211.903,12430.443,12918.512,13284.373,13744.797
3016.0757,3138.1453,3206.936,3343.5059,3444.2466,3562.7925
7116.586,7299.6494,7329.345,7545.048,7649.2007,7874.7466
9862.163,10215.088,10407.829,10770.234,11000.725,11359.176
15716.807,16394.541,16913.715,17706.027,18301.557,19065.162
13562.271,14026.433,14212.881,14713.403,15050.305,15529.829
3335.8762,3451.6355,3513.55,3644.644,3733.2747,3853.7244
8640.154,9001.279,9223.575,9639.436,9968.383,10341.519
6448.1025,6680.328,6803.135,7069.5835,7259.339,7504.554
3216.8115,3366.0376,3456.332,3632.9517,3781.1836,3926.1536
2134.9238,2167.29,2156.0332,2206.549,2214.1865,2273.4387
18403.207,18900.543,19030.006,19607.13,19969.111,20571.014
3237.8528,3339.5186,3371.634,3475.8887,3545.5508,3649.6826
3549.858,3639.8442,3656.711,3760.972,3828.4214,3952.7378
1131.4213,1157.7698,1157.355,1194.0033,1215.081,1251.7346
4018.6802,4183.3354,4263.415,4424.8984,4557.275,4711.1333
1614.7667,1676.9346,1721.1975,1795.1248,1847.7292,1923.0503
1963.4308,2011.3103,2017.1863,2072.3147,2099.137,2153.1855
4056.843,4162.552,4197.1094,4309.5454,4359.9453,4480.7954
8878.152,9206.375,9376.356,9771.63,10065.963,10421.923
2236.921,2312.455,2337.2666,2416.5256,2463.3032,2528.7136
11603.569,11953.455,12067.212,12468.562,12719.642,13103.765
2025.2238,2079.9517,2091.7625,2158.2803,2197.2307,2261.378
1343.4774,1368.235,1362.9326,1400.2599,1415.2695,1452.2898
2057.079,2106.646,2110.9014,2173.3396,2205.9253,2266.8345
4614.4277,4726.2207,4737.782,4880.164,4955.379,5094.696
2235.0125,2282.2937,2279.9707,2344.6714,2374.522,2438.3635
10033.421,10300.673,10353.304,10676.633,10861.498,11174.779
7743.4497,7928.5757,8089.51,8490.381,8678.371,9092.723
4338.2734,4508.6875,4604.5537,4779.27,4910.848,5082.959
5399.934,5496.262,5486.594,5675.9907,5730.88,5862.0654
11218.291,11526.486,11651.09,12032.422,12229.469,12610.58
9138.167,9426.89,9556.105,9877.259,10051.097,10351.036
12770.163,13256.625,13547.002,14095.695,14461.426,14966.553
10613.676,10964.968,11126.153,11538.727,11762.554,12112.238
3325.5408,3430.1968,3472.4778,3590.292,3647.026,3748.5764
5918.8193,6054.891,6094.351,6231.4663,6229.0312,6401.4717
6917.3965,7064.172,7074.6167,7238.918,7294.3003,7487.672
4593.0576,4598.9194,4532.04,4627.207,4591.7446,4690.1577
5116.6924,5165.1846,5131.7417,5290.9253,5323.8906,5474.4326
8469.035,8686.485,8759.583,8976.04,9006.559,9267.346
5444.885,5502.396,5379.66,5211.6313,4973.047,4966.0605
11162.6875,11472.361,11609.246,11979.665,12185.928,12584.887
3213.2954,3125.43,2943.91,2899.3193,2733.2285,2696.8027
4914.4287,5084.2686,5169.2417,5399.336,5538.797,5720.16
3374.4119,3424.7485,3414.0679,3507.914,3527.1616,3635.8967
9185.695,9475.86,9605.556,9927.896,10102.013,10402.791
7281.6284,7518.5977,7635.4233,7871.7314,8020.2666,8270.752
3069.2173,3131.388,3136.6782,3215.5273,3239.631,3323.0603
5195.164,5374.6665,5473.495,5700.837,5830.21,6035.0312
4603.3,4607.856,4539.3525,4633.247,4595.6704,4692.708
4322.655,4250.049,4090.7568,4166.429,3858.4668,3689.4302
2952.2346,3001.599,2982.1375,3031.1306,3030.307,3097.353
7806.765,7951.0386,7946.337,8164.7026,8258.208,8428.409
4974.7407,5093.411,5119.4907,5325.363,5412.098,5553.302
3054.021,3098.945,3091.8464,3167.725,3164.9368,3231.112
8574.454,8866.937,9128.736,9689.557,10056.931,10520.457
1477.4608,1517.3489,1534.5802,1584.6832,1613.0239,1665.8414
8136.8584,8447.833,8612.784,8934.697,9174.646,9494.723
11312.33,11492.882,11407.785,11575.005,11541.826,11779.301
1544.6632,1593.7944,1614.7808,1660.6658,1687.7736,1740.8003
9555.96,9862.043,9962.999,10194.308,10177.672,10373.122
6697.1753,6753.007,6719.7065,6930.065,6977.5312,7193.441
10587.564,10909.036,11084.814,11470.293,11639.777,11991.471
1167.4619,1204.4612,1222.5028,1263.2477,1289.0299,1331.5757
9895.678,10161.392,10255.432,10567.488,10727.306,11063.082
4077.6226,3994.4497,3787.9316,3745.802,3558.408,3523.2454
4147.286,4152.5166,4045.076,4064.4192,3998.9204,4056.554
5054.541,5069.519,4956.443,4993.9624,4907.3257,4931.114
1166.6116,1200.5208,1214.5752,1254.5521,1276.9644,1317.7465
5017.6006,5130.7007,5176.7246,5358.6787,5446.8726,5627.612
6321.721,6448.1416,6416.441,6580.0957,6645.044,6808.313
9957.716,10248.116,10369.073,10716.172,10903.883,11253.389
7445.4126,7556.562,7500.7456,7653.7695,7660.6816,7844.5967
7561.712,7835.2524,8052.2656,8395.398,8657.429,9079.99
7372.444,7570.255,7633.7476,7886.4463,8006.9785,8236.691
3893.911,3970.9333,3979.2642,4075.1,4100.7666,4204.7134
3468.1711,3569.7166,3604.5903,3692.3105,3729.0037,3825.8467
3816.1533,3981.894,4072.1284,4217.669,4333.932,4479.8213
6837.661,7126.408,7295.0293,7555.0083,7766.17,8003.774
2580.4893,2623.8086,2599.2998,2640.0886,2646.8958,2691.0994
4029.3435,4128.0244,4135.4287,4262.092,4333.098,4454.971
19185.469,19855.887,20168.559,20902.146,21435.643,22147.123
14747.857,15451.282,15826.772,16429.201,16938.248,17578.87
9113.207,9232.406,9138.423,9246.301,9224.968,9228.284
8958.418,9350.208,9591.139,10016.672,10345.994,10716.87
6229.931,6448.3955,6557.4414,6809.384,6974.027,7205.913
16996.854,17670.623,18120.191,18903.637,19493.43,20208.367
4072.8406,4227.021,4299.9243,4460.569,4574.765,4713.738
3225.5005,3378.3164,3483.836,3650.0017,3790.975,3941.0518
12171.197,12632.801,12866.904,13339.593,13694.063,14151.2
11497.496,11990.532,12302.546,12855.347,13290.478,13790.859
10303.623,10548.335,10575.434,10897.352,11066.886,11391.831
9620.033,9850.157,9868.077,10158.074,10301.677,10579.692
10024.145,10181.737,10103.018,10365.104,10426.4,10638.607
8295.855,8337.832,8162.6304,8297.0,8278.994,8393.056
4535.1,4714.9697,4807.7896,5009.779,5167.2715,5338.0454
7211.452,7379.8955,7402.924,7613.5566,7714.2134,7924.067
10134.96,10485.116,10655.808,11012.489,11277.201,11655.356
3642.5327,3753.7334,3789.9197,3910.0986,3990.6887,4114.441
2028.4199,2064.647,2060.6226,2099.41,2110.1372,2166.1052
7310.4507,7528.442,7573.2114,7804.8525,7960.9727,8178.186
3205.0667,3308.6167,3345.2947,3451.924,3524.6348,3631.166
4276.2534,4398.0894,4430.788,4567.9277,4646.1396,4790.1826
1127.5856,1153.9337,1153.5482,1190.2047,1211.407,1248.0862
3220.0513,3299.0637,3315.5793,3428.0596,3482.0015,3583.0405
2269.093,2318.1438,2317.7627,2372.649,2394.564,2457.211
12436.458,12888.442,13102.869,13597.153,13940.83,14402.526
6865.4272,6911.182,6783.2812,6877.905,6827.1514,6954.086
2601.6086,2681.0515,2712.6057,2800.3535,2856.6587,2945.805
1986.3878,2044.8503,2058.139,2114.8438,2151.357,2215.062
10374.4,10681.213,10793.241,11126.844,11307.055,11643.183
4371.524,4483.5923,4519.295,4659.686,4735.6455,4873.1997
9811.059,10100.124,10218.639,10617.763,10864.689,11222.963
13129.839,13587.222,13779.01,14241.873,14559.305,15007.234
6958.708,7181.202,7285.309,7571.1455,7744.2705,7984.5317
1683.9023,1741.4833,1766.7917,1829.2526,1874.2921,1937.5
2264.692,2345.6104,2382.2214,2465.8777,2527.3691,2609.067
8302.699,8335.686,8193.567,8332.647,8267.756,8381.457
4758.133,4987.6963,5078.6494,5255.033,5382.2607,5504.4487
3800.4062,3834.556,3792.836,3915.6355,3962.3188,4074.9958
1952.7975,2016.3966,2043.4843,2116.2632,2164.3296,2233.0574
980.8846,992.23914,978.69617,998.1398,996.56366,1015.9139
2661.5244,2751.1375,2785.7563,2879.1436,2946.1182,3045.4336
2310.818,2415.071,2487.2693,2583.6475,2658.6147,2772.2397
7228.938,7619.2363,7929.233,8404.479,8822.123,9243.561
4740.666,4922.258,5029.975,5218.5947,5353.6353,5537.703
8207.135,8458.363,8521.684,8799.664,8963.666,9211.276
8623.721,8914.389,9080.514,9441.839,9712.78,10083.626
3642.3645,3753.4248,3789.552,3909.813,3990.4343,4114.2075
10766.155,11107.912,11232.816,11602.557,11824.834,12163.545
4089.747,4277.188,4398.8154,4589.387,4747.7,4924.398
3127.523,3212.678,3231.8745,3330.5356,3390.5742,3490.6138
7504.161,7528.213,7410.4087,7576.7847,7519.363,7676.827
4033.3313,4151.894,4199.0547,4348.298,4445.8604,4587.4424
1135.3927,1163.4866,1166.0348,1198.65,1216.2766,1250.1615
10376.101,10684.1,10797.086,11131.593,11313.595,11650.528
8578.094,8871.918,8987.311,9362.094,9541.822,9784.383
6883.4297,7092.0938,7186.335,7450.358,7610.47,7860.0957
9122.225,9391.319,9480.683,9781.289,9932.049,10211.025
8132.7124,8255.205,8165.985,8290.819,8260.855,8394.507
1075.9243,1105.5006,1113.9465,1150.8347,1172.7026,1205.2249
4542.0356,4637.715,4630.7583,4771.4736,4845.68,4961.2734
1722.597,1747.9812,1738.641,1785.003,1797.1666,1841.2175
7432.729,7563.2046,7554.698,7799.77,7893.9116,8118.7783
3291.876,3401.986,3447.6345,3578.3916,3660.2017,3772.9336
2454.1904,2486.0542,2463.612,2515.4573,2522.1719,2569.7834
3960.9983,4077.4912,4147.553,4311.218,4394.723,4556.7217
4082.3535,4200.9897,4259.96,4422.4326,4517.1323,4674.921
4781.208,4881.852,4871.0156,5008.5493,5075.8203,5207.068
1409.0488,1433.21,1433.632,1470.082,1480.8992,1529.3239
2056.8662,2117.8108,2150.2822,2235.0784,2297.068,2387.3647
1719.7701,1744.988,1735.7637,1782.0786,1794.6254,1839.1189
2119.565,2144.816,2126.3193,2189.6711,2209.1282,2269.168
1800.4631,1814.0984,1802.818,1853.6483,1872.2263,1935.4353
8723.587,8952.988,9095.948,9454.416,9650.752,9988.977
2715.0132,2762.095,2749.5076,2827.2307,2856.6235,2932.0874
3438.2415,3561.0374,3604.2556,3718.7876,3791.586,3877.6604
4061.6716,4160.2974,4171.206,4290.6265,4349.611,4466.7856
8743.859,8998.146,9043.233,9315.078,9494.588,9749.917
5054.3184,5191.705,5222.6226,5380.1465,5465.33,5631.7124
1698.2499,1765.6238,1788.7501,1841.8971,1882.2922,1945.2446
1551.9954,1585.2346,1581.7336,1620.7196,1640.597,1689.238
1436.2037,1470.3027,1472.287,1513.2925,1534.5309,1577.1455
1150.5299,1180.136,1188.6282,1226.2886,1247.0717,1282.2079
6198.79,6427.6245,6534.58,6784.3174,6934.5703,7140.171
4015.5547,4141.1235,4222.0483,4385.051,4481.5083,4633.0117
9949.581,10290.855,10437.751,10794.746,11037.846,11400.339
6178.548,6304.1616,6299.721,6475.7217,6537.9243,6708.219
12301.533,12654.129,12774.143,13161.705,13362.775,13754.605
6386.66,6568.8647,6622.6064,6821.0835,6934.7173,7135.5273
4170.5664,4252.6694,4239.7686,4357.832,4401.1494,4507.5557
7958.8057,8164.4673,8200.138,8402.463,8497.249,8689.382
8675.709,8975.219,9142.319,9507.063,9757.938,10089.341
994.2542,997.69574,979.9136,995.89294,987.6297,1000.69403
7853.882,8076.818,8146.13,8415.403,8578.792,8838.512
6040.1,6220.9927,6291.5586,6498.0137,6633.2866,6853.291
4102.6675,4234.159,4281.4717,4429.311,4529.943,4671.344
4402.059,4552.8823,4608.7593,4748.5815,4838.2266,4959.5176
1465.1766,1466.7378,1423.5568,1422.7064,1394.2428,1373.1866
2373.5576,2422.9358,2418.476,2481.806,2509.3748,2576.2302
2977.126,3046.7378,3050.6055,3136.9666,3181.6062,3271.8474
5059.0,5245.7524,5357.821,5598.122,5758.081,5965.4956
12571.172,12917.548,13023.211,13441.076,13673.823,14083.705
1975.0813,2008.7316,1990.1442,2026.1993,2023.8379,2063.6946
5126.721,5247.1724,5245.3716,5364.1504,5408.385,5534.3594
2434.8008,2504.9482,2533.9243,2625.6428,2688.09,2781.7998
2249.0361,2304.3323,2311.825,2372.7646,2403.743,2472.133
3570.233,3653.974,3657.7861,3750.4473,3801.9932,3905.9434
1597.3123,1597.5497,1548.2402,1545.8065,1512.8616,1488.473
1185.5161,1209.1473,1209.3582,1240.4332,1251.278,1282.5753
1472.7153,1502.4824,1494.4741,1538.5266,1559.575,1597.0967
12144.168,12491.561,12629.742,13066.684,13324.139,13753.668
1813.6554,1867.9918,1880.1339,1940.1948,1974.9331,2028.3644
2644.2905,2670.843,2628.5752,2677.3157,2665.2285,2712.2026
1559.3685,1600.2417,1606.7749,1654.864,1682.6969,1730.5955
5999.45,6150.8677,6183.9434,6380.718,6483.496,6673.2896
1072.8684,1092.9066,1089.068,1117.1516,1125.2924,1152.5619
7703.993,7850.922,7807.9805,8011.9316,8071.2993,8244.287
5432.591,5607.67,5677.0347,5873.87,6009.5977,6209.7944
4454.168,4616.3677,4687.6733,4864.844,4994.476,5164.2188
1527.7244,1568.4807,1577.4183,1625.9868,1654.5787,1700.9321
1339.2028,1372.0748,1375.8252,1417.1699,1439.3911,1479.7582
2666.695,2739.9941,2755.919,2842.2422,2893.2004,2976.8853
2280.4954,2355.4521,2384.8152,2468.542,2525.9624,2605.858
20165.803,21084.633,21703.89,22697.348,23527.059,24456.05
11384.045,11974.455,12476.773,13182.395,13823.408,14456.491
18861.285,19561.719,19902.703,20649.043,21235.309,21949.469
2107.8286,2062.162,1961.166,1946.6873,1879.9719,1896.0117
3674.7947,3810.1702,3874.1006,4008.3232,4108.4263,4246.44
8606.536,8957.49,9154.6455,9523.406,9809.785,10159.279
6111.573,6399.225,6589.8887,6880.282,7133.909,7420.494
6576.012,6821.3647,6923.9224,7203.8467,7391.631,7617.856
2467.107,2557.7554,2600.7725,2700.0898,2773.3215,2869.1582
3798.9639,3938.885,4006.016,4158.3374,4270.657,4409.633
1917.0566,1994.8611,2053.5356,2159.841,2247.8232,2357.2056
10602.736,10972.997,11161.918,11591.447,11893.352,12305.038
4680.2637,4906.4443,5069.8467,5319.6094,5533.1313,5771.7324
3245.6387,3392.5798,3490.2163,3650.3716,3784.567,3931.0815
2567.505,2666.5225,2726.8245,2838.6443,2920.8672,3021.5896
14103.02,14903.945,15620.387,16570.828,17438.336,18256.34
19567.3,20289.502,20642.602,21461.363,22095.805,22838.207
4304.335,4470.121,4571.2993,4764.522,4905.89,5084.977
5183.1504,5371.5283,5472.7056,5685.377,5846.4575,6054.5415
10169.138,10628.116,10924.77,11449.888,11873.371,12340.918
8427.156,8812.95,9115.439,9591.747,9955.461,10383.247
10403.066,10757.582,11000.98,11501.906,11876.877,12374.835
2035.2122,2097.7324,2117.298,2188.737,2231.599,2291.416
6037.798,6334.457,6583.9814,6928.256,7207.081,7499.374
8944.362,9296.128,9513.084,9951.668,10283.342,10677.771
3473.406,3641.668,3762.0522,3948.7817,4103.686,4266.376
10189.33,10706.855,11100.2705,11688.424,12179.325,12687.355
3747.6501,3898.952,3977.852,4129.557,4262.2793,4414.837
11496.184,12148.35,12667.883,13453.573,14172.56,14833.715
2251.9136,2350.4685,2419.7964,2529.415,2620.772,2722.1946
15558.388,16063.316,16246.971,16818.37,17211.605,17761.773
1137.9521,1053.43,944.93726,938.45215,851.99646,866.6249
2232.1746,2353.2847,2444.2134,2572.7734,2689.2734,2807.3
9298.973,9636.735,9795.881,10165.775,10440.546,10791.908
2956.3115,3078.0703,3154.9495,3292.1123,3397.771,3524.5266
16474.076,17133.938,17474.219,18129.69,18639.43,19257.477
4733.4893,4904.1016,4981.646,5167.103,5307.536,5484.706
11338.439,11931.736,12350.466,12981.115,13548.203,14126.231
5322.162,5525.783,5636.8545,5855.953,6029.718,6250.2534
2975.7073,3095.5454,3168.9863,3302.037,3400.0903,3519.3066
2456.057,2539.562,2571.2815,2663.8567,2727.687,2813.8867
2082.8887,2178.4883,2263.711,2377.0364,2464.3796,2575.0374
12433.453,13142.494,13646.361,14389.602,15084.1,15747.48
11774.664,12179.365,12372.861,12823.932,13147.556,13563.157
14263.731,15141.301,15906.944,16846.182,17733.092,18551.637
4632.6543,4858.515,5023.5776,5273.7705,5487.924,5724.0625
4469.6763,4709.343,4914.0645,5209.0796,5458.7285,5707.2686
1059.8192,980.0773,871.84937,866.5383,789.9481,796.4054
4340.3926,4507.5254,4604.19,4795.1445,4937.1216,5117.543
11107.286,11677.063,12072.051,12671.844,13207.033,13759.604
6804.1743,7027.3716,7166.314,7463.3687,7668.441,7943.4053
2342.0107,2423.1843,2456.9387,2548.9185,2609.7224,2693.127
1893.5332,1971.601,2012.9258,2095.335,2164.829,2246.4167
6021.4873,6320.1895,6570.4424,6909.455,7187.4443,7481.8438
10119.2705,10656.6875,11074.486,11673.32,12189.073,12716.381
2284.271,2368.924,2419.3218,2522.3064,2594.393,2683.8525
6600.877,6952.086,7197.783,7785.1597,8453.679,8806.373
4833.1636,5092.151,5296.802,5576.755,5827.6133,6067.4814
8073.713,8477.559,8759.327,9185.488,9554.262,9937.843
5992.784,6244.7827,6389.391,6671.591,6898.2275,7154.1357
8415.178,8674.024,8744.663,9039.488,9229.757,9504.86
