V1,V2,V3,V4,V5,V6
1745.1862,1740.6189,1737.9916,1831.6215,1810.4084,1731.1704
8063.6196,8066.4883,8068.769,8078.325,8092.394,8089.677
6683.687,6693.4277,6698.2554,6703.4165,6701.923,6670.5024
6473.6616,6462.0815,6467.0107,6463.1553,6471.674,6473.235
7356.1733,7404.9062,7455.1436,7493.2075,7539.4854,7590.13
6415.8887,6435.5044,6440.1367,6458.1553,6476.354,6465.5903
8780.98,8804.062,8788.667,8812.142,8815.471,8773.989
8081.9263,8089.985,8106.1714,8114.134,8136.2715,8144.745
8375.401,8385.359,8393.184,8402.488,8368.771,8324.661
1583.219,1574.6609,1578.7892,1568.0471,1576.388,1585.1409
8950.347,8965.96,8995.591,9051.964,9104.03,9021.812
3585.2668,3594.2437,3631.402,3640.9268,3657.2983,3722.0925
1796.4746,1824.5159,1858.2526,1880.9172,1886.9688,1930.1145
2080.3687,2079.811,2081.0164,2079.1826,2082.785,2066.9697
2133.346,2136.5852,2154.594,2170.2363,2204.3716,2215.5918
3116.7354,3130.6938,3143.1594,3158.898,3196.914,3179.8416
1194.2388,1166.6621,1162.6555,1145.6206,1163.9274,1122.3799
2563.5027,2572.804,2534.0725,2562.5425,2582.0984,2521.2742
2010.6855,2017.7122,2024.4674,2040.1729,2029.8922,2026.1982
2659.881,2656.4338,2682.4285,2675.1946,2660.1675,2696.3608
1219.8094,1210.319,1217.7039,1219.0233,1211.4298,1198.7772
1819.195,1814.4712,1814.3221,1826.7782,1817.6692,1816.6106
1908.9464,1899.1125,1898.2876,1888.087,1883.9337,1870.1361
1632.2452,1633.4369,1632.0037,1626.366,1628.917,1626.2926
2161.5889,2159.6023,2156.7515,2162.7166,2170.454,2160.5408
2137.6316,2128.4292,2159.7896,2134.3945,2142.2085,2197.0613
1783.9602,1791.1487,1817.149,1841.161,1805.1936,1842.89
2483.2195,2481.1511,2484.4712,2480.3723,2467.2043,2471.963
1915.2861,1944.1292,1970.3889,2015.1821,2006.2086,2082.93
3697.025,3655.293,3669.3806,3617.999,3622.907,3677.782
2209.5195,2198.5562,2221.562,2243.5615,2215.62,2270.0374
2382.1885,2417.2603,2461.253,2495.938,2531.8787,2583.0562
2436.1235,2422.545,2457.537,2451.3054,2496.8958,2554.8481
7974.479,7971.9883,7968.9585,7965.3833,7958.774,7932.194
4337.415,4332.74,4310.3916,4380.55,4457.843,4360.3804
6991.762,7005.312,7037.722,7054.424,7098.0435,7055.4624
9471.21,9477.373,9545.51,9579.585,9626.473,9688.456
3421.525,3409.9766,3386.0889,3386.9678,3382.79,3274.6802
6782.5,6774.905,6772.129,6776.2197,6789.3633,6782.486
8264.31,8269.509,8272.352,8283.621,8278.38,8241.484
7252.226,7253.7896,7256.7197,7263.8765,7258.471,7262.0503
4820.999,5155.957,5438.3936,5810.539,5988.3457,6276.069
10892.581,11412.488,11903.057,12460.02,12982.871,13463.426
8729.361,9150.83,9618.075,10090.99,10593.139,11060.865
3365.2744,3578.42,3772.0864,4020.8977,4266.925,4459.2456
3362.4893,3500.8071,3622.2424,3768.1956,3873.5693,4000.453
11568.45,11682.202,11824.227,11947.95,12108.835,12257.69
10210.664,10720.292,11163.163,11702.603,12186.83,12602.858
6262.792,6483.947,6691.115,6915.5967,7073.478,7288.6865
4303.7344,4569.129,4754.076,4972.1987,5176.929,5380.879
4729.898,4722.74,4796.131,4792.6777,4807.1294,4883.3496
4587.7344,4814.475,5046.62,5298.6865,5459.962,5702.672
5226.624,5453.549,5651.3535,5874.0605,6054.584,6254.551
13120.885,13901.77,14563.385,15385.316,15953.34,16646.541
8102.4263,8309.628,8523.042,8717.83,8994.28,9188.799
2251.1245,2391.8801,2513.0957,2659.4856,2782.2358,2905.9983
6790.4165,6926.9253,7046.3413,7199.6914,7281.1724,7415.715
2920.3203,3071.4985,3211.5635,3377.9148,3509.458,3657.6968
8672.806,8922.607,9162.559,9448.742,9599.408,9906.563
2013.0281,2092.2131,2159.9717,2237.0315,2277.9126,2355.5674
7775.79,7856.174,8002.8047,8006.268,8088.343,8273.004
10075.026,10454.836,10931.359,11360.752,11939.093,12403.635
3241.4788,3256.4019,3278.8489,3300.1616,3280.164,3288.5413
12187.971,12724.069,13128.567,13693.641,14148.322,14545.936
3334.6782,3468.6162,3585.3704,3726.0452,3836.8618,3956.6665
3119.0737,3313.0593,3488.5286,3714.9053,3936.0151,4108.4336
3359.192,3496.895,3617.8586,3763.2966,3868.5771,3994.7231
5324.501,5628.281,5958.2563,6274.658,6537.048,6867.5903
3070.045,3156.4434,3237.7944,3327.7437,3398.831,3480.4307
8955.589,8959.821,8992.565,9025.119,9115.524,9141.653
11821.959,12272.596,12740.783,13223.865,13705.936,14143.908
3034.3057,3174.849,3283.3066,3413.5337,3547.9312,3657.6375
7081.7007,7185.542,7276.299,7384.008,7419.6353,7555.442
9975.333,10472.237,10954.08,11418.661,11776.721,12239.727
15868.076,16877.79,18014.223,19087.105,20065.191,21215.355
13618.887,14131.355,14576.999,15138.508,15508.421,16022.385
3341.5496,3488.4727,3619.1025,3763.176,3908.4277,4037.3516
8690.471,9129.119,9588.745,10086.909,10582.605,11031.701
6516.113,6816.879,7096.544,7413.5615,7697.593,7972.998
3182.6074,3339.2139,3470.1619,3651.2595,3830.9434,3958.3772
2106.143,2102.5735,2122.2256,2118.7134,2102.4395,2134.0806
18495.674,18909.104,19256.826,19711.553,20036.914,20399.06
3258.7173,3358.638,3438.9497,3545.1492,3616.1106,3701.2192
3530.6797,3539.2517,3546.9158,3545.8472,3559.0342,3565.3792
1135.7472,1134.4103,1135.6041,1140.4666,1139.4148,1136.3766
4026.2637,4231.253,4403.044,4618.6313,4795.4253,4978.3867
1617.2241,1692.6615,1786.1003,1866.4895,1938.9607,2032.4272
1944.7949,1962.6073,1978.5104,1996.2377,2010.0276,2031.5826
4021.8325,4119.98,4231.76,4343.7246,4402.7734,4539.454
8859.672,9144.75,9471.638,9812.413,10183.482,10496.687
2220.4543,2279.45,2333.0042,2396.7625,2434.7856,2484.6938
11644.434,11963.744,12233.669,12560.295,12818.09,13093.718
2020.185,2050.612,2077.1328,2109.3855,2136.2092,2163.9346
1335.502,1333.4453,1331.9716,1328.957,1328.5759,1324.1708
2047.6451,2059.659,2068.801,2081.104,2090.0447,2099.8584
4595.038,4626.2554,4652.9336,4686.0767,4712.5034,4741.2554
2222.7659,2222.1213,2221.5999,2220.4946,2220.3293,2218.2258
10014.679,10162.626,10283.536,10436.532,10556.678,10685.337
7284.6787,7370.565,7669.6543,7844.493,8005.2783,8276.072
4298.633,4412.1494,4526.05,4651.085,4755.666,4912.3286
5204.857,5183.021,5217.6187,5232.5874,5194.5605,5215.803
10843.221,10850.811,10892.449,10829.234,10819.976,10906.468
8864.9375,8869.345,8926.233,8855.155,8869.989,9002.924
12415.272,12428.282,12604.414,12621.2295,12788.391,13151.746
10258.28,10209.325,10220.795,10099.987,10128.112,10246.977
3269.8135,3268.2407,3284.8325,3247.993,3246.3528,3300.2048
5650.9307,5659.4434,5747.811,5722.1787,5701.5854,5905.894
6809.578,6838.338,6882.323,6882.9897,6852.8125,6908.5664
4484.7095,4471.4014,4527.9746,4529.053,4489.8096,4521.6245
5134.4194,5121.107,5124.8887,5104.9624,5116.538,5132.292
8052.115,8040.6,8131.031,8106.161,8054.213,8350.313
5509.575,5616.812,5700.3433,5760.4805,5793.7744,5940.066
10781.876,10785.199,10833.291,10751.706,10763.516,10865.316
3258.0054,3253.064,3282.4258,3284.6953,3212.8772,3161.703
4731.8413,4658.5747,4735.9883,4704.655,4759.1616,4860.633
3342.9976,3323.0586,3357.5537,3338.7695,3351.1216,3398.4583
8911.751,8916.319,8973.64,8901.52,8916.343,9050.604
7209.969,7221.4717,7329.8125,7338.0703,7429.0615,7634.1055
3009.6606,3011.4229,3028.1929,3027.3647,3023.6304,3060.1472
4945.3335,4871.357,4948.8115,4897.9443,4940.3896,5098.977
4491.955,4478.574,4535.429,4536.3384,4496.2065,4526.871
4745.302,4957.412,4965.29,5337.615,5655.278,5436.9053
2948.3323,2953.7883,2970.7915,2963.7317,2946.9521,2981.3909
7514.3887,7532.1343,7571.8203,7582.0737,7711.21,7777.1133
4840.056,4765.077,4841.309,4826.7876,4860.4556,4918.835
3000.0518,2988.336,3022.4963,3012.6365,2994.2893,3042.3425
8176.212,8190.4707,8463.659,8636.645,8958.371,9184.727
1426.6301,1426.2834,1433.52,1423.4619,1424.4382,1435.7399
8220.294,8626.855,8986.827,9406.15,9746.502,10131.247
11257.19,11307.965,11344.751,11310.841,11300.212,11247.985
1491.7554,1496.391,1512.2299,1502.9459,1507.6757,1532.2559
9199.068,9301.969,9629.892,9652.359,9850.461,10254.311
6768.893,6759.3984,6749.0034,6709.7725,6730.703,6740.7393
10323.048,10340.882,10426.621,10309.858,10337.23,10571.682
1131.8441,1131.6611,1141.3448,1134.4255,1142.1736,1160.3264
9551.472,9570.235,9618.337,9585.163,9548.846,9642.034
4184.798,4184.6543,4229.6924,4260.858,4191.4023,4173.8535
4170.397,4181.6504,4192.404,4197.4443,4158.9976,4114.964
5197.3716,5200.8047,5200.058,5208.7266,5195.155,5186.856
1122.8766,1123.0869,1127.3523,1120.8761,1118.6152,1129.06
4855.8096,4824.6265,4879.714,4875.5396,4924.4478,5033.347
6349.712,6362.72,6372.0225,6399.303,6392.689,6375.158
9569.434,9565.481,9586.867,9526.332,9504.277,9587.691
7436.032,7460.686,7488.901,7516.403,7481.105,7497.302
7190.2627,7212.664,7370.659,7362.4233,7483.159,7664.1895
7246.3125,7325.141,7480.003,7569.2275,7681.9624,7841.1123
3805.3206,3797.9546,3819.9905,3802.0017,3787.8413,3830.0303
3438.7656,3448.7217,3521.172,3542.8992,3545.8848,3656.379
3898.3037,4156.939,4395.373,4679.126,4867.87,5128.3926
6994.789,7513.908,7906.4385,8415.869,8809.975,9201.402
2600.0476,2606.664,2599.0425,2600.3801,2600.8237,2568.7456
4012.7903,4024.2263,4039.6018,4056.0115,4073.406,4076.964
19364.08,20195.123,20955.293,21867.664,22593.086,23388.324
14669.701,15452.984,16217.512,16989.61,17609.207,18404.299
9025.841,9261.982,9493.903,9792.414,10192.275,10566.879
9053.672,9587.425,10028.762,10555.514,11054.246,11502.426
6210.1772,6422.322,6620.26,6805.459,6970.743,7143.909
17141.162,18055.19,18966.7,19934.844,20942.79,21876.078
4096.9634,4291.121,4437.4287,4620.0503,4775.5923,4909.003
3266.233,3494.5386,3720.7056,3972.8032,4211.617,4436.166
12334.592,12990.339,13574.173,14274.944,14806.929,15422.879
11584.114,12287.877,12966.145,13744.87,14418.43,15109.484
10223.111,10240.656,10266.835,10288.023,10317.659,10349.433
9577.577,9627.9795,9664.416,9722.594,9748.191,9790.177
9966.803,9977.596,9975.7,10015.859,9976.93,9927.743
8414.057,8390.504,8362.756,8332.896,8348.17,8192.252
4521.3643,4626.294,4754.9297,4901.3,5052.7085,5165.709
7160.6587,7219.6187,7281.3345,7352.678,7396.1304,7474.8745
10260.521,10687.749,11129.946,11565.833,11949.65,12375.908
3656.0317,3754.5723,3842.8699,3947.4749,4028.8228,4123.034
2014.317,2015.7279,2024.6129,2011.702,2000.1417,2021.977
7356.8115,7479.2417,7601.3647,7739.6465,7852.6006,7934.353
3231.2065,3342.6736,3437.1707,3556.5403,3638.3787,3739.437
4246.59,4301.786,4361.9336,4414.8047,4459.536,4518.4067
1132.6667,1131.4086,1132.6743,1137.727,1136.6707,1133.5808
3173.3113,3175.2612,3188.9524,3192.0269,3210.5986,3220.946
2274.6963,2288.9463,2299.2566,2310.455,2313.787,2322.3691
12400.7,12847.192,13301.979,13733.487,14148.33,14528.932
6855.8486,6849.649,6868.7744,6905.219,6818.55,6823.848
2615.5115,2701.5496,2779.6123,2866.4832,2936.7134,3017.5503
1983.9222,2014.4939,2047.0697,2079.1074,2098.2085,2131.109
10423.658,10679.793,10959.547,11193.57,11346.837,11607.443
4309.73,4390.4966,4482.4355,4589.793,4674.689,4804.8413
9787.091,9964.566,10124.551,10328.897,10568.041,10735.765
13281.181,13869.295,14360.092,14974.836,15388.178,15915.598
6952.8394,7155.148,7324.8306,7549.39,7782.9673,7940.8887
1689.0168,1747.0308,1807.1982,1873.4329,1925.7703,1990.3855
2283.9512,2386.933,2472.824,2578.8674,2662.9841,2753.2273
8226.979,8184.9463,8154.712,8150.664,8138.98,8117.5293
4742.6367,4984.241,5192.5537,5469.589,5601.077,5810.8096
3743.5898,3714.1636,3690.732,3662.045,3687.655,3628.245
1961.9988,2031.2726,2093.1238,2163.452,2222.2485,2283.1912
984.9048,987.50073,990.11676,994.41394,987.26,978.639
2651.3735,2715.439,2791.0322,2861.3276,2921.9885,2999.5393
2298.2336,2430.8467,2572.4814,2708.4468,2809.8713,2980.9756
6764.075,6789.1826,6987.5693,7037.628,7219.692,7371.958
4791.998,5063.927,5308.0996,5574.718,5790.631,6049.0166
8192.082,8374.962,8505.254,8683.562,8799.324,8949.241
8633.868,8851.82,9119.953,9369.077,9704.787,9969.711
3655.831,3754.0728,3842.3208,3946.7192,4028.0413,4122.1143
10853.775,11227.299,11527.901,11926.498,12163.474,12471.492
4163.335,4475.83,4756.7114,5087.115,5365.713,5652.0127
3132.1726,3187.1978,3237.6946,3298.9216,3343.3445,3397.3398
7594.7017,7563.694,7667.1523,7636.2617,7631.209,7732.5215
4013.297,4094.2173,4171.627,4251.4736,4360.417,4438.075
1124.6163,1125.9264,1127.3395,1125.7129,1125.2717,1126.6866
10424.923,10686.741,10969.698,11208.998,11367.359,11630.396
8461.12,8494.096,8539.793,8593.094,8823.54,8861.041
6872.703,6944.833,7069.2275,7126.951,7234.8105,7381.8267
9088.526,9281.867,9485.751,9649.193,9780.645,9962.275
8157.801,8188.766,8202.219,8236.547,8205.899,8248.289
1071.9674,1085.3787,1095.1948,1111.2388,1124.4626,1130.9202
4540.4478,4537.091,4545.375,4545.6406,4579.0327,4557.2373
1712.4492,1710.9423,1717.8293,1718.3472,1716.7452,1713.4382
7379.7803,7363.7686,7387.256,7381.923,7390.489,7406.2407
3285.9624,3381.5254,3452.1504,3545.3384,3634.4473,3697.2666
2444.1086,2441.6438,2441.2725,2433.7893,2433.4485,2426.4988
3827.0725,3828.032,3894.3706,3910.4932,3956.1023,4092.9446
4005.924,4057.757,4149.027,4200.1235,4278.1313,4374.4404
4782.0596,4785.3794,4791.2417,4804.3716,4810.0815,4793.9316
1410.6399,1408.5394,1415.5116,1410.597,1408.4261,1423.7527
2007.9749,2004.4214,2034.0642,2044.3861,2082.7832,2113.3538
1708.9678,1707.3177,1713.9579,1714.037,1712.658,1709.3766
2109.9167,2097.1118,2095.364,2083.2773,2093.725,2077.6262
1781.632,1776.7571,1782.2491,1777.9915,1786.0052,1789.0142
8391.421,8310.364,8417.409,8348.713,8483.485,8680.634
2702.5513,2702.4255,2702.5964,2710.5325,2712.098,2711.9536
3439.3628,3506.8755,3531.0027,3544.3325,3587.7783,3579.3037
4056.925,4096.769,4128.179,4172.0146,4190.5996,4226.0977
8799.297,8926.165,9058.46,9205.389,9323.217,9403.787
5015.76,5057.5605,5103.957,5142.0415,5177.5063,5221.548
1686.8806,1721.4141,1765.4154,1797.7524,1816.1531,1854.5903
1556.2489,1561.3528,1569.4846,1575.993,1576.6716,1574.0181
1423.635,1423.8663,1425.7354,1423.0784,1421.6019,1423.4591
1132.2561,1138.4774,1145.1915,1150.7446,1162.503,1174.1543
6180.087,6408.085,6622.183,6850.708,7041.0957,7230.5986
3850.4453,3872.7715,3979.8596,4034.5625,4155.0312,4319.29
10002.756,10389.506,10755.395,11157.019,11454.917,11831.372
6087.509,6065.915,6116.271,6100.6416,6093.6,6144.8164
12354.772,12613.049,12911.578,13146.701,13292.379,13574.138
6401.7676,6533.0,6644.277,6765.5483,6850.6426,6952.1777
4132.0205,4131.042,4142.557,4151.7495,4139.665,4145.316
7948.2256,8104.3193,8269.221,8454.719,8589.902,8795.197
8685.752,9002.109,9313.625,9634.43,9994.189,10301.963
985.7275,980.45856,977.59064,977.3155,975.285,972.84454
7874.3223,8058.4697,8226.215,8417.953,8581.076,8749.07
6062.35,6198.3936,6355.2695,6506.191,6648.0605,6813.8613
4103.5864,4224.524,4326.575,4453.14,4562.1616,4669.934
4415.0015,4540.1396,4637.9204,4726.6445,4807.339,4866.624
1489.8123,1499.4076,1512.6748,1538.8538,1576.1968,1593.4434
2365.1692,2364.8987,2369.214,2367.0144,2362.5332,2366.5618
2964.73,2969.0688,2979.5002,2983.1292,2985.8538,2994.9285
5032.757,5163.629,5306.522,5459.24,5652.2583,5818.3086
12534.771,12656.4795,12817.623,12901.8125,13036.541,13244.346
1987.3428,1994.9613,2002.3356,2012.7418,2005.2195,2015.4626
5148.3926,5188.3027,5216.697,5259.4937,5259.9414,5302.5596
2414.0972,2427.7234,2459.7812,2475.7734,2520.2922,2545.4854
2230.1052,2239.0256,2252.002,2256.537,2261.711,2280.577
3570.091,3591.9294,3608.09,3626.763,3637.5916,3647.2732
1631.8059,1641.2313,1655.3792,1683.979,1723.9469,1741.3663
1166.7537,1168.4663,1175.1136,1178.8401,1181.2524,1195.2596
1483.3395,1479.6461,1480.0071,1482.884,1488.6603,1479.4474
12110.83,12143.0625,12296.31,12312.268,12428.6875,12671.974
1808.0713,1842.7852,1865.8833,1898.4958,1919.0508,1946.0214
2679.0542,2684.625,2695.8818,2712.4692,2705.8198,2685.9585
1553.5736,1570.0793,1583.558,1599.7896,1613.5583,1626.9175
5972.1953,6037.63,6104.4717,6163.3545,6226.585,6296.0845
1057.8192,1055.3383,1063.4071,1061.4359,1059.3574,1065.6674
7675.1865,7686.897,7712.821,7755.274,7719.283,7738.0435
5433.3306,5574.4697,5732.528,5897.7446,6034.8096,6203.3906
4422.1143,4571.947,4714.5303,4868.928,5009.9478,5164.3364
1528.2847,1555.3365,1574.0896,1601.2534,1622.7311,1640.9441
1333.3599,1343.1198,1351.353,1361.5726,1369.8036,1378.5131
2661.8862,2706.536,2742.4758,2788.6357,2824.2546,2862.9326
2286.204,2362.7651,2429.7336,2510.8535,2578.0127,2647.9895
20327.328,21565.838,22753.674,24058.195,25368.809,26563.727
11535.977,12295.73,13174.459,14089.885,15240.275,16047.331
19029.012,19942.215,20703.906,21695.729,22513.383,23306.67
2145.8748,2118.5308,2106.865,2134.7568,2092.9204,2111.1978
3694.1711,3848.3535,3994.859,4146.5503,4281.911,4418.0225
8669.149,9150.15,9573.434,10066.607,10503.7,10938.785
6187.085,6654.417,7112.7734,7666.938,8077.9434,8587.134
6529.7915,6657.462,6818.4697,6957.427,7123.374,7260.581
2461.9678,2561.6724,2647.273,2751.178,2840.0515,2932.0166
3835.1128,4010.1123,4171.217,4362.994,4521.0303,4683.2534
1849.3813,1885.4924,1930.9199,1965.9976,2024.4738,2076.0723
10648.709,11015.768,11386.356,11766.34,12145.219,12516.964
4685.2695,4985.815,5316.1094,5654.754,5990.0654,6325.4717
3284.7988,3505.671,3720.3247,3966.833,4190.664,4406.5054
2593.123,2737.4385,2863.1687,3005.255,3141.4312,3263.9463
14343.293,15465.307,16742.371,18070.05,19689.822,20888.305
19665.316,20536.104,21282.955,22242.945,23092.074,23817.445
4336.0996,4518.1567,4702.896,4897.968,5099.1562,5292.878
5222.996,5451.44,5662.0986,5910.376,6135.1797,6349.421
10140.013,10661.528,11120.713,11692.466,12299.949,12758.551
8466.068,8966.319,9511.791,10078.508,10646.469,11205.258
10343.168,10487.426,10741.718,10967.436,11380.154,11621.762
2056.0205,2122.8289,2175.9272,2254.9438,2299.5571,2355.4785
6085.3555,6566.5137,7068.214,7613.3286,8179.3726,8713.97
8905.554,9175.816,9480.514,9791.137,10200.433,10482.809
3534.1528,3797.8948,4055.3584,4353.7056,4614.823,4872.6206
10278.461,10804.121,11431.059,12051.149,12781.201,13387.887
3777.2693,3934.1567,4090.0825,4268.892,4447.4736,4605.8584
11456.073,12379.998,13345.598,14542.154,15626.465,16637.035
2279.618,2417.688,2580.5415,2739.972,2906.8406,3070.5833
15500.442,15945.701,16304.454,16747.72,17143.09,17514.604
1162.365,1139.7131,1130.1112,1091.7185,1033.1549,990.19446
2242.5664,2420.229,2599.4956,2798.44,2991.7046,3174.9023
9325.753,9724.425,10071.1455,10498.731,10861.123,11225.132
2983.9553,3125.9683,3272.945,3427.7842,3584.1912,3735.921
16679.902,17646.645,18502.518,19564.86,20333.086,21259.832
4733.8687,4921.7603,5080.6934,5270.3696,5450.581,5609.2515
11303.366,12145.267,12958.172,13885.411,14784.988,15625.383
5341.089,5591.1255,5810.2656,6066.7134,6310.008,6535.4785
3022.9065,3202.838,3367.3828,3555.6445,3720.961,3882.8374
2445.503,2522.3662,2584.5127,2660.866,2727.292,2791.5117
2092.5913,2204.311,2329.8086,2438.71,2604.3953,2725.916
12344.067,13346.84,14257.267,15384.617,16412.525,17389.518
11902.986,12399.282,12849.192,13422.078,13904.996,14379.77
14537.742,15956.289,17482.867,19006.006,20685.07,22051.13
4652.669,4965.2236,5305.2246,5660.421,6004.2285,6348.4756
4507.494,4838.5312,5202.0205,5575.628,6003.0527,6340.8467
1104.9827,1070.4395,1055.7433,995.4271,970.0663,889.6306
4356.366,4528.884,4696.053,4875.492,5062.9336,5238.42
11096.211,11923.568,12716.009,13624.832,14481.9375,15306.744
6656.846,6638.7437,6661.883,6584.6704,6705.217,6751.954
2332.5679,2406.2048,2458.375,2528.0613,2596.0874,2650.0828
1873.7034,1949.6936,2014.91,2089.26,2168.1895,2233.2607
6094.01,6584.1914,7093.9795,7641.202,8204.189,8744.459
10190.101,10758.758,11429.557,12098.288,12870.418,13526.686
2300.2378,2396.834,2486.5679,2587.3171,2693.6848,2780.4263
6994.493,7183.281,7429.5806,7595.1426,8266.721,8014.8735
4950.29,5413.434,5866.701,6373.004,6847.3623,7291.1055
8167.3584,8798.958,9387.177,10081.989,10706.814,11307.793
