V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
1936.3536,1937.5635,1954.5718,1914.2103,1942.4774,2018.3108,1906.4167,1914.3369,1877.4668,1950.2811,1925.1503,1908.2571,1865.9045
4606.3022,4343.115,4281.1104,4229.715,4102.8345,4223.231,4074.689,4194.532,4008.129,4187.069,3978.8162,3944.1292,3908.1687
24112.127,24121.658,24239.123,24084.598,24076.242,24224.908,24346.814,24057.775,24135.186,24135.07,24173.371,24305.26,24453.17
642.2383,621.8927,643.5569,615.7582,644.042,673.1216,634.0181,638.908,658.282,638.49274,680.5689,692.172,681.2969
3908.7676,3713.7405,3710.0408,3729.6936,3678.8347,3826.923,3799.4907,3667.0618,3635.6726,3787.6965,3649.4714,3452.2075,3482.7195
3839.6667,3753.7559,3713.445,3669.6846,3660.5034,3892.1199,3810.3513,3692.9695,3575.7231,3674.1323,3599.051,3443.9937,3440.176
1300.0441,1152.7053,1160.116,1092.4683,1121.2157,1077.3885,1105.4421,1015.7733,994.3863,992.5237,1019.0333,908.1531,830.62366
1252.1863,1235.7262,1188.0813,1217.8546,1265.9075,1167.1094,1173.4241,1124.6748,1089.9781,1115.0077,1096.8552,1004.15485,1083.3104
24349.443,24329.62,24421.756,24203.691,24289.293,24528.113,24430.334,24417.969,24420.742,24368.08,24533.422,24568.227,24632.344
4426.1484,4424.2646,4421.1143,4418.215,4418.7686,4422.1387,4418.2563,4419.4434,4421.3623,4420.819,4422.912,4421.25,4423.6084
6015.139,5982.843,5994.984,6079.422,5983.9224,5980.0347,5945.598,5933.8354,6012.5757,5954.0117,5918.0537,5912.9326,6246.5
6023.9077,6004.1406,6012.956,6094.9897,6002.6436,5994.494,5962.218,5961.38,6023.1733,5962.9404,5924.108,5910.343,6197.325
17304.533,17267.992,17335.36,17321.498,17287.93,17264.0,17254.068,17145.861,17216.965,17200.207,17118.586,17182.238,17485.133
17303.94,17262.03,17329.63,17314.352,17280.154,17262.21,17247.322,17138.213,17215.342,17188.338,17106.521,17183.89,17448.467
1084.8091,1085.6027,1086.1238,1086.2598,1084.2109,1087.3765,1081.1836,1085.2292,1085.2366,1085.0428,1085.1047,1084.1642,1086.4321
11959.096,11948.571,11964.515,11973.405,11999.06,11974.072,11961.981,11956.534,11944.012,11956.781,11943.104,11944.967,11917.055
1218.8585,1231.4657,1223.0223,1225.7661,1220.054,1221.5874,1234.6233,1221.6078,1219.3557,1213.7426,1222.354,1213.014,1219.3468
1864.0936,1860.7825,1871.3353,1877.9258,1867.7971,1869.5638,1874.4485,1861.7474,1865.2224,1863.4578,1852.1569,1862.167,1861.347
19865.459,19837.67,19938.469,19997.465,19877.01,19897.572,19978.037,19841.264,19866.07,19834.83,19736.354,19829.416,19829.006
23614.998,23899.057,23894.066,23636.123,23801.074,23865.852,23686.977,23508.033,23816.283,23679.16,23539.496,23744.754,23935.668
1735.6895,1727.2109,1730.8346,1735.1508,1731.6938,1731.1707,1726.3477,1726.8733,1729.1318,1729.5419,1725.8427,1724.6348,1731.9849
1798.8698,1808.1237,1803.7753,1816.6222,1834.5548,1804.6986,1824.5349,1786.7675,1767.1158,1760.0892,1760.267,1771.0394,1748.2235
1546.2762,1560.8346,1551.8181,1563.8074,1550.7775,1593.5751,1571.3146,1528.857,1512.526,1516.0731,1501.7174,1486.0098,1502.5563
11315.96,11337.509,11325.997,11302.64,11330.673,11337.376,11263.448,11312.033,11300.744,11298.821,11288.517,11279.329,11287.059
498.33112,504.51852,499.5915,495.81223,498.40985,492.00952,498.9638,488.56024,494.81134,490.3367,490.25116,485.30417,494.13913
637.32916,639.67053,638.4168,632.4359,632.655,626.1802,634.5303,622.84924,629.3362,626.6855,623.7582,620.41254,627.7465
15552.722,15422.311,15447.737,15355.286,15439.281,15548.398,15211.811,15457.416,15421.735,15439.563,15523.104,15612.689,15691.576
11443.127,11466.535,11437.296,11364.4,11434.494,11453.387,11366.586,11427.676,11391.405,11409.232,11415.226,11364.464,11426.356
9787.092,9769.442,9794.968,9788.036,9776.239,9777.996,9746.546,9758.229,9755.267,9752.869,9710.508,9680.008,9771.263
15832.751,15740.39,15767.554,15818.248,15797.119,15766.595,15726.502,15798.506,15738.784,15787.445,15764.981,15705.137,15733.27
4186.751,4127.99,4154.9834,4155.4204,4195.416,4189.959,4130.84,4134.865,4128.4453,4124.2446,4117.983,4114.535,4191.062
1058.4539,1047.1362,1050.1244,1040.6537,1049.347,1061.3245,1034.0128,1050.0231,1049.2537,1047.177,1050.2158,1057.7295,1056.1061
9175.651,9157.645,9157.399,9160.153,9153.927,9148.403,9142.158,9137.445,9145.8955,9152.419,9137.983,9134.234,9181.127
2150.4849,2142.794,2146.5645,2150.3418,2147.9043,2147.8755,2142.6616,2143.7908,2145.6775,2146.1636,2143.2646,2142.4697,2147.848
23742.512,23728.568,23708.73,23738.59,23684.777,23666.322,23680.861,23671.344,23646.008,23628.713,23586.12,23549.857,23565.709
16047.351,16037.376,16055.876,16046.801,16032.49,16052.686,16027.328,16010.553,16019.824,15999.121,15989.442,15982.982,16035.18
14285.471,14282.2705,14293.144,14281.582,14270.146,14295.396,14264.338,14255.711,14258.524,14240.793,14236.186,14230.715,14273.374
7242.961,7235.1914,7221.6475,7236.965,7215.5913,7211.443,7209.3657,7225.0977,7202.656,7211.5474,7190.7637,7177.0303,7168.83
1070.5131,1071.2632,1071.9204,1071.9269,1069.5419,1072.6057,1067.2806,1070.9796,1070.9061,1070.8403,1071.1273,1069.9421,1072.119
9455.918,9450.971,9473.038,9472.463,9492.613,9465.051,9459.468,9442.879,9442.988,9453.149,9438.973,9437.742,9428.756
735.0632,726.2685,732.9861,737.6641,742.0403,740.8454,736.0185,741.0998,746.45166,746.3198,744.9458,748.985,747.9323
10404.595,10527.6,10544.383,10529.423,10530.234,10505.127,10501.267,10440.826,10440.235,10470.403,10483.932,10467.88,10540.789
11153.689,11265.216,11293.2705,11282.781,11277.993,11253.612,11265.457,11189.079,11191.85,11224.283,11236.363,11225.229,11281.598
15038.056,14911.79,14713.711,14621.156,14626.882,14799.903,14445.606,14548.45,14529.409,14458.106,14470.424,14391.735,14523.75
7046.528,7020.9834,7046.6724,7056.8877,7042.0728,7022.5728,7036.251,7027.105,7030.1953,7033.1777,7010.3545,7017.669,7060.3633
1734.963,1726.3975,1730.0453,1734.4402,1730.923,1730.3931,1725.5819,1726.1587,1728.4103,1728.7821,1725.0425,1723.8365,1731.1416
1038.7638,1042.775,1045.2092,1048.1193,1054.9448,1041.9677,1048.6426,1027.2839,1007.6236,1004.022,1009.18365,1018.52966,994.31494
823.5442,839.9227,827.6982,838.2598,822.2768,840.7573,831.8234,799.634,795.3242,802.1211,781.99414,770.05145,777.52734
10367.708,10361.818,10382.037,10360.759,10368.016,10364.94,10329.883,10345.266,10342.565,10342.845,10311.821,10299.995,10344.388
365.06268,362.68494,365.6989,366.5585,365.0179,365.6231,371.05685,361.8478,363.8936,374.67014,360.14035,362.69815,362.024
473.85812,470.40536,475.57874,475.82275,475.44135,475.76242,478.18213,469.6649,472.52512,482.43176,468.05798,470.3743,470.71774
8624.78,8556.81,8609.387,8572.671,8606.634,8529.589,8503.932,8612.074,8618.011,8618.57,8631.974,8621.721,8654.98
10867.82,10903.384,10872.351,10816.709,10893.116,10916.251,10820.583,10890.391,10839.254,10859.174,10864.081,10833.057,10883.794
9503.373,9490.461,9516.391,9499.0,9500.874,9498.751,9471.328,9474.641,9471.799,9472.128,9434.234,9416.037,9484.948
10930.164,10853.939,10887.01,10855.856,10899.164,10837.729,10810.671,10837.294,10792.203,10842.504,10832.312,10825.223,10766.709
3683.798,3640.1406,3672.525,3676.964,3694.6438,3695.0557,3619.5408,3653.3682,3623.6633,3631.4849,3628.8704,3612.7913,3669.209
1037.6884,1028.2374,1030.0297,1020.98944,1030.1774,1043.1415,1014.9411,1029.5764,1029.1755,1029.3936,1031.1243,1041.3533,1042.4912
8164.8813,8152.512,8150.131,8152.411,8145.0396,8143.716,8137.435,8134.097,8141.5264,8145.654,8133.3076,8129.6064,8173.1733
2149.4014,2141.5925,2145.395,2149.258,2146.7505,2146.7163,2141.5144,2142.6865,2144.5693,2145.0232,2142.0828,2141.2856,2146.6367
22444.92,22441.64,22426.703,22438.227,22407.01,22396.227,22407.59,22380.672,22359.488,22352.223,22306.89,22284.783,22274.953
13842.4,13812.769,13835.648,13823.283,13818.809,13813.276,13791.225,13783.954,13788.203,13788.072,13754.742,13749.37,13833.579
12078.344,12059.137,12077.402,12064.395,12072.1,12063.996,12031.822,12033.355,12034.714,12031.443,12006.128,12000.535,12059.357
6098.8,6100.4434,6087.003,6080.559,6083.1543,6096.7583,6074.074,6076.197,6061.622,6075.418,6057.1455,6056.755,6045.0483
6331.965,6323.992,6344.3115,6392.024,6316.797,6310.921,6310.302,6329.31,6331.2705,6308.5835,6263.08,6258.902,6403.003
7002.4937,6992.9756,7002.5376,7004.0205,7009.502,6999.2744,6994.711,6987.3384,6978.466,6987.116,6977.453,6971.4053,6964.6357
365.35947,361.81628,356.9426,363.02432,364.89224,363.02798,368.51825,363.99152,366.3714,368.6147,364.93396,367.96155,365.15082
7775.3257,7871.498,7875.188,7856.754,7859.029,7835.925,7813.331,7811.242,7742.618,7772.4614,7791.1646,7758.9897,7841.6836
8156.3745,8243.104,8246.964,8232.395,8233.868,8214.627,8190.937,8184.294,8117.6753,8150.6597,8170.488,8137.193,8203.922
11175.76,11231.676,11127.799,11001.324,11024.09,11161.381,10960.461,10923.494,10957.171,10941.202,10922.196,10898.8545,11040.035
5392.8486,5370.873,5394.7183,5403.033,5392.0234,5375.392,5386.248,5378.9385,5383.284,5384.969,5365.018,5371.8086,5407.755
11292.986,11244.26,11266.431,11300.193,11281.0625,11279.917,11241.611,11249.637,11266.53,11267.027,11245.413,11239.904,11287.526
1013.2204,1018.1076,1020.4734,1022.7811,1029.7584,1017.85034,1024.2693,1002.3399,982.95654,978.86194,984.1069,993.1611,969.39136
8038.036,8201.494,8079.2896,8187.213,8023.511,8205.9375,8118.1606,7798.285,7756.7666,7829.892,7623.3413,7501.422,7580.3364
6709.5557,6724.317,6726.6934,6698.3853,6728.2627,6723.993,6683.912,6709.558,6702.3096,6699.079,6689.482,6690.6406,6694.3447
131.19463,129.60269,129.92453,130.99033,133.93376,130.25014,133.7741,130.03601,130.28043,131.38213,129.19933,131.1374,127.84988
230.5498,228.77748,230.02751,231.91702,233.19698,230.83823,232.54218,230.28874,229.98674,231.51033,228.01279,229.89308,227.66466
4588.0244,4517.4834,4568.829,4522.6523,4568.704,4461.224,4443.688,4568.891,4574.517,4559.699,4596.127,4592.7173,4611.8794
8054.303,8111.2544,8063.0435,8004.8325,8072.6655,8102.129,7988.1665,8088.649,8025.1157,8029.384,8061.654,8010.3403,8069.3315
6254.6743,6259.0728,6272.364,6251.265,6263.2197,6261.178,6235.855,6244.4683,6237.9243,6236.8994,6217.5386,6211.138,6240.7285
8399.194,8313.508,8349.4,8334.964,8359.056,8335.833,8289.076,8325.629,8274.471,8306.895,8279.531,8259.668,8239.217
2970.7053,2973.5974,3000.4263,2994.2842,3026.6426,3014.2651,2965.1738,3006.2998,2948.6794,2969.4272,2958.8433,2956.9526,2994.7869
8875.239,8794.189,8818.152,8739.347,8816.383,8925.674,8703.455,8802.475,8792.555,8801.169,8796.732,8879.485,8859.777
4565.5073,4562.833,4552.67,4568.0703,4544.7188,4556.4844,4544.4316,4542.3315,4560.451,4552.003,4539.2285,4521.8965,4574.334
5438.0356,5434.7363,5435.7607,5439.2466,5432.9873,5434.442,5426.8013,5426.215,5430.3555,5433.2817,5420.249,5418.549,5463.8213
1422.0658,1419.2952,1421.4469,1424.3054,1424.2616,1424.6329,1419.8969,1422.3906,1422.8162,1422.9017,1421.9348,1421.8577,1424.0525
16353.397,16347.998,16330.692,16355.53,16305.297,16296.661,16304.442,16288.255,16278.513,16259.392,16209.37,16186.503,16184.414
9230.469,9218.438,9231.203,9208.162,9226.501,9217.851,9188.814,9194.891,9192.308,9187.891,9175.7295,9177.705,9207.694
8011.975,8012.4126,8017.317,7992.7183,8021.7095,8009.195,7975.96,7989.2676,7984.049,7975.3804,7969.9473,7973.29,7988.6216
11995.894,11985.31,11990.269,12006.299,11969.697,11958.3545,11980.889,11948.877,11948.05,11921.519,11896.113,11877.255,11895.004
4361.5923,4359.274,4346.567,4353.6504,4341.1323,4342.549,4333.051,4337.002,4330.2188,4342.2197,4313.6504,4308.014,4298.034
3783.246,3782.1375,3778.9192,3782.2507,3778.4734,3788.99,3771.9172,3772.5933,3777.9297,3774.665,3769.6885,3773.314,3787.2551
24602.85,24681.041,24736.79,24690.531,24845.506,24684.889,24675.027,24640.525,24659.055,24653.645,24677.81,24708.408,24703.834
3731.708,3722.6116,3740.0251,3728.6897,3749.3933,3737.2615,3757.4314,3749.37,3774.0925,3757.072,3777.789,3771.58,3790.9214
2628.4004,2600.5464,2613.3171,2630.3713,2630.0557,2609.5918,2549.4492,2620.1868,2639.7788,2635.8967,2628.7458,2627.0715,2634.0898
3006.8809,2979.05,2996.0278,3005.9197,3011.6956,2980.514,2927.565,2998.6821,3019.0337,3013.5818,3011.789,3006.5232,3006.5098
3600.4512,3561.1943,3561.2224,3595.6262,3552.2505,3590.1433,3458.7563,3508.1675,3495.338,3506.0745,3469.0515,3401.5376,3480.4773
1651.6035,1649.5408,1651.8717,1652.9158,1650.156,1646.7288,1649.1942,1643.9741,1645.9044,1647.0178,1642.9156,1645.3141,1653.0782
3589.3335,3583.452,3584.121,3587.1243,3577.2903,3572.0647,3575.866,3570.5925,3571.2273,3571.6404,3563.8765,3563.481,3584.574
6050.8965,6015.748,6031.618,6039.5625,6026.579,6022.4023,6009.8564,6010.948,6014.526,6019.2285,6003.177,5997.3403,6022.7705
3652.7634,3646.3596,3654.68,3654.448,3645.9749,3645.5056,3641.6626,3644.1606,3643.429,3642.0557,3626.5215,3620.259,3654.131
3597.7224,3476.8782,3652.0964,3524.8523,3572.0876,3554.13,3583.7644,3593.3704,3571.472,3575.9832,3622.8884,3564.3884,3676.5747
2818.5098,2811.9026,2814.5728,2805.2905,2812.1047,2808.383,2816.94,2804.9644,2804.1426,2809.9763,2801.4026,2805.7996,2801.7283
3245.9167,3239.8506,3248.641,3247.403,3240.0012,3239.8438,3236.0496,3238.382,3237.5908,3236.1326,3221.698,3215.5312,3246.7024
2499.9746,2501.4834,2515.5815,2525.9282,2542.4084,2520.935,2530.856,2523.487,2525.1287,2530.2266,2525.4111,2535.0466,2541.8086
6670.234,6710.2803,6750.8276,6708.3774,6706.746,6689.863,6721.909,6645.9585,6634.2646,6619.4707,6552.4644,6614.348,6813.753
1493.2404,1479.3025,1497.5026,1485.6764,1495.5515,1477.3297,1460.0421,1484.8959,1483.4966,1467.7002,1490.7753,1479.4725,1494.5002
2713.7722,2714.355,2717.3223,2710.9102,2713.107,2711.9375,2709.4482,2704.935,2707.617,2707.9187,2706.0747,2708.4348,2715.7964
7252.9214,7219.0825,7234.4526,7240.7964,7228.87,7223.128,7212.0464,7209.496,7216.578,7217.251,7203.1406,7199.4683,7227.125
8808.946,8811.468,8809.462,8797.9795,8813.734,8812.485,8804.64,8802.05,8796.681,8804.982,8806.121,8798.213,8802.749
1309.97,1310.9686,1304.3073,1298.8359,1297.847,1294.5411,1295.1025,1289.758,1284.986,1291.2815,1281.034,1285.9608,1313.0555
6100.887,6102.387,6099.4062,6090.4834,6104.3936,6116.0415,6095.8325,6095.9263,6080.6675,6098.852,6096.1475,6089.448,6101.165
4604.8755,4599.643,4604.5454,4607.745,4600.693,4597.6914,4593.7744,4591.12,4594.1934,4594.3613,4582.093,4579.071,4612.572
4063.5132,4057.1855,4063.2437,4065.8086,4059.1477,4057.3572,4052.046,4052.1511,4053.4438,4054.391,4042.591,4038.0273,4067.243
1741.4609,1740.8458,1742.894,1736.8824,1741.218,1754.9619,1738.5084,1739.3806,1731.5173,1740.8043,1737.5281,1740.9602,1741.155
965.29926,962.5618,962.89557,956.52814,965.86707,981.89343,955.4809,956.5953,963.63477,957.1551,969.87024,971.9778,971.5053
2291.491,2292.8552,2290.3796,2271.6416,2289.695,2347.9453,2282.492,2247.5889,2295.672,2285.5642,2302.1343,2294.747,2285.304
2037.1808,2024.3564,2017.4028,2035.0453,2019.5491,2051.7217,1976.3888,2013.8234,2007.9613,1999.5602,1990.3958,1991.5934,1990.4391
467.95245,463.92108,462.14734,463.1513,464.75186,473.21466,457.92267,460.38068,469.20767,458.15472,469.5189,470.60275,469.80292
6692.7847,6673.736,6690.5244,6612.7334,6692.6304,6858.183,6660.2334,6652.785,6523.9014,6672.302,6637.0854,6669.164,6612.843
1190.4026,1190.6117,1187.991,1185.8789,1195.0228,1222.6913,1197.0222,1168.1342,1207.3142,1188.6049,1212.9187,1196.43,1177.2007
5784.3345,5767.0254,5754.3765,5766.475,5777.2676,5829.5693,5782.483,5776.421,5732.3096,5751.1797,5741.5347,5763.8696,5766.8057
515.8091,515.1238,516.2111,505.77023,513.9583,535.7007,503.3096,504.7437,502.9536,512.43,509.76514,511.9821,527.4012
1077.0776,1054.1553,1059.5736,1053.3809,1078.9371,1095.7653,1057.7952,1051.9539,1099.2688,1067.8522,1119.9714,1113.3777,1125.52
