V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
4915.106,4926.287,4924.1094,4931.2046,4928.239,4928.8027,4931.3633,4933.7285,4933.16,4925.5254,4935.0566,4928.4414,4928.189,4917.266
4072.9133,4074.6724,4072.0938,4064.947,4063.4907,4066.716,4060.5327,4058.435,4070.3455,4062.7874,4063.4172,4065.926,4067.4177,4071.4224
3659.5996,3635.9077,3621.1743,3614.3784,3607.992,3613.763,3612.7815,3617.1306,3615.3328,3608.4211,3609.4014,3618.444,3636.196,3647.0593
5662.02,5682.9575,5679.2485,5706.0464,5700.7773,5698.7017,5713.7944,5723.061,5704.0366,5692.224,5709.9346,5697.0186,5687.404,5665.8887
4713.495,4715.3037,4711.0903,4703.581,4706.0195,4706.7173,4701.813,4704.494,4706.65,4704.1494,4709.446,4704.6113,4706.0396,4705.6587
1064.1847,1064.0858,1060.3757,1066.7498,1067.2949,1064.3876,1067.4958,1066.5979,1061.5125,1066.0786,1067.5938,1065.925,1061.8335,1057.2043
3543.1514,3550.5217,3562.9392,3569.1892,3559.4736,3559.895,3567.7922,3557.6377,3538.049,3557.9053,3563.0242,3559.552,3527.2732,3537.1167
1397.443,1404.4333,1403.619,1410.8617,1404.5819,1406.0645,1411.8445,1413.861,1407.7761,1403.218,1410.001,1408.2933,1404.3381,1400.4362
5157.2324,5161.6826,5160.07,5193.488,5187.7124,5179.22,5204.376,5207.2886,5192.0576,5186.8306,5199.7427,5185.587,5180.3564,5155.4663
5536.5176,5525.9326,5529.3247,5521.79,5537.9473,5533.2544,5521.297,5527.772,5539.6533,5549.8774,5536.829,5546.1587,5563.4355,5554.2964
3951.4724,3952.4487,3958.62,3965.7517,3965.6433,3963.962,3967.2166,3963.186,3953.3618,3967.5354,3955.0322,3961.1753,3953.6343,3956.2458
4022.8567,3989.448,3988.8098,3990.7053,3981.516,3983.971,3987.6138,3989.7,3990.419,3991.4353,3992.1843,4002.3772,3997.8777,4001.5076
2527.652,2525.623,2522.1438,2526.3618,2523.9065,2524.7034,2526.381,2523.5002,2527.2651,2525.116,2525.5806,2525.4658,2526.7703,2525.813
1920.7125,1913.6052,1911.3041,1917.8608,1915.3292,1914.926,1919.2756,1918.337,1918.6179,1916.8323,1918.9392,1917.6449,1916.2421,1915.2814
1016.40155,1021.4036,1020.876,1020.8059,1022.2954,1022.7493,1020.64,1018.7583,1021.8068,1023.0422,1020.0141,1020.1993,1022.72504,1023.5937
1670.0,1669.0167,1669.748,1672.0203,1669.1083,1666.8397,1672.299,1672.0853,1671.1135,1670.192,1671.6539,1673.5702,1670.908,1673.0782
1640.3256,1642.5393,1639.5123,1641.345,1640.314,1640.782,1640.525,1639.0592,1639.8231,1639.336,1637.8053,1638.2825,1641.1235,1644.6029
1807.2202,1802.5012,1802.8914,1802.9807,1805.8004,1803.6248,1803.4655,1803.7528,1804.995,1805.5057,1803.767,1806.2003,1806.4741,1803.6559
1937.6857,1939.8806,1937.7988,1940.0321,1939.5032,1936.4554,1939.5804,1940.5961,1942.1176,1939.9447,1941.411,1941.8314,1944.5942,1942.7263
3199.7588,3250.2422,3242.6707,3253.1184,3250.205,3241.2678,3251.9119,3252.7869,3259.248,3250.753,3251.8372,3256.5974,3258.0505,3261.0557
9870.162,9911.958,9910.213,9911.861,9927.48,9932.618,9911.956,9891.745,9922.832,9938.17,9910.187,9910.863,9926.594,9925.901
2496.3147,2496.7056,2497.661,2499.0486,2502.6423,2499.0017,2500.1907,2498.954,2501.5405,2502.0576,2498.6057,2503.5967,2503.4932,2501.2715
1560.6393,1564.4058,1562.5319,1564.9015,1563.2349,1563.8479,1564.7369,1563.0283,1565.0767,1563.9873,1564.2402,1564.179,1565.0602,1565.2101
1108.235,1107.4667,1105.0304,1109.9362,1107.9346,1106.7023,1110.9824,1111.5774,1111.481,1108.418,1111.9517,1109.2775,1110.5831,1106.1747
2930.9863,2928.3218,2927.9575,2935.7227,2940.2795,2941.8767,2937.3342,2933.7366,2939.88,2943.7888,2942.7993,2931.7173,2937.3936,2926.8582
1728.0007,1727.4038,1725.6096,1727.6824,1728.4921,1726.2882,1727.7959,1727.0947,1728.8994,1727.5845,1727.9327,1727.8876,1729.0275,1728.7601
6362.7363,6427.769,6432.267,6429.254,6444.0503,6449.564,6411.503,6392.4883,6413.7866,6437.751,6446.1113,6384.8755,6419.2466,6401.271
7095.8325,7142.2554,7121.089,7154.467,7148.645,7111.0566,7153.8477,7162.0317,7168.807,7152.876,7166.1157,7191.3545,7201.2554,7167.325
2147.5845,2167.6042,2166.4158,2173.774,2173.3645,2169.1536,2177.486,2182.7583,2180.601,2166.0251,2175.4607,2173.8704,2178.651,2169.2393
2244.1143,2268.0044,2266.0942,2273.5896,2272.9937,2268.72,2277.605,2283.5771,2281.1284,2264.5728,2275.13,2274.0374,2279.855,2269.0542
2037.4274,2048.9136,2048.552,2056.2224,2055.7559,2051.81,2059.2078,2062.7576,2062.5825,2051.5405,2058.8743,2056.8086,2061.5205,2053.1746
2049.7817,2060.2954,2059.7466,2067.1743,2067.2012,2062.9836,2070.1592,2074.121,2073.627,2062.7834,2069.9456,2068.1094,2072.86,2064.0615
2046.0264,2059.4407,2058.8113,2066.9502,2065.6714,2061.7124,2070.0857,2073.783,2073.0083,2060.4941,2068.8042,2067.08,2071.2024,2063.0415
2068.798,2078.993,2078.3643,2085.3892,2085.8674,2081.389,2088.4248,2092.643,2092.0515,2081.3542,2088.119,2086.8855,2091.655,2082.9856
2311.9954,2342.1658,2340.1204,2348.011,2347.5137,2342.8096,2352.48,2358.497,2356.3894,2337.7214,2348.0894,2349.5984,2356.2412,2344.4756
2147.179,2151.3613,2150.9016,2156.6233,2157.6409,2152.5166,2159.2598,2163.91,2162.7378,2152.437,2158.736,2159.1055,2163.0916,2154.4768
2121.1055,2126.517,2125.825,2131.6619,2132.6633,2127.6035,2134.3735,2138.9934,2138.1592,2127.609,2134.1614,2134.1072,2138.7085,2129.905
2037.1951,2049.0613,2048.553,2056.4883,2055.551,2051.6494,2059.487,2062.8928,2062.8064,2051.148,2058.8557,2056.838,2061.2854,2053.2402
2094.9,2102.8713,2102.2444,2108.604,2109.189,2104.6106,2111.4175,2115.8677,2115.0564,2104.385,2111.2234,2110.4185,2115.167,2106.2258
1904.8138,1915.9482,1912.5911,1916.6958,1914.1174,1911.4504,1918.6721,1921.0825,1920.8766,1906.7671,1914.5637,1919.5504,1921.6976,1920.1202
9950.735,9822.954,9792.743,9817.764,9780.003,9752.368,9818.038,9833.473,9806.826,9753.606,9778.15,9806.358,9797.694,9816.754
928.066,930.44745,930.4473,929.1762,928.93677,928.9443,929.4137,930.63635,930.27374,928.6047,929.3627,931.84534,931.4114,932.8449
11994.884,12047.601,12067.351,12057.566,12051.07,12044.982,12056.654,12063.034,12059.199,12037.705,12066.751,12037.2705,12022.937,11994.065
1622.8569,1630.1881,1632.916,1631.8374,1630.7952,1629.7965,1631.6837,1632.4741,1631.7606,1628.6807,1632.7188,1628.655,1626.628,1622.7642
7154.193,7218.1577,7202.6143,7218.0454,7190.644,7185.438,7217.1963,7218.669,7221.715,7203.291,7206.858,7219.4575,7228.251,7243.4536
9238.542,9185.693,9182.248,9204.368,9196.138,9202.885,9210.358,9196.683,9199.444,9193.565,9189.984,9206.737,9209.329,9201.864
11073.433,11092.696,11079.845,11077.083,11065.892,11058.858,11077.263,11090.819,11078.016,11058.536,11080.157,11082.291,11095.762,11116.551
958.3715,966.76465,965.61285,968.0877,966.59045,966.07605,969.0187,968.02325,967.6595,964.4929,966.54767,964.6324,965.3043,967.5496
951.02783,959.3972,958.05206,960.47015,959.2953,958.52606,961.46014,960.73096,960.1726,956.9117,958.8054,957.0288,957.4505,959.9265
1312.1367,1318.0814,1318.8367,1316.7511,1318.8146,1318.6023,1317.0056,1317.2762,1317.3956,1319.276,1316.9149,1318.0698,1318.2755,1318.9183
1259.2644,1264.9082,1265.8539,1263.7517,1265.8612,1265.7468,1263.997,1264.1257,1264.2155,1266.3811,1263.8367,1265.0632,1265.007,1265.8058
1330.2291,1336.2747,1336.9628,1334.8839,1336.9304,1336.6827,1335.1421,1335.4625,1335.5903,1337.37,1335.0742,1336.2053,1336.5001,1337.0897
9197.408,9292.475,9277.316,9313.652,9309.036,9292.812,9323.747,9313.486,9344.076,9328.156,9318.565,9336.027,9352.863,9346.422
6938.081,7004.2646,6993.344,7015.318,7010.0557,6999.9956,7021.16,7013.9263,7037.1396,7024.9478,7017.129,7033.1074,7045.7,7045.5
7443.1577,7515.591,7503.746,7528.7583,7523.5913,7512.231,7535.4985,7527.601,7552.473,7539.4565,7531.223,7547.6045,7561.1533,7559.678
6779.786,6677.481,6700.521,6613.4414,6599.31,6633.9077,6567.6797,6549.0947,6606.829,6599.606,6603.2915,6579.9434,6626.2944,6655.944
8437.815,8477.909,8516.923,8443.176,8455.729,8500.7705,8433.015,8401.629,8445.609,8473.988,8426.588,8455.337,8457.698,8431.431
7784.665,7667.1494,7693.598,7593.619,7577.3867,7617.103,7541.0684,7519.7207,7586.0127,7577.7163,7581.941,7555.1416,7608.345,7642.413
1325.0951,1317.7269,1316.0897,1312.9305,1315.4634,1316.3497,1312.0125,1312.0468,1315.6964,1317.1316,1315.5408,1311.6692,1318.13,1316.8315
9083.506,9093.87,9104.69,9107.155,9112.016,9107.367,9107.46,9104.183,9124.146,9115.066,9097.78,9103.681,9128.594,9142.095
9025.734,9036.028,9046.779,9049.221,9054.059,9049.44,9049.524,9046.266,9066.121,9057.1045,9039.92,9045.775,9070.545,9083.97
5224.7383,5269.301,5267.216,5277.8203,5271.0894,5268.419,5280.9775,5280.0356,5283.805,5278.6006,5277.8145,5285.8076,5287.1636,5288.335
6902.7974,6974.0586,6971.5547,6987.844,6979.7153,6975.214,6992.8237,6992.0703,6996.496,6989.3516,6988.9004,6998.45,7000.5073,6999.8115
5601.2324,5651.4824,5649.298,5661.1265,5654.073,5651.0195,5664.6787,5663.76,5667.7026,5662.071,5661.3394,5669.7,5671.216,5672.0195
9546.909,9424.682,9396.662,9420.074,9384.072,9357.7295,9420.261,9435.157,9409.717,9358.64,9381.799,9408.668,9400.412,9418.623
1120.0327,1105.5406,1101.7968,1104.8234,1100.494,1097.3218,1104.882,1106.587,1103.5453,1097.5618,1100.4653,1103.7094,1102.7117,1104.8796
629.97614,640.245,642.84015,643.8773,646.2906,646.0822,644.873,645.15906,644.41644,648.30786,644.8815,647.37006,642.3653,643.02783
955.14594,957.80835,958.74445,957.8802,958.89624,958.21497,957.868,957.9268,956.62476,958.6579,956.804,958.6699,955.9464,956.71014
10711.404,10710.339,10709.0625,10697.746,10692.711,10689.177,10694.131,10704.875,10700.916,10683.873,10702.247,10688.784,10697.957,10687.223
1808.8665,1760.2378,1754.3018,1748.0007,1743.1315,1737.3887,1740.8345,1741.3322,1743.699,1735.3635,1727.949,1753.1162,1749.4106,1758.1254
11659.805,11274.215,11105.243,10898.537,10686.586,10620.639,10729.607,10804.445,10788.025,10664.971,10703.514,11009.385,10994.659,11201.478
5975.415,6077.541,6098.611,6103.3228,6093.3657,6103.2266,6111.0425,6112.0586,6119.715,6102.7065,6097.69,6113.861,6117.4746,6121.788
11009.401,10984.288,10995.906,10871.596,10823.951,10867.445,10826.614,10863.772,10845.673,10829.93,10834.602,10905.883,10909.593,10988.507
11005.285,10994.404,11011.963,10990.111,11026.414,11045.038,10990.819,10980.756,10995.688,11024.275,11002.805,10986.591,11012.887,11005.313
8025.6494,8139.0073,8153.381,8191.241,8221.64,8194.42,8216.237,8236.236,8210.705,8186.297,8237.416,8208.042,8188.681,8116.6655
881.1372,858.0702,929.5623,892.6195,946.2675,973.27466,898.29016,850.4337,832.0867,964.7926,865.1816,907.7058,821.7398,884.7444
8082.6025,8055.994,7937.7305,8025.3213,7945.637,7876.0425,7982.496,8036.8457,8126.2446,7982.2695,8114.9536,8043.987,8153.569,8028.8237
3036.1692,3100.3738,3000.9707,3033.1692,3011.099,3036.0803,3043.7664,3094.0095,3118.0244,3064.623,3113.2686,3068.8484,3144.1514,3084.456
2904.13,3003.124,2910.995,3031.1157,2862.377,2766.8354,3031.4993,3076.967,3028.7263,2881.5544,2974.7336,3026.9338,2936.3972,2980.7344
3011.209,2941.4614,2980.2603,2981.901,2996.0317,2940.6667,2938.4841,2906.3882,3007.6992,3026.701,2978.109,2996.4722,3042.1147,3011.1797
6991.8945,7343.459,7370.379,7405.4263,7399.762,7393.455,7419.588,7409.5537,7397.1904,7390.842,7395.2666,7379.4277,7371.713,7370.3706
4513.9937,4618.418,4655.8286,4665.896,4736.2393,4739.8174,4698.714,4677.6733,4698.5664,4712.3525,4715.42,4673.62,4673.8,4641.843
1162.7,1163.114,1163.1295,1163.8187,1163.6339,1163.3665,1163.755,1164.0099,1163.0344,1162.9049,1163.0538,1163.1736,1162.548,1160.4121
1267.7845,1268.0576,1268.0865,1268.7184,1268.4302,1268.1696,1268.6357,1269.0286,1267.7957,1267.6521,1267.8685,1268.1198,1267.2849,1265.0027
1244.4624,1244.737,1244.7543,1245.3937,1245.1304,1244.8689,1245.3109,1245.6714,1244.5045,1244.3622,1244.5624,1244.7817,1244.0033,1241.7563
6498.7046,6518.93,6509.4263,6511.9937,6507.777,6507.801,6518.124,6520.125,6512.13,6505.6274,6516.8735,6520.7534,6505.5605,6501.8193
8145.3506,8170.9033,8158.8394,8161.4253,8156.7964,8156.8096,8169.2446,8172.3794,8162.372,8154.3027,8167.959,8173.0317,8154.2725,8149.4634
349.16577,351.74265,352.29303,354.06863,353.57385,353.22202,355.08344,354.90842,353.375,354.30502,353.8542,353.7129,352.7713,353.4521
581.7427,583.1934,583.44244,583.07916,582.7266,582.7516,583.2162,582.1102,581.42395,581.3465,582.18463,580.24164,581.18823,581.2354
12436.525,12416.99,12359.584,12380.893,12358.055,12323.453,12366.247,12391.156,12422.02,12329.534,12391.879,12379.933,12449.268,12404.093
10212.042,10080.822,10055.037,10045.613,10057.181,10065.008,10043.786,10060.924,10060.993,10062.713,10054.214,10069.251,10094.221,10065.425
1512.694,1515.0085,1515.3682,1515.896,1516.0322,1514.8411,1515.6595,1515.6599,1515.801,1515.5221,1514.8124,1514.617,1515.9382,1513.489
6356.996,6365.3853,6367.116,6369.3247,6369.8447,6364.9062,6368.294,6368.1294,6368.6416,6367.5,6364.568,6363.875,6369.1284,6358.579
7412.181,7473.018,7482.612,7468.38,7483.297,7493.5938,7473.444,7471.7124,7470.4995,7480.9272,7471.649,7470.426,7478.426,7477.1665
10558.346,10645.028,10658.691,10638.413,10659.654,10674.327,10645.624,10643.169,10641.434,10656.277,10643.075,10641.321,10652.723,10650.922
10125.53,10091.271,10105.654,10107.83,10074.661,10078.161,10099.9375,10097.211,10104.147,10081.76,10120.778,10137.244,10115.164,10078.475
13523.316,13540.561,13523.647,13518.281,13537.029,13563.054,13524.434,13488.291,13517.006,13530.941,13499.441,13524.329,13523.066,13528.163
20148.283,19880.213,19838.016,19837.938,19815.998,19809.479,19850.889,19830.705,19825.402,19786.027,19770.13,19875.031,19798.781,19863.77
24689.287,24859.652,24922.025,24897.41,24928.188,24930.443,24900.873,24883.957,24882.28,24922.492,24897.945,24880.06,24864.975,24847.19
1241.1399,1242.7313,1252.5264,1248.9924,1253.8324,1253.8407,1249.0236,1246.1666,1241.5891,1256.4105,1242.7313,1246.5535,1240.4521,1248.7766
7353.5347,7365.8525,7371.8486,7361.8433,7386.795,7382.7695,7363.563,7357.903,7338.0547,7367.815,7351.7236,7355.012,7327.9697,7313.8228
13752.561,13705.613,13724.819,13733.178,13718.278,13718.691,13737.002,13749.952,13685.163,13707.406,13725.611,13735.329,13648.419,13626.634
22188.33,22112.584,22135.703,22149.56,22146.629,22125.812,22163.928,22179.732,22164.201,22128.932,22136.71,22159.115,22151.795,22164.758
20594.775,20552.773,20556.643,20545.129,20548.588,20566.324,20535.43,20545.238,20533.346,20558.709,20525.598,20516.857,20552.488,20539.664
17583.303,17576.723,17567.91,17574.28,17563.297,17581.506,17584.291,17585.85,17602.207,17614.191,17604.518,17604.428,17620.281,17625.111
9781.64,9759.666,9748.131,9761.097,9758.524,9747.906,9756.947,9761.274,9755.777,9741.67,9750.358,9768.3545,9750.571,9743.923
10444.526,10421.049,10408.731,10422.571,10419.827,10408.491,10418.14,10422.751,10416.891,10401.83,10411.1045,10430.315,10411.329,10404.242
3400.121,3062.921,3012.9329,3012.421,2994.81,2969.4668,3000.1658,3007.6704,3030.3638,3009.1443,3008.1877,3024.3508,3034.6958,3042.0378
6078.867,5569.8784,5503.008,5348.526,5311.751,5334.452,5290.0127,5333.968,5313.8833,5308.2505,5291.546,5384.8115,5437.7285,5525.385
1149.3127,1164.5372,1165.7318,1166.774,1166.7296,1166.6313,1167.1565,1166.163,1167.267,1168.2211,1169.2833,1168.0494,1165.7548,1165.4135
1150.5596,1149.1262,1147.3964,1149.5648,1149.271,1148.3706,1149.8186,1150.6074,1150.3982,1148.4849,1150.2727,1149.387,1147.2161,1147.5956
8616.743,8578.197,8571.625,8574.291,8574.959,8566.535,8572.908,8573.955,8580.427,8572.365,8569.941,8576.769,8585.497,8603.893
8760.167,8647.595,8637.173,8633.125,8629.953,8625.193,8623.514,8620.109,8631.897,8625.875,8625.203,8627.05,8639.963,8651.279
8616.265,8557.428,8548.682,8555.589,8549.419,8547.396,8552.814,8550.445,8553.513,8548.039,8550.176,8557.604,8558.592,8566.392
8755.854,8640.178,8630.675,8630.999,8619.044,8623.044,8622.114,8617.614,8621.371,8617.896,8623.782,8628.171,8627.352,8632.947
1036.143,1043.0461,1042.9515,1043.2316,1044.1134,1044.3224,1044.1619,1044.8394,1043.7606,1043.603,1043.1279,1044.0236,1043.9628,1043.1465
1045.1465,1041.4031,1042.5587,1043.3875,1042.9801,1043.8358,1044.0355,1043.573,1042.2449,1042.1045,1042.9878,1042.8394,1041.5596,1041.8871
10282.083,10254.449,10267.786,10258.168,10265.792,10276.692,10264.507,10262.058,10237.731,10259.927,10249.729,10255.53,10228.426,10234.426
10218.596,10152.057,10162.464,10151.54,10160.499,10171.444,10154.384,10153.472,10135.784,10167.628,10153.96,10154.424,10135.721,10127.2295
10254.663,10182.606,10197.241,10190.107,10211.044,10212.824,10195.979,10191.174,10172.203,10193.576,10169.913,10178.155,10159.252,10154.073
6247.6504,6307.5327,6307.4434,6316.8,6315.5425,6317.1714,6325.1353,6324.777,6313.5654,6312.881,6319.945,6310.437,6309.23,6323.5054
