V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
30965.162,25409.824,24702.848,24923.268,25307.223,26212.22,28789.297,29728.973,31056.467,33248.773,35535.355,36977.504,38054.508,39627.223,39884.97,40745.152,42440.5,40285.637,40003.664,38101.035,35900.562,32498.814,29528.445,27592.975,25280.04,24373.383,23626.898,24239.47,24428.559,25796.998,26815.717,28671.965,31279.664,33264.516,34424.79,36616.355,38237.223,39320.43,39986.586,40503.992,41083.066,39534.434,39465.918,38361.97,35901.535,31279.578,29901.984,28648.418
9360.841,7666.3613,6768.778,6338.6367,6107.6855,5903.1035,6414.892,6636.336,7124.6987,7813.247,8691.735,9280.633,10000.915,10838.259,11052.457,11589.633,12499.1,12325.346,12298.809,11737.34,11254.708,10251.454,9400.313,8727.329,7788.7935,6860.199,6388.9263,6079.582,5865.544,6078.2866,5979.901,6572.118,7158.298,7900.4517,8203.184,9178.482,10085.555,10554.824,11188.455,11829.524,12065.931,12174.953,12018.457,11855.553,11150.28,10084.654,9341.17,8640.869
1207.975,520.07367,521.0381,593.28424,507.8448,460.28162,500.70517,478.7608,532.5812,574.95966,627.691,680.93756,693.6863,720.93207,736.3745,754.3515,828.2516,848.1041,811.91907,793.6962,745.59106,695.8075,640.2428,630.1177,563.0319,507.15363,519.2095,478.76907,465.65515,470.48114,425.62894,569.77124,554.08813,598.83777,682.35614,730.72516,758.83984,799.9944,771.6124,785.2191,857.89307,875.65735,833.96936,776.6261,750.2134,739.4491,520.35986,349.95334
213.86168,176.38918,164.44846,155.93852,148.11263,140.7429,136.60005,138.5904,141.45953,146.01683,153.69345,158.80377,168.93666,177.98682,182.09508,186.75269,197.42764,198.9028,203.38113,203.23878,203.87097,199.14818,192.54877,188.75714,182.04137,169.99461,163.0701,153.21063,146.05128,143.74347,137.02715,136.47752,140.40451,145.63557,147.01465,158.11375,170.9544,170.82027,177.86378,190.30902,197.52643,196.79868,195.37875,202.76178,199.66231,192.86545,190.18962,187.45963
14830.932,12921.846,11753.583,11060.348,10701.413,10568.051,11328.254,11591.1455,12303.051,13218.955,14559.375,15454.621,16663.963,17902.584,18259.684,19118.19,20305.854,20020.227,19931.074,19048.342,18369.209,16931.223,15699.66,14663.452,13295.146,11903.004,11199.191,10697.191,10360.506,10689.607,10604.014,11443.975,12298.522,13491.788,13848.221,15251.798,16593.799,17491.402,18547.256,19314.102,19617.662,19750.016,19567.398,19291.309,18158.992,16794.848,15908.676,14907.7295
1205.7833,1366.3612,1196.5535,1119.2571,1037.8387,981.60535,981.90485,946.8285,963.7311,1006.0984,1055.253,1135.8344,1236.8162,1332.1156,1444.6844,1539.3179,1675.3118,1691.5723,1739.041,1757.8975,1754.6742,1683.7162,1592.1936,1556.7319,1460.762,1322.9166,1225.7572,1106.684,1030.1344,1013.2727,937.80786,955.7202,968.53784,997.18335,1047.3563,1133.1093,1273.6016,1338.071,1484.479,1580.5403,1670.9281,1702.3104,1727.9829,1756.489,1724.7509,1693.5879,1501.5143,1492.5002
56273.4,53488.645,47607.094,44751.18,41792.438,40219.66,41409.984,40829.086,41765.996,43703.805,46395.094,50004.94,54402.902,59036.438,62385.03,66341.43,71411.51,71459.45,72817.984,71990.44,71049.75,67378.42,63512.71,61150.516,56419.91,50886.215,47440.227,43651.645,41294.938,41304.22,38944.97,40918.78,41842.695,43948.89,44961.29,49408.54,55131.684,58418.07,63781.207,67839.78,70571.79,71558.984,71929.375,73198.86,70968.84,67188.016,61170.41,60195.258
31574.867,26661.826,24772.986,22886.64,22337.234,21679.893,23146.201,24462.008,26382.746,28662.521,31888.418,34009.17,37079.93,39625.4,39747.027,40994.387,43286.05,42385.5,42038.836,39952.047,38689.082,35710.633,33299.965,31030.86,28232.732,25132.436,23356.639,22445.982,21817.426,22554.115,22327.215,24381.436,26550.924,29436.707,30394.03,33929.25,37473.742,38738.36,40113.066,41783.91,41650.78,41480.586,40378.293,40069.914,37819.14,35442.984,33380.62,31695.424
2581.6238,2021.3812,1890.2532,1731.4788,1694.4526,1675.3352,1815.3285,1913.3337,2044.3435,2198.3457,2436.849,2601.5361,2806.2312,3001.9802,3016.5857,3119.7588,3262.1692,3193.264,3136.3452,2970.024,2874.4297,2663.9614,2499.2834,2335.9714,2139.9587,1906.8673,1782.0784,1713.1871,1673.9126,1742.779,1750.1129,1910.1093,2049.1116,2277.1233,2343.4387,2589.652,2819.1472,2938.3574,3054.3435,3165.613,3142.144,3120.214,3036.6914,3018.2734,2827.911,2658.4949,2513.2375,2384.4602
7551.166,5922.9316,5398.1562,4966.694,4774.4863,4752.465,5180.874,5420.0195,5832.326,6331.409,7017.536,7603.2725,8280.607,8928.572,9025.34,9373.871,9885.777,9679.04,9562.234,9053.691,8727.992,7984.0034,7413.883,6896.439,6229.441,5511.9946,5069.378,4877.337,4719.881,4930.59,4861.4814,5425.4795,5846.7915,6583.324,6763.0127,7560.6187,8375.916,8780.281,9175.797,9577.381,9524.164,9529.019,9358.629,9206.216,8575.763,8034.906,7603.072,7020.4
15697.776,13926.674,12954.439,12018.823,11796.986,11238.12,11863.462,12642.15,13714.162,14991.983,16795.738,17800.666,19473.002,20729.816,20722.033,21285.957,22514.78,22048.16,21932.164,20850.594,20203.406,18666.873,17398.945,16191.302,14754.101,13116.412,12231.77,11733.474,11424.706,11753.992,11620.891,12565.76,13836.853,15271.216,15856.92,17772.852,19684.191,20178.242,20825.143,21694.441,21660.59,21527.473,20844.938,20731.277,19676.59,18416.828,17268.371,16489.123
709.6836,638.9396,619.3908,608.3499,598.40796,586.1308,582.92096,585.5248,588.2102,592.7517,598.3501,604.20557,617.01056,629.80634,639.1229,647.7053,668.3501,667.30115,678.3933,680.1756,679.9082,673.9602,662.0823,657.515,645.2113,627.5647,616.7345,602.15216,591.9714,588.7533,579.3288,579.6566,585.9305,588.4808,589.0235,602.89886,622.2223,624.18115,634.53754,653.949,669.0222,666.10986,669.4596,677.21515,677.17096,664.10895,657.2212,649.17834
303.01605,243.83768,214.97797,201.548,190.88159,190.36441,210.74934,217.71475,232.31729,251.36569,275.80112,291.72833,321.19415,347.3238,357.41693,378.87274,404.24518,399.852,395.64343,377.02692,365.46857,339.67352,314.64313,293.00854,262.07007,231.3605,211.36755,197.21855,188.69037,196.49197,193.21408,214.69504,232.9884,254.15547,260.43808,293.09555,326.48395,341.15332,362.3853,385.59454,384.14648,388.80585,382.894,370.8183,354.8229,326.2248,306.02048,289.78754
461.0453,410.21094,441.60834,468.99658,548.7861,600.7361,695.1259,761.02924,819.2816,876.9713,939.6344,935.0674,945.0287,932.0729,847.6866,806.4846,793.7918,726.0858,660.2228,584.0889,527.9509,478.9353,458.87344,414.90112,398.80084,416.4093,417.27286,487.923,544.0652,601.4965,691.22986,757.6451,841.6918,904.9281,926.8248,951.85425,941.6846,917.2561,870.07166,806.77893,768.9436,712.60754,636.17944,586.2044,534.1557,476.22076,493.49304,436.65915
2817.2668,2324.9595,2225.9404,2070.3574,1955.3739,1880.2992,1802.1968,1784.7954,1830.5583,1863.0531,1937.8628,2013.8687,2174.821,2257.813,2347.0383,2439.8232,2558.0886,2595.3147,2646.1812,2706.7043,2773.0605,2743.211,2665.0828,2625.539,2546.0808,2362.3196,2240.1191,2063.751,1963.7443,1918.085,1811.5795,1831.8726,1814.5276,1928.1815,1979.9276,2019.005,2210.1245,2269.485,2382.4905,2451.8875,2563.1418,2575.879,2595.949,2690.0996,2669.29,2710.0046,2624.3625,2621.3872
20459.205,15559.386,14652.552,14617.876,14706.607,14345.93,15238.408,15963.072,16952.953,18100.656,19634.145,20225.744,21155.57,22264.059,21899.64,22527.094,23880.652,23229.084,23255.732,22151.346,21327.975,19856.771,18476.281,17151.75,15574.61,14268.003,14134.875,13917.15,13834.98,14285.313,14537.517,15431.725,16903.709,17950.709,18139.656,19749.746,20925.31,21120.018,21545.994,22318.443,22743.377,22648.027,22269.98,22543.934,21594.96,18876.242,18065.19,17279.998
1990.427,1726.6971,1593.2833,1469.8014,1437.7034,1410.5339,1527.1414,1599.0823,1701.4332,1819.5162,1982.8333,2089.291,2255.5193,2408.2031,2447.9834,2544.2798,2714.2646,2678.1223,2647.4524,2541.7793,2469.8633,2311.8105,2167.4058,2038.1763,1859.1714,1672.8806,1546.1205,1479.4132,1436.206,1465.4222,1472.2777,1590.2632,1718.8833,1870.4829,1939.7664,2109.7888,2303.3518,2388.3818,2483.7437,2597.2747,2613.6438,2617.1643,2539.6907,2529.3367,2407.4673,2231.3062,2111.8726,2095.4717
4748.323,4315.544,3958.9636,3689.949,3332.8894,3082.5974,2885.1355,2791.1274,2795.7153,2846.1038,2945.6882,3136.0557,3416.5432,3684.8933,4112.3545,4408.2354,4713.5483,4829.7544,5045.9434,5202.462,5290.907,5155.984,4870.9004,4821.242,4615.2607,4265.9453,4052.373,3627.6816,3348.99,3167.862,2842.806,2789.3176,2758.2559,2827.7732,3005.005,3141.2375,3569.726,3736.2017,4080.9258,4398.237,4730.2476,4809.1763,5017.9565,5095.9365,5060.6045,4958.3267,4766.1553,4815.0156
5215.917,4822.953,4494.002,4166.063,4018.9849,3922.5938,4080.4824,4214.604,4499.431,4813.424,5273.283,5592.13,5922.395,6371.7993,6474.6646,6697.842,7101.253,7007.412,7003.4927,6739.187,6526.929,6093.526,5748.4707,5417.9253,5031.115,4512.2275,4297.0723,4078.021,3942.8271,4014.8542,3926.8726,4185.655,4479.401,4865.3916,5000.2944,5518.445,5953.129,6219.248,6506.1807,6811.043,6913.7954,6854.8745,6739.159,6806.7773,6435.0117,5855.6675,5691.183,5533.7666
119048.09,104407.56,97053.945,91956.945,89581.25,87382.4,91766.414,94679.5,100043.08,106591.02,115258.57,121117.9,128895.69,136895.0,138613.39,143495.61,152075.36,149918.53,150005.19,144425.73,140004.81,130768.28,122842.33,116358.92,107520.49,97816.74,92991.2,89386.07,86818.19,88709.75,87670.01,93181.805,99717.34,107036.516,109270.1,119239.06,129220.42,133322.28,138922.19,145226.4,146526.86,147084.53,145032.06,145895.73,138737.92,129597.414,120942.66,116996.87
105955.17,100375.58,92123.85,86223.1,82946.89,80027.72,82501.62,84740.38,88908.336,94240.31,101453.68,106905.8,113790.664,121465.91,123730.766,128885.57,137368.94,136633.62,137463.69,134281.52,131591.7,124590.06,117890.445,112664.08,104827.51,94636.75,89583.21,84189.38,81481.22,82196.84,79800.91,84285.29,88768.0,94699.47,97178.5,105829.766,115381.07,119233.99,125983.55,131972.44,134476.36,135313.05,133813.38,135552.08,130647.875,122848.78,114599.09,111286.73
97662.63,92655.79,85130.266,79739.31,76753.68,74073.15,76344.65,78470.25,82237.98,87072.38,93576.18,98467.7,104734.64,111664.88,113640.97,118336.016,126065.766,125421.305,126158.33,123274.29,120853.93,114570.664,108507.66,103808.4,96672.87,87404.1,82787.39,77859.69,75420.27,76069.99,73916.18,78022.664,82109.664,87452.6,89671.32,97496.016,106207.49,109606.44,115723.91,121177.445,123409.055,124236.16,122857.83,124433.305,120064.82,113095.83,105375.625,102341.836
6414.79,6081.5234,5576.4683,5160.2334,4682.892,4396.4746,4156.002,3995.875,3943.8906,3908.568,3889.6514,4102.3545,4492.907,4872.3037,5349.983,5762.48,6287.736,6480.523,6775.2056,7041.328,7197.575,7133.6816,6877.5054,6852.3477,6500.27,5985.9995,5643.25,5062.566,4715.833,4500.9473,4049.8916,4023.0664,3894.3438,3880.9158,3946.2837,4121.465,4654.8047,4970.755,5406.4917,5891.2124,6384.9478,6568.835,6819.4717,6986.5825,7111.5356,7038.2124,6614.703,6733.2964
49384.17,45220.1,41870.812,39018.695,36602.227,34407.58,33345.508,33212.484,33694.934,34318.4,35622.645,37417.418,40399.758,42671.66,44839.383,46691.742,49374.24,49827.535,51011.32,51578.492,52214.66,51348.74,49684.293,49234.14,47301.02,43894.285,41659.13,38212.22,36145.805,35159.625,32959.3,33376.562,33648.45,34696.7,35558.02,37705.812,41481.863,42680.867,44663.527,47372.16,49609.066,49920.99,50630.426,51410.367,51381.32,51697.51,47597.285,47604.254
1362.8564,1274.9377,1210.2632,1135.3663,1094.4252,1065.6527,1046.8428,1039.9639,1076.2462,1106.6774,1163.0847,1208.5607,1286.2257,1322.2751,1358.5906,1395.4631,1436.7804,1444.237,1449.6432,1454.4038,1470.7357,1443.4688,1410.3527,1382.1436,1354.1836,1269.0304,1212.7987,1138.4824,1094.207,1079.0332,1042.5332,1066.1918,1073.4204,1147.8093,1180.852,1207.336,1293.4664,1322.5795,1387.9817,1408.0498,1435.2008,1431.5988,1429.1696,1467.3699,1434.7632,1459.9113,1376.5754,1368.2712
26000.312,21309.725,19772.94,19005.83,18640.092,18211.238,19364.5,20393.88,21952.494,23503.084,25526.73,26429.506,27951.11,29503.799,29323.174,30291.117,32032.52,31645.395,31358.924,29873.03,28872.707,27075.355,25446.756,23806.875,21908.953,19775.516,19097.816,18420.828,18060.525,18441.342,18466.578,19936.012,21784.213,23602.742,24069.951,26068.484,27956.45,28513.07,29301.098,30446.434,30495.482,30705.637,30063.71,30223.303,28753.818,26019.715,24842.617,23925.098
2550.292,1896.5862,1681.2134,1596.9313,1544.2478,1416.1791,1425.1014,1527.4498,1641.0159,1756.6101,1879.5162,1953.0338,2073.321,2183.6213,2164.1392,2212.8774,2382.762,2361.559,2403.4187,2388.913,2373.0095,2290.4675,2182.0488,2104.8901,1984.0717,1773.2194,1691.4047,1560.3467,1501.7341,1484.1499,1417.1388,1511.4498,1628.0544,1734.9673,1754.1072,1909.4777,2127.7039,2069.507,2102.7566,2223.0608,2311.8145,2259.8967,2234.9976,2398.1514,2402.7722,2222.6733,1923.5804,1923.4896
3831.9517,2732.9536,2563.309,2404.8328,2241.6572,2074.6533,1973.9734,1972.5908,2037.8799,2098.099,2223.1575,2333.2336,2525.5166,2676.6719,2833.1965,2933.8176,3057.5435,3074.122,3149.561,3125.7798,3145.789,3073.9622,2967.4893,2925.891,2833.5767,2625.643,2528.4998,2320.0605,2172.409,2095.3254,1963.3369,1962.8772,2010.2217,2105.0798,2141.0254,2316.6367,2566.3003,2602.2969,2708.7815,2899.7625,3033.8267,2976.6985,3008.047,3084.0383,3047.8257,2994.171,2881.753,2847.1926
118957.8,104328.89,96977.984,91886.87,89518.03,87320.49,91704.65,94613.484,99973.41,106518.55,115181.38,121038.6,128809.74,136807.53,138519.03,143396.23,151976.34,149815.9,149902.61,144320.7,139895.84,130660.945,122737.75,116258.84,107423.59,97731.336,92910.47,89314.85,86749.836,88642.375,87606.875,93112.47,99650.69,106961.68,109187.79,119159.11,129131.0,133232.83,138828.47,145128.81,146438.19,146991.16,144932.14,145795.53,138644.05,129489.02,120846.625,116893.3
1885.3535,2110.6074,1875.8762,1744.9652,1611.7319,1531.7257,1514.9901,1518.9001,1549.8938,1603.1184,1667.5848,1765.0272,1892.1396,2020.6207,2148.5032,2254.2163,2433.452,2471.799,2532.8337,2571.998,2573.7761,2504.9932,2405.1523,2368.81,2255.439,2047.9006,1907.7012,1726.9999,1637.7869,1611.8075,1490.1394,1543.5632,1547.0415,1600.5664,1665.0154,1770.0414,1972.735,2032.8762,2201.6533,2359.2593,2463.356,2506.878,2524.8345,2599.2803,2540.1052,2529.699,2299.1167,2250.261
4390.404,3588.0076,3438.6238,3196.9387,2949.4885,2705.8655,2580.1523,2619.2603,2694.9658,2747.0596,2877.9558,3032.5352,3284.3557,3473.405,3731.4392,3841.5874,3922.169,3941.8904,3992.6724,3899.457,3905.6702,3823.4783,3716.5034,3698.3708,3605.1526,3408.9426,3308.5928,3055.327,2849.221,2739.4155,2570.2517,2567.6294,2662.4954,2753.567,2863.138,3075.3286,3316.477,3494.083,3548.6016,3779.8696,3942.7563,3855.2107,3921.052,3867.32,3812.0095,3917.3184,3580.4014,3677.8887
3823.7615,3469.4062,3067.8406,2874.504,2774.1294,2701.053,2830.705,2875.3477,3053.7173,3307.1787,3633.8225,3863.519,4163.734,4488.0054,4569.58,4735.8105,5136.6636,5083.462,5119.8384,4948.1055,4770.471,4374.9785,4074.4941,3829.942,3476.4324,3119.04,2902.3657,2783.8062,2692.4578,2756.0679,2671.54,2873.491,3083.7698,3371.0403,3475.1123,3861.6885,4225.8066,4408.8174,4653.803,4907.0176,5033.1646,5115.322,5071.1094,4967.5435,4722.6504,4336.656,4165.871,3817.7468
3680.2874,3254.5583,2955.0999,2774.1865,2676.5776,2622.3655,2781.6414,2830.9521,2978.58,3191.5933,3490.8125,3715.536,3973.9246,4277.4385,4360.424,4535.6616,4841.0127,4766.459,4767.1797,4579.8037,4423.3364,4091.3818,3819.3943,3605.7874,3292.305,2966.5842,2793.5144,2673.6777,2589.5476,2668.4639,2619.1611,2813.9417,2992.1497,3241.218,3320.5476,3677.023,3991.9998,4182.4536,4410.0723,4631.29,4731.08,4741.237,4705.0435,4636.627,4404.1387,4097.4727,3827.6755,3595.7998
1203.2214,1092.8251,1040.8427,990.2496,931.0111,868.515,832.23193,835.20294,855.9469,881.57214,936.5233,988.18835,1059.5848,1116.1234,1185.8306,1211.1812,1237.9614,1231.9333,1256.3091,1243.0619,1247.8752,1210.9811,1164.3262,1153.6824,1130.2278,1068.0691,1033.9663,961.2369,908.68536,882.038,839.72284,836.11884,857.8014,893.38684,939.83044,998.5448,1085.7389,1112.1366,1137.3528,1187.5272,1232.5709,1214.2809,1231.5507,1218.1184,1190.491,1200.4088,1166.8284,1147.948
34592.168,33415.098,30623.918,28785.465,27946.844,27257.31,28395.049,28505.91,29628.863,31497.486,34325.758,36679.246,39621.258,42449.523,43491.484,45312.22,48200.836,47535.4,47768.707,46299.83,45129.164,42088.47,39477.38,37558.305,34429.65,31239.234,29257.47,27997.447,27131.848,27796.531,27169.805,28662.988,29887.164,31957.316,32712.822,36189.652,39776.96,41463.438,43990.55,46145.105,47043.47,47232.53,46669.996,46512.875,44442.926,42133.39,39605.06,37356.383
171.69069,133.40755,121.07591,114.15849,110.23616,111.12866,125.28844,126.24654,138.11328,156.12389,178.31886,195.29782,217.81226,236.36223,249.29916,261.04468,270.59155,261.6867,257.68744,241.72629,230.53711,204.34598,184.56319,168.16609,150.85352,132.53688,116.876564,112.17053,106.30055,114.09088,113.01252,125.333435,138.69783,160.68454,169.48758,192.1935,217.51385,233.54932,245.79697,256.2043,254.85777,249.53326,247.78317,233.26645,216.49799,202.1772,181.54962,175.41962
33938.19,32789.03,30066.885,28286.215,27474.246,26798.238,27916.531,28035.59,29133.094,30954.615,33715.23,36004.69,38875.023,41636.44,42637.08,44401.688,47215.93,46552.715,46772.52,45325.703,44179.883,41214.973,38672.72,36802.08,33758.35,30658.635,28729.2,27509.895,26666.51,27320.766,26727.729,28186.273,29382.045,31404.682,32136.363,35531.125,39014.934,40657.1,43098.195,45200.258,46082.484,46248.375,45684.87,45521.93,43494.617,41241.812,38803.14,36599.61
4776.3857,5505.191,4847.9834,4462.2456,4026.4468,3804.3364,3674.016,3545.9128,3463.0964,3478.0615,3496.8271,3707.027,3948.1665,4295.408,4767.7925,5136.807,5675.749,5835.053,6100.8896,6318.2217,6349.97,6248.2188,6023.527,5989.035,5686.7646,5195.58,4854.3257,4329.7827,4035.865,3887.25,3509.2793,3481.0808,3419.4395,3392.3994,3459.9473,3669.3198,4078.5894,4318.9756,4855.6255,5384.9062,5766.008,5944.384,6149.914,6352.436,6383.374,6086.58,5689.7183,5619.7676
15979.198,18179.408,16322.348,15138.239,13765.134,13044.928,12605.084,12296.225,12178.798,12308.99,12528.742,13223.429,14142.211,15219.367,16552.023,17645.855,19321.764,19788.549,20607.047,21255.812,21412.438,21039.752,20247.244,20087.244,19109.744,17499.312,16424.062,14769.0,13869.539,13391.045,12206.934,12226.931,12082.206,12143.54,12491.591,13157.925,14656.266,15345.441,16896.488,18416.24,19504.979,20121.537,20723.342,21297.55,21261.867,20665.92,19397.309,19172.69
36316.68,36353.176,33016.78,31243.232,29565.166,28438.803,28832.615,28784.348,29558.186,30937.314,32908.09,34972.83,37396.05,40153.97,41865.91,43957.234,47079.688,47081.85,47950.953,47446.727,46800.61,44553.027,42243.867,40745.54,38059.215,34570.277,32718.062,30457.973,29204.512,29185.729,27827.871,28880.84,29654.775,31003.945,31842.26,34687.656,38091.383,39818.18,42855.965,45237.766,46763.953,47281.477,47447.555,48078.094,46777.348,44627.883,41307.477,39994.773
433.553,358.94534,329.2166,304.55988,293.07977,287.00732,312.20905,320.43036,343.5987,373.31058,410.92773,440.0312,475.5314,514.5582,528.7007,556.88617,598.38763,587.9832,588.5093,561.36816,537.7511,491.5529,452.8687,420.42615,374.68066,329.59213,306.5719,291.39337,281.3849,291.16888,288.56714,315.25052,340.71323,371.41202,381.61792,425.18335,470.82257,498.78802,534.75934,561.6608,572.8064,575.15375,564.1574,571.65173,534.8717,476.14474,456.4521,424.56787
2660.6365,2277.426,2210.0732,2011.8298,1979.7079,1959.1287,2053.901,2157.2463,2303.9358,2460.6448,2698.4067,2887.231,3129.4465,3324.0303,3264.9858,3331.0684,3486.483,3389.5818,3365.7847,3217.0715,3146.2566,2934.587,2775.8003,2610.7566,2405.954,2176.958,2036.8357,1982.1042,1930.8729,2004.1902,1968.4935,2165.9194,2310.2368,2555.9424,2577.846,2879.7847,3154.857,3248.1292,3305.9175,3420.0957,3360.414,3333.7546,3264.1072,3271.878,3105.348,3012.7178,2812.62,2695.2036
1243.3633,2181.6697,1965.8527,1825.7953,1635.6034,1605.1958,1588.1549,1537.9014,1515.606,1529.5388,1557.7643,1638.8174,1772.7982,1907.6442,2077.9436,2243.5562,2445.9492,2522.2705,2609.05,2668.6914,2666.6055,2613.6938,2518.2087,2484.3923,2346.9495,2148.7258,1996.9419,1807.1082,1704.4757,1641.5061,1497.5277,1535.7842,1525.3906,1539.5283,1583.9236,1647.5862,1862.4277,1943.3882,2148.1985,2331.7217,2391.3992,2536.0044,2644.9658,2650.1558,2647.5747,2554.9658,2421.6108,2421.0688
