V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
2046.9515,1868.3092,1737.7148,1657.7794,1648.2477,1704.0414,1794.1023,1898.8833,2026.9238,2141.0552,2250.2878,2380.2498,2496.917,2531.68,2483.2761,2498.1487,2471.0317,2414.1604,2361.7502,2329.9834,2276.1638,2185.9377,2156.0767,2198.9553,2200.747,2210.441,2224.2234,2238.7014,2255.4214,2272.5632,2290.215,2309.2349,2329.737,2351.0522,2373.9504,2389.9426,2362.6807,2335.8335,2310.604,2284.8318,2258.975,2233.5278,2208.6274,2184.409,2160.9644,2138.397,2116.7378,2051.078
5945.0713,5337.5747,4943.151,4752.912,4761.8154,4928.885,5169.5825,5458.2275,5843.876,6241.3247,6652.45,7100.9736,7443.9526,7488.732,7279.354,7300.134,7235.7163,7097.7134,6947.6553,6839.813,6655.5327,6376.278,6296.2,6436.06,6448.7334,6482.3843,6525.6196,6567.558,6614.9033,6663.5225,6714.553,6769.317,6827.523,6886.838,6949.457,6993.602,6919.4463,6845.3945,6773.2085,6700.9414,6629.1245,6558.7124,6489.88,6422.937,6358.062,6295.5347,6235.5093,6030.1914
14274.787,13091.909,12313.916,11873.255,11803.182,12111.587,12574.652,13067.931,13780.916,14587.858,15308.959,16097.505,16831.838,17145.174,16792.984,16773.277,16688.326,16505.71,16295.891,16188.999,15905.978,15324.489,15071.113,15262.402,15255.634,15302.14,15377.508,15450.617,15538.557,15635.379,15738.911,15853.21,15979.687,16114.216,16259.736,16364.181,16199.032,16033.137,15868.837,15705.055,15542.851,15383.596,15227.875,15076.272,14929.416,14787.735,14651.873,14188.824
629.7639,616.69916,603.0199,591.4081,582.6494,572.52905,563.4751,558.7486,558.7827,564.7719,573.5155,584.5578,595.7682,603.4036,608.66516,613.954,618.5421,622.24097,625.1452,626.95294,626.04126,621.1225,614.64624,611.08075,609.16736,607.79913,606.78394,606.08844,604.5216,603.56604,602.7999,601.88666,600.5953,598.7916,596.434,594.6399,596.40564,598.1643,601.3035,604.35364,606.55054,608.42786,610.2508,612.0708,613.8782,615.6753,617.4489,626.8003
246.96155,215.31845,191.41731,174.37558,166.24738,171.53908,184.01863,199.68864,222.90994,245.19234,262.44058,281.11288,296.8058,300.67493,293.7606,299.5224,302.56885,292.87363,281.73242,274.073,264.40912,251.2735,248.51141,255.84035,255.62459,256.8967,258.91693,260.77228,262.91925,265.31564,268.02032,271.67215,274.9419,277.82254,280.75363,281.0066,278.14813,276.35822,274.7799,272.10385,269.28098,266.54227,263.92285,261.46033,259.08987,256.62247,254.12961,248.92273
397.1105,398.50458,421.70822,457.24225,501.83054,551.0323,590.8507,634.50275,679.993,719.63,743.2268,765.52844,757.0747,702.28973,641.4146,630.4548,608.4013,582.7669,562.7263,546.355,523.3259,506.75854,519.04236,551.5446,556.8956,562.509,568.6927,575.42065,584.8679,596.7432,609.923,624.0638,639.5327,655.9034,674.64484,688.9847,662.7055,637.2495,614.00653,590.3026,566.5168,543.09735,520.0543,497.29282,475.11078,453.7533,433.23865,469.315
2202.0898,2118.2148,2061.878,2027.0237,2002.2274,1989.6002,1980.6783,1981.0032,1990.5702,2011.9187,2044.6364,2083.5122,2132.8916,2187.2463,2225.658,2228.7424,2227.8782,2222.4985,2213.6084,2208.297,2193.972,2154.793,2092.4895,2083.4666,2097.2043,2105.4856,2104.276,2103.6829,2102.8577,2100.5723,2082.575,2045.5399,2006.3306,1976.9764,1946.2706,1920.0271,1925.6182,1934.1066,1943.2382,1953.7642,1965.441,1978.3828,1992.721,2007.6597,2015.1571,2030.1559,2067.3877,2140.1455
15313.051,14413.305,13954.914,13653.114,13401.698,13372.2,13754.584,14444.799,15213.179,16090.524,16948.824,17847.047,18646.426,18975.29,18435.883,18461.242,18495.94,18427.91,18263.006,18199.496,17864.068,17068.42,16647.365,16855.578,16826.28,16865.799,16942.91,17015.408,17117.453,17244.428,17387.256,17544.541,17719.7,17907.336,18111.898,18259.115,18032.19,17803.98,17577.24,17350.723,17126.482,16906.02,16690.32,16480.3,16277.044,16080.64,15892.42,15573.438
1766.915,1591.8752,1460.9574,1383.0958,1378.4209,1412.9106,1456.9928,1508.0541,1595.8864,1708.7238,1827.319,1947.5112,2046.7983,2082.7488,2048.8403,2056.1052,2055.4966,2047.465,2024.0427,1991.9963,1934.7383,1856.1943,1822.8535,1847.5309,1847.0563,1852.951,1861.6954,1870.2739,1881.5533,1894.1865,1907.2365,1920.7991,1934.7786,1948.5118,1962.6085,1972.0774,1956.8497,1942.1453,1928.486,1914.0582,1899.3768,1884.8339,1870.5884,1856.7504,1843.3541,1830.4786,1818.1835,1755.1222
4193.2266,3914.9104,3609.03,3303.9202,3063.4631,2897.999,2782.8962,2718.4543,2740.484,2854.4783,3022.6929,3232.4692,3462.7559,3636.907,3714.6465,3776.01,3844.0898,3906.7466,3962.1016,4011.4958,3993.7935,3879.7034,3767.9673,3723.158,3693.7908,3676.5662,3665.2122,3649.917,3630.6047,3607.9717,3582.6472,3554.106,3519.3994,3475.7332,3422.5483,3396.4617,3439.3337,3481.2122,3523.787,3566.1985,3607.3965,3647.313,3686.1235,3724.0193,3761.0034,3797.1636,3832.4316,4025.5278
4749.5073,4368.3354,4127.6226,3954.007,3878.783,3925.4485,4056.695,4227.0356,4460.0693,4738.1562,5018.9487,5290.3384,5501.6577,5568.1987,5458.2812,5498.357,5515.326,5484.8896,5399.0474,5311.044,5171.176,4985.665,4921.362,5003.344,5006.275,5022.729,5045.5728,5066.373,5092.353,5119.65,5146.8896,5174.2983,5201.83,5227.838,5253.286,5269.6235,5242.582,5215.6753,5189.9854,5163.504,5136.834,5110.5015,5084.735,5059.771,5035.6323,5012.3877,4990.188,4814.4224
103298.59,96271.05,91822.484,89177.08,88297.25,89306.99,91849.44,95203.18,98936.266,103566.25,108667.81,113637.94,117553.266,119078.47,117085.32,117237.625,117252.695,117127.164,116351.63,115248.46,112951.125,109386.56,107757.48,108839.3,108799.87,109046.42,109437.3,109799.31,110266.234,110812.305,111403.24,112038.48,112713.25,113397.34,114118.02,114627.89,113853.35,113069.484,112282.97,111498.28,110720.95,109957.04,109209.53,108482.86,107778.97,107100.445,106449.81,103566.45
98122.23,91479.71,86952.14,84108.27,82579.94,82556.27,84180.91,86806.81,90254.69,94502.66,99055.99,103583.52,106837.79,108114.63,107241.09,107824.65,108011.48,108049.81,107568.34,106516.12,104146.25,101226.01,100075.11,100880.64,100853.34,101050.75,101336.6,101596.1,101935.34,102318.66,102709.01,103101.36,103497.09,103860.06,104203.96,104432.625,104111.65,103781.07,103445.84,103106.89,102768.15,102433.484,102106.28,101788.23,101481.26,101186.54,100903.586,98456.734
90452.7,84472.875,80393.37,77863.22,76491.03,76458.39,77946.07,80328.79,83441.89,87276.7,91378.75,95454.66,98350.836,99494.69,98723.89,99235.71,99390.81,99447.664,99033.37,98079.89,95937.47,93318.67,92282.19,92998.32,92974.56,93151.03,93407.305,93641.41,93946.81,94292.66,94646.75,95003.695,95364.25,95695.36,96010.65,96221.27,95925.055,95620.31,95311.67,94999.66,94687.67,94379.71,94078.37,93785.88,93503.34,93231.79,92971.086,90777.25
6024.923,5631.2812,5207.032,4810.689,4462.69,4193.1646,4035.4185,3924.7415,3896.0427,4003.5376,4244.559,4484.965,4717.725,4914.795,5072.1626,5174.741,5313.837,5434.653,5467.013,5448.696,5423.0474,5350.278,5244.2285,5180.779,5154.5454,5124.569,5095.773,5061.5283,5018.6357,4969.488,4913.5566,4845.5537,4761.8823,4662.923,4550.075,4495.6113,4579.4185,4661.9927,4745.1714,4827.9785,4908.8345,4987.7705,5064.973,5140.6816,5214.8096,5286.9175,5357.1724,5709.847
43502.184,41069.926,38755.16,36957.54,35789.04,34817.402,34177.625,34046.027,34318.492,35252.777,36540.7,37897.156,39181.29,40178.516,40930.027,41322.04,41587.51,41956.63,42246.902,42392.992,42335.676,41953.79,41347.23,40878.605,40720.2,40573.6,40448.9,40317.15,40140.51,39919.4,39666.414,39377.777,39035.094,38624.902,38148.59,37924.492,38295.66,38661.12,39023.035,39380.336,39731.99,40075.184,40410.418,40738.406,41058.875,41371.094,41675.625,42901.336
1189.5332,1180.0831,1171.1613,1158.1031,1158.7103,1163.3955,1165.5154,1172.7747,1181.109,1192.545,1205.8141,1217.9475,1237.0011,1255.237,1258.7605,1255.3934,1249.9509,1243.8329,1238.5834,1230.1769,1213.9911,1195.2467,1197.3615,1204.3712,1205.3007,1207.3734,1209.489,1212.5157,1214.0406,1208.4418,1190.9841,1172.1567,1160.0907,1149.2802,1136.5167,1136.3765,1136.8513,1137.6206,1138.9193,1140.9349,1143.3135,1145.8085,1147.9911,1148.1403,1154.2955,1166.4354,1180.026,1131.6892
20787.629,19552.652,18814.186,18358.11,18154.2,18338.145,18952.86,19885.336,20952.2,22064.676,23065.936,23996.162,24744.188,25078.832,24614.604,24672.006,24706.3,24594.67,24289.885,24021.97,23599.617,22868.002,22483.8,22714.695,22706.08,22755.965,22843.639,22933.22,23053.844,23196.844,23352.43,23520.959,23704.672,23899.133,24114.371,24270.465,24029.402,23786.959,23546.0,23305.463,23067.588,22833.762,22605.016,22382.424,22167.102,21958.895,21759.59,21194.426
1660.0398,1590.9424,1542.9784,1510.6731,1477.7128,1460.1987,1464.0815,1484.5634,1526.0126,1591.271,1670.9276,1790.0525,1932.7655,1959.4917,1935.0962,1934.9885,1928.2291,1913.5818,1892.3795,1869.989,1832.3062,1772.4241,1710.7369,1721.9963,1738.9502,1733.224,1733.7114,1751.2815,1765.3082,1751.6205,1713.2203,1677.5281,1643.3613,1606.8798,1581.8867,1567.6976,1570.2659,1574.1829,1579.2405,1586.0988,1595.1667,1606.6715,1619.3699,1630.4685,1637.2478,1655.9484,1693.7106,1698.4287
2712.2305,2535.896,2364.6648,2200.5566,2066.3591,1957.9387,1867.3932,1819.5045,1827.2185,1887.0189,1984.0712,2084.4731,2202.5908,2313.6309,2395.5713,2431.3806,2466.405,2495.8584,2525.3718,2549.648,2567.2876,2547.9648,2484.5671,2425.2944,2404.1018,2386.6113,2375.5193,2366.842,2356.179,2343.5266,2328.6562,2312.2627,2293.6746,2271.3435,2244.2417,2231.563,2254.6682,2277.219,2300.667,2324.2605,2346.8313,2368.6924,2389.8547,2410.4463,2430.4697,2450.0112,2469.0415,2563.5005
103229.61,96204.2,91750.43,89105.9,88229.836,89243.4,91782.375,95131.2,98864.09,103488.62,108589.63,113554.805,117471.13,118996.57,117002.73,117153.86,117170.19,117044.266,116270.88,115167.52,112870.086,109307.37,107679.445,108760.97,108721.375,108967.83,109358.58,109720.47,110187.19,110733.05,111323.76,111958.81,112633.375,113317.234,114037.56,114547.31,113773.22,112989.31,112203.234,111418.36,110641.67,109877.22,109130.86,108403.29,107700.08,107022.17,106371.31,103490.28
1944.125,1838.9006,1753.2186,1691.1327,1652.4728,1636.5494,1642.1213,1687.1248,1749.934,1809.4025,1864.4253,1910.8104,1937.8993,1944.3368,1961.6696,1987.5195,2001.9136,2000.7849,1992.1569,1968.767,1936.4556,1921.4459,1927.9052,1933.1125,1936.3564,1935.7258,1931.2391,1926.0228,1918.2264,1907.1362,1891.814,1872.6344,1849.6187,1822.5797,1791.8883,1776.2207,1795.9902,1815.5792,1836.5851,1857.6908,1878.0902,1898.0013,1917.5673,1936.7565,1955.5752,1973.9602,1991.7988,2026.518
3317.0466,3097.0408,2909.628,2772.7373,2687.4888,2640.8718,2620.958,2642.9146,2704.8489,2796.5537,2890.3845,2986.8333,3086.579,3163.6687,3218.4917,3240.3213,3250.9285,3262.518,3277.721,3283.6892,3254.7024,3209.8413,3177.0112,3166.1567,3154.5005,3143.7004,3134.718,3125.0122,3112.6416,3095.977,3075.3794,3050.6917,3021.4036,2986.4006,2945.842,2925.3394,2954.3167,2982.8887,3012.5886,3042.288,3071.1008,3099.074,3126.502,3153.3528,3179.6716,3205.3352,3230.4136,3276.5688
3420.7112,3145.36,2954.7202,2850.8118,2803.4487,2799.2397,2834.912,2911.5996,3042.8755,3226.4612,3424.5366,3614.6616,3756.5437,3836.8896,3796.7783,3820.7212,3841.8804,3849.9219,3815.9744,3764.5771,3679.964,3554.1467,3486.3774,3514.799,3510.4905,3516.823,3528.8809,3540.3699,3557.1382,3577.7102,3599.547,3621.527,3643.9534,3666.295,3689.586,3705.4592,3681.7126,3658.3118,3635.9854,3612.743,3589.24,3565.9465,3543.1582,3520.9683,3499.5085,3478.8755,3459.0881,3369.7036
3203.1785,2975.686,2822.7273,2712.82,2663.588,2679.0007,2736.974,2814.039,2947.6194,3125.8904,3295.8518,3455.9177,3599.771,3673.8413,3632.1616,3660.867,3673.9214,3660.0073,3616.5205,3571.8494,3493.9983,3370.1978,3307.456,3340.2583,3335.9749,3342.4314,3354.9436,3367.7961,3386.541,3408.4758,3431.1204,3454.514,3479.2468,3504.578,3531.5593,3550.3386,3521.303,3492.629,3465.1853,3436.9377,3408.5452,3380.516,3353.061,3326.3682,3300.5142,3275.622,3251.7688,3159.7812
1006.72144,918.2423,871.29315,839.30927,815.968,802.522,801.19385,825.00146,875.734,924.19415,959.73987,996.8545,1030.8245,1050.95,1052.1904,1055.1782,1053.0315,1054.814,1057.546,1046.9368,1023.4393,1009.1644,1006.86646,1003.0329,1001.40784,1001.3519,1001.49036,1001.02875,1000.60345,999.4969,997.6322,994.9926,991.22925,985.999,979.66486,976.3643,980.5085,985.3865,990.47595,995.29846,999.8134,1004.1843,1008.4863,1012.7213,1016.8909,1020.9756,1024.8596,1025.9532
33560.484,31060.066,29333.184,28208.291,27908.076,28372.176,29119.02,29797.217,30873.447,32286.041,33770.363,35314.184,36692.805,37544.773,37218.48,37288.047,37044.094,36719.79,36363.79,36112.617,35553.08,34553.395,34028.02,34345.297,34317.03,34387.887,34519.887,34651.79,34805.992,34963.56,35123.496,35294.75,35480.996,35671.344,35872.14,36011.043,35799.52,35584.992,35370.848,35156.395,34944.125,34735.168,34531.12,34332.785,34140.234,33954.867,33777.16,33019.094
147.11688,123.26973,107.3967,97.654854,94.9109,98.226814,103.67081,110.64231,120.61885,135.80846,152.50462,171.39232,187.51761,192.44308,184.47112,184.57675,183.64305,182.94545,181.41481,178.8775,170.40625,156.32812,150.17395,154.25162,154.06311,154.22894,154.9591,155.82571,157.31113,159.45958,162.1461,165.0938,168.15698,171.29839,174.62688,176.7054,174.3334,172.05653,169.56328,166.55125,163.49477,160.51015,157.60876,154.8073,152.11676,149.56534,147.16696,142.31525
32920.363,30497.723,28825.852,27732.715,27440.615,27894.89,28622.148,29277.87,30321.492,31700.318,33147.63,34646.65,35987.625,36818.66,36500.684,36568.453,36332.137,36017.57,35671.1,35426.19,34882.56,33905.086,33390.74,33699.44,33671.27,33739.832,33868.336,33997.145,34148.098,34302.74,34459.914,34628.594,34811.92,34999.723,35198.19,35335.53,35126.047,34913.938,34702.02,34489.848,34279.727,34073.25,33871.164,33674.855,33484.504,33301.21,33125.18,32392.176
5046.277,4799.759,4623.9727,4355.732,4114.896,3932.265,3813.0723,3749.4033,3741.2783,3793.6128,3886.063,4007.4814,4173.2617,4332.982,4451.4863,4519.4214,4582.3926,4647.735,4698.2734,4735.8555,4754.549,4725.2534,4655.166,4597.3584,4573.5234,4544.575,4517.172,4486.6616,4447.6455,4399.064,4341.83,4276.321,4201.2837,4114.157,4014.328,3966.0017,4038.7334,4110.714,4183.493,4256.042,4326.987,4396.34,4464.254,4530.769,4595.824,4659.2456,4720.996,5023.4946
16887.656,16076.252,15311.3955,14516.311,13892.805,13469.258,13271.055,13237.723,13319.729,13557.462,13922.16,14372.209,14879.254,15276.542,15581.038,15734.387,15860.994,16024.572,16177.556,16268.018,16247.091,16098.83,15913.642,15778.53,15724.708,15660.366,15591.888,15508.584,15396.284,15254.82,15090.026,14901.893,14682.944,14426.005,14131.668,13989.84,14203.062,14414.035,14624.734,14833.831,15039.086,15240.357,15437.749,15631.158,15820.295,16004.894,16184.573,16985.256
36071.4,33813.125,31914.537,30481.627,29522.424,29116.014,29295.666,29851.29,30772.576,32007.879,33380.188,34783.477,36010.945,36740.766,36945.94,37319.727,37564.953,37624.64,37564.35,37382.26,36772.89,35909.35,35479.773,35503.45,35435.258,35449.934,35490.58,35522.1,35567.996,35624.832,35675.707,35707.37,35722.227,35716.043,35683.51,35666.117,35720.96,35771.223,35818.926,35864.508,35907.383,35948.434,35987.703,36025.336,36062.38,36099.027,36135.055,35736.84
364.7195,327.0041,304.3247,285.0934,272.4596,273.01584,288.09528,308.30988,332.59976,363.02722,388.19107,411.35303,430.56378,435.72806,426.59622,434.48993,436.5568,431.27216,419.1975,411.16544,397.96585,376.61536,370.58615,380.47662,380.35104,381.98016,383.45145,385.38007,388.4751,392.2784,396.48184,400.72488,404.99307,409.22867,413.60974,416.38336,411.42206,407.45514,403.78442,399.24625,394.52948,389.882,385.35193,380.96136,376.7307,372.6875,368.8668,357.5811
2282.7224,2091.166,1980.5813,1956.3293,2011.5424,2089.1047,2180.72,2262.4526,2353.8596,2461.0952,2592.177,2732.4614,2840.6807,2843.7986,2757.031,2725.9482,2680.172,2644.5762,2613.1467,2607.4622,2578.2268,2494.1792,2461.639,2503.075,2508.2307,2519.0537,2531.6733,2542.6804,2553.932,2565.7944,2579.072,2593.8125,2610.0574,2627.2085,2645.3972,2657.5862,2635.9001,2614.6357,2594.9556,2574.754,2554.4382,2534.4143,2514.8062,2495.6904,2477.1492,2459.3428,2442.3225,2370.1902
1943.5929,1857.0367,1781.5076,1723.5106,1703.3483,1685.4454,1705.395,1741.3063,1716.8622,1725.9956,1763.0331,1816.9155,1884.2524,1937.2213,1976.8958,1970.6748,1945.2468,1971.3196,2001.8911,2030.6091,2042.2892,2021.8595,1993.0643,1973.0645,1964.0466,1955.342,1947.8724,1940.0358,1928.1018,1910.6962,1890.8715,1869.4025,1845.6239,1817.7949,1785.0823,1768.5675,1791.6543,1814.439,1838.7042,1863.1661,1886.5885,1909.4299,1931.7468,1953.5582,1974.8652,1995.7032,2015.9998,2083.4624
