V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
2350.5486,2393.724,2384.3894,2376.4722,2344.9387,2348.9204,2348.7231,2351.9312,2351.2554,2346.5203,2347.9207,2339.4456,2341.6458,2354.0457
1716.0182,1729.8455,1731.4103,1720.7977,1716.7686,1719.6852,1720.4027,1722.7156,1723.1499,1720.0767,1722.2487,1715.2521,1717.8053,1727.7855
447.8076,452.11072,422.57617,423.3137,422.48325,424.02487,423.97855,425.51608,425.1469,424.61377,426.06332,423.77115,424.89233,428.0727
6307.025,6378.7285,6353.903,6318.831,6302.7466,6340.778,6314.5063,6322.9243,6347.4727,6311.487,6344.3877,6291.997,6328.0107,6362.314
637.57996,643.8177,613.4375,614.44836,613.38025,615.5981,615.51324,619.8603,617.215,616.45953,618.47925,615.15564,616.92334,621.44806
2071.5383,2088.6995,2080.0522,2079.0042,2074.7195,2078.2146,2079.0742,2082.228,2083.279,2079.8145,2083.1128,2074.0261,2077.804,2090.0906
1880.0818,1895.6542,1887.815,1886.8746,1882.9595,1886.1377,1886.999,1889.7826,1890.7384,1887.59,1890.5983,1882.366,1885.7604,1896.9263
6653.688,6708.2793,6680.3047,6674.4316,6660.4463,6671.6235,6674.7256,6683.7383,6685.7056,6673.934,6679.975,6654.724,6666.5234,6704.507
2267.815,2283.635,2250.5493,2243.1194,2236.8298,2240.527,2240.7664,2243.8079,2243.4775,2239.0273,2240.5488,2232.3484,2234.5618,2246.6313
1677.4043,1691.5848,1684.5374,1659.3285,1680.2913,1683.0905,1678.7142,1686.5109,1681.0482,1662.7074,1685.1261,1678.3806,1681.3431,1686.9161
3780.0361,3811.5925,3795.727,3793.3406,3785.8179,3792.193,3783.1172,3799.5642,3801.6948,3795.4524,3801.2495,3784.7678,3791.9292,3814.139
2497.4075,2545.1523,2535.1274,2517.366,2498.763,2504.4644,2504.58,2507.3135,2508.1528,2503.7527,2506.7932,2496.7056,2500.5605,2514.8281
2343.282,2362.3308,2380.589,2350.452,2345.249,2376.313,2350.3506,2353.5493,2354.5024,2350.465,2353.5632,2343.9326,2347.723,2361.347
2278.2224,2294.262,2284.7737,2280.0215,2272.5024,2276.0024,2275.014,2278.6887,2277.1262,2272.111,2273.2832,2264.762,2266.7769,2278.2612
3801.2178,3830.0574,3814.483,3808.5598,3798.6016,3804.784,3805.4497,3810.644,3810.4617,3803.2124,3806.601,3791.7493,3796.6865,3817.1677
6026.9688,6072.502,6046.4834,6037.4165,6020.4175,6028.612,6002.1714,6037.8477,6034.178,6021.294,6025.702,6001.0205,6006.9385,6040.4272
7097.253,7151.554,7129.2144,7110.083,7091.7515,7103.4067,7104.758,7114.398,7114.474,7100.922,7106.719,7079.589,7088.719,7127.0664
1126.541,1135.8307,1131.1565,1129.5217,1126.585,1128.6504,1129.2485,1130.6622,1130.812,1128.7527,1130.171,1125.6525,1127.179,1133.7069
8676.839,8750.886,8714.086,8734.407,8720.078,8708.2705,8741.512,8725.752,8758.042,8719.956,8758.471,8695.857,8725.705,8776.677
1134.2954,1143.1539,1138.8228,1137.7302,1134.9927,1136.9634,1137.4197,1139.1187,1139.434,1137.4957,1139.1003,1134.5061,1136.1597,1142.7008
10326.378,10408.965,10366.257,10378.78,10331.571,10349.072,10355.247,10367.104,10370.579,10352.475,10364.623,10322.301,10339.386,10397.446
1013.6743,1049.9589,1018.2517,1017.3692,1014.89197,1016.77484,1017.33093,1018.75964,1019.2854,1017.5279,1019.0428,1014.77545,1016.3672,1022.54095
10659.349,10745.842,10705.008,10687.814,10664.258,10682.261,10713.638,10700.9795,10705.098,10686.199,10698.718,10655.561,10674.136,10732.716
11234.083,11325.136,11278.807,11263.183,11238.001,11256.936,11288.378,11276.451,11280.417,11260.367,11273.235,11228.041,11247.393,11308.689
10148.762,10230.411,10188.433,10177.559,10155.374,10172.523,10178.961,10190.601,10194.421,10176.778,10189.139,10147.265,10164.428,10221.821
1030.2722,1053.3463,1062.226,1036.9008,1030.7225,1032.6456,1033.0887,1034.5403,1034.8486,1032.9852,1034.4342,1030.2007,1031.5925,1037.6779
3052.6174,3079.9526,3067.0737,3066.8276,3062.1536,3067.64,3070.5176,3074.639,3077.5693,3073.1726,3079.2703,3065.1396,3072.0527,3091.182
1120.1428,1129.0016,1124.6362,1123.4147,1120.8252,1122.8076,1123.2881,1124.847,1125.1477,1123.2314,1124.833,1120.3247,1121.9636,1128.411
2807.13,2829.3933,2817.8838,2814.6287,2808.0513,2812.7522,2813.7544,2817.6262,2818.3203,2813.3123,2816.6812,2805.2231,2809.555,2825.3428
1075.152,1085.3036,1079.7706,1079.2284,1076.7665,1078.713,1079.3652,1080.8151,1081.453,1079.589,1081.394,1076.7205,1078.5587,1085.1587
10540.36,10609.739,10581.815,10571.362,10548.824,10566.38,10571.113,10585.499,10589.517,10571.369,10584.857,10540.576,10559.015,10618.882
1736.6198,1751.0137,1743.8682,1742.2585,1738.4169,1741.5648,1742.448,1744.8342,1745.5713,1742.596,1745.1218,1737.8007,1740.736,1750.9628
1703.2603,1717.662,1710.7988,1709.1565,1705.5387,1708.6989,1709.5806,1711.9526,1712.8147,1709.944,1712.5897,1705.2788,1708.3007,1718.4744
4877.336,4915.045,4894.8867,4883.051,4875.9067,4861.935,4885.331,4892.006,4892.474,4883.4717,4888.2524,4868.975,4875.8984,4902.5405
4065.5544,4099.1235,4054.5625,4078.696,4070.362,4077.1392,4079.3452,4084.8567,4086.7737,4079.9065,4085.6106,4068.3293,4075.628,4099.1094
3643.0742,3645.855,3652.6384,3631.7234,3646.8154,3652.974,3654.5312,3659.4355,3660.8904,3654.5876,3659.1577,3644.2136,3650.1655,3670.8557
5895.844,5945.7783,5920.9995,5916.8223,5905.8613,5916.111,5928.853,5927.8066,5931.8096,5922.267,5931.2476,5905.879,5917.421,5952.094
4656.336,4692.997,4673.727,4667.9507,4656.9355,4664.481,4666.091,4672.3945,4673.058,4664.695,4669.884,4650.9424,4658.18,4683.9746
1015.461,1022.79425,1034.6141,1014.3976,1010.23035,1011.87994,1011.39636,1012.80756,1011.6018,1009.12634,1008.9998,1005.9024,1005.8861,1010.7647
3538.7908,3569.3943,3554.3647,3553.182,3546.8655,3552.3682,3532.8176,3560.1428,3562.5942,3556.9324,3563.1682,3547.0586,3554.3606,3575.7507
1449.4196,1461.3502,1455.499,1453.9592,1450.728,1453.4849,1454.2327,1456.1616,1456.8661,1454.3838,1456.4188,1450.5033,1452.8142,1461.3286
5472.6255,5517.808,5495.532,5490.499,5479.9204,5489.5312,5497.9404,5500.0757,5503.785,5494.6216,5502.2935,5479.573,5489.8193,5521.353
5522.517,5567.2812,5544.3496,5538.977,5499.755,5536.335,5511.0312,5520.2866,5520.4326,5510.904,5518.3223,5497.093,5504.7383,5536.2354
3999.8708,4032.9792,4016.3347,4013.1042,4004.7231,4011.566,4013.754,4019.1824,4021.1582,4014.4346,4020.1606,4003.0964,4010.3516,4033.7625
4003.3867,4008.2969,4019.24,4010.8342,4006.441,4013.215,4014.9744,4020.3542,4021.8855,4014.9365,4019.9773,4003.4648,4010.098,4032.8303
2556.0645,2578.1902,2567.0586,2565.3523,2560.2446,2565.0605,2566.334,2569.8347,2571.357,2567.1543,2571.2056,2560.0625,2564.924,2580.1628
1944.7507,1960.8569,1952.8907,1951.1807,1946.9838,1950.4879,1951.5188,1954.1934,1955.0693,1951.7692,1954.625,1946.384,1949.7579,1961.2095
1023.2077,1032.0388,1027.6909,1026.785,1024.401,1026.2664,1026.8738,1028.3252,1028.8696,1027.1035,1028.6731,1024.3785,1025.9596,1032.1873
1673.4292,1671.862,1692.7229,1672.1633,1659.5416,1662.3005,1688.6815,1685.6185,1665.7811,1662.8486,1665.0315,1658.2885,1660.8423,1677.9308
1644.2716,1658.1593,1651.406,1649.9883,1646.4077,1649.3597,1650.3379,1652.5292,1653.279,1650.4532,1653.0052,1645.9067,1648.7712,1658.5848
1793.0704,1807.4554,1819.2102,1801.3274,1793.1167,1796.4739,1796.8677,1799.3497,1799.6448,1796.3441,1798.4467,1791.2032,1793.7014,1803.8907
1947.1316,1963.3467,1932.867,1925.8651,1920.9297,1924.3883,1925.0839,1927.937,1928.0684,1924.6285,1927.0063,1919.1549,1922.0435,1933.07
3285.4177,3315.2517,3327.7595,3326.7349,3293.3037,3299.0508,3326.4055,3305.7898,3308.3083,3303.1372,3309.0254,3294.0745,3301.0864,3321.1025
10073.027,10169.013,10114.377,10105.436,10085.167,10102.218,10110.384,10121.274,10126.41,10109.669,10123.614,10080.816,10099.285,10157.523
2503.1145,2523.0042,2512.8376,2510.0933,2503.6821,2508.3088,2508.9312,2512.3357,2512.9424,2508.4473,2511.3716,2501.2617,2505.012,2519.2004
1579.1865,1592.8146,1586.2422,1585.3369,1582.1931,1585.0574,1586.1525,1588.312,1589.3673,1586.7765,1589.5002,1582.4929,1585.4623,1595.0914
1110.7307,1119.8684,1115.4457,1113.7775,1110.9169,1112.9713,1113.4789,1115.0043,1115.1611,1113.1443,1114.5828,1110.1063,1111.6398,1118.1108
3059.8308,3087.074,3074.1628,3073.7444,3068.896,3074.3894,3077.0862,3081.4126,3084.1006,3079.6272,3085.6082,3071.52,3078.3296,3097.4043
1735.2961,1749.7473,1742.7114,1741.2322,1737.1918,1740.2434,1741.2385,1743.6241,1744.4081,1741.4229,1744.0121,1736.6123,1739.4971,1749.7657
7120.677,7196.152,7164.077,7177.1904,7176.029,7189.2617,7201.329,7210.993,7227.1084,7220.024,7243.7163,7203.5923,7229.7295,7282.477
7313.095,7371.97,7341.932,7333.687,7317.959,7330.471,7361.1826,7343.598,7346.9463,7334.1445,7343.131,7313.264,7325.979,7366.9893
2109.0396,2124.1008,2115.7163,2111.0825,2095.9045,2106.616,2108.3726,2111.2441,2110.4204,2106.0613,2106.7288,2099.67,2101.5403,2112.4177
2198.3264,2213.7163,2205.0425,2199.8752,2185.5962,2194.5898,2196.5913,2199.561,2198.4714,2193.813,2194.0269,2187.0647,2188.7898,2199.9539
2026.4232,2041.7847,2033.3866,2003.2448,2000.5587,2025.1575,2028.2137,2030.9832,2029.766,2026.4163,2001.525,2020.5342,2022.8944,2033.7056
2042.635,2058.4482,2049.5674,2019.583,2014.4172,2024.464,2044.8451,2047.6586,2020.462,2031.489,2017.6212,2035.1115,2039.1061,2049.7153
2020.599,2035.4595,2027.3105,2017.6906,1993.4238,2018.6355,2021.3629,2024.138,2023.5662,2019.5509,2016.0426,2013.5557,2015.6553,2026.3235
2062.762,2078.942,2069.851,2039.9268,2034.5913,2046.4097,2065.2322,2068.087,2040.6753,2041.8695,2038.0806,2051.8816,2058.7937,2067.6377
2269.6313,2285.384,2276.502,2271.0042,2257.4841,2264.3826,2267.347,2270.32,2269.0947,2264.1577,2262.7017,2257.1958,2258.8528,2270.301
2129.6,2145.6462,2136.4268,2106.0964,2100.4614,2129.5786,2131.2659,2134.2422,2106.4275,2102.658,2104.028,2097.9636,2105.1738,2112.5562
2106.9585,2122.965,2113.7427,2083.574,2078.0547,2106.0845,2108.879,2111.7585,2084.0017,2080.3706,2081.6316,2076.586,2087.2717,2092.3567
2018.7748,2033.8066,2025.5983,1998.0497,1994.0514,2018.4283,2020.0461,2022.8059,2022.0887,2018.2723,1995.4922,2012.316,2014.5555,2025.2905
2085.6501,2101.7473,2092.587,2062.56,2057.196,2079.4258,2087.9175,2090.782,2063.2136,2061.697,2060.7358,2070.6562,2081.0823,2088.8005
1866.1483,1879.1808,1871.8701,1867.6533,1861.798,1864.8799,1864.5927,1867.3651,1866.4402,1862.4697,1861.8667,1856.8444,1858.2662,1867.7849
9585.701,9660.062,9621.451,9610.023,9587.658,9603.36,9606.388,9619.443,9620.939,9603.658,9614.397,9574.805,9590.042,9643.388
915.1128,921.72235,918.2366,915.00995,913.7302,915.301,915.3632,916.6336,916.45636,914.6301,915.3373,912.10785,912.8408,917.7458
11911.341,12005.656,11956.223,11941.553,11914.466,11931.631,11938.332,11954.507,11957.305,11935.93,11948.253,11900.545,11919.636,11986.012
1625.6313,1638.4875,1631.9474,1630.015,1626.1981,1628.8253,1629.5236,1631.8647,1632.2877,1629.4004,1631.4147,1624.8759,1627.2529,1636.4838
7190.7036,7276.179,7246.303,7239.384,7224.237,7236.4077,7240.0283,7248.626,7252.53,7239.712,7248.307,7219.098,7231.919,7273.4155
9250.121,9297.652,9259.382,9250.106,9233.794,9246.741,9250.317,9277.232,9265.96,9250.073,9262.336,9223.091,9239.368,9292.069
11201.217,11294.113,11247.312,11248.836,11215.8,11236.472,11241.144,11256.029,11261.893,11243.284,11259.096,11211.125,11232.186,11297.045
976.97205,985.2626,981.29877,980.6796,978.4656,980.3353,980.96564,982.2839,982.808,981.1588,982.8148,978.6131,980.271,986.2698
970.0149,978.29834,974.3524,973.81036,971.64417,973.50464,974.15204,975.4643,976.01666,974.39246,976.08276,971.8732,973.55927,979.54834
1324.553,1334.3357,1329.9161,1328.7081,1325.6512,1327.8907,1328.563,1330.3463,1330.7782,1328.549,1330.4524,1324.9554,1327.0381,1334.7246
1272.0897,1280.9844,1277.2595,1276.1234,1273.1853,1275.3346,1276.0038,1277.7249,1278.1571,1276.0135,1277.8644,1272.5789,1274.5688,1281.9768
1342.4999,1352.4661,1347.9305,1346.6974,1343.5996,1345.8683,1346.5435,1348.3472,1348.7795,1346.5194,1348.4401,1342.8707,1344.985,1352.7651
9546.575,9628.298,9593.298,9607.428,9565.763,9582.354,9616.569,9601.762,9609.579,9594.473,9609.759,9568.397,9588.925,9644.514
7145.921,7206.9185,7179.2656,7197.0015,7158.9585,7171.474,7203.7505,7185.716,7191.0347,7179.7354,7190.811,7160.158,7175.074,7216.9277
7680.997,7746.5977,7717.1323,7734.9253,7695.3667,7708.778,7741.498,7724.178,7730.034,7717.914,7729.8887,7696.8813,7713.027,7757.929
6000.8843,6044.8413,6019.7217,6008.8,5991.2417,6000.563,5997.3193,6008.664,6006.213,5994.248,5998.2285,5974.9863,5981.79,6013.01
8244.992,8305.955,8255.163,8257.35,8235.347,8248.9795,8249.972,8260.96,8260.245,8243.968,8248.885,8218.447,8227.93,8271.481
6888.2627,6938.749,6909.858,6897.3154,6877.2036,6887.901,6884.239,6897.1914,6894.3203,6880.6416,6885.184,6858.483,6866.3423,6902.148
1311.5568,1321.6781,1289.6017,1303.1514,1311.3042,1313.5767,1314.0463,1315.8481,1315.9199,1313.5238,1315.0685,1309.8805,1311.5713,1318.9122
9100.408,9179.606,9140.594,9137.755,9122.298,9137.74,9144.309,9156.72,9163.811,9149.705,9165.734,9124.122,9144.143,9198.933
9042.625,9121.319,9082.557,9079.735,9064.374,9079.719,9086.245,9098.577,9105.623,9091.606,9107.535,9066.188,9086.081,9140.523
5342.7446,5387.597,5375.293,5361.512,5351.2437,5360.707,5391.2476,5370.8804,5374.2886,5365.611,5373.625,5350.726,5361.2046,5392.5767
7099.794,7159.767,7155.78,7125.369,7112.1753,7124.6323,7156.5903,7138.508,7143.4595,7132.0493,7142.933,7112.325,7126.7407,7168.472
5736.15,5784.3774,5775.613,5756.405,5745.49,5755.6235,5786.494,5766.624,5770.3677,5761.0776,5769.728,5745.106,5756.4595,5790.1533
9182.897,9255.148,9216.983,9205.841,9184.246,9199.273,9202.068,9214.591,9215.913,9199.276,9209.409,9171.599,9186.049,9237.038
1096.1489,1082.7827,1100.0457,1099.2314,1096.4596,1098.323,1098.7439,1100.2736,1100.4696,1098.5089,1099.9459,1095.5173,1097.007,1103.2672
634.5116,666.8838,664.34314,639.2568,635.11206,636.2009,636.7084,637.5762,637.9286,636.8718,638.2085,635.32385,636.45197,640.59094
949.984,957.165,953.4691,952.0947,949.44025,950.9118,951.2194,952.5774,952.5698,950.7696,951.8116,948.1713,949.16547,954.47906
10515.8955,10598.05,10554.384,10540.3125,10515.2705,10532.49,10535.479,10549.832,10551.327,10532.166,10543.013,10500.616,10516.562,10574.336
1593.6453,1604.8536,1598.4923,1595.2542,1590.114,1592.5825,1592.1857,1594.6241,1593.784,1590.3972,1591.366,1585.4822,1586.8433,1595.026
8865.345,8916.116,8879.343,8849.94,8813.818,8827.343,8820.654,8832.712,8793.405,8796.626,8790.847,8764.552,8763.749,8799.45
5864.5864,5908.512,5884.825,5874.7173,5859.277,5868.9277,5868.635,5877.4,5877.7056,5866.148,5870.025,5848.5977,5855.5312,5887.1187
9902.342,9970.819,9934.165,9916.782,9888.8125,9904.489,9893.573,9918.148,9915.522,9895.685,9902.686,9864.151,9876.352,9928.123
11039.953,11132.42,11085.337,11077.898,11056.454,11075.031,11081.274,11096.519,11102.24,11084.222,11101.018,11052.742,11074.796,11141.535
8570.377,8679.072,8614.808,8620.791,8609.083,8624.394,8633.658,8645.278,8657.278,8645.395,8665.673,8622.917,8646.603,8702.325
977.83234,989.37555,984.6211,987.93604,988.0422,989.8988,992.1503,994.05597,996.7444,996.4636,1002.1226,994.78253,999.8454,1013.5316
8245.626,8312.135,8278.12,8269.04,8251.276,8265.733,8296.704,8280.417,8288.045,8272.881,8283.533,8250.296,8266.891,8308.788
3637.3025,3683.0576,3666.0684,3680.6396,3685.7717,3693.6272,3730.7512,3708.2224,3722.8997,3721.5085,3739.804,3715.595,3735.7612,3764.296
3240.6516,3262.954,3252.1936,3242.8914,3234.5203,3245.6401,3269.4568,3247.4595,3255.4666,3249.9702,3250.436,3243.3435,3246.576,3256.6309
3814.9932,3860.323,3844.1438,3855.8113,3860.4587,3870.5505,3906.3853,3883.9702,3899.3281,3898.151,3915.4006,3892.7908,3912.503,3940.3748
7562.0913,7659.0312,7626.657,7627.885,7591.38,7605.757,7639.049,7621.6616,7630.8745,7620.1846,7636.359,7600.1074,7619.3457,7667.177
5041.357,5119.9463,5070.724,5078.681,5073.2725,5082.455,5089.611,5096.4863,5106.3257,5100.068,5114.7974,5087.9443,5104.409,5140.397
1150.6807,1159.9855,1155.3102,1154.4034,1151.0771,1153.1655,1153.612,1155.2357,1155.4336,1153.3464,1154.8795,1150.2153,1151.7214,1158.465
1252.9922,1263.074,1257.9707,1257.3864,1253.268,1255.5273,1255.9769,1257.7314,1257.9097,1255.6217,1257.2307,1252.1656,1253.8154,1261.0896
1230.2952,1240.2058,1235.1963,1234.554,1230.6034,1232.822,1233.2736,1234.9993,1235.1825,1232.9395,1234.5325,1229.5555,1231.1733,1238.3301
6412.0317,6461.29,6434.9243,6399.2256,6409.092,6397.153,6421.483,6430.255,6430.4805,6418.557,6424.597,6399.231,6408.2783,6443.152
8014.2905,8075.411,8042.3994,8017.1904,8009.1724,7997.8667,8024.3457,8035.302,8035.2285,8020.166,8027.257,7995.809,8006.81,8050.061
357.7797,361.0096,366.2559,359.70932,358.7062,359.4685,359.8647,360.41644,360.7086,360.13382,361.0446,359.43802,359.8974,362.39957
563.4914,567.5878,593.18036,564.6822,562.35785,563.4581,563.4645,564.2445,564.0381,562.81555,563.27057,561.2782,561.5224,564.6889
12478.533,12581.145,12528.937,12520.355,12511.706,12540.191,12543.096,12539.13,12559.784,12532.809,12550.242,12492.624,12520.042,12593.332
10018.445,10069.657,10028.016,10019.3545,10018.273,10035.735,10011.988,10053.29,10053.97,10035.983,10047.383,10006.32,10021.457,10076.58
1503.9806,1540.1274,1534.1638,1531.7211,1501.1959,1503.9043,1504.4255,1506.4658,1506.8551,1504.1387,1506.0781,1499.8877,1502.0577,1510.7288
6352.957,6428.3687,6400.18,6389.8276,6352.811,6363.9897,6365.983,6374.5137,6376.2905,6365.074,6372.5527,6346.4634,6356.797,6392.5645
7304.467,7363.1826,7332.4004,7324.793,7308.374,7317.269,7296.5137,7332.7017,7334.088,7320.909,7329.3657,7298.876,7310.2075,7351.2505
10399.1045,10482.757,10438.813,10427.995,10404.742,10417.11,10398.344,10439.26,10440.672,10421.975,10433.623,10390.373,10406.324,10465.383
9983.805,10065.095,10023.411,10013.557,9992.503,10009.304,10013.894,10027.397,10031.081,10013.657,10025.318,9984.499,10001.963,10059.034
13516.909,13627.587,13570.4795,13558.593,13530.522,13525.385,13531.811,13576.768,13581.271,13556.356,13575.565,13516.255,13541.246,13618.341
19818.385,19963.63,19878.082,19899.89,19843.96,19900.246,19914.252,19941.379,19930.025,19926.016,19960.752,19869.625,19913.809,20033.21
24929.273,25135.521,25056.49,25033.578,24958.553,24996.816,25011.33,25042.152,25053.271,25010.846,25043.922,24938.404,24983.854,25127.701
1253.5632,1263.6904,1258.6042,1257.3859,1237.5237,1252.4683,1255.1726,1258.795,1233.4707,1230.1309,1234.0264,1240.591,1252.5502,1249.2662
7351.985,7408.3145,7377.8735,7366.7617,7348.188,7360.0674,7363.344,7371.676,7371.773,7357.888,7364.6123,7335.626,7345.763,7385.993
13501.576,13608.212,13551.469,13535.029,13503.52,13525.495,13504.212,13548.181,13550.433,13526.023,13540.847,13485.371,13506.745,13581.577
21790.395,21965.451,21873.676,21850.08,21801.785,21837.72,21818.727,21875.621,21880.568,21843.43,21869.54,21778.473,21815.465,21937.652
20562.375,20727.418,20641.436,20618.744,20573.908,20608.02,20615.947,20644.096,20650.266,20614.229,20641.277,20553.56,20588.627,20705.2
17240.248,17376.598,17304.328,17283.25,17243.3,17271.48,17271.602,17300.514,17303.762,17272.656,17291.748,17220.799,17248.578,17344.113
9783.557,9890.633,9821.836,9813.6045,9819.838,9809.604,9842.032,9855.376,9859.492,9842.736,9856.191,9814.06,9832.284,9888.511
10447.473,10560.013,10488.414,10479.607,10484.229,10475.314,10508.104,10522.349,10526.755,10508.858,10523.219,10478.22,10497.701,10557.724
2454.5107,2432.7805,2420.6458,2395.4873,2401.2463,2403.877,2368.3154,2399.3635,2383.6926,2374.0674,2361.592,2361.1677,2350.8083,2353.434
3442.8604,3430.057,3397.865,3371.448,3330.2842,3332.475,3311.7917,3317.8145,3260.0703,3268.3645,3240.0923,3247.9382,3222.6758,3218.0657
1179.1442,1189.5807,1184.7748,1184.7026,1182.3688,1184.555,1185.5306,1187.1093,1188.1881,1186.3195,1188.645,1183.2227,1185.6581,1193.158
1166.842,1177.2567,1172.4912,1172.1619,1170.0515,1172.2291,1173.2333,1174.879,1175.8961,1174.0905,1176.4807,1171.122,1173.4432,1180.8624
8676.95,8741.726,8705.04,8699.89,8695.258,8722.837,8704.038,8716.382,8721.31,8707.219,8721.11,8682.6,8700.1,8751.409
8741.745,8789.398,8752.472,8746.978,8757.401,8769.933,8750.615,8790.026,8781.851,8774.131,8794.338,8752.0,8773.123,8824.474
8666.383,8714.594,8677.979,8672.91,8681.693,8696.197,8677.0625,8716.373,8718.728,8682.749,8721.385,8659.437,8700.306,8751.418
8709.795,8755.875,8719.06,8713.617,8724.2,8738.239,8717.314,8756.34,8760.934,8747.111,8760.476,8722.157,8739.365,8790.424
1052.6201,1061.2572,1056.8861,1031.8536,1026.1859,1027.8123,1054.5763,1057.3148,1029.8223,1028.188,1029.4672,1052.9602,1053.9039,1032.8728
1054.0664,1034.6555,1030.5586,1029.5022,1026.9165,1028.79,1029.2156,1058.4517,1031.0365,1029.0842,1030.5675,1026.236,1027.7308,1033.8977
10132.396,10210.0205,10167.629,10153.453,10128.903,10145.341,10120.602,10161.485,10161.992,10143.061,10152.71,10112.381,10126.693,10181.713
10032.885,10082.387,10040.866,10025.909,10028.666,10039.565,10019.557,10060.743,10060.886,10041.967,10051.335,10011.3,10025.18,10079.503
10094.255,10144.463,10102.689,10087.932,10090.798,10082.439,10082.033,10123.301,10123.64,10100.348,10114.444,10070.153,10085.642,10142.164
6377.006,6457.3403,6403.5273,6397.788,6384.5547,6395.1704,6398.583,6407.2324,6410.317,6399.6494,6408.5645,6381.411,6392.9536,6429.9277
6405.3853,6486.074,6431.926,6426.5566,6413.369,6424.142,6427.6484,6436.323,6439.569,6428.804,6437.8164,6410.448,6422.239,6459.4395
