V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
26770.834,25407.832,24525.7,24093.182,24040.072,24285.238,24743.402,25339.459,26022.592,26764.338,27559.184,28420.326,29345.537,30286.387,31155.74,31844.05,32231.959,32226.66,31796.44,30963.432,29793.18,28411.006,26995.213,25731.043,24775.5,24238.215,24154.645,24482.861,25140.111,26032.709,27063.979,28149.418,29231.256,30276.781,31279.158,32253.078,33200.617,34080.13,34813.586,35302.355,35439.46,35145.406,34402.27,33245.895,31755.07,30067.354,28371.904,26863.11
8140.911,7499.346,6953.463,6539.7656,6273.5537,6147.5596,6146.7,6287.614,6577.208,6981.614,7440.012,7916.1367,8393.695,8848.965,9255.171,9593.734,9843.768,9964.315,9939.622,9795.145,9571.168,9262.788,8859.753,8383.441,7898.462,7454.425,7094.159,6849.9663,6744.7227,6762.8896,6893.7246,7146.5044,7531.105,8008.8784,8521.09,9029.994,9520.528,9970.907,10354.54,10657.887,10858.888,10924.02,10834.717,10625.376,10331.701,9958.348,9488.807,8953.893
603.0602,572.10236,539.037,518.5015,501.86304,482.90234,480.9801,486.69333,501.29242,527.09644,551.80524,585.91797,622.9161,654.4133,683.21045,707.9244,723.549,737.02374,735.42163,719.45795,704.90466,673.6478,646.5376,614.6935,575.1038,552.7942,524.0335,503.87042,498.16382,491.40762,510.8103,533.4429,550.7588,588.59686,614.08936,654.8588,696.4635,711.1454,742.2753,752.1799,759.956,767.8547,738.4631,725.25586,706.03296,677.8618,664.8133,617.7327
191.5437,180.74767,169.90103,160.23373,152.436,146.89554,144.02013,144.2916,146.64525,150.84454,155.59894,160.95218,165.7059,170.19249,173.77643,176.71886,179.18364,181.43703,183.30083,183.92792,184.1119,182.71896,179.85881,175.18655,169.44438,162.3519,155.7356,149.89246,145.2046,142.69272,142.94888,145.1912,149.12404,154.72345,160.27515,166.0891,171.49664,176.03737,179.523,183.20729,186.46368,189.29837,192.39081,194.85098,196.62384,197.27275,196.32822,192.95796
13711.136,12803.738,12030.272,11409.5,10955.12,10712.756,10716.131,10937.454,11320.507,11844.744,12515.149,13300.528,14127.195,14926.936,15648.176,16232.764,16628.707,16817.074,16796.885,16570.434,16167.679,15643.304,15026.0205,14317.375,13559.336,12850.878,12276.319,11863.102,11627.041,11608.98,11832.049,12255.346,12810.936,13470.225,14233.526,15066.389,15891.927,16639.438,17258.227,17696.771,17915.713,17912.217,17700.867,17296.027,16735.795,16080.689,15364.778,14594.5
1301.1248,1251.0503,1193.6924,1140.137,1092.1162,1055.3596,1029.5162,1017.32513,1013.4216,1020.68176,1045.0325,1089.3134,1145.1099,1203.144,1261.6082,1321.3524,1379.8577,1430.3468,1470.256,1491.4635,1490.7985,1465.8684,1428.9722,1383.8463,1330.6268,1265.641,1196.5616,1133.3693,1083.0945,1049.5273,1036.0051,1042.1897,1062.7668,1097.8069,1149.4736,1219.4725,1293.8779,1364.4103,1424.8289,1478.9537,1522.2905,1552.7655,1567.4387,1564.0938,1538.9712,1495.3147,1443.7987,1391.3467
54587.36,51230.508,48177.71,45722.883,43899.195,42696.54,42147.72,42219.785,42749.91,43752.492,45506.594,47964.816,50823.75,53774.273,56603.305,58987.258,60700.13,61694.387,62168.85,62258.87,61811.67,60747.75,59144.535,57025.62,54369.78,51545.664,48997.055,47015.773,45629.305,44820.633,44615.793,44975.82,45733.13,46898.875,48750.605,51241.113,54068.996,56928.63,59612.137,61802.35,63280.78,64008.25,64192.406,63977.652,63220.227,61849.207,59950.008,57553.324
28608.047,26646.36,25083.547,23977.047,23347.084,23212.863,23552.936,24310.96,25453.586,26975.996,28825.521,30823.959,32671.566,34058.14,34826.047,35048.594,34932.1,34645.316,34260.613,33802.77,33245.62,32453.275,31246.918,29612.45,27794.264,26130.752,24837.426,23981.062,23585.26,23669.959,24213.238,25157.766,26469.1,28141.4,30121.22,32229.83,34167.266,35623.37,36440.977,36694.09,36590.06,36298.92,35894.58,35403.523,34801.53,33954.734,32686.434,30984.71
2157.2856,2018.5764,1900.9989,1815.6208,1768.814,1761.858,1793.7162,1859.954,1953.0078,2068.218,2202.3547,2348.5173,2489.066,2602.5896,2677.2278,2712.3726,2714.215,2689.3628,2647.7825,2600.5344,2550.8574,2492.0967,2412.988,2310.7786,2193.8218,2077.8423,1979.8123,1910.9581,1877.4873,1880.4338,1918.5828,1987.466,2079.6274,2190.6177,2317.4915,2453.7112,2582.1147,2681.8857,2741.8416,2762.034,2749.2205,2710.446,2656.018,2597.2861,2537.7483,2470.94,2385.6855,2279.1997
6222.235,5772.1377,5373.841,5073.285,4909.724,4900.5366,5037.3223,5298.607,5663.478,6111.144,6612.415,7127.386,7611.333,8021.4287,8321.3955,8487.568,8516.859,8429.892,8262.197,8046.4253,7798.387,7516.9883,7195.914,6836.799,6455.64,6081.687,5753.002,5510.5664,5387.7686,5397.28,5527.466,5754.822,6058.69,6421.514,6819.2383,7218.415,7582.5503,7877.834,8076.0723,8160.505,8133.8076,8019.862,7854.316,7667.8115,7472.292,7260.4043,7018.2793,6740.2817
15249.1875,14181.003,13225.359,12487.964,12037.379,11894.615,12040.916,12439.393,13052.201,13834.791,14717.305,15602.14,16386.15,16988.807,17369.537,17532.732,17520.225,17390.191,17192.002,16950.139,16657.99,16278.597,15762.037,15084.541,14284.994,13465.037,12751.941,12255.775,12043.873,12134.184,12504.889,13116.467,13928.4,14892.799,15935.693,16955.27,17845.17,18523.498,18950.365,19132.074,19112.648,18952.057,18701.191,18386.588,18005.04,17524.55,16901.164,16116.883
663.03174,645.4689,628.77466,613.38684,600.613,590.09906,582.63635,578.9937,577.65045,579.6671,584.01196,590.01245,597.1264,605.31976,612.7354,620.0586,626.0597,630.65393,633.13605,634.2175,632.96643,629.6402,625.6336,619.2233,612.86945,605.92206,599.2101,593.11475,588.66583,585.33356,583.96356,584.9231,587.2784,591.69604,597.6942,604.6277,612.1688,620.57495,628.26666,635.93445,642.9696,648.9041,653.5407,657.22876,658.91864,658.6753,657.4575,653.2071
240.74615,224.86751,211.05428,200.75401,195.27055,195.23138,199.90973,208.34103,219.26701,231.84734,245.37149,259.03384,272.451,284.89142,295.64853,303.5057,307.40167,307.22552,303.45248,297.25494,289.2124,279.6507,268.71912,256.47992,243.49477,230.33363,218.45859,209.63133,205.44324,206.6914,212.68152,222.39111,234.49287,248.13972,262.709,277.55743,292.47308,306.8207,319.84436,330.10413,336.17557,337.535,334.3108,327.4996,317.73395,305.61154,291.694,276.4729
406.71356,415.97144,437.49152,470.8655,513.8191,562.23816,611.69745,657.5742,695.3482,722.55615,737.78125,741.0489,731.9805,712.6251,685.32623,654.03894,620.4592,586.5803,552.42896,519.33295,487.273,458.18326,433.4946,415.80316,405.91217,405.59033,416.32758,439.57556,474.14035,517.1437,564.57074,611.7182,654.0331,687.52814,710.3452,720.72,718.4248,703.6951,679.9857,650.22675,617.81836,583.74164,550.0375,516.922,485.67795,456.73868,432.6057,414.3045
2597.1733,2483.2903,2356.0522,2230.2407,2120.0256,2036.8367,1988.1702,1975.064,1994.1975,2037.2976,2095.3848,2158.7576,2220.7544,2278.3481,2330.8662,2380.1616,2427.6904,2475.0015,2519.6973,2557.4062,2581.2844,2583.8188,2559.5295,2505.9124,2426.1082,2326.6064,2219.3445,2117.729,2034.7725,1980.2117,1958.7369,1970.2461,2008.2456,2064.0981,2126.7202,2186.7007,2237.387,2276.509,2305.6697,2327.8132,2348.0298,2369.1501,2392.1646,2413.9346,2429.2456,2431.4568,2414.3367,2375.6191
17868.025,16463.12,15287.413,14427.611,13869.068,13619.365,13614.539,13830.799,14203.928,14680.371,15175.969,15637.032,16060.637,16470.096,16900.361,17332.197,17745.477,18070.098,18271.268,18300.098,18163.89,17844.67,17351.477,16704.182,15995.409,15352.551,14890.936,14686.324,14744.246,15052.417,15548.022,16197.381,16927.568,17688.678,18382.646,18971.451,19437.162,19826.617,20162.666,20452.016,20668.92,20765.79,20711.396,20470.709,20065.148,19478.205,18743.332,17867.775
1918.3115,1796.0757,1694.5415,1618.6147,1566.2477,1546.1957,1559.5986,1597.4927,1655.5497,1732.469,1819.438,1911.716,1997.8145,2073.281,2139.1123,2185.482,2205.1843,2205.757,2187.7417,2149.645,2093.545,2023.9619,1945.7418,1861.4009,1774.4208,1694.6584,1633.5065,1593.3892,1572.7664,1578.1305,1611.9419,1663.7166,1731.3551,1812.685,1901.7029,1993.0535,2078.1194,2151.6272,2217.03,2263.1572,2284.5894,2286.9482,2271.9446,2235.8474,2181.5935,2111.5762,2031.5854,1942.544
4344.3774,4140.874,3909.3096,3662.6213,3428.0317,3231.7017,3086.681,2991.6833,2940.5144,2933.2563,2976.8594,3075.274,3220.7405,3393.4106,3569.2888,3732.4387,3880.5486,4016.1458,4133.2817,4215.106,4243.674,4212.895,4134.5933,4029.426,3908.5457,3768.0183,3604.2915,3430.0352,3271.386,3152.9507,3085.999,3067.3745,3089.0464,3149.363,3253.717,3404.7236,3593.5618,3799.609,3998.43,4173.9727,4324.1377,4451.9814,4552.3716,4609.5327,4606.8047,4539.551,4421.1567,4273.8955
4857.667,4555.3345,4270.5664,4031.4045,3862.8901,3771.4404,3766.6052,3845.1545,3998.6108,4213.242,4462.1714,4721.9907,4974.8877,5200.5015,5382.426,5519.8105,5617.007,5666.3784,5670.49,5631.1016,5549.2563,5432.1475,5277.9585,5093.1445,4893.939,4691.413,4501.3535,4349.259,4259.46,4239.2227,4293.721,4422.9805,4614.3555,4855.6865,5120.0,5382.355,5628.335,5836.1025,5991.949,6097.468,6156.298,6166.7295,6129.0835,6050.0024,5930.5156,5778.2056,5594.126,5382.208
110080.3,103232.51,97115.59,92105.625,88555.336,86745.99,86712.08,88322.42,91252.21,95090.21,99472.73,104057.8,108485.984,112418.31,115758.734,118469.09,120508.15,121726.234,122063.36,121453.37,119920.12,117453.17,114098.57,110014.086,105597.4,101324.09,97599.2,94812.07,93317.88,93377.01,94993.55,98029.77,102121.664,106875.64,111890.125,116863.98,121407.484,125239.375,128245.555,130453.83,131819.52,132257.19,131718.92,130191.59,127725.49,124344.47,120132.09,115257.56
100413.98,94742.16,89476.766,84971.56,81635.734,79784.875,79489.44,80632.93,83096.89,86676.19,90878.11,95162.305,99236.484,102970.55,106209.586,108777.42,110643.78,111847.27,112273.69,111810.34,110523.08,108499.73,105704.805,102115.41,98008.23,93890.59,90171.86,87190.53,85334.92,84897.984,85927.805,88286.71,91837.34,96358.36,101344.35,106245.79,110765.22,114771.14,118111.5,120616.59,122266.22,123112.21,123056.25,122003.69,120040.1,117273.91,113690.66,109288.2
92674.5,87491.625,82676.42,78558.016,75508.98,73825.805,73580.78,74636.09,76849.75,80055.36,83841.12,87716.59,91389.02,94732.19,97629.4,99929.805,101604.375,102705.69,103132.875,102752.47,101593.43,99747.88,97223.42,93996.734,90286.03,86549.1,83174.484,80478.04,78813.17,78455.45,79456.16,81657.55,84899.58,89000.336,93535.53,98005.6,102112.27,105727.39,108736.26,110993.445,112478.75,113256.61,113240.625,112313.9,110523.64,107981.234,104714.01,100718.31
5895.924,5663.538,5392.775,5112.361,4847.784,4618.852,4438.873,4309.3564,4228.645,4196.847,4243.2363,4373.145,4577.003,4826.485,5106.6787,5386.3877,5654.2915,5907.336,6120.9736,6261.6836,6314.8003,6289.1216,6184.869,6029.5073,5834.7544,5604.922,5339.628,5072.93,4833.851,4643.1094,4512.0107,4437.4,4411.181,4426.5073,4506.6006,4652.901,4854.932,5086.6313,5338.0645,5584.659,5821.965,6052.6187,6255.398,6397.121,6460.4814,6449.3374,6357.8174,6207.5244
46390.74,44242.742,41962.17,39703.914,37741.75,36225.836,35235.89,34890.676,35106.047,35782.086,36768.242,37993.516,39213.125,40432.133,41593.03,42649.273,43635.55,44545.516,45395.88,46015.863,46495.598,46599.367,46307.2,45576.492,44427.117,42932.74,41225.82,39605.71,38121.86,37093.82,36584.89,36658.98,37245.48,38302.793,39634.438,41050.707,42497.44,43804.59,44950.074,45928.67,46813.547,47514.39,48132.24,48581.863,48765.426,48611.72,48046.734,47026.14
1361.9436,1318.6248,1265.0488,1208.6757,1160.3157,1125.8041,1106.6471,1104.4255,1117.8345,1145.3708,1182.5378,1221.3167,1258.2518,1291.3489,1319.1775,1342.4487,1360.9406,1377.4985,1394.5332,1409.1687,1417.7471,1415.5161,1401.013,1376.7719,1341.4983,1295.124,1242.1703,1190.2395,1149.8551,1126.1394,1119.5219,1130.2421,1155.5264,1192.4252,1235.1738,1274.8015,1307.329,1330.7284,1344.0509,1348.9667,1346.6084,1341.4473,1337.6373,1333.9987,1328.3586,1317.0991,1299.4299,1278.0372
23653.615,21947.062,20461.8,19305.281,18559.48,18242.424,18318.195,18747.088,19475.39,20383.58,21310.146,22141.992,22852.094,23456.527,23969.195,24398.662,24752.17,25015.27,25141.816,25090.32,24853.854,24425.33,23769.375,22883.777,21865.781,20874.344,20055.691,19526.33,19366.336,19587.664,20147.094,20997.953,22080.79,23271.992,24407.975,25375.574,26149.828,26750.77,27198.102,27507.727,27695.473,27756.422,27654.514,27358.57,26871.82,26196.83,25307.049,24208.023
2063.9546,1916.3602,1777.1921,1654.6968,1560.3547,1492.7966,1461.2034,1458.8741,1483.5538,1528.8105,1584.5427,1645.6575,1704.4441,1756.9199,1802.0289,1838.2417,1867.2035,1889.6478,1906.0194,1915.9244,1919.5927,1913.9808,1901.0396,1879.4325,1851.8103,1823.4373,1795.9685,1778.6277,1772.5906,1782.3936,1809.497,1849.1301,1901.4365,1957.0847,2012.965,2063.7717,2104.1191,2136.6096,2156.2935,2170.53,2175.883,2177.9346,2174.4622,2164.326,2147.6138,2116.786,2076.3508,2018.5707
3128.4595,2915.3953,2715.9263,2529.6113,2367.0408,2240.3433,2144.8745,2096.25,2080.0356,2104.442,2157.4736,2233.5227,2326.8198,2425.597,2521.5676,2612.8796,2681.1792,2740.0454,2767.654,2780.736,2769.0486,2736.902,2693.7493,2628.666,2566.1511,2489.2935,2425.4856,2362.7197,2318.57,2291.551,2282.8882,2299.4014,2331.0457,2384.0032,2448.9216,2524.2114,2605.6768,2688.1885,2764.7524,2838.0977,2892.0686,2939.7302,2964.0479,2975.7686,2972.3086,2947.4146,2918.6038,2861.582
109997.375,103153.67,97041.195,92035.05,88487.54,86679.75,86646.17,88255.59,91183.78,95019.97,99400.945,103985.05,108413.08,112345.83,115686.875,118398.03,120437.67,121655.875,121992.53,121381.98,119848.2,117381.14,114026.945,109943.5,105528.09,101256.266,97532.42,94745.2,93249.35,93305.234,94917.0,97946.97,102031.91,106778.695,111786.445,116754.3,121293.04,125121.125,128124.27,130330.2,131694.1,132130.14,131590.53,130062.47,127596.52,124216.89,120007.22,115136.875
1907.6545,1857.8287,1795.3868,1731.2843,1672.4188,1623.7456,1587.3185,1563.5793,1556.9003,1573.3823,1613.8953,1675.0248,1753.8749,1845.7997,1940.0453,2025.6051,2100.01,2164.238,2211.905,2231.204,2215.426,2169.505,2106.733,2035.5952,1953.8473,1861.3329,1768.7034,1688.3506,1627.5952,1590.2383,1575.589,1580.0931,1603.4569,1647.1295,1708.0186,1779.9906,1859.0243,1941.0326,2017.3539,2080.2078,2130.9424,2174.3262,2207.1453,2219.6736,2205.915,2170.0938,2123.549,2071.9412
3700.7668,3505.3257,3320.2205,3121.764,2900.6428,2767.438,2674.3362,2674.4875,2704.0635,2776.4976,2898.9905,3035.2317,3196.1719,3290.0723,3355.2727,3412.7146,3455.603,3490.407,3479.0525,3484.2751,3498.6904,3508.1365,3519.0925,3450.1577,3374.5554,3267.7312,3157.8318,3031.5056,2869.9043,2797.22,2754.1138,2799.2034,2873.0596,2968.5881,3123.8472,3263.4934,3439.1099,3531.2427,3598.2258,3662.999,3707.23,3758.3455,3752.5718,3772.7644,3790.6948,3808.2056,3814.1973,3747.5605
3480.78,3240.9678,3049.852,2916.5283,2839.854,2809.4102,2809.4697,2842.9143,2925.0464,3065.9248,3258.2817,3484.0764,3715.363,3921.2864,4082.5105,4198.3213,4278.552,4325.656,4332.2783,4289.9443,4204.1455,4081.0818,3920.4924,3723.2659,3514.0183,3324.4316,3177.6777,3081.6572,3038.4448,3035.4573,3059.4092,3111.3354,3208.5193,3359.8345,3559.4917,3789.0388,4021.399,4226.0713,4383.882,4495.1826,4569.2026,4610.057,4609.034,4559.7744,4465.7437,4335.5635,4166.4116,3961.7568
3346.8809,3124.3345,2933.6895,2787.8022,2690.9727,2645.809,2649.039,2698.0176,2788.4404,2916.4448,3075.6494,3260.3716,3456.7896,3648.2612,3812.9211,3940.0198,4021.9136,4057.6802,4046.0342,3992.75,3905.6414,3789.322,3645.0798,3478.1958,3303.3018,3140.6545,3006.9602,2914.8728,2869.0657,2870.78,2915.872,3000.0054,3118.768,3266.0627,3437.3967,3624.422,3817.217,3996.7158,4145.8833,4252.578,4313.4937,4327.5156,4296.349,4226.0103,4126.0728,4000.523,3851.924,3683.104
1117.1362,1072.1478,1019.60693,962.55304,908.25867,866.8404,839.5196,828.8332,833.5967,854.79584,890.5564,930.54736,969.0492,998.71924,1023.56323,1040.8357,1051.5203,1054.9071,1054.9802,1057.5295,1062.2415,1065.0671,1062.386,1052.8322,1037.8766,1015.43567,984.3014,947.6844,912.51855,889.82605,879.81964,886.6404,907.2102,944.12085,992.7735,1044.336,1090.4229,1125.4799,1151.8341,1168.752,1176.5779,1176.0016,1170.8683,1167.0591,1164.5105,1158.2124,1145.7104,1124.4006
33556.63,31587.662,30015.305,28923.596,28292.629,28024.285,28019.586,28250.645,28813.227,29868.875,31447.85,33390.184,35454.508,37343.58,38754.508,39559.074,39858.688,39854.355,39695.67,39396.703,38882.965,38067.47,36853.758,35239.387,33449.844,31812.38,30548.7,29746.455,29385.676,29366.99,29589.867,30024.898,30766.516,31975.24,33680.723,35722.7,37860.004,39795.848,41228.277,42030.348,42305.023,42255.164,42032.457,41653.215,41045.402,40124.516,38796.637,37061.9
159.6503,145.41254,133.73387,125.250946,120.43549,119.44772,121.90905,127.68088,136.1907,146.65964,158.47336,170.95245,182.98308,193.5683,201.93524,207.07825,208.55302,206.47641,201.26031,193.31703,183.68352,173.01706,161.97758,151.2479,141.77695,134.00154,128.64766,126.09076,126.40793,129.2675,134.51451,141.64825,150.29097,160.09785,170.64015,181.26326,191.26688,199.8636,206.25246,209.97964,210.67555,208.394,203.35233,196.03201,186.79523,176.4562,165.51796,154.63158
32877.773,30935.537,29407.777,28380.654,27780.096,27494.959,27478.898,27725.37,28285.012,29296.105,30826.023,32734.592,34751.49,36576.363,37951.113,38759.633,39059.89,39035.32,38870.54,38592.18,38093.24,37282.105,36100.477,34547.63,32802.707,31185.117,29959.725,29216.223,28880.21,28839.172,29045.154,29490.088,30223.316,31382.174,33033.477,35036.85,37122.223,38989.77,40382.41,41185.336,41458.117,41386.07,41155.89,40796.49,40203.277,39287.086,37992.13,36320.18
4980.641,4768.265,4524.2476,4267.046,4024.1042,3810.6987,3635.504,3516.1514,3466.7334,3491.273,3580.273,3723.8848,3926.0964,4175.1777,4457.772,4745.4473,5001.445,5221.4014,5393.413,5496.9434,5530.9346,5488.0137,5379.235,5227.9526,5030.6855,4791.7705,4535.7993,4281.6865,4062.4158,3887.8777,3762.6692,3695.4873,3696.275,3765.352,3889.6384,4055.568,4263.8413,4504.7227,4769.634,5036.0273,5271.352,5472.5327,5631.5815,5729.9907,5771.1484,5744.6533,5658.7324,5530.299
16665.256,16083.191,15401.031,14658.581,13924.894,13280.152,12772.228,12417.114,12232.955,12243.908,12468.707,12916.515,13569.301,14365.918,15217.842,16050.728,16833.738,17548.438,18133.596,18504.203,18618.61,18490.764,18157.29,17657.43,17028.432,16307.961,15538.462,14773.611,14088.181,13558.363,13218.887,13065.34,13091.307,13295.746,13675.121,14222.219,14910.601,15679.41,16448.697,17159.254,17799.406,18370.928,18830.803,19107.75,19167.617,19025.008,18710.762,18253.352
35944.953,34378.164,32859.438,31531.361,30437.092,29645.197,29241.93,29231.64,29596.44,30295.953,31337.518,32719.281,34288.87,35922.785,37545.832,39022.066,40231.035,41056.723,41463.08,41491.176,41100.3,40296.83,39169.16,37779.438,36220.742,34605.184,33089.477,31837.703,30904.305,30356.852,30268.348,30619.287,31360.607,32417.523,33764.31,35371.6,37068.51,38724.062,40267.375,41577.49,42557.285,43119.117,43256.47,43037.336,42442.18,41490.57,40275.242,38854.137
359.22003,333.4987,311.67834,294.2576,281.81305,275.15045,274.4004,279.06433,289.33533,305.36713,325.6034,348.22253,372.43454,396.66626,418.57755,437.06863,451.22418,458.9984,459.17072,452.3738,439.6809,422.1046,401.04977,378.2734,355.76117,335.53427,319.19977,307.83588,302.35565,303.37973,310.312,321.68726,336.91058,355.77646,376.74365,398.1482,419.34927,438.9849,455.19174,467.69705,476.5694,480.51205,478.49393,470.76505,457.73816,439.86047,418.24857,394.56302
2470.484,2320.7778,2194.8584,2105.8125,2056.417,2045.645,2075.3887,2144.3867,2249.7114,2387.7456,2545.3704,2702.5605,2838.8916,2934.2583,2980.1345,2986.0378,2968.1536,2942.9885,2922.443,2903.9822,2875.9001,2826.4397,2744.6174,2629.8667,2497.1985,2365.7993,2253.725,2174.9875,2132.4592,2124.8264,2153.5974,2217.2573,2312.9187,2437.4072,2578.477,2717.345,2835.0708,2913.0933,2944.3057,2939.3345,2915.0444,2888.1357,2870.2454,2858.2188,2839.5225,2801.5276,2732.4966,2631.3247
2077.5835,2014.8033,1940.3574,1859.4829,1779.2742,1704.7285,1639.8483,1592.8127,1571.4517,1579.9955,1617.5765,1679.1879,1762.6067,1865.3523,1979.1692,2091.493,2188.3416,2262.5984,2314.5454,2343.771,2348.8015,2327.9656,2282.3076,2217.2449,2136.7751,2045.7192,1953.2709,1869.5759,1802.8058,1753.8883,1719.8846,1702.8093,1706.6567,1732.97,1778.1372,1835.1605,1902.4786,1981.7723,2071.5203,2166.1584,2256.0789,2333.91,2395.8027,2436.7583,2453.3904,2444.79,2412.7158,2360.6963
