V1,V2,V3,V4,V5,V6,V7,V8
5742.5566,5742.462,5740.286,5763.16,5801.651,5731.509,5852.71,5787.145
3864.6616,3866.7888,3853.3835,3875.0664,3859.7524,3861.78,3867.617,3861.3735
3396.8923,3393.7388,3392.8774,3413.104,3400.665,3398.3613,3453.4912,3412.122
3271.8823,3271.2168,3271.2808,3271.2727,3276.8755,3271.1636,3302.9949,3286.1633
1438.3177,1434.8066,1436.3499,1444.0182,1438.1532,1438.0574,1450.8,1445.1082
2484.6672,2487.3647,2526.278,2489.2078,2493.0234,2489.2654,2535.2012,2530.8826
1424.5399,1423.9974,1491.6348,1473.028,1431.3838,1423.925,1489.315,1443.736
3985.0933,4028.7607,3997.0781,4035.0476,4012.7656,4025.7915,3960.3562,4032.0454
3260.103,3252.49,3246.0654,3274.592,3259.649,3253.2012,3279.8289,3274.337
1439.3844,1440.1956,1437.9415,1454.2812,1441.9052,1435.8997,1451.0924,1455.3052
1671.6042,1678.8934,1679.1914,1673.8396,1677.9662,1684.9702,1682.3914,1681.7515
3248.7395,3250.3608,3283.0725,3270.266,3250.2505,3248.4517,3254.3738,3258.316
1750.1702,1751.4637,1769.3083,1745.9674,1756.8793,1757.3086,1755.1696,1708.9822
10266.696,10285.527,10266.297,10298.459,10305.851,10324.797,10348.861,10274.001
1483.704,1512.8646,1541.1001,1523.1414,1543.7761,1544.0363,1354.6815,1328.19
6005.756,5999.519,5979.744,6022.124,6001.237,5971.3594,6028.1807,6029.0474
1227.6132,1221.3508,1222.4373,1226.1963,1223.408,1221.8816,1229.9191,1229.1493
1078.0004,1080.8602,1083.6182,1068.1464,1079.4553,1078.59,1083.5214,1081.0643
1134.902,1134.2935,1131.5249,1136.0831,1132.4524,1133.6686,1137.5045,1135.8314
8092.4233,8042.6045,8113.3174,8062.577,8056.8193,8073.553,8144.638,8121.9717
3402.4448,3409.5256,3413.942,3456.0664,3428.361,3403.3293,3460.287,3436.767
3387.5854,3354.176,3371.085,3396.171,3379.2512,3354.752,3404.6357,3392.4133
10010.619,10045.591,10091.003,10008.155,10003.159,10035.471,10123.354,10105.212
1117.2048,1114.947,1119.872,1114.6365,1123.997,1121.692,1117.4652,1115.7273
2689.4727,2690.467,2667.588,2673.5762,2665.1003,2667.7498,2677.9202,2686.7678
1073.9254,1073.6028,1082.0066,1076.152,1074.3566,1075.501,1076.8969,1084.1447
10439.036,10494.393,10485.225,10567.836,10507.443,10532.877,10606.673,10579.774
6322.745,6299.515,6346.6255,6277.0127,6298.1025,6269.7173,6348.674,6174.124
9269.642,9274.317,9309.1045,9350.815,9297.319,9312.868,9333.73,9228.724
7518.038,7567.2534,7567.436,7523.3555,7543.339,7537.5522,7574.3945,7534.629
12022.866,12024.575,12075.42,12044.419,12049.18,12044.397,12070.749,12002.211
5899.353,5876.0747,5947.0566,6007.449,5916.394,5927.78,6033.1143,5786.353
17687.291,17945.594,17186.512,18253.795,17898.67,18035.576,18282.037,18176.719
12968.586,12814.453,13275.525,12755.571,12908.924,13007.104,13190.451,13298.012
11663.672,11643.986,11703.8,11651.375,11634.598,11600.214,11706.088,11738.473
10510.157,10576.461,10693.005,10891.854,10709.703,10696.817,10398.187,10942.758
18464.64,18696.107,18859.424,19059.182,18767.045,18798.562,18884.354,18278.148
4133.5786,4072.1892,4145.485,4083.2117,4101.8916,4120.422,4161.8926,4150.035
5482.723,5547.8354,5589.912,5466.639,5543.687,5451.917,5477.9365,4641.681
5910.3164,5909.6855,5932.75,6038.7046,6012.657,5993.7197,5881.2197,5932.07
4123.3965,4136.4707,4308.613,4206.4756,4228.2383,4211.426,4308.955,4078.319
6429.8804,6429.5576,6406.0327,6573.203,6467.2495,6463.0874,6625.329,6579.1807
1870.0668,1863.5663,1870.1417,1867.9426,1868.8807,1878.965,1937.6274,1877.636
2395.9976,2389.6433,2407.491,2440.3193,2426.7434,2412.3967,2417.9175,2364.7139
7658.984,7605.477,7526.884,7730.393,7705.4224,7640.2427,7752.6685,7688.853
1109.8839,1147.1215,1205.1681,1076.3673,1155.6515,1140.7769,1153.3105,1112.6262
2212.387,2185.075,2177.9983,2405.429,2180.2864,2200.8015,2338.2812,2212.004
1172.3705,1173.6425,1188.0084,1212.111,1188.1746,1183.0947,1187.3313,1163.0632
6262.376,6260.624,6495.399,6408.751,6259.0317,6311.897,6403.0957,6276.733
1415.5459,1438.4069,1449.2863,1412.475,1451.5803,1458.6714,1480.7932,1416.3478
1205.235,1206.8397,1206.0486,1209.3087,1205.3884,1208.1971,1210.8153,1209.6196
1214.1952,1215.5044,1218.0498,1212.5742,1213.9905,1212.5275,1216.9153,1216.3688
1169.3665,1168.4794,1178.5697,1185.548,1176.8103,1176.7786,1162.3694,1173.7646
1222.0531,1219.0967,1223.6711,1219.1185,1221.0428,1217.5653,1224.6865,1225.0471
1226.3025,1230.5994,1231.5333,1224.8928,1228.9984,1225.2302,1233.0566,1227.38
1226.2927,1229.0669,1226.2917,1231.6819,1228.6797,1227.982,1230.5757,1232.4866
1202.1023,1205.1124,1202.4153,1207.0823,1200.0706,1204.097,1207.2822,1206.9884
1235.035,1234.1519,1232.2466,1241.5505,1235.493,1231.3982,1241.6904,1239.2798
1243.5382,1244.9839,1249.42,1239.8663,1244.4749,1244.5115,1249.6696,1252.1445
1235.604,1236.131,1240.166,1233.7764,1234.9972,1235.6744,1240.0997,1238.8607
1241.8383,1244.2222,1248.2537,1240.8378,1245.2488,1241.2137,1249.7574,1229.7323
1204.4489,1202.9126,1205.6521,1201.8706,1202.9934,1201.117,1205.9528,1186.0746
1193.5814,1192.6205,1196.5667,1189.1917,1193.2212,1191.4526,1197.1605,1196.239
1189.789,1191.0068,1179.862,1196.6478,1191.5491,1189.5273,1196.027,1195.102
1223.0945,1218.5139,1208.4928,1227.1792,1222.0347,1220.1954,1225.9891,1225.6508
1227.0123,1226.5027,1224.0002,1227.9832,1222.7062,1223.5762,1230.454,1228.1321
1217.9906,1217.8163,1216.6875,1221.7666,1217.2261,1217.1521,1219.3257,1219.6715
1187.6714,1186.5004,1190.6132,1187.04,1184.4854,1186.9636,1191.3883,1190.7739
1208.3813,1208.3068,1177.2184,1215.7307,1209.7864,1210.3112,1189.587,1212.3785
1293.2753,1288.6969,1295.4685,1287.1877,1289.2502,1284.9968,1297.3477,1291.2587
1217.0752,1217.5521,1215.7625,1220.1393,1216.7397,1216.0792,1222.1477,1220.7905
1223.523,1219.6304,1209.6334,1227.0321,1220.0024,1222.8695,1195.3004,1224.0397
1226.9728,1231.4777,1226.7504,1233.7123,1230.1105,1227.682,1234.3906,1232.3304
1225.8112,1225.4115,1225.1681,1227.715,1225.5925,1224.841,1227.7151,1227.7733
1174.2267,1174.096,1173.6962,1176.1968,1173.9811,1174.16,1162.9994,1175.4501
1217.6631,1215.9569,1202.7778,1222.6473,1214.6573,1216.8484,1217.0862,1220.2133
1230.0483,1228.4023,1232.8894,1227.0409,1228.2295,1228.4856,1230.1215,1233.0582
1202.2122,1208.3102,1204.5526,1211.374,1207.8853,1207.7762,1210.1718,1211.7767
1228.5503,1238.0298,1240.2169,1230.3447,1236.7896,1237.2867,1221.9847,1237.3298
1257.0483,1257.3505,1243.6711,1265.1763,1257.3965,1258.4369,1264.2671,1257.6127
1229.491,1232.7533,1234.2723,1226.8267,1229.964,1230.919,1220.7733,1231.8864
1224.294,1225.187,1221.8647,1227.5189,1224.0021,1222.319,1228.59,1228.5879
1252.468,1253.9683,1250.7793,1257.3711,1253.6378,1251.4458,1256.3486,1255.4026
1182.7325,1182.7767,1179.0658,1190.769,1185.6797,1184.9235,1190.6149,1179.6777
1176.0586,1177.2723,1179.6631,1183.8759,1179.3302,1178.9581,1179.2374,1180.6409
1177.6276,1177.6251,1178.826,1176.3441,1175.5934,1177.5444,1179.5973,1172.3802
1356.1969,1354.64,1334.1805,1366.0715,1355.112,1358.5853,1364.9562,1365.3519
1714.0664,1713.8514,1706.8799,1709.9922,1711.4594,1710.6509,1710.7302,1713.0231
1656.6761,1663.8832,1665.957,1657.7292,1660.0532,1665.3094,1670.9064,1666.3378
1592.5319,1589.9742,1615.3679,1489.271,1594.9542,1589.3411,1603.764,1545.2202
1669.0352,1672.5692,1647.7155,1682.0759,1673.1125,1670.9188,1680.4672,1676.1265
2359.7573,2364.755,2256.7305,2394.6562,2366.505,2372.8105,2379.306,2383.8896
1100.1221,1108.4253,1185.7848,1118.4128,1099.9309,1137.0,1171.1309,1009.48047
4134.657,4124.12,4393.7227,4192.289,4241.6367,4206.3047,4272.728,4256.0747
1815.0428,1771.976,1910.7406,2008.6548,1847.4335,1772.749,1940.964,1821.3127
17912.58,17931.225,17925.582,18237.34,17965.55,18002.043,17872.912,18310.867
11843.969,11784.809,13405.739,12116.184,12326.819,11907.208,14459.123,12503.584
9986.378,9797.117,9747.799,12165.265,10114.357,9878.368,10983.134,9969.667
3939.1802,4350.744,4293.982,4564.012,4333.2246,4612.9463,5094.4717,4896.5703
6008.7017,5884.438,5829.7217,6194.0894,6180.889,6193.6406,6371.094,6363.285
1491.1816,1519.3186,1852.9613,1672.772,1637.5675,1638.2047,1393.6716,1442.364
12306.996,12373.686,12003.762,12524.109,11767.746,12091.762,12755.073,12641.961
14380.02,14156.846,14452.892,13470.363,14376.076,14072.902,14562.658,14517.809
6235.167,6231.5063,6361.3516,6363.5464,6254.751,6258.3076,6334.464,6275.9316
9318.103,9431.196,9175.689,9213.092,9203.471,9370.142,9347.105,9666.13
10815.07,10773.891,10837.755,10764.278,10815.028,10800.432,10856.953,10857.763
2176.422,2037.9615,2693.722,2578.4905,2051.8945,2142.046,2455.5671,2253.3376
10806.283,10809.903,10767.214,10815.1455,10779.158,10766.171,10786.0,10828.294
15921.537,15888.186,13372.264,16564.996,15992.668,15889.15,16320.58,16220.605
3553.782,3559.2354,3645.6938,3535.6924,3556.1455,3539.7107,3640.3296,3642.9878
13326.798,13009.92,11913.256,14021.15,13757.766,13892.713,14301.802,13716.316
9102.529,9129.541,9294.541,9161.41,8871.641,8920.34,9224.47,8856.28
10648.624,10634.358,10781.395,10902.033,10639.266,10639.464,11058.854,10671.279
16544.805,16235.251,16787.95,16297.632,16474.652,16448.936,16804.957,16770.055
28018.344,28044.203,30954.123,29583.484,29217.246,29077.98,24559.596,29171.17
23699.672,23955.645,24832.543,22099.875,23923.736,23989.76,24544.16,24379.494
16401.23,16333.258,16318.523,16649.568,16379.755,16516.035,16893.172,16648.705
3564.0334,3610.1284,4228.1616,3684.5493,4638.382,4970.593,5314.248,4380.27
10849.307,10803.546,10800.525,10840.734,10798.109,10794.453,10849.216,10860.46
11451.527,11420.155,11415.002,11468.462,11428.226,11341.97,11503.98,11456.142
7985.4395,8000.3027,8093.87,8001.705,7985.847,8022.8477,7983.472,7974.339
11365.551,11324.477,11051.044,11265.883,11637.781,11690.217,11872.29,11873.01
11725.957,11794.803,12081.533,11767.997,11516.408,11822.646,12507.984,11344.491
6039.8833,6117.278,6289.948,6206.1206,6038.461,6149.7656,6275.05,6187.518
8454.961,8152.026,8551.072,7903.249,8592.455,8240.048,8901.785,8643.376
14429.654,14260.525,13130.254,14076.891,14149.804,13878.496,14671.321,14614.607
2484.878,2479.5242,2524.654,2501.7026,2494.0635,2497.0063,2484.9114,2453.9788
10692.313,10691.659,10715.498,10671.733,10664.642,10691.737,10740.617,10710.289
11127.31,11102.643,11218.369,11313.639,11199.48,11168.829,11042.302,11320.896
7972.0864,7974.018,7960.651,8003.852,8023.6646,7967.242,8219.758,8095.6836
1714.2821,1731.6604,1710.4747,1716.7485,1714.7721,1727.1947,1740.8468,1792.1963
9697.382,9746.622,9837.141,9740.166,9738.661,9778.379,10021.139,10037.342
9474.523,9466.206,9402.791,9389.413,9472.709,9433.982,9542.917,9439.248
7149.047,7144.6924,6839.6724,7330.9683,7201.599,7204.587,7290.284,7275.796
4890.2188,4941.1846,5163.163,5050.3604,4776.339,4902.391,5096.1943,5046.4517
2980.3882,2989.417,3052.665,2923.524,3002.035,3013.7183,3068.101,2789.4055
792.171,796.1156,785.6944,796.4399,782.57947,798.5053,1014.99097,916.98694
2511.0796,2502.9377,2596.6875,2599.9863,2505.9597,2582.997,2556.5144,2760.0845
3659.2502,3665.5288,3949.5896,3844.4343,3594.2708,3646.7844,3577.9263,3607.1611
12568.796,12558.759,12551.972,12721.28,12562.607,12555.042,12701.088,12732.236
5390.04,5453.0454,5231.3564,5739.9067,5365.3813,5304.1973,5416.728,5630.454
913.86273,904.49786,907.0498,907.1843,906.7023,909.11224,938.3335,909.42017
28276.408,26981.05,25977.371,27501.123,28901.832,28942.504,29481.91,29609.492
11285.866,11247.884,11320.168,11243.912,11271.181,11273.779,11368.291,11021.581
1414.7675,1426.2764,1476.1394,1448.8279,1435.4485,1442.2784,1410.7015,1458.2822
12230.21,12688.553,12994.713,14569.098,11727.299,12024.864,12579.207,11994.973
11373.025,11385.69,10981.763,10867.414,11507.125,11320.938,11463.841,11338.87
4009.3538,4037.956,4035.6086,4102.3813,4054.262,4074.769,4088.6445,4088.3325
1246.5979,1237.3074,1260.9974,1233.7173,1240.4541,1251.9473,1258.3782,1255.7562
11253.497,11234.122,11193.691,11285.857,11164.943,11206.748,11278.568,11267.241
8212.591,8212.49,8208.666,8227.138,8212.359,8221.402,8244.336,8233.365
6665.0576,6612.097,6595.302,6722.148,6647.775,6654.815,6677.7534,6733.2715
4959.6016,4841.104,4664.973,5020.3184,4924.3315,4903.539,4986.077,4991.285
4309.5054,4343.005,4383.308,4443.948,4376.297,4360.649,4253.764,4461.7783
3435.5276,3456.4685,3413.591,3436.1843,3446.1848,3464.9556,3462.0361,3442.4412
2011.0415,1998.3423,2148.8218,2218.325,2091.3926,2100.894,2091.963,1935.9001
9163.406,9174.186,9472.526,9435.442,9160.407,9192.598,9249.41,9436.706
14930.228,14956.5205,13999.282,15755.957,15099.558,14964.42,15641.955,15368.754
5170.4126,5231.8896,5550.2056,5843.768,5147.629,5223.242,5495.703,5298.5063
2298.4668,2274.418,2314.998,2278.547,2284.8975,2279.202,2324.5283,2305.753
2067.6042,2059.7163,1913.3695,2093.5857,2058.7234,2067.2175,2073.6433,2083.8862
2964.499,2966.1038,2811.4756,3011.8467,2956.2852,2958.604,2993.0508,2976.8184
1857.0078,1846.2844,1846.6019,1871.1002,1851.257,1829.8966,1878.1763,1858.0642
4379.8394,4394.2847,4508.2466,4383.109,4299.4,4316.4883,4926.198,4920.9067
11670.572,11660.494,11743.795,12081.535,11879.697,12019.846,11592.307,12155.111
7883.5396,7881.226,7857.5645,7976.0063,7873.2993,7868.918,7902.4365,7875.0054
3507.9805,3507.518,3599.7837,3457.099,3509.0156,3509.0269,3643.967,3554.9702
7255.8135,7233.979,7229.978,7226.349,7234.4478,7244.002,7286.398,7242.28
7371.537,7345.311,7406.5737,7298.1875,7346.0103,7309.683,7430.4404,7389.6235
2158.1467,2158.6807,2177.3845,2145.745,2158.8914,2162.7212,2180.3118,2174.1753
10324.054,10368.749,10160.636,10199.308,10353.438,10342.995,10428.243,10480.754
3259.024,3226.2346,3112.6707,3305.758,3247.6528,3257.6116,3309.2598,3284.8743
12036.866,11878.733,11802.384,12141.985,11884.435,11846.466,12163.32,12180.737
10062.005,10083.255,10270.936,9511.387,9962.032,9970.271,10135.094,10162.559
16572.611,16655.08,17090.654,16368.515,16833.162,16580.719,17225.494,17007.305
9708.471,9707.607,10178.046,9989.019,9720.364,9731.33,10348.57,9810.947
9275.082,9285.593,9253.898,9397.871,9265.705,9276.204,9444.752,9364.37
26775.004,26766.242,26978.182,26765.496,26807.729,26612.879,26522.639,25121.018
6890.86,6922.9897,7014.519,6905.139,6917.0684,6978.9614,6741.451,6989.2456
8140.453,8172.2007,8342.571,8051.329,8202.096,8210.023,8222.314,8211.545
3195.213,3218.9539,3183.175,3351.1406,3247.07,3240.7112,3140.817,3210.756
1320.0741,1331.204,1385.4092,1339.3837,1346.3486,1348.0306,1390.2396,1298.9781
7122.113,7158.6113,7063.347,7157.804,7102.107,7089.3955,7490.037,7162.336
8119.758,8015.61,8265.604,8410.948,8233.27,8225.42,8469.595,8030.5254
9052.421,8689.512,8027.313,9271.758,9066.05,9109.587,9155.915,9301.908
2327.1177,2308.0762,2121.2227,2374.2546,2324.086,2364.403,2197.571,2354.1592
970.2544,967.7685,982.2485,958.23315,963.00433,960.60974,972.9611,981.8652
8408.712,8633.589,7746.58,8970.988,8741.337,8749.968,9013.137,8899.889
15668.627,15842.768,15290.991,16847.137,16088.789,16068.5625,16648.441,14646.541
12834.396,12881.634,12851.302,12941.717,12837.769,12830.191,12957.653,12922.331
9999.773,10136.535,8699.474,8686.986,9856.903,10135.383,10583.52,10489.8545
8436.685,8368.584,8531.782,8658.606,8488.712,8492.34,8584.387,8676.321
2131.9663,2134.5295,2099.1685,2136.4387,2126.0676,2109.196,2160.0413,2157.3403
4870.9604,4881.589,4960.2397,4905.2344,4908.144,4914.3237,4888.1455,4846.899
7591.273,7612.2075,7585.155,7602.3403,7536.777,7546.256,7542.9346,7569.6196
4602.1567,4606.247,4573.932,4631.0186,4601.075,4606.6904,4640.0054,4772.7476
3252.2568,3248.15,3216.7842,3229.7693,3235.2778,3234.0354,3252.9653,3237.1038
4663.08,4666.974,4612.0303,4698.3535,4649.359,4652.693,4712.43,4655.7407
7864.3877,7890.2627,7672.018,7766.2104,7790.7896,7777.6055,7852.7427,7916.9253
3872.426,3881.681,3866.3572,3863.0776,3862.8955,3879.4194,3875.7173,3901.8796
5185.757,5315.6978,5382.151,5287.1885,5310.4785,5461.841,5129.4287,5202.595
1918.4677,1920.0636,1984.6998,2043.4373,1969.002,1969.202,1880.7484,1926.0629
1613.5464,1621.8367,1632.1661,1598.2737,1623.1824,1627.8745,1644.272,1610.7411
3864.5208,3848.108,3682.5166,3914.6418,3788.1584,3786.8018,3751.4966,3797.083
9504.263,9580.362,9803.54,9702.983,9622.135,9621.693,9521.749,9590.755
10049.696,10126.434,10068.641,10337.965,10174.203,10152.993,10276.993,10089.766
