V1,V2,V3,V4,V5,V6,V7,V8
2534.7437,2534.744,2534.744,2534.744,2534.744,2534.744,2534.744,2534.7441
1971.5992,1971.5992,1971.5992,1971.5992,1971.5994,1971.5994,1971.5994,1971.5994
2325.2812,2325.2822,2325.2822,2325.2822,2325.2825,2325.2825,2325.2825,2325.2827
2799.9277,2799.928,2799.928,2799.928,2799.9282,2799.9282,2799.9282,2799.9282
4296.8716,4296.872,4296.872,4296.872,4296.8726,4296.8726,4296.8726,4296.8726
5412.2256,5412.2266,5412.2266,5412.2266,5412.227,5412.227,5412.227,5412.227
9599.759,9599.76,9599.76,9599.76,9599.761,9599.761,9599.761,9599.761
3102.0093,3102.0093,3102.0095,3102.0095,3102.0095,3102.0095,3102.0095,3102.0095
1037.3737,1037.3737,1037.3737,1037.3737,1037.3737,1037.3737,1037.3737,1037.3737
10501.433,10501.433,10501.433,10501.433,10501.433,10501.433,10501.433,10501.433
4849.532,4849.532,4849.532,4849.532,4849.532,4849.532,4849.532,4849.532
3672.0422,3672.0422,3672.0422,3672.0425,3672.0425,3672.0425,3672.0425,3672.0425
4849.4854,4849.486,4849.486,4849.486,4849.486,4849.486,4849.486,4849.4863
2814.5862,2814.5862,2814.5862,2814.5862,2814.5864,2814.5864,2814.5862,2814.5864
1543.4548,1543.455,1543.455,1543.455,1543.455,1543.455,1543.455,1543.455
12966.284,12966.284,12966.284,12966.284,12966.285,12966.285,12966.285,12966.285
16502.742,16502.742,16502.742,16502.742,16502.744,16502.744,16502.744,16502.744
16080.613,16080.613,16080.613,16080.613,16080.614,16080.614,16080.614,16080.614
1581.6938,1581.694,1581.694,1581.694,1581.694,1581.694,1581.694,1581.6941
6850.0815,6850.0815,6850.0815,6850.0815,6850.0815,6850.0815,6850.0815,6850.0815
4543.093,4543.093,4543.093,4543.093,4543.093,4543.093,4543.093,4543.093
2331.1855,2331.1855,2331.1855,2331.1855,2331.1855,2331.1855,2331.1855,2331.1853
3822.1829,3822.1829,3822.183,3822.1829,3822.1829,3822.1829,3822.1829,3822.1821
12798.099,12798.099,12798.099,12798.099,12798.099,12798.099,12798.099,12798.099
29700.56,29700.562,29700.564,29700.564,29700.566,29700.566,29700.566,29700.566
1137.5342,1137.5342,1137.5342,1137.5342,1137.5342,1137.5342,1137.5342,1137.5342
2281.34,2281.3403,2281.3403,2281.3403,2281.3403,2281.3403,2281.3403,2281.3403
4223.1943,4223.1943,4223.1943,4223.1943,4223.1943,4223.1943,4223.1943,4223.1943
9510.089,9510.089,9510.089,9510.089,9510.089,9510.089,9510.088,9510.088
8911.186,8911.186,8911.186,8911.186,8911.186,8911.186,8911.186,8911.186
1144.6716,1144.6716,1144.6716,1144.6716,1144.6716,1144.6716,1144.6716,1144.6716
7164.277,7164.277,7164.277,7164.277,7164.277,7164.277,7164.277,7164.277
1504.3937,1504.3938,1504.3938,1504.3938,1504.3938,1504.3938,1504.3938,1504.3939
3947.255,3947.255,3947.255,3947.255,3947.255,3947.255,3947.255,3947.255
5820.1953,5820.1953,5820.1953,5820.1953,5820.1953,5820.1953,5820.1953,5820.1953
8988.719,8988.719,8988.719,8988.719,8988.719,8988.719,8988.719,8988.72
20498.742,20498.744,20498.744,20498.744,20498.744,20498.744,20498.744,20498.744
2733.653,2733.653,2733.653,2733.653,2733.653,2733.653,2733.653,2733.6526
2382.3372,2382.3372,2382.3374,2382.3374,2382.3372,2382.3372,2382.337,2382.335
7640.097,7640.097,7640.097,7640.097,7640.097,7640.097,7640.097,7640.0967
4403.9224,4403.9224,4403.9224,4403.9224,4403.9224,4403.9224,4403.9224,4403.9224
2471.6204,2471.6204,2471.6206,2471.6206,2471.6204,2471.6204,2471.6204,2471.6199
2354.5732,2354.5732,2354.5732,2354.5732,2354.5732,2354.5732,2354.5732,2354.5732
6449.6235,6449.6235,6449.6235,6449.6235,6449.6235,6449.6235,6449.6235,6449.6235
1764.5615,1764.5616,1764.5616,1764.5616,1764.5616,1764.5616,1764.5616,1764.5616
3431.4949,3431.4954,3431.4954,3431.4954,3431.4954,3431.4954,3431.4954,3431.4956
6340.651,6340.651,6340.651,6340.651,6340.651,6340.651,6340.651,6340.651
2329.459,2329.459,2329.459,2329.459,2329.459,2329.459,2329.459,2329.459
3041.992,3041.9922,3041.9922,3041.9922,3041.9922,3041.9922,3041.9922,3041.9922
2386.542,2386.542,2386.542,2386.542,2386.542,2386.542,2386.542,2386.5417
6003.185,6003.185,6003.185,6003.185,6003.185,6003.185,6003.185,6003.1846
3892.4622,3892.4622,3892.4622,3892.4622,3892.4622,3892.4622,3892.4622,3892.4622
3466.398,3466.3977,3466.3977,3466.398,3466.3977,3466.3977,3466.3977,3466.3977
3339.0842,3339.0842,3339.0842,3339.0842,3339.0842,3339.0842,3339.0842,3339.084
1364.1064,1364.1066,1364.1066,1364.1066,1364.1066,1364.1066,1364.1066,1364.1066
2709.7004,2709.7007,2709.7007,2709.7007,2709.7007,2709.7007,2709.7004,2709.7
1565.1783,1565.1785,1565.1785,1565.1785,1565.1785,1565.1785,1565.1785,1565.1785
3870.9485,3870.9487,3870.9487,3870.9487,3870.9487,3870.9487,3870.9487,3870.9487
3095.063,3095.063,3095.063,3095.063,3095.0632,3095.0632,3095.0632,3095.0632
1261.397,1261.3971,1261.3971,1261.3971,1261.3972,1261.3972,1261.3972,1261.3973
1666.9943,1666.9944,1666.9944,1666.9944,1666.9944,1666.9944,1666.9944,1666.9944
3277.9917,3277.9917,3277.9917,3277.9917,3277.9917,3277.9917,3277.9917,3277.9917
1650.2742,1650.2743,1650.2743,1650.2743,1650.2744,1650.2744,1650.2744,1650.2744
10227.073,10227.073,10227.073,10227.073,10227.073,10227.073,10227.073,10227.073
1386.1604,1386.1604,1386.1604,1386.1604,1386.1605,1386.1604,1386.1604,1386.1604
5739.07,5739.0703,5739.0703,5739.0703,5739.0703,5739.0703,5739.0703,5739.0703
1162.3206,1162.3206,1162.3207,1162.3207,1162.3207,1162.3207,1162.3207,1162.3207
1047.6796,1047.6796,1047.6796,1047.6796,1047.6796,1047.6796,1047.6796,1047.6796
1101.1548,1101.1548,1101.1548,1101.1548,1101.1548,1101.1548,1101.1548,1101.1548
7649.927,7649.9272,7649.9272,7649.9272,7649.9272,7649.9272,7649.9272,7649.9272
3093.827,3093.8271,3093.8271,3093.8271,3093.8271,3093.8274,3093.8274,3093.8274
3046.4172,3046.4175,3046.4175,3046.4175,3046.4175,3046.4175,3046.4175,3046.4177
9431.528,9431.528,9431.528,9431.528,9431.528,9431.528,9431.528,9431.529
1108.0654,1108.0654,1108.0654,1108.0654,1108.0654,1108.0654,1108.0654,1108.0654
2722.3044,2722.3047,2722.3047,2722.3047,2722.3047,2722.3047,2722.3047,2722.3047
1104.9062,1104.9062,1104.9062,1104.9062,1104.9062,1104.9062,1104.9062,1104.9062
9724.36,9724.361,9724.361,9724.361,9724.361,9724.361,9724.361,9724.361
5852.371,5852.3716,5852.3716,5852.3716,5852.3716,5852.3716,5852.3716,5852.372
9150.03,9150.03,9150.03,9150.03,9150.03,9150.03,9150.03,9150.03
7071.2095,7071.2095,7071.2095,7071.2095,7071.2095,7071.2095,7071.2095,7071.21
11962.413,11962.413,11962.413,11962.413,11962.413,11962.413,11962.413,11962.413
5541.624,5541.6245,5541.625,5541.6245,5541.625,5541.625,5541.625,5541.625
16037.899,16037.9,16037.9,16037.9,16037.901,16037.901,16037.901,16037.902
10553.81,10553.812,10553.812,10553.812,10553.8125,10553.8125,10553.8125,10553.813
10999.845,10999.845,10999.845,10999.845,10999.845,10999.845,10999.845,10999.846
9680.801,9680.802,9680.802,9680.802,9680.802,9680.802,9680.802,9680.803
17361.834,17361.836,17361.836,17361.836,17361.838,17361.838,17361.838,17361.838
3863.6787,3863.6787,3863.6787,3863.6787,3863.6787,3863.6787,3863.6787,3863.679
4696.1655,4696.1665,4696.1665,4696.1665,4696.167,4696.167,4696.167,4696.167
5745.801,5745.801,5745.801,5745.801,5745.801,5745.801,5745.801,5745.801
3912.2122,3912.2126,3912.2126,3912.2126,3912.213,3912.2126,3912.213,3912.213
7139.806,7139.806,7139.806,7139.806,7139.806,7139.806,7139.806,7139.805
1983.5409,1983.5409,1983.5409,1983.5409,1983.5409,1983.5409,1983.5409,1983.5409
2348.309,2348.309,2348.309,2348.309,2348.309,2348.309,2348.309,2348.309
7477.3726,7477.3726,7477.373,7477.373,7477.373,7477.373,7477.373,7477.373
1057.3916,1057.3917,1057.3917,1057.3917,1057.3917,1057.3917,1057.3917,1057.3918
2424.5613,2424.5613,2424.5613,2424.5613,2424.5615,2424.5615,2424.5613,2424.5615
1074.0067,1074.0067,1074.0067,1074.0068,1074.0068,1074.0068,1074.0068,1074.0068
6775.631,6775.631,6775.631,6775.631,6775.631,6775.631,6775.631,6775.631
1371.0167,1371.0167,1371.0167,1371.0167,1371.0168,1371.0168,1371.0168,1371.0168
1172.5042,1172.5042,1172.5042,1172.5042,1172.5042,1172.5042,1172.5042,1172.5042
1178.9224,1178.9224,1178.9224,1178.9224,1178.9224,1178.9224,1178.9224,1178.9224
1139.141,1139.1411,1139.1411,1139.1411,1139.1411,1139.1411,1139.1411,1139.1411
1184.1376,1184.1377,1184.1377,1184.1377,1184.1377,1184.1377,1184.1377,1184.1377
1184.0864,1184.0864,1184.0864,1184.0864,1184.0864,1184.0864,1184.0864,1184.0864
1183.8883,1183.8884,1183.8884,1183.8884,1183.8884,1183.8884,1183.8884,1183.8884
1165.3114,1165.3114,1165.3114,1165.3114,1165.3114,1165.3114,1165.3114,1165.3114
1186.209,1186.209,1186.209,1186.209,1186.2091,1186.2091,1186.2091,1186.2091
1187.1984,1187.1984,1187.1984,1187.1984,1187.1985,1187.1985,1187.1985,1187.1985
1196.8599,1196.8599,1196.8599,1196.8599,1196.8599,1196.8599,1196.8599,1196.8599
1196.3076,1196.3076,1196.3076,1196.3076,1196.3077,1196.3077,1196.3077,1196.3077
1171.3075,1171.3076,1171.3076,1171.3076,1171.3076,1171.3076,1171.3076,1171.3076
1159.7963,1159.7964,1159.7964,1159.7964,1159.7964,1159.7964,1159.7964,1159.7964
1156.1437,1156.1437,1156.1437,1156.1437,1156.1438,1156.1438,1156.1438,1156.1438
1184.9592,1184.9594,1184.9594,1184.9594,1184.9594,1184.9594,1184.9594,1184.9594
1182.7383,1182.7383,1182.7383,1182.7383,1182.7383,1182.7383,1182.7383,1182.7383
1176.8041,1176.8041,1176.8041,1176.8041,1176.8041,1176.8041,1176.8041,1176.8041
1150.5885,1150.5885,1150.5885,1150.5885,1150.5886,1150.5886,1150.5886,1150.5886
1167.3231,1167.3231,1167.3231,1167.3231,1167.3232,1167.3232,1167.3232,1167.3232
1231.513,1231.5131,1231.5131,1231.5131,1231.5131,1231.5131,1231.5131,1231.5131
1177.29,1177.2902,1177.29,1177.29,1177.2902,1177.2902,1177.2902,1177.2902
1186.7661,1186.7661,1186.7661,1186.7661,1186.7661,1186.7661,1186.7661,1186.7661
1189.326,1189.326,1189.326,1189.326,1189.3262,1189.3262,1189.3262,1189.3262
1192.8008,1192.8009,1192.8009,1192.8009,1192.8009,1192.8009,1192.8009,1192.8009
1152.5105,1152.5105,1152.5105,1152.5105,1152.5105,1152.5105,1152.5105,1152.5105
1178.0101,1178.0103,1178.0103,1178.0103,1178.0103,1178.0103,1178.0103,1178.0103
1189.0468,1189.0469,1189.0469,1189.0469,1189.0469,1189.0469,1189.0469,1189.0469
1166.7285,1166.7285,1166.7285,1166.7285,1166.7285,1166.7285,1166.7285,1166.7285
1187.8666,1187.8667,1187.8667,1187.8667,1187.8667,1187.8667,1187.8667,1187.8667
1217.7114,1217.7114,1217.7114,1217.7114,1217.7114,1217.7114,1217.7114,1217.7115
1195.9194,1195.9194,1195.9194,1195.9194,1195.9194,1195.9194,1195.9194,1195.9194
1191.0154,1191.0154,1191.0154,1191.0154,1191.0154,1191.0154,1191.0154,1191.0155
1218.5424,1218.5424,1218.5424,1218.5424,1218.5424,1218.5424,1218.5424,1218.5424
1165.1527,1165.1527,1165.1527,1165.1527,1165.1527,1165.1527,1165.1527,1165.1527
1160.8162,1160.8163,1160.8163,1160.8163,1160.8163,1160.8163,1160.8163,1160.8163
1156.278,1156.278,1156.278,1156.278,1156.278,1156.278,1156.278,1156.278
1290.0718,1290.0719,1290.0719,1290.0719,1290.0719,1290.0719,1290.0719,1290.0719
1723.4409,1723.4409,1723.4409,1723.4409,1723.4409,1723.4409,1723.4409,1723.4409
1621.9729,1621.9729,1621.9729,1621.9729,1621.9729,1621.9729,1621.9729,1621.9729
1472.0105,1472.0107,1472.0107,1472.0107,1472.0107,1472.0107,1472.0107,1472.0107
1610.8784,1610.8785,1610.8785,1610.8785,1610.8785,1610.8785,1610.8785,1610.8785
2230.9744,2230.9746,2230.9746,2230.9746,2230.9746,2230.9746,2230.9746,2230.9749
769.4304,769.43066,769.4308,769.4308,769.4309,769.4309,769.4309,769.431
3970.6216,3970.6226,3970.6226,3970.6226,3970.6228,3970.6228,3970.6228,3970.6228
2048.683,2048.683,2048.683,2048.683,2048.683,2048.683,2048.683,2048.683
16243.155,16243.158,16243.158,16243.158,16243.159,16243.159,16243.158,16243.159
15718.965,15718.965,15718.965,15718.965,15718.965,15718.965,15718.965,15718.965
12880.023,12880.023,12880.024,12880.024,12880.024,12880.024,12880.023,12880.024
3454.3518,3454.3518,3454.352,3454.352,3454.352,3454.352,3454.352,3454.3525
4445.313,4445.3145,4445.3145,4445.3145,4445.3145,4445.3145,4445.3145,4445.3145
1294.5354,1294.5354,1294.5354,1294.5354,1294.5354,1294.5354,1294.5354,1294.5354
7653.5903,7653.592,7653.593,7653.5923,7653.5938,7653.5938,7653.5933,7653.595
12935.376,12935.378,12935.378,12935.378,12935.378,12935.378,12935.378,12935.379
6607.7666,6607.7666,6607.7666,6607.7666,6607.7666,6607.7666,6607.7666,6607.7666
10455.709,10455.71,10455.71,10455.71,10455.709,10455.71,10455.71,10455.71
10296.27,10296.27,10296.27,10296.27,10296.27,10296.27,10296.27,10296.27
2688.7075,2688.7075,2688.7075,2688.7075,2688.7073,2688.7075,2688.7075,2688.7075
10328.089,10328.089,10328.09,10328.09,10328.09,10328.09,10328.09,10328.09
12644.98,12644.985,12644.985,12644.985,12644.986,12644.986,12644.986,12644.987
2824.5818,2824.5828,2824.5825,2824.5828,2824.5828,2824.5828,2824.5828,2824.583
10793.98,10793.98,10793.981,10793.981,10793.982,10793.982,10793.982,10793.983
9260.135,9260.135,9260.135,9260.135,9260.135,9260.135,9260.135,9260.136
11256.313,11256.313,11256.313,11256.313,11256.313,11256.313,11256.313,11256.314
13371.261,13371.265,13371.266,13371.266,13371.266,13371.266,13371.266,13371.267
23304.174,23304.178,23304.178,23304.178,23304.18,23304.18,23304.18,23304.184
18965.03,18965.035,18965.037,18965.037,18965.04,18965.04,18965.04,18965.04
13396.542,13396.547,13396.547,13396.547,13396.548,13396.548,13396.548,13396.549
4133.0283,4133.029,4133.029,4133.029,4133.0293,4133.0293,4133.0293,4133.0293
10318.831,10318.832,10318.832,10318.832,10318.832,10318.832,10318.832,10318.832
10540.963,10540.965,10540.965,10540.965,10540.965,10540.965,10540.965,10540.965
7464.528,7464.5283,7464.5283,7464.5283,7464.529,7464.529,7464.529,7464.529
10653.271,10653.272,10653.272,10653.272,10653.272,10653.272,10653.272,10653.272
11776.546,11776.547,11776.547,11776.547,11776.547,11776.547,11776.547,11776.548
6572.942,6572.942,6572.942,6572.942,6572.9414,6572.9414,6572.9414,6572.942
6647.8115,6647.812,6647.812,6647.812,6647.8125,6647.8125,6647.8125,6647.8135
10522.527,10522.527,10522.528,10522.528,10522.529,10522.53,10522.53,10522.531
2398.019,2398.019,2398.019,2398.019,2398.019,2398.019,2398.019,2398.019
10309.024,10309.025,10309.025,10309.025,10309.025,10309.025,10309.025,10309.025
10563.619,10563.619,10563.619,10563.619,10563.62,10563.62,10563.62,10563.62
8565.11,8565.11,8565.11,8565.11,8565.11,8565.11,8565.11,8565.111
1931.0496,1931.0494,1931.0496,1931.0496,1931.0496,1931.0496,1931.0496,1931.0494
10492.251,10492.251,10492.251,10492.251,10492.251,10492.251,10492.251,10492.251
9667.596,9667.596,9667.596,9667.596,9667.596,9667.596,9667.596,9667.595
6330.453,6330.4546,6330.4546,6330.4546,6330.455,6330.455,6330.455,6330.4556
5394.588,5394.588,5394.588,5394.588,5394.588,5394.5884,5394.5884,5394.5884
2431.801,2431.8013,2431.8015,2431.8015,2431.8018,2431.8015,2431.8015,2431.8018
1215.5381,1215.5382,1215.5382,1215.5382,1215.538,1215.538,1215.5381,1215.538
3708.2427,3708.2434,3708.2437,3708.2437,3708.2427,3708.2427,3708.2427,3708.2383
3730.1199,3730.1199,3730.1199,3730.1199,3730.1199,3730.1199,3730.1199,3730.12
13272.598,13272.598,13272.598,13272.598,13272.598,13272.598,13272.599,13272.599
6048.95,6048.95,6048.9507,6048.95,6048.95,6048.95,6048.95,6048.947
971.7651,971.7651,971.7651,971.76514,971.7651,971.7651,971.7651,971.76514
22922.479,22922.48,22922.48,22922.48,22922.482,22922.482,22922.482,22922.484
10463.113,10463.114,10463.114,10463.114,10463.114,10463.114,10463.114,10463.115
1389.5972,1389.5973,1389.5973,1389.5973,1389.5973,1389.5973,1389.5973,1389.5973
13587.815,13587.815,13587.815,13587.815,13587.815,13587.815,13587.815,13587.816
11303.089,11303.089,11303.089,11303.089,11303.089,11303.089,11303.089,11303.089
3522.9011,3522.9016,3522.9016,3522.9016,3522.9019,3522.9019,3522.9019,3522.9019
1136.1222,1136.1223,1136.1223,1136.1223,1136.1223,1136.1223,1136.1223,1136.1223
10478.245,10478.246,10478.246,10478.246,10478.246,10478.246,10478.246,10478.246
8293.049,8293.049,8293.049,8293.049,8293.049,8293.049,8293.049,8293.049
5954.9663,5954.9673,5954.9673,5954.967,5954.9673,5954.9673,5954.9673,5954.9673
4439.134,4439.1343,4439.1343,4439.1343,4439.1343,4439.1343,4439.1343,4439.135
4095.7373,4095.7375,4095.7375,4095.7375,4095.7375,4095.7375,4095.7378,4095.7378
3407.0637,3407.0637,3407.0637,3407.0637,3407.0637,3407.0637,3407.0637,3407.0637
1760.7194,1760.7197,1760.7197,1760.7197,1760.7198,1760.7198,1760.7198,1760.72
9742.312,9742.312,9742.312,9742.312,9742.312,9742.312,9742.312,9742.312
12061.828,12061.834,12061.834,12061.834,12061.836,12061.836,12061.836,12061.836
5676.9165,5676.917,5676.917,5676.917,5676.9175,5676.9175,5676.9175,5676.9175
2039.3954,2039.3955,2039.3955,2039.3955,2039.3956,2039.3956,2039.3956,2039.3956
1873.5846,1873.5848,1873.5848,1873.5848,1873.585,1873.585,1873.585,1873.585
2547.334,2547.3345,2547.3345,2547.3345,2547.3345,2547.3345,2547.3345,2547.3347
1657.4092,1657.4094,1657.4094,1657.4094,1657.4095,1657.4095,1657.4095,1657.4095
4428.918,4428.918,4428.918,4428.918,4428.918,4428.918,4428.918,4428.918
11001.017,11001.019,11001.019,11001.019,11001.019,11001.019,11001.019,11001.019
8022.265,8022.265,8022.265,8022.265,8022.265,8022.265,8022.265,8022.265
2772.2432,2772.2434,2772.2437,2772.2437,2772.244,2772.244,2772.244,2772.2441
7344.9873,7344.9873,7344.9873,7344.9873,7344.987,7344.987,7344.987,7344.9844
6775.3135,6775.314,6775.314,6775.314,6775.3145,6775.3145,6775.3145,6775.3145
2014.7223,2014.7225,2014.7225,2014.7225,2014.7225,2014.7225,2014.7225,2014.7225
10986.167,10986.168,10986.168,10986.168,10986.168,10986.167,10986.167,10986.168
2822.3306,2822.331,2822.331,2822.331,2822.3313,2822.3313,2822.3313,2822.3313
10073.522,10073.525,10073.525,10073.525,10073.526,10073.527,10073.526,10073.527
8591.332,8591.334,8591.334,8591.334,8591.335,8591.335,8591.335,8591.335
14018.976,14018.978,14018.978,14018.979,14018.979,14018.979,14018.979,14018.979
10494.924,10494.925,10494.925,10494.925,10494.925,10494.925,10494.924,10494.925
9889.729,9889.729,9889.729,9889.729,9889.729,9889.729,9889.729,9889.729
24905.1,24905.102,24905.102,24905.102,24905.102,24905.102,24905.102,24905.102
6442.243,6442.243,6442.2437,6442.2437,6442.2437,6442.2437,6442.2437,6442.2437
7752.615,7752.6157,7752.6157,7752.6157,7752.616,7752.616,7752.616,7752.616
3026.0688,3026.069,3026.069,3026.069,3026.069,3026.069,3026.0693,3026.0693
1155.4456,1155.4462,1155.4462,1155.4462,1155.4463,1155.4463,1155.4463,1155.4463
7626.7134,7626.714,7626.714,7626.7144,7626.7144,7626.7144,7626.7144,7626.715
6918.974,6918.977,6918.977,6918.977,6918.9775,6918.9775,6918.9775,6918.978
6828.81,6828.8115,6828.811,6828.811,6828.812,6828.812,6828.812,6828.8125
2009.6831,2009.6838,2009.6838,2009.6838,2009.684,2009.684,2009.6838,2009.684
849.1337,849.13385,849.1339,849.1339,849.1339,849.1339,849.1339,849.1339
6992.569,6992.5703,6992.5703,6992.571,6992.5713,6992.5713,6992.5713,6992.572
13500.373,13500.374,13500.374,13500.374,13500.375,13500.375,13500.374,13500.376
12047.491,12047.491,12047.491,12047.491,12047.492,12047.492,12047.492,12047.492
9795.713,9795.712,9795.713,9795.713,9795.713,9795.713,9795.713,9795.713
7393.996,7393.997,7393.9976,7393.9976,7393.998,7393.998,7393.9976,7393.998
1933.9955,1933.9957,1933.9957,1933.9957,1933.9957,1933.9958,1933.9958,1933.9958
4789.3794,4789.3794,4789.3794,4789.3794,4789.3794,4789.3794,4789.3794,4789.3794
7672.158,7672.158,7672.158,7672.158,7672.158,7672.158,7672.158,7672.158
4944.797,4944.797,4944.797,4944.797,4944.797,4944.797,4944.797,4944.7964
3273.3083,3273.3083,3273.3083,3273.3083,3273.3083,3273.3083,3273.3083,3273.3083
4773.956,4773.956,4773.956,4773.956,4773.956,4773.956,4773.956,4773.956
8157.6367,8157.6367,8157.6367,8157.6367,8157.6367,8157.6367,8157.6367,8157.6367
3964.154,3964.154,3964.154,3964.154,3964.1538,3964.1538,3964.1538,3964.1536
5079.442,5079.4424,5079.4424,5079.4424,5079.4424,5079.4424,5079.4424,5079.4424
1812.1173,1812.1174,1812.1174,1812.1174,1812.1176,1812.1176,1812.1176,1812.1176
1603.8705,1603.8705,1603.8705,1603.8705,1603.8705,1603.8705,1603.8705,1603.8704
3945.8242,3945.8242,3945.8242,3945.8242,3945.8242,3945.8242,3945.8242,3945.8242
9215.065,9215.065,9215.065,9215.065,9215.065,9215.065,9215.065,9215.065
