V1,V2,V3,V4,V5,V6
6369.8667,6770.7007,6954.874,7067.3276,7149.61,7193.3213
6023.076,6452.5503,6658.515,6759.5054,6853.4385,6913.664
6940.094,7346.916,7487.505,7646.204,7731.44,7792.572
6101.491,6481.041,6676.8413,6800.3823,6870.6323,6893.8
8347.172,8745.614,9036.146,9174.676,9173.995,9252.366
7665.0527,8187.3296,8403.376,8577.618,8646.612,8601.655
7973.156,8322.559,8628.089,8744.772,8844.026,8998.828
1422.1263,1490.9769,1481.5997,1556.0162,1659.429,1695.8712
8646.124,9212.363,9481.098,9641.757,9735.513,9726.893
3283.4385,3428.888,3421.8967,3494.1978,3581.4211,3606.1748
1843.8412,1981.1178,2056.561,2141.6248,2201.8003,2233.378
2126.9736,2271.1443,2376.1028,2448.3586,2495.1296,2517.055
2197.8704,2417.8936,2578.7866,2706.628,2679.6882,2656.3318
3145.1384,3275.3208,3351.9258,3432.197,3449.0198,3598.822
1260.6228,1411.4358,1495.0706,1531.3917,1619.8431,1594.2739
2864.2373,3021.5635,3322.853,3515.9463,3664.8086,3708.3403
2082.0454,2228.0747,2303.452,2336.206,2354.7437,2367.5781
2569.9521,2815.731,2959.201,3061.1296,3069.4785,3110.5544
1172.5266,1253.2738,1302.5581,1329.3788,1340.311,1350.4047
1796.7266,1901.7831,1965.1075,1990.2927,2007.3511,2012.8295
1781.9834,1898.2645,1917.7614,1906.0972,1929.0381,1901.9722
1727.4827,1892.6366,2009.5105,2092.6853,2164.653,2210.044
2082.13,2306.058,2402.7908,2427.1497,2446.1177,2426.2898
2114.164,2291.3743,2507.4658,2749.3525,2900.6074,2970.4324
1649.4857,1789.6885,1893.1013,1901.6793,1918.73,1966.4122
2443.2957,2644.889,2742.3313,2812.1667,2859.2104,2902.47
1948.7144,2232.7197,2373.8804,2473.995,2523.1736,2561.4634
3063.6956,3374.4202,3500.5833,3653.8198,3860.5269,3969.5605
1818.5916,1977.0995,1971.7208,1940.7566,1957.5911,1913.3268
2304.8625,2456.484,2541.3755,2627.0889,2706.045,2752.1794
2535.3518,2750.2983,2844.4358,3076.5872,3236.72,3340.4028
7451.694,7920.8477,8144.2935,8266.95,8398.536,8470.086
4244.1094,4378.2407,4449.234,4634.58,4691.2515,4619.6562
6520.737,6898.717,6932.9116,7074.578,7126.4146,7159.3223
8773.726,9332.309,9622.531,9807.007,9858.893,9944.214
3402.153,3637.46,3795.4338,3883.2664,3931.7505,3925.616
6360.1577,6825.814,7071.762,7170.5396,7245.699,7280.1978
7943.264,8515.181,8798.584,8922.196,9076.174,9114.518
6784.61,7226.689,7440.4683,7552.5806,7610.1724,7660.157
4651.4653,4968.5,5023.977,4909.7266,4869.072,5057.915
9725.02,10257.816,10507.062,10709.041,10684.517,10771.086
7513.589,7979.612,8196.423,8490.642,8583.286,8618.055
3204.9407,3400.3562,3480.1707,3556.0356,3585.4954,3627.754
3261.2866,3510.0378,3643.347,3750.2644,3799.886,3863.442
10854.075,11599.553,12019.459,12151.265,12270.528,12284.884
9159.692,9655.271,9800.997,9979.238,10057.529,10145.235
5756.348,6136.1616,6300.1885,6460.3315,6524.9556,6574.4233
4231.3486,4493.1846,4618.28,4687.825,4699.338,4739.4233
4213.3613,4530.754,4519.7686,4554.0244,4545.3086,4583.2163
4266.583,4590.768,4740.234,4858.7256,4911.0254,5009.4946
4809.2505,5075.078,5210.625,5345.679,5384.853,5507.791
11535.572,12097.427,12276.944,12437.007,12379.035,12426.991
6750.7427,7430.143,7183.7715,7219.389,7262.0693,7189.13
2266.6228,2484.8118,2616.04,2728.5442,2789.406,2852.6487
6341.3857,6686.267,6805.46,6930.087,6975.3027,7102.3555
2843.8909,3086.7168,3220.437,3332.359,3383.2236,3428.9282
7635.454,8084.3843,8290.803,8396.165,8411.453,8425.173
2081.023,2268.6282,2373.8313,2464.5063,2504.9814,2545.3782
6936.0728,7188.469,7236.0337,7314.895,7488.972,7938.8394
8507.44,9023.217,9309.175,9539.089,9634.27,9833.18
3089.6108,3293.4827,3346.8716,3407.5356,3468.1152,3508.311
11107.755,11473.646,11279.451,11513.702,11460.901,11586.051
3204.3682,3446.5615,3576.6072,3682.089,3725.699,3779.4155
2995.3179,3185.3516,3266.2344,3340.5225,3367.816,3410.783
3260.2378,3509.1182,3642.0999,3749.0342,3798.4475,3862.3347
4803.6987,5189.419,5350.4326,5483.8496,5581.9043,5686.7363
2953.8323,3179.8293,3291.2542,3374.3967,3432.3938,3499.357
8264.063,8846.459,8920.293,9061.484,9141.647,9134.99
10755.945,11385.57,11573.649,11830.66,12119.92,12167.901
2933.9292,3201.7405,3365.2747,3469.6328,3547.1956,3611.4219
6503.881,6884.8545,7062.702,7138.473,7180.7417,7176.4077
8881.201,9314.602,9410.298,9518.044,9611.431,9874.885
13138.206,13974.89,14131.636,14313.13,14541.794,14830.1875
12206.313,12879.878,13124.204,13233.615,13234.806,13216.294
3185.3992,3469.7346,3598.2317,3729.188,3788.853,3873.0042
7689.8975,8199.5,8422.826,8576.423,8583.826,8635.334
5909.7305,6280.375,6443.093,6577.8374,6636.841,6728.249
3077.8562,3250.8318,3311.498,3362.3623,3374.5112,3400.0178
1910.2986,2009.0514,2081.5444,2124.7263,2163.0986,2184.9197
16788.094,17631.11,17978.225,18342.912,18415.352,18411.418
3214.9495,3448.7737,3564.5151,3664.117,3689.699,3724.3386
3536.4392,3734.4385,3873.5432,4014.7554,4105.3296,4144.157
1281.823,1426.659,1525.2054,1574.364,1623.976,1647.5227
3994.6987,4272.2476,4395.4478,4490.48,4505.6865,4540.853
1637.0968,1846.9348,1959.1757,2053.113,2144.2124,2227.4534
1991.5706,2172.1016,2267.679,2344.5571,2398.4993,2436.3965
3849.7798,4135.9644,4271.9316,4378.579,4441.155,4574.7314
7966.435,8517.667,8762.875,8906.33,8917.83,8948.845
2337.7974,2542.718,2609.4075,2659.3506,2717.6729,2779.978
10610.275,11210.846,11456.94,11617.281,11661.695,11722.6045
2053.2444,2223.6365,2320.4658,2387.521,2430.174,2465.6926
1402.1044,1519.8477,1589.34,1632.7195,1666.183,1688.6562
2084.1484,2250.268,2343.2158,2405.436,2447.0059,2480.0967
4392.1074,4690.123,4840.7075,4932.7324,4985.9326,5025.2627
2228.9458,2400.965,2496.9426,2557.5212,2600.3647,2630.6758
9299.06,9850.122,10096.922,10244.623,10305.021,10359.705
5698.3037,6893.1016,8050.5923,8112.946,8023.6987,8410.085
3668.0657,3851.18,3854.7168,3986.3354,3925.4766,3878.8633
4509.565,5002.4004,5184.067,5209.8105,5237.8325,5258.1855
9411.204,9871.809,9974.864,10306.106,10673.446,10769.14
7727.027,8076.614,8135.406,8315.938,8534.069,8642.201
10618.962,11133.824,11304.593,11531.551,11703.626,11842.554
8985.033,9563.418,9746.763,9860.939,10105.152,10216.265
3016.5708,3194.4412,3292.4446,3333.4045,3445.1716,3551.7075
4521.5605,4660.8438,4747.177,4796.8555,4678.9976,4851.8306
6124.35,6427.695,6508.7173,6719.3955,6906.906,6957.8887
3797.4756,3964.413,4057.159,4180.926,4293.0083,4469.166
4621.781,4877.8804,4967.516,5036.6533,5318.7163,5564.0005
6624.721,7021.4336,7215.477,7298.277,7318.7603,7454.6226
5208.8066,5562.3877,5808.8716,5950.4644,5738.4424,5691.72
9333.726,9727.034,9832.727,10235.119,10597.066,10671.734
2974.6597,3089.6746,3251.4136,3283.8503,3293.682,3461.7917
4034.2341,4406.6987,4298.4424,4338.889,4441.7773,4392.0723
3121.1184,3404.4998,3566.4932,3656.479,3775.3687,3858.884
7768.3945,8121.445,8181.6,8361.637,8581.451,8690.738
6443.1035,6619.4634,6693.009,6977.228,7134.7344,7229.5913
2819.5078,2993.9917,3098.567,3186.233,3239.8896,3310.6357
4135.3726,4511.662,4407.229,4445.5034,4566.8364,4538.2017
3806.4167,3976.5193,4068.7676,4191.7793,4305.1523,4481.652
5274.584,5334.872,4428.537,4382.4014,4236.5786,5217.5166
2772.9233,2949.4153,3042.8506,3099.3162,3123.967,3164.2273
7119.631,7699.317,7946.1143,8129.6426,8212.015,8332.324
3975.682,4424.3623,4309.5073,4329.581,4446.98,4385.793
2673.2588,2903.3828,2988.9932,3033.449,3131.7432,3256.9702
6564.715,7586.0347,8709.998,8832.792,8925.633,9232.479
1412.5503,1516.541,1572.6537,1656.469,1733.0808,1762.4764
7272.9565,7665.032,7850.153,8012.0107,8034.1787,8065.3467
10816.945,11145.455,11020.869,11192.194,11410.471,11607.797
1533.4628,1690.0814,1766.1362,1855.35,1918.6882,1951.3196
7262.784,7383.8813,7513.6865,7217.895,6455.378,6842.1636
6045.2256,6329.764,6313.7075,6456.62,6952.6616,7335.6235
8687.966,8978.195,9003.245,9136.372,9506.726,9909.997
1167.9524,1250.057,1281.6625,1348.7545,1407.721,1430.952
8351.813,8692.197,8807.27,9140.417,9420.083,9466.877
3774.253,3893.6636,4112.8633,4142.339,4096.812,4289.1035
4102.4517,4390.874,4531.8096,4636.379,4675.5493,4713.41
4799.949,4969.397,5093.807,5179.8203,5211.501,5385.309
1147.4564,1224.2394,1265.1764,1322.1108,1371.8074,1393.6173
4139.1035,4506.7666,4697.31,4834.4077,4879.91,4924.461
6069.1064,6463.8066,6709.2495,6814.634,6837.8994,6847.163
8392.121,8796.434,8935.103,9222.024,9510.419,9570.507
6868.044,7225.4673,7374.4023,7503.6714,7581.9736,7683.274
6583.15,6981.6753,7086.6074,7437.852,7783.1006,7945.4424
6551.463,7051.4683,7321.347,7358.6006,7383.136,7556.5376
3433.007,3682.7275,3823.2346,3954.31,4015.5383,4091.196
3363.8137,3502.4062,3751.4473,3885.82,3948.9695,4121.621
3703.7014,4003.5183,4189.948,4292.3267,4284.696,4334.6797
6388.207,6661.0376,6679.9487,6834.2705,6854.2104,6940.732
2799.3928,2962.4763,3083.3748,3196.278,3245.9456,3308.2795
3908.873,4174.872,4317.8965,4396.0264,4414.3193,4442.073
17263.84,18130.14,18455.025,18725.883,18700.758,18724.889
13854.465,14543.691,14857.403,14853.17,14490.283,14471.225
8082.385,8789.503,8987.578,8986.687,8709.414,8505.046
8055.8555,8541.814,8774.528,8902.719,8960.91,9025.349
5414.519,5805.564,5845.101,5914.7817,5882.0776,5930.6416
14477.828,15214.725,15464.971,15793.356,15902.166,16068.863
3943.2893,4159.0176,4269.0654,4332.995,4361.418,4472.802
3077.8123,3361.9868,3523.5034,3657.086,3711.3916,3778.1602
11054.843,11635.638,11858.81,12025.425,11993.963,12032.099
10251.864,10837.081,10999.771,11156.877,11216.733,11289.522
9542.942,10154.398,10445.692,10617.341,10701.501,10768.812
8956.108,9478.551,9740.983,9874.282,9938.421,10016.441
9202.161,9760.142,9893.963,9942.097,10084.577,10163.883
8073.1104,8662.22,8897.821,9049.004,9139.692,9171.107
4304.5024,4639.7046,4796.1665,4921.94,4967.4565,5025.1284
6716.037,7109.211,7282.429,7421.133,7482.3296,7587.8857
9162.436,9761.573,9969.845,10188.304,10208.437,10244.084
3543.2263,3795.6052,3938.5112,4043.0352,4079.7173,4117.9897
1932.4038,2042.9496,2112.565,2187.1711,2242.1074,2273.347
7120.13,7591.916,7781.365,7886.911,7860.518,7864.0337
3167.195,3407.6062,3531.6462,3631.7546,3659.4387,3696.9656
4158.0947,4444.6016,4566.464,4645.07,4689.002,4767.1504
1278.1351,1421.2617,1518.5302,1566.9208,1615.9808,1639.0055
3057.1562,3316.502,3416.8726,3478.9424,3516.1824,3577.3857
2315.3223,2511.3884,2618.629,2699.5527,2752.1633,2798.5103
11435.613,12075.635,12338.887,12413.883,12439.225,12663.828
6312.71,6713.936,6932.7363,7006.9287,7092.838,7080.397
2538.5947,2758.138,2874.8052,2981.5403,3036.4614,3083.1296
2104.4788,2290.4358,2400.1902,2483.5684,2525.9211,2565.0598
9565.091,10012.519,10135.422,10218.592,10321.262,10600.263
4058.4329,4313.5522,4467.3037,4605.6343,4692.229,4767.0166
8940.169,9416.692,9654.168,9783.516,9880.644,10049.506
11981.33,12597.671,12798.098,12936.77,12890.329,12928.189
6382.421,6798.8228,6955.8657,7072.6187,7076.8267,7229.0645
1736.222,1901.5586,2005.5377,2080.7117,2119.6624,2156.7622
2304.8525,2506.5342,2623.519,2719.894,2769.1511,2818.62
7431.0073,8005.796,8208.576,8334.62,8321.792,8449.946
4970.955,5315.991,5364.518,5286.666,5221.6724,5285.816
3425.3594,3841.7058,4123.7017,4239.9473,4313.6304,4299.9683
1999.0009,2180.5754,2280.4456,2363.4548,2427.382,2483.741
1080.2483,1156.9462,1200.971,1227.0167,1246.2632,1272.4263
2701.069,2934.5874,3077.1733,3169.7224,3205.5479,3249.46
2218.6555,2426.0432,2561.3794,2678.63,2741.24,2809.6372
6190.072,6606.1357,6432.931,6637.8975,6793.2476,6891.544
4301.7827,4576.0156,4684.9814,4811.1606,4928.9097,5012.8125
7630.429,8104.2607,8287.234,8343.337,8358.971,8373.371
7569.4346,8016.7637,8249.417,8533.579,8624.112,8668.399
3542.3625,3795.1067,3938.0002,4042.7158,4080.0894,4118.212
9907.297,10418.529,10541.757,10654.161,10647.03,10757.314
3883.7676,4179.1475,4335.593,4472.8174,4520.866,4593.5195
3065.0796,3294.252,3418.761,3509.8408,3552.7844,3583.8826
6672.589,6935.4185,7186.6084,7154.115,7371.0522,7933.1655
3754.116,4011.8506,4139.9893,4261.7603,4324.884,4379.066
1246.6956,1365.3854,1437.319,1493.463,1539.5538,1564.8845
9566.385,10017.105,10141.848,10226.532,10328.374,10601.899
7918.9385,8512.271,8702.799,8671.158,8543.243,8800.654
6228.059,6530.838,6661.45,6776.5483,6940.9116,7113.5615
8195.552,8826.366,8982.855,9056.09,9048.948,9169.308
7629.075,8088.3643,8349.665,8417.299,8403.937,8454.635
1184.8431,1280.5364,1309.4679,1360.1847,1386.6438,1423.139
4406.3,4740.5615,4943.0557,5047.05,5110.469,5158.58
1738.6273,1868.6486,1935.7699,1991.5865,2040.1482,2092.9036
6803.3223,7296.321,7573.124,7682.9385,7812.874,8009.675
3175.7197,3401.7131,3491.972,3559.5955,3590.9316,3663.06
2457.265,2676.3677,2785.2876,2859.4893,2929.1926,2984.6987
3348.8564,3580.252,3710.8108,3769.403,3866.3342,3984.2974
3662.0964,3963.7314,4083.8262,4162.4043,4230.304,4331.1357
4615.448,4924.697,5081.3755,5175.663,5225.321,5248.887
1441.9962,1562.6086,1615.6147,1658.3864,1710.4081,1767.8881
1974.4043,2143.6394,2254.6167,2371.897,2443.324,2473.8452
1735.0327,1864.2715,1932.2948,1989.5137,2037.9813,2089.8486
2035.0332,2180.5571,2258.6729,2304.6343,2365.365,2396.22
1687.3856,1767.1445,1820.8938,1915.8708,1983.1876,2019.7241
6945.258,7404.507,7631.4683,7906.9316,8114.4873,8322.066
2666.014,2913.1262,3088.2852,3148.4756,3189.9766,3234.245
3566.0684,3918.632,4011.7395,4098.843,4274.4004,4345.415
3889.6257,4154.7153,4289.3335,4379.182,4424.7725,4471.104
8474.722,9020.691,9232.336,9343.434,9302.124,9296.592
4871.366,5195.655,5328.0327,5409.3438,5456.0874,5543.4126
1847.3866,2005.3524,2104.6262,2153.1797,2144.2905,2169.538
1604.0968,1710.6665,1737.1458,1775.2572,1792.9786,1792.5757
1510.9812,1642.3519,1718.5549,1777.1846,1826.4807,1850.2898
1282.8461,1437.9418,1537.3163,1626.998,1700.5769,1751.9144
5993.861,6461.754,6548.5586,6580.7065,6625.5444,6784.4126
3448.9795,3734.5906,3896.1628,4049.3967,4146.168,4267.632
9127.313,9671.823,9903.773,10053.379,10042.43,10096.468
5409.332,5843.277,5894.543,5965.6846,6005.022,6035.174
11299.771,11813.502,11946.816,12032.789,12153.829,12484.29
5996.6846,6296.228,6448.8115,6580.2153,6613.369,6727.4395
3851.3047,4111.9985,4219.629,4278.883,4318.351,4338.9404
7177.0977,7727.7495,8012.044,8147.728,7960.327,7961.635
7694.5713,8147.6577,8303.505,8492.699,8624.061,8742.47
1064.6221,1175.3314,1233.1119,1275.0074,1295.5135,1328.7672
7243.3267,7681.1963,7872.994,8013.2886,8076.4316,8152.4854
5557.3066,5905.433,6118.037,6282.676,6346.403,6405.3857
3963.0005,4240.649,4387.8486,4492.8545,4544.2925,4582.7065
4417.423,4788.539,4894.2114,4987.556,5154.057,5255.3335
1643.7246,1941.5308,2112.206,2194.6538,2228.631,2253.1042
2347.0725,2523.6777,2616.9355,2686.173,2748.5703,2768.7986
2942.6052,3192.2866,3358.5747,3436.4714,3477.8032,3510.4587
4445.3228,4776.225,4949.1895,5041.01,5086.9106,5175.2505
11438.941,11954.513,12167.233,12342.582,12588.864,12795.241
2002.5051,2157.819,2257.09,2291.9495,2308.053,2337.1838
4832.8667,5170.1157,5330.7686,5406.754,5399.1333,5422.5312
2385.8943,2574.5693,2689.2256,2793.3088,2855.6826,2908.456
2224.7986,2416.3115,2530.4946,2608.9282,2662.4204,2692.5415
3530.716,3753.8115,3856.7031,3968.668,4016.4702,4040.44
1770.469,2084.4836,2261.4016,2341.5007,2371.4182,2391.0823
1267.6289,1387.5056,1460.4062,1521.3265,1568.4326,1610.8074
1562.2125,1698.2444,1780.5903,1829.2582,1865.6102,1872.0237
10857.4795,11310.139,11532.57,11728.316,12011.89,12276.8
1869.3375,2032.3698,2120.6362,2169.8833,2204.1865,2232.8066
2682.359,2859.327,2949.7856,2991.1323,3007.614,3079.0825
1646.9226,1794.343,1879.9752,1941.957,1983.887,2016.2651
5563.7783,5934.5435,6099.6016,6203.07,6280.0117,6364.8164
1045.824,1109.0919,1106.7102,1109.3209,1108.2314,1106.7775
7046.1636,7539.7026,7724.5103,7785.865,7806.654,7820.4614
5029.717,5365.939,5543.1074,5648.279,5666.6167,5693.524
4242.6763,4540.9536,4653.256,4724.91,4765.2573,4793.5503
1619.5134,1761.0946,1841.3354,1909.2849,1953.2256,1995.2246
1427.9104,1558.4382,1637.3663,1692.6862,1731.3752,1762.1241
2649.4858,2850.32,2958.8206,3033.6228,3077.0894,3114.8599
2299.656,2495.2556,2606.7874,2690.2913,2737.0996,2780.7278
17628.666,18454.773,18749.264,19098.52,19142.076,19233.506
9490.0205,9970.704,10310.811,10682.835,10581.051,10681.359
17207.867,17924.166,18209.803,18489.107,18398.707,18399.342
1928.8524,2006.9944,2033.9108,2065.3682,2056.5295,1976.9576
3589.1704,3882.3638,4043.0251,4169.128,4207.001,4262.8135
7851.628,8291.404,8485.986,8640.549,8660.936,8719.117
5703.316,6044.002,6220.2227,6373.5605,6366.138,6388.674
5946.0547,6601.714,6984.1445,6997.663,6918.3037,6888.609
2448.1326,2624.5847,2726.3267,2802.6687,2846.345,2891.7
3718.3953,4008.717,4179.678,4283.4644,4312.275,4383.34
1928.4381,2075.875,2170.381,2250.7556,2310.3638,2378.743
9419.857,9968.945,10206.399,10394.869,10457.32,10556.529
4261.329,4605.0537,4788.975,4933.702,4987.0713,5048.545
3143.0276,3419.3835,3578.0425,3713.8787,3773.5408,3844.0815
2458.318,2676.8389,2778.338,2887.0474,2951.3127,3021.0266
11287.433,11806.602,12128.186,12468.235,12331.934,12451.979
17990.477,18809.73,19081.127,19335.346,19315.594,19359.059
3917.915,4207.998,4364.6104,4495.1357,4566.9683,4640.6553
4832.1777,5098.9556,5247.3447,5401.6387,5473.7715,5541.2686
9222.343,9642.326,9842.091,10009.406,9980.394,10130.536
6906.5894,7310.2954,7492.6147,7612.5303,7617.306,7775.105
9377.838,9964.715,10242.477,10631.232,10860.946,10995.132
2063.6763,2251.4138,2357.5837,2427.8206,2460.739,2502.9707
4900.252,5239.6953,5393.215,5559.0537,5584.2583,5670.75
7958.979,8436.084,8667.671,8840.389,8885.161,9022.545
3218.6814,3498.6086,3642.8801,3765.629,3822.6628,3887.2424
8822.136,9372.8125,9681.445,9854.845,9897.928,10111.112
3656.2305,3990.0767,4206.303,4378.703,4395.663,4378.9893
10280.859,10751.295,10917.0205,11052.648,11009.204,11002.749
2192.9355,2487.2622,2673.2598,2809.4011,2878.8203,2944.9626
14487.387,15214.28,15470.925,15658.197,15741.216,15817.329
981.238,1174.5935,1346.0468,1395.9363,1471.5101,1581.9513
2226.451,2477.7942,2641.814,2774.9712,2843.2693,2907.1538
8554.472,9011.309,9198.831,9351.585,9364.018,9402.366
2777.1533,3032.6707,3184.8142,3302.9746,3361.2002,3420.7173
15022.273,15777.516,15955.366,16100.357,15992.31,15948.684
4536.352,4833.568,4975.1074,5093.1973,5149.219,5190.8447
10216.665,10783.939,10986.823,11169.225,11131.871,11140.447
4967.583,5235.665,5372.0474,5533.1973,5594.1655,5643.0493
2877.66,3139.8064,3281.849,3399.2922,3460.701,3549.7644
2519.4927,2724.9385,2833.5,2908.8677,2958.2673,3011.114
1977.2738,2155.25,2258.2312,2384.9358,2445.3987,2574.7085
11380.282,11909.543,12061.693,12197.451,12099.353,12030.311
10415.96,10917.005,11230.925,11467.96,11396.214,11437.077
11851.893,12482.245,12519.172,12711.84,12613.317,12732.0
4214.2476,4555.0835,4737.901,4883.8315,4937.657,5001.663
3951.1233,4304.1816,4466.464,4605.0376,4692.975,4822.1313
1020.3215,1196.8687,1337.1324,1362.6976,1475.8145,1562.2997
4030.0774,4318.505,4475.8193,4606.466,4675.872,4746.2266
10029.304,10586.31,10778.822,10954.916,10917.264,10924.577
6027.371,6480.505,6646.1943,6908.5654,7233.4507,7331.2183
2386.8027,2580.6462,2688.3296,2763.6401,2811.5974,2873.183
1961.5908,2129.8877,2231.9895,2314.213,2369.771,2402.056
4907.1035,5241.1377,5394.789,5566.031,5589.488,5670.7944
8757.188,9289.959,9594.654,9784.245,9820.806,10014.33
2239.6301,2440.6216,2551.692,2651.9297,2727.4307,2808.1091
7799.406,8623.283,8807.103,9191.006,9212.356,9366.74
4293.105,4595.275,4698.671,4831.9688,4927.3853,4988.297
