V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
6321.554,6096.1836,6086.468,6096.0566,6087.811,6082.265,6098.047,6135.105,6168.844,6228.6255,6279.8003,6307.0728,6276.1226,6282.4316,6264.755,6266.2075,6287.0244,6144.671
2993.6147,2694.5657,2900.2134,2582.2942,2405.4116,2313.4648,2264.979,2407.4016,2474.8918,2580.8289,2802.6653,2957.8284,2956.8638,2956.077,2911.734,2919.1267,2907.413,2733.8289
3555.0164,3272.9023,3386.0764,3487.2285,3406.3296,3367.934,3569.6855,3779.4617,3232.4863,3349.5142,3464.4138,3670.7239,3462.8027,3600.8582,3589.35,3621.5305,3638.3086,3217.0486
1381.3903,1228.066,1251.2582,1089.5388,1074.2283,987.0307,1042.2195,1065.9684,1103.1436,1210.4475,1269.1422,1382.8358,1344.5221,1350.444,1354.7543,1368.7711,1351.6555,1119.0509
1006.44226,636.49084,746.9751,690.4027,658.3346,685.25134,734.64923,717.7401,656.6511,726.302,827.2629,972.772,876.99243,938.7048,905.599,896.2518,876.73596,830.18896
6383.5703,6139.8374,6047.1694,5575.781,5288.04,5327.4126,5758.6914,5746.7065,5493.084,5431.419,5722.7456,6128.5967,6157.38,6286.876,6205.0054,6218.4043,6239.58,6132.452
11286.539,11161.82,11163.615,11160.474,11151.951,11137.98,11107.503,11106.834,11096.342,11102.483,11107.713,11090.715,11049.398,11070.113,11056.634,11075.346,11062.635,11039.622
6403.7524,6224.884,6217.323,6200.413,6197.0015,6172.758,6171.211,6166.7075,6161.6587,6157.6396,6154.9976,6142.173,6109.2695,6124.925,6124.8413,6124.7876,6123.066,6058.312
16901.592,16756.92,16772.219,16792.824,16759.46,16725.73,16710.266,16660.217,16613.088,16581.795,16537.219,16479.762,16387.816,16416.596,16400.156,16407.916,16384.62,16445.617
3566.9211,3701.8594,3708.144,3703.4558,3691.9868,3682.557,3683.692,3666.0857,3651.7563,3657.2598,3669.9158,3667.808,3699.2644,3683.8596,3687.0608,3686.3538,3679.509,3739.726
2463.3005,2456.2678,2448.051,2457.0923,2456.4905,2371.0073,2405.7603,2379.0354,2416.5198,2542.0095,2495.951,2513.975,2532.8508,2525.984,2512.7517,2516.3628,2510.4258,2362.4863
10010.902,10377.49,10577.9795,10815.613,11144.984,11159.774,10999.064,10277.275,10112.71,10082.887,9841.674,9822.929,9882.867,9918.853,9885.907,9835.027,9783.232,10404.501
2548.668,2477.68,2565.6687,2491.9268,2605.3767,2494.5266,2587.8923,2597.161,2559.1587,2648.1943,2631.201,2563.5464,2560.2688,2536.6392,2526.816,2518.7505,2527.0054,2629.7998
5639.7666,5660.248,5739.3965,5404.185,5504.5273,5384.7886,5549.3423,5324.8813,5491.141,5676.8784,5561.282,5541.893,5602.064,5643.6265,5620.2344,5644.6343,5599.1084,5547.806
3640.0833,3604.9307,3649.755,3582.6848,3632.1123,3642.3638,3689.3513,3554.8696,3646.9275,3724.9126,3650.2004,3532.9177,3570.9304,3521.8696,3526.3755,3523.472,3487.9229,3717.5781
19543.557,19603.174,19349.502,19310.842,19416.21,19001.967,18820.496,18758.84,18745.21,19051.53,19146.256,19082.309,19149.426,19124.8,19107.047,19098.63,19104.121,19071.898
4487.67,4194.5254,3979.8977,3908.639,3903.6863,3802.6555,3858.8716,3885.4187,3935.8699,4054.0571,4241.09,4285.414,4238.1797,4272.5786,4249.994,4239.383,4249.352,4119.7935
2732.209,2784.9778,2764.4116,2766.6458,2684.5762,2640.5898,2687.0728,2595.4768,2570.7915,2672.8665,2680.6167,2709.16,2751.6443,2753.0386,2747.8357,2778.0325,2750.4138,2704.8381
3745.795,3885.5642,3810.7046,3906.404,3997.5063,3873.3293,3903.786,3793.3394,3804.357,3930.7104,3755.5789,3721.3103,3748.243,3706.2253,3687.1575,3668.7783,3653.2651,3982.6465
11912.364,12068.71,11978.358,11986.413,12065.389,11786.336,11928.904,11754.093,11669.452,12102.715,11778.787,11515.548,11582.61,11543.671,11553.721,11547.386,11528.313,11430.605
5929.51,5729.1123,5504.242,5510.7236,5526.3447,5545.136,5423.3696,5485.041,5314.933,5621.3057,5603.896,5523.6494,5485.0996,5494.6484,5449.5605,5496.5317,5497.6147,5356.3384
2412.3306,2424.9128,2409.2283,2400.5222,2414.7441,2321.551,2368.8462,2302.2947,2394.5415,2471.4504,2418.9558,2421.6174,2416.7366,2414.2236,2405.2632,2412.8015,2408.5317,2277.1543
4694.956,4498.963,4335.2524,4446.3496,4489.708,4381.1216,4527.5967,4375.21,4554.4414,4659.2935,4806.051,4603.0938,4569.8022,4574.1196,4563.829,4594.189,4637.169,4488.046
5068.5024,5032.047,4957.869,4813.434,4774.993,4647.094,4601.0107,4595.951,4687.881,4939.849,5186.0894,5307.978,5320.0703,5291.188,5268.423,5218.9385,5208.7173,4767.0674
6552.266,6193.0947,6177.0244,6103.764,6170.9395,6064.1396,6181.953,6172.819,6272.9194,6408.1494,6464.595,6451.154,6381.661,6400.9106,6384.0166,6407.848,6371.8257,6235.913
7527.0303,7685.3164,7663.1235,7763.5107,7562.283,7523.2573,7455.123,7292.7114,7294.2607,7407.918,7532.38,7608.717,7705.253,7704.2476,7759.132,7766.4346,7754.2295,7477.2246
1526.4604,1500.4636,1471.7853,1440.7468,1390.5735,1302.2538,1361.0159,1350.0553,1343.9331,1339.085,1277.4009,1320.843,1330.8179,1337.5609,1340.5398,1341.91,1351.4115,1278.3773
1096.536,975.15735,960.9597,958.446,940.8351,958.0071,976.9878,1004.41846,1007.8055,1036.328,1047.3724,1046.8356,997.42725,1051.065,1052.7515,1083.8774,1072.5101,1006.147
2973.0688,2932.3618,2698.3098,2801.054,2708.1548,2694.2952,2830.9106,2870.9167,2849.2676,2996.7307,2936.6301,2933.6094,2898.0496,2912.792,2922.175,2920.2412,2920.3098,2973.2615
3427.617,3224.4976,3236.0095,3284.6458,3234.6982,3189.753,3336.5862,3493.124,3511.4648,3676.0898,3796.6453,3835.576,3601.4333,3813.8984,3763.909,3784.0745,3806.4941,3422.9316
878.3311,667.53986,672.79504,644.10986,588.93774,630.2722,627.40674,739.4626,809.1327,869.337,902.7199,940.1122,862.58014,915.0225,871.5391,892.811,911.33136,788.95526
1151.2239,892.39655,954.3833,967.8389,935.0992,938.76965,926.85736,882.1834,982.3809,1023.8113,971.0709,1048.3788,962.8257,993.5368,981.39606,979.7181,985.06555,967.3237
845.9555,671.0587,695.8983,645.9724,552.4949,581.8756,610.92334,657.66235,809.70264,850.17224,820.3147,863.5757,785.9958,783.06744,780.21124,798.5002,854.12085,705.8295
726.9234,684.19366,650.17426,603.3579,599.7965,641.15814,575.3106,610.9626,660.2545,716.48303,733.3312,745.3415,757.35406,730.77765,745.6224,725.7436,763.8802,644.8071
3389.4297,3438.086,3419.4314,3346.656,3456.4692,3313.9353,3376.052,3278.1997,3302.8713,3238.81,3216.145,3257.048,3266.6904,3277.118,3280.2925,3284.975,3290.8057,3276.9106
1858.1602,1865.229,1856.7675,1837.2374,1829.3955,1827.6917,1826.8881,1811.731,1804.4572,1812.293,1808.6832,1805.6702,1801.3525,1802.8628,1798.5013,1789.3242,1782.4744,1834.5695
4585.58,4451.771,4553.8174,4558.0723,4560.8057,4518.648,4604.4307,4610.3423,4565.1646,4401.1987,4470.954,4411.0576,4361.825,4372.9717,4385.3765,4386.6484,4401.617,4305.1216
2835.5432,2854.82,2848.4858,2767.7744,2896.371,2818.3547,2811.7668,2775.8572,2794.416,2764.565,2762.3684,2738.1396,2750.2283,2757.502,2748.432,2747.4956,2731.4824,2798.0525
6957.0723,7160.6035,7042.8994,7034.167,6933.052,6881.4917,6835.842,6830.5283,6704.7573,6788.061,6855.23,6775.505,6837.8335,6813.2207,6826.168,6819.9473,6815.488,6807.369
6550.417,6271.1704,6277.182,6209.7925,6140.9854,6171.958,6307.1216,6076.767,6150.4644,6000.9233,6017.666,6269.862,6145.9316,6224.1875,6204.284,6220.2534,6245.454,6218.3237
4012.1306,4127.317,4300.206,4439.326,4410.152,4224.0444,4025.2488,4056.7195,3865.8406,3809.818,3708.9895,3673.463,3800.215,3795.7449,3775.286,3760.1487,3748.8506,4279.9473
5842.5425,5588.093,5396.6675,5232.7236,5198.6543,5398.4097,5533.056,5494.927,5656.9473,5805.1943,5866.3745,5919.339,5796.2188,5842.431,5837.214,5849.536,5879.8496,5658.579
6584.319,6399.364,6381.1353,6298.0215,6520.338,6340.9434,6231.085,6424.969,6473.693,6390.91,6538.0513,6787.4014,6631.468,6745.763,6745.1826,6826.5234,6833.4097,6687.2715
3757.1062,3636.147,3345.5786,3263.568,3242.828,3477.3762,3449.595,3549.9893,3488.5105,3369.6167,3179.9043,3131.995,3221.765,3235.8618,3230.0261,3182.6003,3174.4563,3319.7817
4254.87,4447.2715,4620.2573,4305.8013,4438.247,4533.8696,4570.596,4415.682,4404.6187,4418.8555,4373.1304,4409.8013,4426.79,4368.0156,4372.0874,4389.597,4349.622,4338.207
3875.0186,4027.4065,3960.2302,3815.2793,3614.1829,3733.2017,3944.5557,3813.5442,3903.8557,4086.6313,3881.0537,3937.0696,3943.7693,3885.8647,3916.6262,3965.8875,3951.1445,3926.4785
7690.5737,7616.9604,7540.87,7602.6826,7659.461,7597.571,7572.3047,7749.7188,7633.584,7839.5635,7728.465,7844.756,7746.27,7781.459,7789.617,7773.195,7781.6895,7526.7104
3470.1812,3748.3591,3875.2927,3998.6333,4045.8005,4012.9382,3807.8438,3817.7307,3690.2,3453.7046,3532.3755,3306.451,3365.2625,3352.3198,3366.093,3367.1096,3343.305,3753.321
5335.9937,5222.8286,5196.2754,4964.83,4946.01,4931.608,4967.946,5088.2876,5325.41,5475.214,5446.3564,5468.7524,5445.089,5433.3667,5425.636,5447.218,5457.8433,5303.483
4364.783,4632.954,4695.184,4868.1035,4838.8354,4839.0654,4700.862,4751.374,4461.1973,4486.2373,4306.894,4208.574,4244.904,4253.3647,4249.512,4257.079,4234.6284,4646.61
4531.9653,4498.0737,4433.914,4251.706,4252.669,4155.4727,4157.8115,4112.1055,4451.7163,4410.026,4558.2324,4584.2437,4594.4575,4584.2866,4568.1855,4593.8013,4611.997,4561.615
5768.4106,5906.0635,5816.7266,5820.2354,5782.1274,5606.4883,5474.7935,5743.5005,5670.564,5775.726,5916.712,5803.172,5852.408,5826.988,5855.392,5842.906,5854.6724,6005.6797
4269.78,4196.679,4337.298,4188.146,4283.827,4242.461,4192.0405,4254.27,4100.1357,4208.9873,4243.353,4288.67,4311.9526,4279.235,4246.3296,4254.311,4260.264,4419.4243
5048.3364,5189.969,5329.232,5422.993,5531.4287,5451.468,5370.424,5159.546,5088.503,5024.1733,5138.7676,5176.1914,5217.904,5198.694,5184.8037,5167.291,5135.7476,5303.866
2513.5393,2439.8828,2524.7976,2563.8035,2518.569,2474.083,2569.0684,2423.306,2503.704,2516.0999,2370.9285,2498.0408,2433.045,2462.0193,2454.4265,2476.3608,2481.8772,2772.5234
5085.825,5175.8726,5042.2983,5045.286,4978.356,4870.724,4699.6035,4885.9146,4934.1045,4807.909,5093.246,4679.7725,4993.6304,4977.0693,4940.107,4967.704,4952.186,4912.191
7478.805,7642.795,7482.6177,7525.7114,7362.004,7371.108,7285.853,7362.635,7550.4077,7673.3433,7707.6304,7386.231,7523.0977,7464.9434,7481.057,7457.7905,7434.826,7410.9194
7150.3174,7183.9194,7219.2817,7124.011,7068.7397,6904.167,6903.6733,6915.1753,6941.345,6891.387,7041.1694,6780.949,6896.191,6887.759,6858.0527,6872.588,6871.3037,6718.333
6263.193,5870.885,6023.9146,5972.5303,5877.187,5918.5728,5899.2427,5925.0083,5958.5137,5930.359,6138.32,6233.4697,6214.262,6311.7466,6288.5605,6293.997,6319.1157,6204.4907
6030.8296,6089.1064,6093.494,6055.5586,6052.747,6181.0186,6143.1846,6274.19,6258.373,5848.119,5861.358,5855.031,5927.25,5876.331,5886.2466,5927.962,5930.2183,6212.866
4566.5654,4854.3438,4898.817,4930.759,5012.0317,4964.241,4777.2886,4886.611,4526.9014,4486.256,4390.4146,4287.982,4341.6,4357.532,4339.095,4330.8267,4303.7686,4791.422
4456.6914,4378.6636,4321.0913,4209.7944,4176.9927,4017.965,4116.138,4035.9375,4453.0996,4460.6646,4510.593,4557.5107,4526.258,4548.8994,4541.465,4579.981,4602.3296,4521.071
4242.8477,3911.2275,3951.2576,3751.8057,3719.6765,3806.7666,3812.1724,3886.5417,4090.767,4216.195,4374.4204,4408.686,4305.533,4352.2236,4316.476,4361.605,4376.143,4143.6436
2692.8806,2666.1438,2604.3525,2597.6914,2620.833,2685.4563,2716.3235,2499.9424,2675.4707,2585.016,2488.9304,2675.6228,2660.4785,2676.8066,2690.8135,2702.6187,2720.8047,2849.3684
5396.3755,5576.5312,5719.478,5576.663,5438.02,5327.9834,5108.193,5391.7026,5303.8247,5327.2607,5383.8555,5184.9736,5284.786,5273.49,5280.254,5277.7573,5260.9033,5129.5796
3421.332,3379.341,3491.1711,3394.349,3452.2686,3268.554,3251.0486,3350.1025,3290.2126,3335.9187,3349.1638,3260.8804,3300.0193,3311.069,3338.7092,3371.3616,3322.1138,3342.0874
4980.605,5206.055,5028.5967,4976.713,4960.491,5027.368,5073.162,5125.885,4976.787,4914.7812,4980.448,5001.0312,5060.3726,5023.2554,5030.314,5006.3105,4984.2744,4985.7446
5510.8726,5597.947,5712.6094,5441.8613,5607.6704,5677.596,5631.956,5635.4844,5502.5557,5579.0444,5403.652,5380.628,5446.736,5413.636,5378.1035,5373.5186,5364.868,5529.363
8322.45,8402.071,8442.35,8488.961,8381.353,8306.933,8345.174,8293.303,8351.902,8293.852,8194.425,8590.084,8483.501,8516.914,8512.314,8553.688,8541.395,8334.944
8238.544,8268.294,8277.456,8250.412,8205.941,8186.3535,8199.734,8177.374,8207.0,8167.578,8303.896,8374.635,8347.005,8354.532,8338.748,8337.526,8312.4,8189.979
8385.801,8321.712,8315.151,8324.778,8250.085,8250.045,8250.766,8231.201,8265.936,8222.399,8432.894,8449.373,8410.899,8425.184,8408.903,8409.148,8380.1045,8252.841
1214.6814,1304.0348,1272.2728,1247.3021,1253.9542,1228.1472,1256.7277,1194.8094,1181.0977,1268.693,1250.381,1252.8315,1259.3408,1256.2358,1245.1077,1240.5303,1235.0548,1193.0646
11050.435,10784.989,10805.392,10769.401,10836.148,10641.682,10567.857,10561.645,10466.699,10972.06,10975.324,11066.374,10914.308,10959.266,10953.336,10981.554,10930.318,10736.661
1561.7598,1475.7588,1450.3158,1425.8087,1408.2574,1438.3928,1478.0676,1502.787,1525.6237,1517.7059,1506.9325,1499.2694,1477.7363,1489.1237,1506.4978,1529.73,1559.9055,1440.6655
7429.5547,7328.476,7327.1094,7319.9385,7314.957,7320.372,7330.7427,7333.0747,7347.9614,7343.1074,7308.276,7277.304,7266.7646,7278.5977,7296.2476,7307.779,7318.4604,7294.613
2512.8691,2559.997,2550.6394,2515.6453,2463.4006,2411.2234,2377.2688,2454.1572,2589.157,2656.114,2758.8943,2793.1492,2810.2583,2811.3933,2822.646,2836.4204,2856.7703,2755.4177
1914.9037,1851.1969,1846.7864,1850.4337,1846.5109,1851.5433,1843.834,1833.136,1822.5968,1811.8535,1805.2653,1800.9186,1788.5845,1775.4375,1766.1493,1750.0939,1754.4962,1757.2135
1527.3615,1844.8995,1884.9158,1880.537,1804.9144,1786.8939,1755.9026,1764.0936,1713.059,1706.6802,1732.3887,1804.093,1870.927,1839.5588,1828.4359,1812.4083,1796.3518,1865.6683
1271.5319,1233.9116,1235.002,1238.4001,1234.1754,1225.6843,1222.0554,1219.9717,1222.4817,1221.1023,1222.0039,1230.0494,1235.1874,1236.884,1234.0928,1222.868,1208.7075,1266.807
1840.2207,2001.7523,2056.472,2034.517,2027.1365,1987.5201,1943.3903,1918.1973,1883.2078,1897.9972,2014.9298,2122.1106,2112.7654,2117.2944,2101.6628,2080.5752,2060.164,2194.8787
2252.5962,2208.2769,2207.7598,2216.504,2214.1272,2213.7124,2199.7476,2192.7158,2176.9414,2161.7764,2145.7847,2131.831,2112.455,2106.2832,2084.901,2079.6765,2087.1936,2145.7764
2950.0537,2673.4429,2600.287,2563.2458,2566.8728,2545.4004,2519.0571,2462.137,2438.9717,2658.0593,2904.417,3000.3625,2850.5396,2891.3577,2878.5518,2878.0474,2860.5764,2469.6877
2109.041,2087.1316,2089.827,2086.065,2093.9885,2099.687,2109.9521,2118.5942,2122.312,2116.3723,2123.54,2121.9827,2112.4673,2106.9512,2098.5078,2102.0486,2099.7043,2109.5762
2054.1858,1924.2426,1926.5792,1932.2413,1927.7416,1928.3796,1917.8628,1905.6129,1894.9883,1891.3792,1893.982,1873.21,1846.2343,1836.4924,1821.5665,1811.3215,1810.2944,1828.7609
9169.75,9365.575,9341.547,9152.074,8998.183,8846.767,8644.285,8374.329,7840.0405,7702.849,8200.717,8839.488,9013.765,8831.685,8699.13,8606.232,8527.141,7534.719
3332.0457,3367.8503,3360.962,3355.853,3305.3857,3253.6519,3246.1123,3371.3843,3524.731,3644.2888,3741.661,3789.5256,3795.2566,3806.0952,3824.4597,3827.541,3828.3499,3802.918
1852.7555,1844.8988,1820.5862,1802.5443,1795.4846,1780.5099,1792.2693,1812.6078,1828.1532,1834.6635,1849.7974,1843.2856,1848.6799,1844.9404,1845.1843,1845.777,1851.1036,1844.2112
2541.6746,2495.305,2486.1055,2466.073,2440.1235,2456.9502,2441.927,2460.5278,2477.7446,2518.195,2520.5845,2502.2021,2486.8042,2485.5398,2480.694,2482.8728,2473.7053,2492.9417
1252.844,1219.7664,1210.8636,1205.345,1193.964,1178.08,1173.6752,1184.8794,1175.3768,1186.5099,1182.6193,1180.2346,1174.1442,1170.0348,1162.1924,1147.7369,1139.9608,1157.3635
2040.4666,1977.0824,1968.6067,1969.9655,1988.6965,1993.2349,1995.0161,1968.2448,1958.8606,1946.1239,1938.0662,1939.6312,1902.759,1920.305,1928.5845,1928.7953,1918.0096,1912.5424
2104.8442,1867.9585,1847.9324,1850.7875,1871.269,1894.7821,1898.8099,1888.0349,1887.9252,1895.3494,1894.188,1920.2131,1873.6394,1892.1115,1886.0417,1886.3606,1870.4906,1941.2761
9340.744,9204.091,9185.864,9171.588,9149.838,9185.912,9229.464,9241.157,9269.6875,9302.091,9306.646,9309.93,9290.389,9339.17,9348.707,9313.845,9352.092,9129.074
1864.5807,1738.6029,1742.9935,1753.3872,1757.2173,1790.23,1743.4098,1732.4388,1728.4751,1711.5193,1714.2068,1720.1561,1668.3127,1686.0492,1676.5872,1669.7562,1684.5255,1652.9285
1518.1565,1463.1322,1463.7626,1467.3954,1471.8746,1511.2114,1471.9388,1471.4517,1477.5895,1493.5555,1507.2567,1523.2324,1511.9766,1528.972,1526.8069,1535.446,1527.9674,1437.3428
1481.1481,1437.9897,1455.23,1504.5518,1464.3126,1481.5016,1498.1328,1445.9078,1425.2286,1403.7584,1387.258,1369.5016,1360.774,1350.2782,1345.4823,1352.0137,1339.9757,1328.7272
2062.4915,2001.668,2000.1339,2017.1819,2013.9604,2030.8662,2017.0743,1996.9205,1982.4241,1958.3412,1958.4388,1947.913,1922.1273,1930.5402,1943.6725,1941.7839,1937.3014,1938.8192
3343.272,3293.85,3259.25,3227.7112,3210.3574,3265.3157,3308.7454,3338.097,3362.457,3436.8823,3419.8267,3416.5159,3421.3433,3414.104,3419.3694,3426.721,3462.141,3342.536
1690.9637,1695.3484,1700.3984,1699.0938,1703.3568,1705.662,1701.3536,1698.071,1690.1998,1677.857,1679.9559,1673.35,1677.6812,1681.4614,1685.6631,1687.1742,1690.1794,1747.8029
1770.1829,1763.0209,1773.8721,1750.1915,1751.6677,1745.4,1748.3013,1743.0255,1750.6674,1760.7069,1778.8499,1785.5374,1767.3834,1793.1577,1777.9254,1788.3137,1786.9463,1809.4547
22888.22,22935.648,22905.7,22865.525,22866.355,22799.387,22775.129,22768.709,22832.838,22870.6,22861.867,22836.703,22901.662,22897.547,22919.316,22941.996,22889.668,22840.67
21641.572,21718.465,21695.8,21624.354,21561.883,21423.459,21298.354,21302.357,21418.643,21588.885,21814.32,21945.658,22031.871,22023.645,22067.424,22130.307,22188.201,22033.72
20593.35,20613.824,20566.967,20459.006,20410.756,20276.777,20160.795,20106.912,20176.326,20341.025,20591.553,20760.252,20891.307,20882.771,20945.225,21010.23,21068.639,21041.188
3660.0605,3736.8306,3731.1636,3698.0942,3710.8281,3716.6633,3702.5874,3639.9949,3656.0186,3734.5352,3767.4956,3796.7493,3829.104,3809.2998,3808.1387,3806.2734,3767.848,3934.277
19752.832,19764.912,19711.125,19604.922,19561.746,19427.564,19313.156,19275.336,19359.053,19523.75,19773.047,19939.602,20063.633,20062.895,20114.152,20192.693,20261.492,20187.03
18836.367,18769.832,18756.176,18680.146,18694.81,18557.857,18399.32,18326.979,18421.32,18606.01,18825.84,18943.703,19019.332,19017.354,19146.295,19189.838,19227.018,19025.072
12036.641,12195.154,12039.504,11426.379,11359.481,11523.52,11731.8955,12112.537,12724.935,13636.104,14975.812,15568.949,15926.845,16471.59,16621.754,17014.316,17431.113,16536.832
11467.162,11016.243,11114.376,11283.336,11439.324,11914.675,11410.719,10498.459,10653.665,10656.995,11249.013,9825.89,9233.66,9069.993,9051.524,9078.27,9014.276,9289.98
9859.595,9680.036,9593.5625,9519.754,9342.154,8638.078,7912.5205,7905.0645,8087.478,8553.275,9140.181,9566.308,9839.763,9899.107,9993.385,10106.39,10273.489,9881.129
1396.8441,1326.1687,1339.2712,1325.2589,1294.3458,1160.7109,1094.3604,1104.3219,1167.886,1297.8628,1482.4713,1540.2979,1529.4982,1536.4451,1555.8405,1570.9479,1595.4899,1479.4668
1862.3839,1733.3915,1745.7261,1719.024,1703.7396,1665.4769,1681.7966,1732.7739,1783.7245,1827.4291,1911.2521,1924.0659,1876.751,1888.454,1897.8645,1906.0721,1922.7878,1782.7487
876.7166,672.672,737.21277,807.33405,896.34314,909.9272,841.6607,945.3824,1105.8127,1252.3145,1591.3615,1896.2479,1691.0446,1919.2002,1881.3062,1966.4497,2066.3298,1589.8091
1131.8499,910.0656,1010.15436,1108.8148,1230.6619,1229.49,1117.2488,1210.0896,1372.599,1494.1277,1846.6663,2226.5818,2034.1964,2331.5974,2294.0203,2397.9644,2506.567,2043.1095
3558.5454,3552.0513,3497.7197,3466.8315,3414.5906,3410.5208,3406.5103,3440.0588,3520.4744,3648.3152,3672.662,3633.578,3681.3596,3675.735,3686.9924,3695.1323,3716.208,3558.8584
1247.3159,1268.8239,1232.6128,1230.7322,1209.5449,1201.6611,1201.2604,1197.5619,1216.5586,1238.0956,1265.4917,1281.8541,1288.0835,1300.0265,1315.6227,1333.3389,1329.6921,1295.4938
1152.1842,1246.3961,1228.8551,1218.0906,1226.9897,1225.414,1217.2773,1219.8068,1235.3206,1256.3396,1277.5607,1296.133,1308.5372,1305.501,1288.6144,1282.3505,1281.2052,1270.6172
1092.8899,1076.9738,1093.6942,1113.4695,1111.958,1078.8749,1113.0447,1152.0905,1191.511,1234.2965,1276.0714,1297.6398,1313.9211,1302.748,1318.5605,1324.7484,1328.8844,1291.0453
1023.99646,1030.2728,1082.6129,1072.7601,1075.0917,1051.1226,1064.9434,1108.3956,1155.2662,1203.3635,1250.7031,1274.4574,1292.8746,1288.6648,1304.5824,1308.2876,1308.851,1294.3748
1053.8771,1047.5951,1054.9801,1063.8307,1052.6493,1064.9496,1077.3639,1084.0735,1094.7141,1108.1722,1106.7693,1110.561,1106.691,1108.866,1109.4128,1106.318,1113.3773,1080.2048
1162.2826,1173.2504,1178.6532,1182.635,1187.5896,1196.9937,1190.9675,1149.3672,1167.9766,1163.8341,1166.9912,1163.2258,1153.253,1150.315,1139.2979,1134.6337,1134.5754,1144.5382
1126.3594,1122.0112,1125.552,1121.8257,1120.6602,1126.7267,1125.116,1120.4039,1119.5875,1113.6553,1109.3195,1102.4277,1107.4287,1104.1667,1114.9097,1122.9685,1132.9603,1132.9043
1816.851,1823.4043,1814.8816,1813.915,1824.158,1821.2045,1818.9585,1835.6593,1883.7296,1899.3342,1905.372,1913.5894,1919.2378,1921.4081,1929.9897,1934.7592,1934.2972,1912.9747
