V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
6235.86,6228.2344,6223.3867,6218.0684,6224.982,6242.3267,6240.3687,6214.3203,6197.758,6192.6445,6197.0405,6203.9834,6211.566
6230.213,6222.921,6218.1807,6211.8613,6218.38,6236.061,6234.3506,6208.0938,6191.2153,6186.3706,6190.8955,6198.082,6205.855
5635.4043,5635.8486,5644.0967,5654.807,5668.056,5676.3945,5676.353,5674.033,5674.7764,5678.2427,5676.5317,5671.0786,5664.243
2984.6782,2961.5872,2957.5547,2959.8784,2965.753,2974.16,2967.382,2957.4402,2961.3145,2948.9028,2952.6782,2959.9995,2966.5093
3319.885,3327.3396,3335.9353,3335.8086,3340.3423,3362.0938,3380.1333,3371.0547,3359.8025,3358.2534,3359.0571,3344.869,3339.9434
2983.4736,2960.2202,2956.273,2958.753,2964.5908,2973.0076,2966.4058,2956.494,2960.368,2947.8093,2951.459,2958.7698,2965.2214
3034.1042,3044.958,3053.7017,3061.7847,3076.7747,3092.8823,3094.499,3091.4583,3092.4033,3087.6653,3066.6807,3039.565,3033.134
3336.0632,3310.9084,3311.69,3319.4001,3321.2861,3324.8425,3320.502,3311.2058,3312.5818,3294.3723,3295.4656,3299.5513,3298.1172
3337.322,3312.342,3313.039,3320.5803,3322.5156,3326.0715,3321.5593,3312.2317,3313.6104,3295.5745,3296.8037,3300.9104,3299.4956
6693.2715,6703.4673,6700.8994,6678.0264,6655.818,6661.0312,6683.2295,6706.449,6716.032,6710.9404,6698.077,6672.018,6658.915
7375.0576,7370.0737,7344.311,7303.615,7285.5938,7296.3394,7295.547,7305.4395,7310.3374,7312.1655,7317.6914,7309.377,7320.568
1682.1432,1671.1606,1690.9498,1702.5635,1696.6438,1707.6667,1732.008,1747.1896,1745.5314,1727.263,1703.8369,1677.9698,1674.6194
2550.7065,2549.072,2550.6602,2548.4023,2542.3147,2543.8955,2545.7637,2542.6155,2537.7424,2538.3962,2542.1472,2542.846,2549.7273
4592.5776,4557.078,4576.7637,4657.9053,4728.4556,4720.373,4705.625,4709.8555,4702.2007,4729.3794,4781.9834,4820.413,4897.1084
2198.4133,2218.084,2238.1257,2248.61,2252.022,2251.4119,2249.9722,2250.8623,2248.6562,2240.1345,2226.7,2214.0667,2175.638
2420.4128,2426.571,2429.5115,2430.57,2431.4072,2429.4639,2422.7944,2408.7412,2388.5706,2358.798,2319.2854,2284.38,2263.1433
3926.259,3912.7468,3907.335,3894.053,3866.407,3833.325,3822.4565,3829.1165,3838.126,3834.6072,3836.9175,3861.7373,3929.055
2395.5784,2416.9097,2364.1584,2387.3442,2316.8064,2149.8545,1956.7834,1873.302,1928.9841,1854.9956,1832.6777,1875.3113,2071.9663
9044.374,9046.125,9031.204,9003.441,8990.121,8971.815,8971.634,8983.591,8983.273,8987.354,8989.567,8986.734,8994.711
10582.789,10682.686,10839.492,10715.242,10512.821,10607.161,10787.49,10733.088,10610.262,10689.851,10839.228,10674.505,10569.825
7114.17,7113.6147,7112.4385,7112.638,7115.7773,7073.007,7019.547,7007.7583,7004.4937,7002.779,7000.9316,7022.6777,7074.5293
6115.8076,6136.0083,6166.8394,6135.9287,6091.5522,6088.1694,6094.328,6059.189,6011.4805,6038.425,6086.7065,6087.7847,6113.876
13417.549,13212.553,13306.874,13508.785,13474.325,13265.447,13316.159,13499.836,13481.866,13148.507,13007.118,13155.013,13464.263
18790.09,18538.107,18655.818,18898.36,18859.666,18614.104,18677.475,18894.154,18872.945,18489.018,18324.645,18507.941,18866.086
7383.9067,7401.529,7376.929,7347.07,7361.8896,7387.836,7371.898,7335.952,7332.759,7373.086,7379.403,7336.825,7318.95
12929.25,12945.661,12966.179,12965.386,12931.345,12906.693,12891.636,12887.905,12885.079,12868.481,12870.883,12892.435,12911.059
7195.238,7206.7935,7216.5176,7208.998,7195.4927,7176.3965,7164.8877,7169.188,7170.8604,7169.455,7172.771,7177.936,7206.402
7216.7686,7233.483,7229.6387,7216.666,7192.5405,7173.3823,7175.5093,7181.158,7182.1943,7180.9985,7186.0825,7190.631,7226.6416
2652.798,2657.1284,2657.4949,2657.6565,2658.5256,2657.1152,2651.382,2648.825,2648.456,2646.4814,2643.503,2644.7422,2650.2354
2198.9263,2210.9795,2228.6748,2245.5574,2261.6697,2276.5488,2289.7751,2303.6926,2316.871,2328.201,2337.8184,2346.924,2396.208
2198.8906,2210.9683,2228.6353,2245.5227,2261.6313,2276.5232,2289.727,2303.6506,2316.8306,2328.1663,2337.771,2346.8792,2396.11
2198.9263,2210.9795,2228.6748,2245.5574,2261.6697,2276.5488,2289.7751,2303.6926,2316.871,2328.201,2337.8184,2346.924,2396.208
3350.5344,3304.7998,3295.1162,3293.1392,3252.6152,3284.3513,3333.4487,3315.7283,3304.5688,3338.9792,3453.8853,3659.7114,3968.5845
24824.867,24701.115,24586.732,24580.195,24576.41,24584.8,24656.748,24693.441,24620.162,24713.324,24603.77,24404.154,24402.9
963.43427,966.7595,967.7357,965.7191,960.8812,953.2016,944.2184,909.3308,865.4015,863.78577,870.3203,862.38556,871.43896
3700.1484,3674.6755,3614.6025,3489.4639,3478.702,3499.2825,3404.524,3373.385,3343.045,3441.4336,3586.1555,3597.3103,3612.072
3639.432,3591.096,3485.7598,3382.281,3429.0056,3480.8906,3471.7861,3423.2031,3395.8218,3519.1248,3579.2493,3531.9443,3568.994
1122.022,1144.8472,1189.6107,1230.062,1282.3949,1301.8906,1299.697,1288.6702,1288.2871,1293.104,1315.143,1343.3549,1406.1742
1142.6846,1175.2207,1210.1179,1266.5208,1288.3713,1289.6213,1276.8658,1276.4513,1280.3604,1305.2125,1335.5458,1367.6499,1421.2089
24840.238,24759.998,24583.31,24477.514,24495.738,24523.59,24495.08,24445.514,24459.78,24565.484,24521.791,24426.39,24547.809
4438.5034,4437.1226,4434.62,4433.428,4434.8193,4438.1733,4433.1743,4432.2935,4433.0464,4434.3613,4434.2397,4431.811,4431.4785
5602.8306,5602.998,5587.6567,5566.1675,5546.511,5524.9014,5499.399,5468.22,5433.8496,5398.223,5371.6694,5353.5923,5306.618
5612.414,5612.668,5600.081,5582.8774,5565.419,5544.9326,5519.191,5490.2773,5457.596,5428.4683,5401.601,5383.1426,5322.5693
16931.7,16867.443,16859.85,16873.697,16884.477,16891.223,16894.703,16888.861,16866.402,16837.025,16811.145,16792.842,16731.947
16948.74,16881.582,16885.373,16900.533,16910.943,16916.947,16920.906,16911.2,16880.982,16852.436,16829.041,16814.934,16759.488
1091.5369,1091.5977,1091.3622,1091.7346,1090.9661,1090.5703,1084.8293,1085.8627,1086.2421,1087.1394,1083.5842,1083.6765,1083.2739
11913.275,11886.454,11868.446,11873.769,11874.007,11853.042,11836.05,11849.992,11870.014,11870.476,11866.836,11858.448,11866.609
1268.6249,1276.456,1280.5573,1276.4363,1281.9014,1291.691,1283.3335,1273.0521,1268.8182,1274.614,1280.4565,1271.8694,1262.4976
1874.6868,1878.4788,1883.3246,1881.1456,1877.2937,1875.3153,1876.2998,1877.3875,1876.3821,1876.5916,1881.1313,1874.3154,1861.9474
20010.256,20049.79,20106.773,20083.205,20049.752,20038.193,20039.367,20040.44,20024.086,20027.533,20087.033,20023.018,19884.09
25168.281,25195.516,25232.484,25341.09,25405.592,25357.81,25293.873,25134.422,25094.264,25178.473,24927.967,24571.8,24585.953
1714.5529,1712.5065,1711.0426,1710.9166,1714.5306,1712.9822,1710.8601,1711.5403,1711.9558,1710.7927,1707.7823,1707.5541,1708.9574
1770.6788,1773.7302,1777.3512,1777.0834,1786.8544,1799.9338,1810.6465,1809.0168,1807.1764,1807.6605,1806.2914,1807.0901,1810.3208
1460.9333,1463.0504,1465.3542,1466.2695,1479.5293,1491.1613,1499.4382,1505.2323,1513.9567,1518.7412,1515.5923,1517.4735,1524.4202
11289.3,11277.169,11266.062,11279.717,11294.654,11291.737,11282.659,11272.933,11279.92,11278.3955,11253.649,11230.62,11239.081
530.60876,538.81006,551.6691,551.97363,549.068,552.9914,554.6916,550.134,546.87964,548.44183,550.5133,540.002,536.2466
662.97314,671.6552,686.00214,687.1137,684.5415,689.16437,691.3027,686.57623,683.4307,685.619,687.4825,676.53595,671.2972
16328.003,16299.3955,16271.029,16257.845,16258.556,16239.323,16225.31,16196.401,16148.763,16091.6,16078.95,16092.168,16160.518
11476.426,11466.971,11439.599,11415.51,11416.81,11436.603,11419.459,11409.692,11417.186,11432.853,11434.186,11383.187,11387.901
9667.539,9658.199,9649.396,9664.2295,9679.034,9678.068,9670.314,9662.837,9673.414,9676.87,9652.111,9626.56,9631.317
15548.256,15516.095,15507.3955,15524.713,15515.514,15497.731,15486.796,15536.5625,15570.699,15499.472,15483.924,15490.511,15507.974
4112.347,4092.9248,4082.2688,4089.8147,4100.92,4100.426,4073.9355,4089.6084,4124.533,4115.8857,4064.3774,4024.0547,4049.7148
1119.8632,1116.1024,1111.5676,1109.2004,1108.9698,1107.4188,1105.7258,1105.2019,1105.115,1105.1821,1104.3593,1104.8755,1112.4874
9084.574,9084.294,9082.397,9080.194,9078.148,9072.305,9067.707,9070.657,9073.83,9076.162,9071.87,9067.672,9066.632
2135.615,2133.8855,2132.174,2132.2566,2135.2878,2133.586,2131.728,2132.2195,2132.6545,2131.3423,2128.603,2128.4685,2129.9219
23285.523,23289.502,23302.787,23313.309,23322.994,23323.281,23318.281,23329.879,23346.99,23345.75,23343.984,23339.781,23324.857
16016.236,16008.477,16003.719,16016.545,16025.577,16020.728,16008.426,15998.734,16003.416,16005.699,15974.72,15935.219,15925.427
14279.107,14271.255,14266.689,14280.086,14289.546,14284.281,14271.423,14261.316,14266.79,14268.216,14237.036,14196.659,14187.195
7069.9507,7073.444,7072.4814,7066.3965,7061.997,7058.7935,7054.1973,7051.4707,7049.092,7056.199,7070.8394,7075.8086,7075.1055
1077.67,1077.6102,1077.7284,1078.0399,1076.8428,1076.9672,1071.3751,1072.3184,1072.1752,1073.748,1070.0491,1070.2217,1070.032
9396.482,9377.567,9367.14,9371.209,9370.673,9356.595,9346.48,9358.661,9374.875,9370.084,9363.579,9354.8,9357.8955
776.12445,780.06494,782.011,774.3466,767.0562,765.12067,763.36707,760.1556,762.2054,768.0723,773.71796,775.20966,779.3147
10452.362,10415.888,10396.823,10379.11,10353.65,10346.874,10357.388,10380.794,10390.403,10391.15,10424.273,10427.97,10408.1045
11222.475,11190.907,11174.821,11149.472,11116.042,11107.048,11115.94,11135.628,11145.499,11150.374,11189.177,11195.317,11177.747
15187.734,15122.05,15107.212,15211.666,15320.823,15301.429,15240.151,15100.364,15135.424,15241.941,15045.989,14789.035,14841.643
6890.34,6883.825,6883.3994,6884.9404,6879.8687,6874.4253,6873.4727,6877.0537,6875.998,6867.286,6859.628,6859.888,6851.3433
1713.6422,1711.6027,1710.1641,1710.0797,1713.6735,1712.1189,1709.9863,1710.6536,1711.0378,1709.8951,1706.8801,1706.6791,1708.0825
1018.9719,1022.19916,1023.64374,1022.6965,1031.0305,1041.9589,1049.7865,1047.0876,1043.5364,1042.2936,1040.7567,1036.574,1031.8545
748.1103,751.2688,751.7209,752.137,764.5517,773.56824,778.87915,782.8814,788.85614,792.1763,789.875,787.263,784.58374
10271.693,10259.32,10251.329,10265.472,10281.003,10280.341,10271.321,10263.389,10273.7295,10275.403,10251.941,10228.283,10234.013
369.37692,372.63205,377.4325,372.91272,364.86453,363.75183,364.76233,363.06604,363.5457,367.8266,373.21277,372.17352,372.84384
473.86908,477.87592,483.57028,479.24054,471.16626,469.7655,470.5669,468.3309,468.43655,473.1056,478.78638,477.3451,477.26837
8844.922,8829.079,8817.627,8815.606,8814.387,8794.07,8776.521,8758.053,8740.76,8724.396,8718.746,8718.44,8717.75
10898.186,10892.043,10863.992,10845.111,10852.287,10874.809,10860.614,10848.474,10852.402,10866.593,10864.986,10824.909,10832.627
9392.3955,9380.738,9374.066,9388.322,9404.091,9405.564,9398.108,9391.839,9403.435,9406.517,9382.889,9358.745,9364.5625
10668.364,10618.4375,10600.629,10606.926,10591.023,10577.29,10576.599,10629.493,10664.826,10605.412,10590.35,10614.038,10678.406
3629.7039,3615.8032,3604.7573,3615.544,3635.5217,3634.0645,3606.8984,3618.822,3651.6626,3634.0264,3573.7002,3542.3801,3566.7031
1098.588,1094.9568,1090.6519,1088.4321,1088.3744,1087.1526,1085.7645,1085.253,1085.1394,1085.3118,1084.5386,1085.0735,1092.6136
8083.5327,8084.2974,8083.4087,8082.653,8081.912,8080.645,8079.037,8080.2383,8082.7935,8084.146,8080.7485,8077.6074,8076.6396
2134.3079,2132.5833,2130.9014,2131.0178,2134.039,2132.325,2130.4636,2130.9392,2131.3643,2130.0713,2127.3125,2127.1992,2128.679
22085.18,22092.209,22103.688,22115.766,22122.943,22120.352,22121.484,22138.6,22159.312,22160.203,22157.164,22154.695,22151.459
13707.606,13691.108,13680.959,13693.095,13706.036,13704.317,13694.986,13689.149,13701.879,13707.918,13684.655,13659.553,13658.02
11973.88,11957.261,11947.447,11960.244,11973.503,11971.248,11961.419,11955.482,11968.632,11974.074,11950.179,11924.883,11925.491
6013.456,6019.006,6015.0566,6010.134,6002.385,5996.897,5998.5635,6002.7344,6003.96,6013.1094,6026.0913,6032.016,6044.4136
6010.6387,6012.5825,6007.6533,6015.009,6016.687,6011.0264,6004.169,5965.398,5950.434,5947.921,5945.2866,5939.4673,5917.6416
6950.6016,6937.9946,6928.9873,6928.8574,6928.849,6922.1953,6917.37,6925.6436,6935.389,6934.8813,6935.445,6933.078,6937.339
385.36536,390.8835,397.0033,391.63327,386.02762,385.3822,384.066,380.24268,380.09946,385.6638,391.53476,392.85486,397.78012
7724.921,7694.47,7685.2344,7680.848,7669.921,7670.9106,7684.408,7713.5024,7730.428,7733.4385,7755.2476,7744.697,7725.548
8096.835,8073.063,8070.7397,8061.764,8045.921,8046.1797,8058.8115,8084.571,8101.4287,8109.5537,8137.127,8128.1777,8108.8477
11667.16,11594.881,11591.784,11681.777,11751.804,11740.957,11702.165,11588.879,11620.874,11723.958,11582.261,11363.212,11409.361
5266.1455,5261.1787,5259.047,5258.88,5255.36,5250.608,5248.9253,5250.4585,5249.299,5243.303,5237.4077,5236.8335,5227.557
11199.729,11189.39,11169.763,11176.816,11187.333,11177.686,11156.827,11155.993,11163.038,11156.278,11137.241,11132.221,11133.835
994.4399,997.8231,999.28296,998.5057,1007.07526,1017.8072,1025.4087,1022.5592,1018.72125,1017.41583,1016.12396,1012.0446,1007.64606
7282.65,7319.7173,7327.267,7327.481,7447.608,7532.657,7581.669,7617.992,7671.6006,7702.749,7681.2407,7661.116,7656.807
6674.6973,6663.9185,6656.52,6666.4634,6677.0415,6675.9937,6669.297,6661.553,6669.2515,6671.976,6656.0503,6638.168,6642.8643
127.18241,126.240005,127.622246,125.327095,123.9234,123.65012,125.07842,126.10822,125.968956,125.24887,127.99227,128.71916,132.19586
224.01181,225.49614,226.93594,225.3585,221.90233,221.29678,222.28569,220.37271,220.45349,222.03635,226.49721,225.99396,225.24106
4835.6606,4818.2446,4806.877,4804.754,4802.395,4781.323,4763.143,4743.875,4726.521,4710.543,4704.554,4705.8213,4708.979
8109.249,8103.4346,8077.0366,8060.83,8071.121,8088.4287,8071.0815,8065.587,8073.9214,8080.0537,8074.2944,8039.8877,8050.8906
6196.0674,6186.4243,6180.192,6190.142,6201.1035,6202.375,6197.15,6191.179,6200.056,6204.469,6187.718,6169.412,6173.908
8167.014,8127.7993,8100.663,8094.992,8090.926,8087.9956,8090.16,8130.564,8158.3564,8118.3984,8114.7476,8139.322,8193.222
2981.6753,2967.937,2955.3643,2966.6057,2986.8835,2983.8962,2954.433,2965.5125,2996.4983,2980.021,2923.4307,2897.2212,2927.812
9431.854,9404.039,9373.744,9363.144,9362.742,9349.724,9332.636,9326.383,9329.739,9340.611,9330.901,9323.483,9371.792
4461.0615,4465.015,4470.7305,4473.874,4474.4033,4473.404,4473.151,4476.721,4478.5566,4479.0723,4477.652,4476.051,4472.3423
5393.292,5394.296,5398.1494,5399.578,5400.292,5398.204,5397.179,5398.527,5400.696,5402.704,5400.893,5398.525,5397.363
1421.1843,1421.1968,1420.1565,1420.8049,1421.1482,1419.82,1417.8243,1417.9779,1418.2524,1416.8177,1415.2439,1415.2455,1416.202
15929.861,15939.071,15954.563,15966.557,15971.85,15971.381,15976.54,15989.107,16002.879,16002.945,16001.71,16004.283,15996.538
9159.299,9144.37,9136.06,9145.822,9156.192,9156.049,9149.239,9143.934,9154.472,9161.515,9144.832,9124.768,9125.951
7957.523,7942.2866,7934.4043,7944.822,7955.061,7954.1094,7946.9204,7941.564,7952.6196,7959.411,7941.9507,7921.243,7923.217
11721.605,11723.533,11741.037,11755.792,11766.448,11771.705,11776.648,11785.679,11797.38,11787.866,11772.365,11768.048,11762.299
4231.786,4237.321,4234.3643,4229.7246,4222.614,4215.1685,4213.516,4214.2437,4214.6445,4222.857,4235.696,4241.5005,4247.7075
3791.4934,3790.131,3786.245,3785.9329,3786.1763,3780.347,3778.4824,3775.3435,3775.8298,3780.1467,3778.4553,3774.8623,3772.0757
24498.768,24431.096,24415.002,24453.482,24444.059,24367.486,24313.977,24352.477,24415.941,24369.844,24294.615,24229.086,24233.482
3964.3096,3945.3164,3910.4214,3886.9922,3862.6355,3853.658,3855.7815,3863.773,3878.0845,3873.887,3876.2617,3887.8923,3893.852
2751.8115,2744.1614,2733.1453,2718.458,2703.141,2694.3325,2689.2,2680.9336,2670.9944,2666.3582,2674.8667,2686.29,2695.44
3146.93,3137.425,3123.0151,3105.9895,3088.301,3078.7676,3073.946,3066.461,3057.9375,3052.933,3061.7673,3074.452,3083.248
3534.3157,3539.6604,3527.2397,3542.141,3580.8787,3572.0317,3549.0427,3522.4536,3525.6243,3528.7114,3474.584,3437.3086,3447.4414
1625.2698,1623.5654,1625.9392,1626.8281,1623.155,1624.2417,1623.5221,1625.7637,1625.173,1622.5752,1621.5024,1623.6333,1624.2583
3510.7244,3508.91,3511.477,3513.3625,3510.8362,3511.023,3511.7512,3515.063,3515.5486,3512.7222,3510.7944,3511.116,3508.273
5954.6143,5944.8857,5936.83,5942.334,5948.769,5947.1016,5944.7354,5950.171,5953.5474,5944.8135,5934.7256,5933.2764,5937.567
3597.9338,3595.564,3595.3445,3599.9382,3604.6826,3605.3394,3601.947,3602.2532,3604.613,3603.461,3596.115,3591.015,3593.5078
4158.8965,4212.079,4192.789,4157.855,4132.89,4053.5,4036.4343,4022.8533,3989.7017,3984.6099,3925.1614,3896.1528,3942.9937
2794.4868,2794.2446,2792.0938,2788.7178,2786.0293,2791.3723,2792.3276,2785.203,2780.0635,2787.9797,2792.1707,2786.064,2784.493
3196.3535,3193.8506,3193.665,3198.264,3202.95,3203.6094,3200.1646,3200.4424,3202.8572,3201.762,3194.407,3189.5332,3192.4429
2511.503,2499.4607,2506.5967,2517.0205,2503.3242,2492.5352,2489.9075,2503.3525,2509.0823,2489.3655,2477.4731,2476.8398,2494.8572
6520.288,6515.6133,6527.4785,6520.86,6512.97,6523.003,6542.1777,6550.9717,6568.1685,6553.746,6515.2544,6459.3184,6418.995
1563.2687,1557.0925,1545.0164,1531.8877,1531.0526,1533.625,1535.9199,1536.8086,1532.811,1525.1531,1523.2389,1528.2506,1544.4283
2696.447,2694.0447,2690.123,2684.457,2683.6455,2684.878,2685.5376,2685.7886,2686.2993,2687.2864,2687.205,2685.8706,2687.1338
7141.4614,7131.6,7123.5967,7129.161,7135.6147,7133.884,7131.198,7136.593,7139.887,7130.5815,7120.0513,7118.5024,7122.209
8858.774,8853.967,8845.149,8840.958,8842.129,8840.82,8836.416,8841.07,8848.054,8849.367,8845.077,8837.573,8845.36
1263.723,1260.5304,1258.0258,1252.0688,1245.9707,1245.6442,1246.9302,1248.6108,1254.3252,1261.9922,1262.8542,1265.141,1273.2072
6164.024,6160.0947,6155.3804,6155.174,6156.3037,6153.4673,6149.7646,6154.585,6161.081,6161.3374,6158.1875,6153.8853,6164.625
4548.087,4546.007,4544.744,4547.913,4549.4355,4547.9946,4545.783,4545.7524,4548.2227,4547.1772,4540.2256,4536.287,4534.677
4016.1523,4014.1074,4012.962,4016.328,4018.3435,4017.2224,4014.9597,4014.9873,4017.3257,4015.801,4008.9712,4005.3071,4004.9124
1784.7528,1783.29,1781.347,1779.7455,1780.378,1783.0571,1788.9591,1791.0242,1793.2317,1794.3055,1794.8613,1794.2974,1802.5231
1047.8573,1047.1359,1047.6875,1046.7566,1044.4945,1041.2307,1038.6342,1038.2112,1037.0603,1034.4706,1030.3038,1027.3687,1034.4966
2536.7495,2534.7524,2531.7341,2533.863,2533.0583,2524.8384,2509.5537,2507.7397,2514.562,2521.3765,2505.4907,2493.321,2529.0444
2119.031,2118.5723,2124.027,2122.4646,2122.892,2117.2566,2121.4993,2140.1462,2148.5403,2135.627,2109.5488,2108.618,2134.0818
507.3367,507.1999,509.8827,509.55435,507.8245,506.43405,505.2987,504.76004,503.18512,500.78864,498.61392,495.77087,500.0691
7376.1265,7386.628,7354.417,7319.9116,7312.3726,7303.5503,7321.648,7331.348,7373.2837,7404.609,7371.4688,7346.2227,7422.6685
1362.8715,1366.7129,1365.1509,1362.272,1357.4282,1349.2875,1334.8649,1334.4596,1336.9861,1339.6034,1326.9994,1316.108,1339.4246
5867.618,5855.498,5861.5825,5881.3867,5892.1543,5870.7944,5860.482,5873.7163,5875.031,5896.267,5924.6616,5945.164,6021.0815
596.5484,590.13635,587.18427,589.2753,590.7058,592.1827,591.49036,589.5087,592.8562,593.4856,588.357,585.06995,597.92944
1294.236,1298.9911,1303.6246,1297.1,1285.4432,1278.2874,1269.1674,1260.3513,1246.7474,1234.5446,1227.8035,1218.1239,1223.9698
