V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.71
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102
2340.71,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.71
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.71
2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102
2340.71,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.71,2340.71,2340.71,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.7107
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7107,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.7102,2340.71,2340.71,2340.7102,2340.71,2340.7104
2340.7102,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7104
2340.71,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102,2340.7104,2340.7102
2340.7104,2340.7104,2340.7102,2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.71,2340.71,2340.71,2340.71,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102,2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.7102
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104,2340.7102
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104
2340.711,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.71,2340.7102,2340.7102,2340.7102,2340.71,2340.71,2340.71,2340.71,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102,2340.7102,2340.7102,2340.71
2340.7107,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7104,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7104
2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104,2340.7104,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.7104
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.71
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7107
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.71
2340.71,2340.7102,2340.7102,2340.7102,2340.7107,2340.7107,2340.7107,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7104,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.71
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.71
2340.71,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7107
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.71,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104
2340.7107,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102
2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.7102,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.7102
2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102,2340.7104,2340.7104,2340.7104,2340.7102,2340.7102,2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.71
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7104
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7107
2340.7102,2340.7104,2340.7107,2340.7104,2340.7107,2340.7107,2340.7104,2340.7107,2340.7104,2340.7107,2340.7107,2340.7104,2340.7104,2340.7104,2340.7107,2340.7104,2340.7104,2340.7102
2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.71
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.71,2340.71,2340.7102,2340.7102,2340.7102,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.71,2340.7102
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.71
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7104,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.71,2340.71,2340.71,2340.71,2340.7102,2340.71,2340.71,2340.7102,2340.7102,2340.71,2340.7102,2340.7102,2340.71,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7104,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.71
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102
2340.7107,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102
2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102
2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.71
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7107,2340.7102,2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102,2340.7107,2340.7104
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102
2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7102,2340.7102,2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7104
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.71
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.71
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102
2340.7107,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104
2340.7104,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104,2340.7102,2340.7102,2340.7102
2340.7107,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7107,2340.7104
2340.7107,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7104,2340.71,2340.71,2340.7104,2340.71,2340.7104,2340.71,2340.71,2340.7104,2340.71,2340.71,2340.71,2340.7104,2340.7104,2340.7104,2340.7104,2340.71,2340.7102
2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7102
2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7102,2340.7104
2340.7102,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104,2340.7104
